"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg20873578",0.9594751,0.9727448,0.9652212,0.9584707,0.9698638,0.9316078,0.9545693,0.9643749,0.9318726,0.9860496,0.9540679,0.9740595,0.9540618,0.9499678,0.9716491,0.9720549,0.9467645,0.9487355,0.9437156,0.9392853,0.9672232,0.9368197,0.9741345,0.9511222,0.9454954,0.9744815,0.9287533,0.9527902,0.9540227,0.9632,0.9428547,0.9521147,0.9395583,0.9601668,0.950359,0.9779176,0.9708533,0.9488691,0.9511045,0.9657217,0.9595014,0.9504488,0.9507526,0.9663062,0.9431784,0.9598712,0.9675042,0.9330309,0.9605279,0.9532861,0.9441826,0.9542745,0.9666311,0.9590556,0.9370559,0.9626741,0.9486246,0.9582658,0.9494895,0.9719239,0.9732184,0.9677022,0.961035,0.9545639,0.9556605,0.9728838,0.962426,0.9635961,0.9576021,0.9433727,0.9239256,0.9558635,0.9828102,0.9864841,0.954724,0.9590067,0.9587952,0.9573089,0.9570949,0.9298056,0.9433908,0.9641219,0.9148248,0.9653267,0.9773938,0.9676887,0.9629968,0.9597654,0.9652469,0.9461029,0.9408768,0.942611,0.9707114,0.9526731,0.9429351,0.9543805,0.9442122,0.9585875,0.9603505,0.940717,0.9774651,0.9415612,0.9457685,0.9530923,0.9630377,0.9387768,0.9281616,0.9487269,0.9522734,0.9446222,0.9693502,0.9612597,0.9282153,0.9563504,0.9595058,0.9442557,0.9535626,0.9419279,0.9662988,0.9325411,0.962557,0.9349345,0.9609568,0.9468226,0.9566778,0.9699192,0.951171,0.9617383,0.9797265,0.9688044,0.9432305,0.9742283,0.9628146,0.9634882,0.9589725,0.9622286,0.9594213,0.9522591,0.9645213,0.961054,0.9600205,0.9596537,"chr8"
"cg08059631",0.7319339,0.7474708,0.8343194,0.6917314,0.8671791,0.7613048,0.7806556,0.8378085,0.7342066,0.7441797,0.7450907,0.9105431,0.7524605,0.6854452,0.8436216,0.8232384,0.7521499,0.900468,0.7465416,0.6651298,0.7772481,0.7679553,0.8333045,0.6659815,0.8643976,0.8479707,0.7616281,0.7963789,0.8063596,0.7912977,0.7187023,0.7015741,0.7878469,0.7479672,0.7975049,0.8208836,0.7597669,0.7689445,0.8667121,0.9804213,0.7639981,0.8267529,0.795331,0.8275492,0.7955238,0.7811256,0.7960302,0.6898552,0.7171258,0.8453454,0.6643653,0.75704,0.7070082,0.8214573,0.799199,0.6819438,0.8242696,0.7387948,0.7882399,0.8604882,0.6691017,0.7872375,0.7778249,0.8691122,0.7110859,0.7485003,0.8262686,0.7439443,0.7460017,0.7872664,0.7593441,0.8216186,0.8818182,0.7237741,0.8372286,0.8692941,0.8224475,0.6670994,0.7471278,0.8737816,0.7134024,0.7120507,0.7089517,0.7819959,0.735944,0.7860807,0.6992938,0.7452288,0.7282729,0.8182564,0.8497152,0.7506781,0.7661852,0.9315564,0.7161912,0.8419478,0.7342861,0.7974866,0.7035724,0.6932395,0.8271596,0.8322645,0.7766026,0.752061,0.8563364,0.6853504,0.7618882,0.8509729,0.6726676,0.7293311,0.7864996,0.8670673,0.6779861,0.7836235,0.8627409,0.7506888,0.6258221,0.8357352,0.7045909,0.7019578,0.767832,0.8701587,0.8306004,0.7772081,0.8437717,0.7783196,0.6803655,0.752401,0.7774148,0.7020146,0.8274511,0.7773616,0.796267,0.8441164,0.6694989,0.6428642,0.8613397,0.7326784,0.8473001,0.7091341,0.7251755,0.7622736,"chr8"
"cg16215975",0.6400974,0.8455865,0.7636086,0.5104755,0.8063669,0.661226,0.8507084,0.720022,0.5376476,0.6522076,0.5517499,0.8908791,0.5850698,0.5895057,0.6593917,0.727539,0.8812867,0.8504239,0.6263582,0.4622502,0.8811974,0.8148761,0.7188858,0.7747798,0.7562061,0.8255562,0.7627691,0.8656433,0.8718894,0.84236,0.8156874,0.7747426,0.6736295,0.4168391,0.8412663,0.7700874,0.7421424,0.850408,0.6871831,0.9264121,0.8414153,0.8500166,0.8318687,0.8225672,0.6335397,0.807622,0.6876843,0.7043988,0.6670574,0.8163784,0.5522924,0.698542,0.7584708,0.8745054,0.7566524,0.8356423,0.91096,0.6953931,0.883198,0.8750666,0.6712895,0.5407963,0.7279148,0.8219197,0.5157326,0.6745031,0.7831278,0.6499879,0.7026791,0.7640943,0.6712191,0.762969,0.8615451,0.7897924,0.8024084,0.7788738,0.7579641,0.708624,0.7880554,0.8354994,0.4513243,0.7916632,0.5916711,0.7827795,0.62707,0.5081554,0.852039,0.7303302,0.7165362,0.8498152,0.7582532,0.7189963,0.7597465,0.896172,0.7622501,0.8410789,0.4176534,0.8307036,0.4283073,0.6256563,0.7125222,0.8155366,0.895004,0.8638288,0.8270007,0.5016987,0.5420153,0.8949482,0.4051494,0.6333058,0.5981187,0.7691229,0.6870534,0.8244119,0.7988052,0.719558,0.4269867,0.742379,0.5987481,0.6665783,0.6489397,0.8579369,0.8036359,0.6025987,0.6954498,0.6844164,0.5823357,0.7119532,0.6011153,0.8468953,0.8861002,0.5280893,0.8761935,0.7850029,0.4480414,0.672402,0.8852096,0.6725759,0.9014833,0.6136038,0.5389144,0.6900547,"chr8"
"cg10105792",0.9846294,0.9787541,0.9732694,0.9732832,0.9625102,0.9672091,0.9771457,0.9680377,0.968315,0.9733971,0.9620439,0.9795557,0.9781452,0.9721062,0.9681545,0.9626365,0.9834934,0.9729483,0.9774009,0.9544782,0.9798847,0.9618775,0.9828559,0.9692559,0.9855905,0.9713942,0.963728,0.9669718,0.9732485,0.9701473,0.966467,0.9807616,0.9736808,0.9730207,0.972157,0.9763559,0.9695355,0.9783568,0.9653558,0.9856603,0.9811064,0.9825406,0.9747892,0.9660294,0.9761921,0.9758196,0.9750229,0.9883788,0.9738127,0.9759956,0.9691316,0.9842375,0.9660786,0.9771331,0.9789908,0.9637774,0.948522,0.971659,0.9770508,0.9759859,0.9824708,0.9739689,0.9721366,0.9830705,0.9595916,0.97232,0.9761915,0.9557403,0.98699,0.9704978,0.9711694,0.9789517,0.9794343,0.9755896,0.969247,0.9724492,0.973557,0.989859,0.9832256,0.9462382,0.9653826,0.9819108,0.9593656,0.9711875,0.9849353,0.9822915,0.9768345,0.9783705,0.9894138,0.9688361,0.9818705,0.9789852,0.9816887,0.9810541,0.9732403,0.9661966,0.9616376,0.9892903,0.9670036,0.984429,0.9825433,0.969595,0.9816566,0.9642535,0.9588166,0.9573545,0.936364,0.9707942,0.9567116,0.976022,0.957934,0.9803261,0.9607615,0.9831895,0.9619081,0.9715361,0.9662189,0.9618005,0.9791897,0.9808206,0.9911775,0.9815993,0.9786332,0.9637812,0.9823537,0.9727755,0.9635087,0.9788682,0.973366,0.9728561,0.9717126,0.966666,0.9764167,0.9837352,0.9629991,0.9803793,0.9872204,0.9747173,0.9671686,0.9717014,0.9846378,0.9697391,"chr8"
"cg05992961",0.9605479,0.9735669,0.9512375,0.9525446,0.9552559,0.9440207,0.9398758,0.9614101,0.9215881,0.9603604,0.961941,0.9686798,0.9713632,0.9359678,0.9574457,0.8965706,0.9523033,0.9554413,0.9628005,0.962653,0.9737202,0.9473549,0.9315196,0.9509537,0.9765152,0.9663081,0.9446396,0.9431438,0.9547925,0.9664492,0.9495045,0.9432931,0.9134841,0.9236486,0.9691321,0.9573012,0.9351702,0.9757985,0.9586047,0.9502496,0.9404467,0.9722955,0.9351031,0.9470106,0.9566773,0.9567103,0.9632182,0.9617123,0.9401178,0.9344769,0.9521786,0.9333218,0.9734903,0.948337,0.9414732,0.9210333,0.9638549,0.965707,0.9330614,0.9760473,0.9482313,0.9567723,0.9369781,0.9676642,0.9319376,0.9467397,0.9544511,0.9481801,0.9484318,0.9380522,0.9208375,0.9494762,0.9709978,0.9562312,0.939081,0.9524251,0.9406369,0.9685909,0.9185688,0.9369042,0.9492332,0.9670474,0.9539873,0.9657735,0.9603607,0.9542277,0.9612586,0.9427248,0.9727054,0.9345167,0.9381788,0.9545516,0.9626425,0.9422142,0.9503749,0.987289,0.9526002,0.9568548,0.9605467,0.937134,0.9596915,0.95624,0.9726954,0.9239579,0.9523585,0.9343339,0.9246018,0.9348612,0.9680792,0.9259601,0.9746309,0.9271319,0.9373175,0.925449,0.9527963,0.9417604,0.9219569,0.9349325,0.9578388,0.9338378,0.949454,0.9407171,0.9658448,0.9271857,0.9652767,0.9416537,0.945558,0.9298639,0.9503347,0.9596976,0.9600508,0.9357447,0.9542978,0.9598349,0.913011,0.9688935,0.9499305,0.9550258,0.9613222,0.9690156,0.949803,0.9389989,"chr8"
"cg00885597",0.8200216,0.6120763,0.7822947,0.8726789,0.7858811,0.8453995,0.7652126,0.7784583,0.7736023,0.8176582,0.9085119,0.8614028,0.8396469,0.8227247,0.8249996,0.778881,0.6237632,0.7241046,0.7731302,0.7651351,0.7169015,0.797378,0.7825669,0.6738495,0.7513327,0.7208285,0.8095891,0.718263,0.7034597,0.7647684,0.7543545,0.8604905,0.852015,0.8041601,0.6921815,0.7581425,0.6565413,0.8146513,0.8392074,0.7919815,0.691906,0.6834476,0.6731561,0.8024025,0.8401086,0.747636,0.7882203,0.8707757,0.8459982,0.7888021,0.7440536,0.784339,0.6909424,0.8326724,0.7922354,0.5398659,0.6482663,0.877467,0.7538566,0.678866,0.8118915,0.8761798,0.8130901,0.6773924,0.7653882,0.8273153,0.7811789,0.8163094,0.8371391,0.7219456,0.7959246,0.7440415,0.707405,0.8643764,0.6243352,0.8773706,0.6635073,0.7271744,0.7032034,0.7273402,0.737648,0.7594348,0.8412088,0.7464475,0.8092452,0.8670747,0.7685289,0.6857997,0.840883,0.7285722,0.7316546,0.8169264,0.7277776,0.6725281,0.7308228,0.713604,0.8145832,0.758331,0.8759508,0.8146868,0.7968941,0.6398519,0.649953,0.7097244,0.644909,0.8889815,0.7577111,0.6093114,0.8416584,0.8132291,0.8517437,0.7443678,0.8161207,0.6880174,0.6700316,0.7151144,0.8295696,0.6994782,0.7664722,0.8633077,0.8079187,0.7308557,0.816734,0.7977268,0.7512251,0.8098065,0.697733,0.6669616,0.8101417,0.6576995,0.7234685,0.7815168,0.7495543,0.7145068,0.8559195,0.8480633,0.7416081,0.7982567,0.7539464,0.837588,0.8897639,0.8328107,"chr8"
"cg18183698",0.2892205,0.3924353,0.4388347,0.347195,0.3664749,0.3768096,0.3940812,0.4444526,0.2774609,0.3917461,0.3875691,0.5420245,0.4341514,0.4354001,0.3818907,0.383187,0.3977513,0.4216448,0.3477994,0.3673743,0.5542287,0.460064,0.3847732,0.3740159,0.3760428,0.3595239,0.4642753,0.4699494,0.3005902,0.3410577,0.3880309,0.4051237,0.3452695,0.4387974,0.3731788,0.3518085,0.3048121,0.5060579,0.4245579,0.5148794,0.3898652,0.3562119,0.336901,0.4202013,0.429067,0.4405,0.4064048,0.4564393,0.4097976,0.4434853,0.2427092,0.3792457,0.3398447,0.3635622,0.360508,0.3280197,0.334409,0.3697412,0.4053563,0.479325,0.3629234,0.3739708,0.3565262,0.3428723,0.261159,0.400949,0.4464538,0.3357026,0.3552003,0.3664655,0.3094453,0.2946268,0.3212454,0.4336065,0.3248499,0.5544319,0.2589486,0.3471024,0.4360281,0.4308169,0.2798136,0.347296,0.3532111,0.4044155,0.3850256,0.4638474,0.3249045,0.3685505,0.3779542,0.3733892,0.3595964,0.3623232,0.377195,0.3633617,0.342112,0.3748328,0.3848805,0.3053827,0.3015582,0.4160265,0.3739821,0.3779629,0.3720214,0.3910823,0.3207955,0.3527027,0.2512296,0.3197624,0.341117,0.3386021,0.3611329,0.3141288,0.3471777,0.392082,0.3200929,0.2881674,0.3079869,0.3274829,0.4148329,0.3790481,0.3773301,0.4093317,0.5371721,0.3696739,0.3842825,0.3979419,0.3165802,0.2720886,0.3302268,0.3341766,0.4657097,0.4017363,0.4212196,0.2905079,0.3635427,0.271384,0.3994043,0.3403094,0.5093722,0.3543034,0.3762527,0.3429534,"chr8"
"cg23110471",0.02821021,0.0430273,0.02848249,0.02888726,0.02783193,0.03586022,0.01964822,0.04259796,0.02511468,0.02919742,0.01675718,0.03282943,0.02536876,0.03437436,0.03732116,0.03816557,0.0214006,0.03437585,0.02688922,0.0308843,0.03374968,0.0376414,0.0501947,0.02724286,0.03180845,0.02828167,0.03953549,0.05306518,0.03715099,0.05222419,0.02463837,0.04179162,0.03961853,0.0373697,0.03080137,0.03073122,0.02831156,0.0278377,0.04240824,0.03360871,0.03992692,0.03299716,0.0537548,0.04568826,0.05293343,0.04070106,0.0285047,0.03096167,0.03600607,0.04851997,0.03431079,0.03155564,0.04243091,0.03532125,0.03508772,0.03244922,0.04315062,0.02626465,0.03332011,0.0247571,0.02896501,0.02442035,0.03216912,0.0390606,0.04131213,0.03621355,0.02698706,0.04622153,0.02302031,0.04365845,0.03576107,0.03402749,0.03067953,0.02714692,0.03008099,0.04460026,0.03850505,0.02024805,0.02593601,0.03556049,0.0359946,0.03307009,0.03417455,0.03634981,0.03056447,0.03249011,0.03740551,0.03388762,0.02914858,0.04201887,0.04172197,0.04458263,0.02168427,0.04738783,0.0262176,0.03730834,0.04608103,0.02311228,0.03417781,0.03966462,0.0276271,0.0479798,0.03301843,0.02968017,0.04187278,0.04049587,0.04321156,0.0253304,0.02738038,0.0314383,0.02686169,0.03737093,0.04314689,0.02709148,0.02660062,0.04435965,0.02559005,0.03556375,0.03206657,0.03638348,0.04594549,0.04280461,0.0249201,0.03600075,0.03677673,0.04414356,0.0453154,0.03019018,0.04404229,0.03682745,0.05123102,0.03628852,0.0284773,0.02201098,0.04428763,0.02780722,0.01880781,0.02797868,0.02956069,0.03388823,0.02824943,0.03949711,"chr8"
"cg19496364",0.3919014,0.4943683,0.5051305,0.2741518,0.4374163,0.3809307,0.4786382,0.4034671,0.3222138,0.4116277,0.2340412,0.4534699,0.3552998,0.3532037,0.3412676,0.4099737,0.5616702,0.4442329,0.3240549,0.2859041,0.5629432,0.4548763,0.3939303,0.5035395,0.4230035,0.421309,0.5145746,0.542078,0.5462688,0.4680231,0.4986031,0.3506644,0.3691877,0.2681891,0.4778738,0.4057449,0.433696,0.4305328,0.4580686,0.52239,0.5021351,0.5443257,0.4914639,0.4949131,0.2945813,0.4883584,0.4469325,0.4467195,0.3307093,0.4678344,0.3294626,0.5369817,0.4441688,0.4471009,0.3972818,0.4259606,0.5518527,0.4050728,0.4863704,0.5223133,0.3638716,0.3198621,0.3602336,0.4386713,0.1778955,0.3707981,0.5959268,0.3460826,0.4519346,0.460659,0.3437347,0.3787162,0.5870516,0.4197025,0.4689767,0.3900023,0.4445304,0.3575177,0.476299,0.5169222,0.2823218,0.4852421,0.3811256,0.42422,0.401091,0.2279118,0.4430836,0.4672293,0.3854281,0.5536637,0.5090011,0.4168939,0.4028399,0.5192296,0.4530527,0.4960065,0.1958758,0.4616105,0.2385081,0.2383257,0.4534322,0.4289871,0.5916779,0.482108,0.5396451,0.3766212,0.3013354,0.4943124,0.2617671,0.354948,0.2854669,0.5063733,0.5079049,0.5346738,0.5183747,0.3971692,0.2153124,0.4500534,0.3563044,0.4296416,0.3205443,0.4484808,0.4423992,0.3363409,0.400702,0.362907,0.2733495,0.3745007,0.3785391,0.4896237,0.5037139,0.2606874,0.4488599,0.4716459,0.2368161,0.3236989,0.4744207,0.4222251,0.4896961,0.3712273,0.26354,0.4232059,"chr8"
"cg21448741",0.7773605,0.8143204,0.9077225,0.9260579,0.6911142,0.8521326,0.8315139,0.7477306,0.7790582,0.7922713,0.9195391,0.8477819,0.8353721,0.7396685,0.8283273,0.6944103,0.8094658,0.7532801,0.6463066,0.742524,0.8850466,0.844494,0.7545014,0.7710563,0.8210416,0.7457046,0.7967031,0.7760903,0.8087112,0.6900796,0.8936233,0.804078,0.7824576,0.8230322,0.7813224,0.7995454,0.7727866,0.9251959,0.787808,0.7772181,0.7165675,0.8640214,0.7427391,0.7200772,0.7973005,0.8021876,0.7847621,0.9201854,0.8964597,0.7229211,0.7733732,0.8389566,0.7965493,0.8412961,0.8386273,0.8553469,0.7006588,0.8806562,0.7795518,0.7659859,0.8501753,0.9118324,0.7570729,0.7190251,0.6475231,0.837892,0.8497497,0.7786608,0.9132344,0.7258903,0.9437302,0.85547,0.8516534,0.81415,0.7807194,0.7860776,0.766944,0.852217,0.7526328,0.7628435,0.7188143,0.7536661,0.8476273,0.818841,0.7817113,0.7969238,0.8033957,0.7431168,0.8445956,0.7804367,0.7598815,0.8101362,0.8453445,0.7155482,0.7975719,0.7795029,0.7574366,0.7967608,0.8114948,0.8055318,0.8548057,0.679225,0.743802,0.8186657,0.7210599,0.8694041,0.6788816,0.9336135,0.8896839,0.830232,0.8172099,0.7982536,0.8080062,0.9227538,0.7175175,0.7060675,0.8478286,0.6848245,0.8711259,0.7897749,0.8722813,0.7186359,0.7925802,0.6737042,0.9084534,0.7277739,0.6584537,0.7197478,0.7433377,0.7138815,0.7346031,0.7682241,0.8178793,0.8710261,0.7270942,0.8302701,0.7954829,0.7531162,0.7946017,0.8620654,0.8376771,0.8087833,"chr8"
"cg09051192",0.9805115,0.9899359,0.9723111,0.9911738,0.9687934,0.9689779,0.9756901,0.9803205,0.9719414,0.9857047,0.9741744,0.986432,0.9753858,0.965041,0.9822457,0.9901007,0.9743515,0.9772914,0.9802176,0.9746996,0.9531374,0.9145913,0.9846422,0.9783286,0.9853158,0.9869421,0.9254897,0.971273,0.9400031,0.985547,0.9510395,0.9412936,0.9703511,0.9515273,0.9849961,0.9735977,0.9735882,0.9736575,0.9714123,0.9874382,0.9820762,0.9683998,0.9795848,0.9762152,0.9741855,0.9708225,0.9503904,0.9483969,0.9719388,0.9842288,0.9745789,0.9634515,0.979782,0.984012,0.9620173,0.9817275,0.9781034,0.9611389,0.947814,0.987499,0.9768063,0.9814701,0.9777594,0.9833899,0.9740149,0.9711179,0.9590552,0.9788432,0.9511037,0.9659407,0.9595414,0.9953566,0.9804993,0.9597651,0.8909995,0.9801091,0.98456,0.9606523,0.9705579,0.9674616,0.9846013,0.9556561,0.9580514,0.9857503,0.980767,0.9810435,0.9760669,0.9695359,0.972925,0.9807537,0.9739431,0.9647757,0.9600831,0.9792228,0.9653203,0.9579963,0.964595,0.986824,0.9664786,0.9626304,0.9914278,0.9745941,0.9630232,0.9779974,0.9776672,0.9558447,0.9814908,0.9718563,0.969268,0.9628621,0.9621272,0.9726537,0.9649239,0.971852,0.9790898,0.9777458,0.9856388,0.9828697,0.9717559,0.9488333,0.9808872,0.9758393,0.9778596,0.9727081,0.9723561,0.9759189,0.9750185,0.9930786,0.9908738,0.9559953,0.9748217,0.9832636,0.9670943,0.9799469,0.9803513,0.9362364,0.9811459,0.9813855,0.9855932,0.9526689,0.9757128,0.9898216,"chr8"
"cg01782533",0.8768342,0.8933014,0.7845909,0.9177776,0.8395688,0.8257459,0.8041713,0.9446637,0.7433599,0.9001396,0.8628855,0.8806401,0.8966376,0.8686115,0.8547361,0.8612108,0.7983573,0.9090798,0.9308378,0.935062,0.798065,0.8380268,0.8321335,0.6274627,0.8083626,0.8764383,0.7906824,0.8377862,0.8867328,0.8443025,0.7926002,0.795731,0.8878287,0.8101722,0.9251588,0.8611567,0.8279984,0.6210909,0.8518544,0.9386147,0.822785,0.8499486,0.9200468,0.8815639,0.9189552,0.8479837,0.8371358,0.7698611,0.7934123,0.8917801,0.8741733,0.8989744,0.7106893,0.8252289,0.774178,0.6870027,0.8976581,0.7885023,0.8631667,0.8809906,0.880351,0.9235217,0.8255407,0.8956473,0.8844531,0.9135977,0.8642359,0.8658857,0.8898592,0.8640841,0.780773,0.9643281,0.777612,0.9077096,0.8301276,0.9646763,0.9277389,0.8445461,0.8604167,0.8860882,0.9001227,0.9091161,0.7490189,0.9145808,0.8973776,0.8672557,0.9095261,0.8503823,0.8415794,0.8794707,0.8379166,0.8285367,0.815294,0.8621107,0.8756462,0.895612,0.9211504,0.7784303,0.9189906,0.7864373,0.8952731,0.8302879,0.7849273,0.8895809,0.8715667,0.8228066,0.8546286,0.9131467,0.8866424,0.9033412,0.83416,0.8556067,0.738708,0.7286529,0.9065996,0.8822527,0.8221946,0.7965348,0.8024405,0.7968443,0.8921797,0.8913535,0.9271415,0.8481531,0.7359187,0.9107558,0.8927949,0.92113,0.8804093,0.8176551,0.8895351,0.8833275,0.9149783,0.907974,0.9014743,0.8019484,0.9155002,0.8980238,0.8833944,0.8262566,0.8242721,0.9430783,"chr8"
"cg12940435",0.7135637,0.5103016,0.6419567,0.7562482,0.6772633,0.685015,0.6168505,0.6757585,0.6340608,0.7228864,0.7658029,0.8223686,0.6822334,0.7783459,0.7287186,0.5978255,0.5528301,0.6716911,0.6093729,0.6863319,0.6202436,0.5447914,0.727273,0.5724283,0.5406518,0.5454371,0.6287408,0.6494032,0.6860493,0.599821,0.379949,0.7315559,0.7588445,0.7724764,0.6096258,0.6013424,0.5787527,0.6825882,0.6683427,0.691163,0.5448535,0.6723921,0.60272,0.6283939,0.7958994,0.6062728,0.6211753,0.6716124,0.7486128,0.6384771,0.6119358,0.6613179,0.6795225,0.6832004,0.6401425,0.5058938,0.499909,0.7788958,0.6035761,0.5832038,0.6267016,0.7308181,0.6979409,0.648833,0.6933725,0.6950156,0.6052666,0.6343116,0.6795545,0.663991,0.5962744,0.6236501,0.5294012,0.6396873,0.4658672,0.7773146,0.5347706,0.6881031,0.5602119,0.5658049,0.6607089,0.7408365,0.7310333,0.6569517,0.6427111,0.7322142,0.673423,0.6013137,0.644547,0.6352092,0.65386,0.6172785,0.5007731,0.5988695,0.6006864,0.5299716,0.7913294,0.7054304,0.7732224,0.7393874,0.6191987,0.5299247,0.6460074,0.5898417,0.5702777,0.6497162,0.7037769,0.4663482,0.772118,0.5866034,0.7793276,0.6035837,0.7241342,0.6248634,0.584256,0.5411057,0.6823473,0.5944626,0.6995523,0.6849692,0.7250101,0.6375623,0.6825124,0.6480578,0.6656749,0.7110813,0.6602818,0.5888958,0.6858914,0.5248748,0.6400124,0.7314308,0.6276171,0.5920887,0.8083619,0.7512356,0.7034747,0.6400795,0.6408484,0.7249136,0.7463432,0.6955556,"chr8"
"cg25500267",0.5234653,0.5167299,0.4992928,0.3858386,0.4613207,0.3703461,0.484257,0.5215057,0.4076881,0.5187063,0.4768082,0.4925238,0.4455199,0.4352817,0.3720723,0.4531517,0.5319908,0.5549817,0.3221855,0.3273952,0.5404972,0.4386833,0.5214097,0.4876734,0.4583147,0.5274762,0.4575159,0.54341,0.5950708,0.437056,0.5811595,0.3334577,0.4018412,0.4133431,0.5038574,0.400461,0.4460634,0.4681378,0.3982036,0.4970497,0.5435945,0.5059042,0.5966801,0.4874075,0.5282155,0.5373219,0.4284419,0.3822214,0.4062488,0.4555656,0.4131486,0.3658923,0.4432686,0.3424392,0.5133113,0.4971058,0.4963528,0.4481285,0.5560515,0.5149794,0.4976526,0.4206632,0.4570954,0.493121,0.394555,0.5234601,0.5081559,0.399613,0.4670679,0.468802,0.4874145,0.4027558,0.4335503,0.4040058,0.4930966,0.451843,0.3994002,0.4055195,0.4510126,0.4528192,0.4438616,0.4657679,0.4764411,0.4916531,0.4635257,0.4031081,0.5206998,0.4528551,0.3797164,0.5561249,0.4525979,0.447576,0.3883723,0.560849,0.5001053,0.5413791,0.3872291,0.521973,0.4148003,0.5858626,0.4262671,0.4966867,0.5763425,0.3044372,0.4898535,0.3951386,0.4116604,0.5505541,0.4790504,0.4200699,0.5058148,0.5484204,0.4293247,0.4822043,0.4849625,0.3758005,0.3760203,0.463958,0.4614147,0.4707638,0.3661909,0.442368,0.4544149,0.3350759,0.4030601,0.3908002,0.4270762,0.3362944,0.3742701,0.5001336,0.5140623,0.3752997,0.4938859,0.5378602,0.445875,0.5281688,0.4625068,0.4612815,0.5740238,0.4736813,0.3847041,0.5218506,"chr8"
"cg09142671",0.6453148,0.800741,0.7654112,0.561636,0.6833885,0.5972966,0.7611539,0.7083288,0.4969354,0.6692642,0.4857674,0.8494535,0.6351881,0.582286,0.5307424,0.7358064,0.8108129,0.7989314,0.5344986,0.5597947,0.8162562,0.7047342,0.6747142,0.7293469,0.7306655,0.7895668,0.6830145,0.7683909,0.8161226,0.7395269,0.7658938,0.6427618,0.6207534,0.5089286,0.7737723,0.6861304,0.8205416,0.648767,0.6444655,0.8842925,0.8294154,0.7783737,0.7370996,0.7776492,0.5651453,0.6923889,0.687725,0.5364982,0.6724067,0.7350719,0.5732086,0.6983631,0.6060168,0.6789323,0.6976257,0.7126098,0.7490418,0.6872622,0.7880106,0.8246751,0.5749024,0.4866116,0.7523457,0.7428496,0.4120159,0.6738526,0.7531,0.5957884,0.6260786,0.702598,0.5948209,0.7754563,0.7348489,0.7150558,0.7122744,0.7141228,0.6809937,0.6326536,0.7101533,0.7635839,0.4256831,0.7366185,0.5857483,0.6748728,0.5291127,0.4532215,0.7819213,0.6726193,0.666946,0.8028254,0.6758144,0.6810312,0.7085048,0.7633748,0.6889681,0.7641937,0.4024733,0.8160695,0.4627124,0.5194539,0.7151612,0.7269751,0.6679325,0.7784793,0.7737278,0.4534203,0.4739229,0.8612151,0.4819519,0.6188632,0.5102578,0.7485707,0.6096314,0.8259607,0.7157515,0.5929575,0.3789827,0.6860505,0.5726304,0.5888966,0.5843268,0.8322898,0.7712426,0.6051835,0.5993772,0.5708973,0.4915235,0.6491536,0.6513817,0.7529396,0.7755171,0.4943023,0.797947,0.7835587,0.4041966,0.4217969,0.8110691,0.6281882,0.8449278,0.6010036,0.4967291,0.6455363,"chr8"
