,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg01744133,0.01037974,0.01195283,0.0118139,0.01299205,0.01372233,0.02485756,0.01431209,0.01523607,0.00795098,0.01399908,0.004265714,0.01357375,0.01129028,0.008489465,0.0107591,0.01749784,0.01269578,0.01097148,0.01379625,0.01053041,0.02049359,0.01655467,0.01861478,0.02203172,0.009209336,0.01171511,0.02088609,0.02619616,0.02928566,0.0182465,0.02244278,0.01902824,0.02080761,0.02313979,0.00927798,0.01514345,0.009316501,0.008948962,0.01591743,0.01220019,0.01568191,0.006942622,0.01038972,0.01608893,0.01200394,0.009122045,0.00939875,0.01486258,0.009153872,0.01166311,0.005815136,0.0184379,0.00633442,0.01176961,0.02248285,0.01272006,0.01918365,0.02042002,0.01024875,0.02200013,0.01556773,0.006647471,0.01885412,0.01133526,0.01497377,0.01112383,0.008339407,0.01140492,0.01308536,0.01552933,0.01481273,0.01521077,0.0134358,0.014573,0.0146843,0.006651243,0.01163712,0.01503134,0.01885088,0.01231935,0.007909646,0.005587705,0.01897845,0.01193108,0.01862854,0.01675558,0.01254968,0.01094174,0.02273844,0.01499256,0.0128762,0.0166635,0.008982397,0.01590827,0.01378696,0.01531676,0.01324903,0.01200487,0.01483181,0.0256774,0.01402515,0.01795136,0.01197973,0.01707845,0.01897119,0.01088344,0.01543717,0.007203583,0.01479437,0.02045932,0.01124579,0.01284523,0.01577076,0.01294421,0.01237544,0.0133845,0.01647358,0.02260066,0.00858901,0.02243687,0.01642553,0.0138835,0.01238168,0.01251971,0.01477839,0.01087381,0.01421619,0.009684556,0.01445939,0.01794023,0.01729047,0.01705595,0.0120352,0.01755527,0.006695571,0.01854462,0.007433684,0.01245751,0.02554186,0.01017287,0.01154702,0.01436577
cg19950420,0.9047967,0.9428135,0.9430919,0.9573501,0.9316421,0.880337,0.9287668,0.9583493,0.9396502,0.9492984,0.9342996,0.9517479,0.9456011,0.9391063,0.9511897,0.9205521,0.8913442,0.9463379,0.9431871,0.9385328,0.9112795,0.8277337,0.9609535,0.8588832,0.877585,0.9683711,0.8929628,0.9491011,0.8650953,0.9307321,0.895419,0.8993037,0.9082423,0.9235457,0.9417134,0.9330896,0.9476959,0.8902768,0.9462408,0.9597939,0.9190548,0.9081072,0.9372022,0.9188511,0.9517554,0.9597641,0.9159661,0.8166311,0.9175387,0.9442418,0.9330614,0.916152,0.9650231,0.9435446,0.8542484,0.9560719,0.9315283,0.9674299,0.920441,0.9213328,0.9099759,0.978493,0.9097757,0.916012,0.9127368,0.9359615,0.9252255,0.9235805,0.9650902,0.9527556,0.9387429,0.9627058,0.9694441,0.9736179,0.8192917,0.9400429,0.9799323,0.8246217,0.9250253,0.9615964,0.9269883,0.9299496,0.8675515,0.9395719,0.9335342,0.9473416,0.9346236,0.9471902,0.9149381,0.9294631,0.9512262,0.9235341,0.9424578,0.9437091,0.9311977,0.9418397,0.9605305,0.9406587,0.9790571,0.8582014,0.9584444,0.833644,0.9255355,0.9569817,0.9419032,0.87394,0.9261659,0.9344268,0.9008889,0.9344565,0.90235,0.8671202,0.8747665,0.942677,0.9481365,0.9503901,0.9058455,0.9625037,0.8907361,0.8861061,0.9322218,0.9527805,0.9456337,0.8774414,0.9333787,0.9539865,0.918606,0.9153349,0.972527,0.9028001,0.9434687,0.9057722,0.8872452,0.9263824,0.8861967,0.9287892,0.9460597,0.9171089,0.902469,0.9150218,0.9652799,0.9458925
cg14178013,0.515528,0.4625604,0.478854,0.4078283,0.3867822,0.478582,0.4199656,0.3632253,0.4050481,0.5436803,0.5014493,0.4197829,0.505618,0.5628019,0.4480874,0.375,0.3322259,0.3622498,0.4836852,0.6509863,0.3474715,0.5163265,0.4069401,0.4936975,0.5170732,0.4886467,0.4278922,0.3011152,0.332549,0.4324324,0.4520833,0.4877127,0.3872229,0.5359116,0.3815461,0.6381818,0.3645714,0.5609065,0.6184211,0.4762309,0.4945205,0.5079826,0.5503432,0.5170251,0.5351967,0.4365821,0.589502,0.3031746,0.5736264,0.5710306,0.5309618,0.3767228,0.4381847,0.5474453,0.4524887,0.3960114,0.4711409,0.4551282,0.4142259,0.5524297,0.4632184,0.4888559,0.4852792,0.5026344,0.6024279,0.5488722,0.4402985,0.7716535,0.5626667,0.4372624,0.4223602,0.5238095,0.488024,0.3934192,0.3871951,0.439528,0.5883838,0.4469854,0.440534,0.486755,0.6466049,0.4974293,0.3942308,0.4977238,0.4878745,0.5162659,0.4777898,0.4898649,0.545679,0.5152174,0.3975045,0.5064011,0.3718821,0.5149083,0.5510949,0.4961598,0.7103348,0.626506,0.6646217,0.4661157,0.4944587,0.3844011,0.4605634,0.5246073,0.4833525,0.3661972,0.5705426,0.4345898,0.4340344,0.6354839,0.495509,0.3803681,0.3804809,0.3412969,0.4191344,0.5206612,0.5617391,0.3974508,0.486711,0.4495726,0.4332756,0.5054081,0.5152941,0.600246,0.3534636,0.5617792,0.4736211,0.4464883,0.4915663,0.4512744,0.3204887,0.6283705,0.60375,0.4942731,0.507772,0.4060606,0.5076453,0.5146067,0.5,0.3512252,0.5228277,0.4165536
cg23444678,0.9306278,0.9036923,0.9464959,0.8979026,0.9445598,0.9023228,0.9092595,0.9528143,0.9324548,0.9449625,0.9311795,0.944541,0.9265278,0.9272407,0.9402047,0.9030346,0.9166836,0.9229914,0.9027085,0.8878264,0.9240379,0.9103182,0.9071556,0.924856,0.9300884,0.9367802,0.9001749,0.9423746,0.9294423,0.9337666,0.9461112,0.9126615,0.9315202,0.9405842,0.9624442,0.9488472,0.949659,0.9557163,0.9341668,0.9198377,0.9223954,0.9526121,0.9332853,0.9416034,0.9312355,0.9175132,0.9298441,0.9300523,0.9018363,0.9465697,0.9108219,0.936294,0.91884,0.9461484,0.9269824,0.9285284,0.9255044,0.946659,0.9406118,0.9527746,0.9094283,0.9393119,0.9361859,0.9413525,0.9287484,0.9317268,0.9105691,0.9268018,0.9101152,0.9512492,0.9343065,0.9399773,0.9178724,0.917886,0.9461998,0.9380398,0.9421943,0.9096686,0.9238574,0.8854251,0.910504,0.960166,0.872606,0.9480322,0.9444086,0.9180618,0.9456717,0.9532881,0.9625252,0.9403257,0.9548449,0.9387272,0.9375737,0.942364,0.9339209,0.9376537,0.9164843,0.9507627,0.916624,0.9130946,0.9579506,0.921932,0.9351572,0.9221479,0.9091643,0.9262976,0.9010361,0.9407074,0.9547057,0.8986971,0.9369116,0.9345222,0.9268859,0.9385008,0.9379664,0.879483,0.9443828,0.9458188,0.9521792,0.9281933,0.9275057,0.9330539,0.9517449,0.9442167,0.9296124,0.9217147,0.9304665,0.9179848,0.9381941,0.9660434,0.9447597,0.9026044,0.9398552,0.9659259,0.9167016,0.9115689,0.9385436,0.9513752,0.9430915,0.9101143,0.9161595,0.9326807
cg02139308,0.9511582,0.9839284,0.9850196,0.972607,0.9787109,0.9277222,0.9464205,0.9746554,0.9780375,0.9842351,0.9760174,0.9662889,0.97456,0.9183641,0.9709081,0.978868,0.9352571,0.9693301,0.9693765,0.9661005,0.9709444,0.9441816,0.9709444,0.9708394,0.984394,0.9814937,0.9226777,0.9735778,0.9412397,0.9762243,0.9275264,0.9487392,0.971232,0.9306759,0.9774226,0.9527957,0.9198968,0.9588863,0.9675703,0.9842078,0.9459311,0.9470838,0.9726622,0.9728805,0.9809703,0.9750199,0.976144,0.8240849,0.9239376,0.9867767,0.9764123,0.9707893,0.975732,0.9759045,0.9240099,0.9751312,0.961482,0.9738276,0.9571304,0.9909869,0.9524663,0.9647699,0.9689197,0.9757693,0.9765216,0.9710422,0.9667275,0.9692705,0.9815089,0.9808246,0.9484807,0.9899829,0.9425925,0.9625605,0.9717403,0.9723744,0.9762906,0.979555,0.9730373,0.9816356,0.9867833,0.9658502,0.8800159,0.9742534,0.9766563,0.9719439,0.9633004,0.9789858,0.9726351,0.9749402,0.9703874,0.9557628,0.9547734,0.9749928,0.9792017,0.971824,0.9890376,0.9567539,0.9736021,0.967616,0.9791665,0.9856799,0.9672054,0.9692848,0.9742048,0.9494594,0.9740279,0.9870088,0.9779537,0.958759,0.9708916,0.9724937,0.9504085,0.9305501,0.9810796,0.9622384,0.9546807,0.9608056,0.9655665,0.9447465,0.9636425,0.9689659,0.9667806,0.9704822,0.9497278,0.9813608,0.9827057,0.9785279,0.973696,0.9347622,0.9807079,0.973971,0.9694596,0.9738056,0.9610177,0.9834338,0.9655253,0.9609091,0.9529905,0.9511407,0.9703394,0.9769894
cg27539451,0.8108181,0.7430743,0.7052248,0.7674532,0.7722909,0.7984853,0.766917,0.8589374,0.8528927,0.834781,0.8717197,0.8684633,0.8366124,0.816071,0.858299,0.906903,0.6424313,0.7640085,0.683244,0.8744914,0.7336136,0.7313566,0.914095,0.6586384,0.7054989,0.8209777,0.7544991,0.7241833,0.821129,0.7642799,0.700716,0.8116329,0.8458494,0.807289,0.7677408,0.7787676,0.6824009,0.6238335,0.8821328,0.8055924,0.7462536,0.75128,0.7959327,0.8094699,0.8573327,0.7131105,0.7975884,0.7716194,0.7825462,0.8493489,0.8271912,0.7558553,0.6908213,0.7910961,0.7594813,0.6340128,0.7529375,0.8384436,0.771418,0.7025312,0.8059861,0.8391487,0.7676319,0.7859266,0.8838045,0.8767262,0.7037713,0.8335606,0.7579799,0.7946332,0.7999248,0.8223,0.7124662,0.8120258,0.6366404,0.8558925,0.7453412,0.7119044,0.679524,0.8468388,0.8592896,0.747555,0.741736,0.8432453,0.7674348,0.8345957,0.8015586,0.7721202,0.8416384,0.6833058,0.8089489,0.7568881,0.7580862,0.7131311,0.6943814,0.6907103,0.9148258,0.7537002,0.8438504,0.7204549,0.8376314,0.8239239,0.6577539,0.7369766,0.7673923,0.7559608,0.8137164,0.761332,0.8422389,0.853963,0.8537346,0.6871104,0.7410887,0.7463412,0.6410967,0.7486133,0.9287827,0.7695677,0.7254553,0.8209518,0.823654,0.8068669,0.8246266,0.7589769,0.7639035,0.7536697,0.901938,0.7756122,0.7873305,0.6643093,0.7599558,0.8980529,0.7579023,0.7818899,0.8184685,0.8432402,0.9142844,0.8214838,0.8392176,0.7580923,0.7981531,0.8635126
cg17509612,0.1128765,0.09208893,0.07960242,0.05416428,0.07157463,0.06027813,0.06078568,0.1249872,0.07222937,0.06937332,0.06004815,0.0792243,0.1076397,0.06824325,0.1079725,0.1235519,0.07549205,0.07260307,0.06126445,0.06149758,0.09474009,0.08666917,0.08088457,0.08098436,0.08187671,0.106799,0.08044453,0.1049887,0.1057753,0.1146591,0.05838606,0.07791991,0.07985442,0.05692103,0.1109607,0.05560922,0.0949581,0.04273938,0.07546376,0.07338825,0.114544,0.08323083,0.083245,0.1364104,0.07464943,0.1353346,0.07122039,0.06139152,0.09553773,0.09971582,0.08652347,0.07972457,0.086048,0.0839799,0.09682928,0.09556949,0.09562983,0.06304817,0.07731328,0.06807107,0.07040768,0.06880398,0.07468683,0.1051659,0.04866296,0.1001106,0.1119389,0.07250215,0.06345415,0.08653702,0.0918421,0.09055236,0.1123028,0.06719346,0.08465851,0.08978878,0.08149405,0.04693233,0.1425622,0.1045528,0.0800943,0.09024331,0.08556408,0.08237972,0.08164613,0.09298167,0.07755935,0.06413941,0.05682521,0.1233739,0.12129,0.08667867,0.08532128,0.1039428,0.05752895,0.1100753,0.04999612,0.06121109,0.06207759,0.09748852,0.09654017,0.08124536,0.08713124,0.1003158,0.09268184,0.09659324,0.05515797,0.13807,0.03690693,0.06333597,0.06282227,0.04822956,0.05534523,0.06667664,0.1051882,0.1011527,0.07646486,0.1279141,0.03972071,0.06071402,0.06950742,0.09524797,0.08637637,0.04918937,0.07444985,0.07012641,0.06502742,0.04558032,0.1194382,0.05662893,0.1181971,0.06085903,0.1013028,0.1139949,0.06821038,0.05961057,0.09148311,0.0869999,0.08425963,0.07637372,0.05734368,0.07520946
cg13773631,0.1157222,0.07920285,0.1139597,0.07092536,0.05652043,0.08178234,0.1053717,0.09000076,0.0646045,0.07220752,0.1404838,0.09861846,0.1141738,0.09827188,0.07533128,0.124597,0.09247189,0.1139589,0.05313848,0.09117589,0.09758809,0.1009994,0.09805529,0.0952748,0.06586401,0.07391455,0.07069382,0.1424656,0.1129821,0.07751786,0.06167357,0.1100513,0.1114097,0.09118174,0.0847258,0.05580562,0.1182591,0.08614136,0.1157896,0.08191161,0.09762347,0.08736309,0.1160365,0.1046151,0.0812185,0.1085221,0.08076587,0.06607843,0.1133876,0.09320719,0.08074315,0.07407496,0.07360168,0.1435739,0.07398329,0.08011235,0.09100077,0.1236461,0.1196498,0.08716342,0.08563845,0.1083026,0.07788822,0.09400029,0.0833764,0.107149,0.1092168,0.1015202,0.03957019,0.07719353,0.07972991,0.09224268,0.09937428,0.0520062,0.07739984,0.1055959,0.06198418,0.06043388,0.08149007,0.09972873,0.04838783,0.08441892,0.05664397,0.0375374,0.1357019,0.07448891,0.05252832,0.06624028,0.1052944,0.08958043,0.08173318,0.08032254,0.06768139,0.08607446,0.05575596,0.1064854,0.07101562,0.08025478,0.08234268,0.05833328,0.08014885,0.08807865,0.0875481,0.09913592,0.09796515,0.0900301,0.07884164,0.06504643,0.04793237,0.0717511,0.08891514,0.09680386,0.08070179,0.09666187,0.1219572,0.09266954,0.07659748,0.08969997,0.0404542,0.07661987,0.05458089,0.05252221,0.05792351,0.1010927,0.0998182,0.08082642,0.07196437,0.07123937,0.09307902,0.07621191,0.1178924,0.09375254,0.06739967,0.09922052,0.04375776,0.04479386,0.1316151,0.07296151,0.08982911,0.07106565,0.09474655,0.1015071
cg23068312,0.2324476,0.2459776,0.2106596,0.1725515,0.3370422,0.2115197,0.3893157,0.357777,0.1868046,0.2421708,0.2378979,0.5471106,0.2760563,0.2331652,0.2765094,0.2740919,0.2524445,0.4818719,0.2351265,0.1610217,0.2471963,0.4730906,0.2561701,0.2892099,0.2553832,0.3027476,0.3982689,0.3701615,0.3002828,0.3075392,0.2030358,0.4063216,0.3223481,0.145322,0.3289018,0.2269008,0.2018478,0.4486454,0.2697156,0.5707601,0.2822762,0.3557561,0.3433722,0.3206872,0.2604396,0.3325371,0.3506566,0.32225,0.3560487,0.3857253,0.1943379,0.2310301,0.3182178,0.5230833,0.3788316,0.2983539,0.248941,0.2410043,0.3157757,0.2973625,0.2248639,0.231429,0.3911602,0.2672994,0.1567208,0.2431203,0.3006762,0.1884053,0.2337961,0.2264921,0.2472578,0.1791071,0.3807905,0.387144,0.2229269,0.5166576,0.2922759,0.1554666,0.1998255,0.2370268,0.176692,0.4091391,0.3134557,0.299142,0.2498536,0.2023017,0.3637793,0.2868188,0.2510146,0.272447,0.2828876,0.2657561,0.2460421,0.2875751,0.2353898,0.2471348,0.1612124,0.2644201,0.1808792,0.2678162,0.2186791,0.2872662,0.3752062,0.3686404,0.2819153,0.2136361,0.2220244,0.1645169,0.1532029,0.2060477,0.2000828,0.3257656,0.2804371,0.2547783,0.2727171,0.2009976,0.2472438,0.2697481,0.2837182,0.239081,0.2280948,0.3640252,0.4471603,0.2288131,0.1652665,0.1954646,0.164057,0.2454697,0.2494978,0.233393,0.3511694,0.1447333,0.3915671,0.3321267,0.2220261,0.2372656,0.4234073,0.317842,0.496968,0.2063824,0.1362922,0.2638808
cg01774256,0.006833176,0.009796978,0.02093112,0.01088435,0.01037577,0.01838629,0.01081715,0.001243008,0.01930685,0.004611837,0.01096852,0.008097166,0.003074044,0.01053784,0.01056803,0.001801802,0.009491446,0.003741497,0.006396588,0.01346002,0.003706755,0.02548807,0.0005487872,0.005226727,0.001630503,0.0007775186,0.03179384,0.006748313,0.01134032,0.01154207,0.01624226,0.02620925,0.01541052,0.02467623,0.006060606,0.007131537,0.01953436,0.01470245,4.298487e-05,0.007847411,0.02411807,0.006882639,0.001577726,0.0160187,0.01317829,0.01059244,0.0114491,0.02840556,0.02935686,0.01099656,0.009165115,0.009576251,0.0149774,0.005500869,0.0100426,0.0007583801,0.01659659,0.01191422,0.005645241,0.01580334,0.008555834,0.006486354,0.03130038,0.01357405,0.003658383,0.008369262,0.003748126,0.009005084,0.02173059,0.01200873,0.02515866,0.01136245,0.01408626,0.02288238,0.0319932,0.009674259,0.01380512,0.01701714,0.01070442,0.005601817,0.009576282,0.005748663,0.02736126,0.003540471,0.0168684,0.01501896,0.007051357,0.006065858,0.01574109,0.01828631,0.003625715,0.03051181,0.005373868,0.003959044,0.004969561,0.01927438,0.01061648,0.01163735,0.009008076,0.02584397,0.004788042,0.01279386,0.006649778,0.01041438,0.001322052,0.02673591,0.004472507,0.01637126,0.01165666,0.009965998,0.02635861,0.0185241,0.02852677,0.01504729,0.004396843,0.01252549,0.02148228,0.01041158,0.01293167,0.03295473,0.02607193,0.01010625,0.01027311,0.006137323,0.02013196,0.003014643,0.01057562,0.01488973,0.02380666,0.01574693,0.01241203,0.01674341,0.02110553,0.01925942,0.002942682,0.01750671,0.00587941,0.01244329,0.01717666,0.04056329,0.01556838,0.01248885
cg25091766,0.9040374,0.9109661,0.900041,0.9246082,0.8883065,0.9112317,0.9071758,0.938343,0.9270327,0.9474528,0.8868237,0.9435828,0.9151655,0.8889498,0.8913069,0.887092,0.8848799,0.9200714,0.8378169,0.9524854,0.9124738,0.848614,0.9382717,0.9138726,0.8709379,0.8819763,0.817625,0.8923685,0.9244791,0.9000155,0.889546,0.8405953,0.9388055,0.9166606,0.9039016,0.834552,0.8582188,0.8767535,0.9365632,0.9503404,0.8465088,0.8979605,0.9462385,0.927366,0.921797,0.873804,0.9009663,0.8551096,0.9191565,0.9187655,0.9528881,0.9641154,0.8877485,0.8927533,0.8526902,0.9139414,0.8981454,0.9626106,0.8690045,0.8685549,0.9029779,0.9345392,0.9032354,0.9154818,0.85361,0.9179113,0.9147533,0.9051682,0.91296,0.8841991,0.9527222,0.9437286,0.9033745,0.916962,0.9365683,0.9337868,0.920093,0.7680034,0.9126999,0.8911535,0.8857344,0.8462559,0.8548734,0.9261486,0.9320728,0.966815,0.9590452,0.9514613,0.9325673,0.9273543,0.9117927,0.9132707,0.9211611,0.8687499,0.8506771,0.9432182,0.9076178,0.9332493,0.9456624,0.8530966,0.9472864,0.8756425,0.8861985,0.9144395,0.9052412,0.9103033,0.9126121,0.9056125,0.8131915,0.914233,0.9211973,0.8706357,0.9205502,0.8565905,0.9457748,0.912446,0.9112421,0.9185793,0.9088611,0.843517,0.8755194,0.9442437,0.9705977,0.9250728,0.8041761,0.9750368,0.915188,0.8758926,0.9456031,0.884539,0.8980583,0.9008958,0.9400162,0.9325341,0.8876958,0.943331,0.9408078,0.8955401,0.886173,0.8889411,0.92693,0.9613798
cg14071612,0.2102703,0.1733649,0.2976041,0.2443577,0.1875958,0.261772,0.2061725,0.2230444,0.1996599,0.2434182,0.3722844,0.195347,0.2748816,0.2447816,0.3415748,0.2159676,0.1751792,0.1549588,0.1381972,0.2580958,0.2026334,0.2026638,0.2259455,0.1862456,0.2418981,0.2446714,0.2316589,0.1907765,0.2256386,0.2487736,0.1664821,0.2567456,0.2424014,0.3111227,0.1934015,0.1498356,0.1582592,0.2134757,0.2757928,0.1390378,0.1680194,0.1802488,0.2265412,0.2874111,0.218729,0.1957419,0.198798,0.0931298,0.2693136,0.201387,0.2114637,0.2089203,0.2143355,0.167044,0.1728,0.1697774,0.1537958,0.1479319,0.1884387,0.1418718,0.2419622,0.2810775,0.1738708,0.143748,0.2460356,0.2743113,0.2034519,0.1988187,0.2092857,0.2054891,0.2019881,0.1995295,0.1773388,0.08267847,0.1500385,0.217393,0.2123184,0.1464337,0.2011679,0.2334053,0.2398712,0.1500592,0.2416869,0.1960505,0.1745513,0.2810631,0.1428641,0.1477059,0.258549,0.1986613,0.2285277,0.228451,0.1419087,0.2130054,0.1635686,0.171635,0.3036906,0.1260674,0.2348089,0.3139029,0.2300746,0.1890832,0.1683616,0.1773699,0.2397984,0.2670277,0.234914,0.1817649,0.2296355,0.252601,0.2028429,0.1311653,0.1719537,0.1910263,0.2094453,0.1818555,0.3324614,0.1862991,0.1341081,0.1974708,0.2027344,0.1873865,0.1791293,0.2376097,0.2551397,0.2228429,0.2352059,0.1866204,0.2128582,0.1754047,0.2079168,0.2666774,0.1616951,0.1645145,0.2397389,0.2242965,0.1893982,0.1929931,0.206915,0.1650577,0.2029849,0.2123347
cg08080289,0.9299681,0.9266918,0.9489444,0.8858635,0.8684931,0.893657,0.9001764,0.8977176,0.889906,0.8579348,0.8792232,0.881908,0.8688415,0.8980904,0.9474512,0.8932597,0.8914652,0.8821436,0.8623342,0.8746139,0.9197431,0.8833832,0.9131447,0.8591015,0.9186562,0.9232568,0.8617178,0.9308219,0.9210833,0.9150067,0.9441898,0.8680141,0.9221426,0.8959298,0.9534236,0.9285025,0.911194,0.9395023,0.911283,0.8694102,0.9245475,0.8827572,0.9231474,0.9166452,0.8922336,0.8827861,0.8897089,0.8417162,0.8814459,0.8907085,0.8665858,0.9017243,0.9321962,0.9016229,0.8584713,0.9541925,0.9411663,0.8962951,0.9191759,0.9190106,0.8608538,0.8705688,0.850432,0.9071917,0.8736435,0.9032105,0.9373702,0.9080944,0.9220666,0.9068384,0.8786198,0.9297155,0.8973371,0.8781217,0.9179744,0.8450426,0.9134766,0.8962677,0.8852073,0.9233232,0.8743755,0.9183671,0.889226,0.894758,0.8774966,0.874003,0.9350372,0.8683795,0.9506495,0.9329747,0.9082811,0.8820284,0.9363806,0.9293078,0.9002288,0.8946766,0.8776471,0.9505237,0.8264655,0.8833748,0.919737,0.9394571,0.9008094,0.9073872,0.8863289,0.8756706,0.8691581,0.9247753,0.9109413,0.930698,0.9085876,0.9084174,0.9104858,0.8926801,0.9337116,0.8932587,0.9104771,0.8728864,0.9097664,0.8849958,0.9269336,0.959796,0.8973422,0.8772298,0.8550876,0.8739927,0.8146281,0.9133961,0.9023396,0.9503604,0.9178751,0.8713983,0.9302759,0.8926935,0.8320554,0.9116662,0.9146597,0.9178612,0.8882346,0.8828509,0.932748,0.8914611
cg24933625,0.1264444,0.2368274,0.223156,0.1053994,0.25288,0.1945725,0.2196199,0.2314294,0.1420694,0.2290792,0.1487727,0.2436915,0.2223383,0.1576468,0.1710056,0.2114808,0.1389051,0.2770864,0.1322997,0.1175327,0.2191139,0.2388216,0.2611749,0.2145773,0.1720232,0.2423509,0.3701543,0.2838709,0.3178793,0.2795834,0.3061186,0.1851321,0.2620981,0.1844863,0.3745295,0.2748062,0.2563527,0.2446304,0.1894297,0.3284259,0.270878,0.3257126,0.2691166,0.3085521,0.1781913,0.3076865,0.1496096,0.2202081,0.2527611,0.2047976,0.1524318,0.2594788,0.1461961,0.1965813,0.3046337,0.2289644,0.276842,0.2193123,0.3413558,0.2397571,0.281936,0.1195369,0.1995221,0.2390948,0.08896547,0.1614552,0.3649134,0.176262,0.2251392,0.2346564,0.1833853,0.2562982,0.3157916,0.2011894,0.1877135,0.305565,0.239726,0.1453146,0.2886163,0.2891806,0.1763687,0.276001,0.1500369,0.2177281,0.09970727,0.2548781,0.2071188,0.1808471,0.2210877,0.2466476,0.1933099,0.2813777,0.1218928,0.2023302,0.1724723,0.2223556,0.1429984,0.09809516,0.153836,0.2176042,0.2921631,0.2037128,0.2607179,0.1889952,0.2923077,0.2223035,0.1266837,0.1741461,0.09728352,0.08970108,0.1421936,0.2223997,0.2551357,0.254025,0.2267015,0.2045461,0.1062565,0.2182946,0.2008857,0.2125248,0.1304328,0.3893906,0.2080447,0.2081558,0.1739609,0.194064,0.1546697,0.1478305,0.240608,0.2378473,0.3078454,0.18073,0.2728516,0.168352,0.1225883,0.1255158,0.2783685,0.2666239,0.3095443,0.1540442,0.1339752,0.1724819
cg13519452,0.06891508,0.129987,0.1214345,0.0703459,0.07656502,0.1141445,0.1952981,0.1133402,0.04874311,0.07729893,0.06842299,0.05106215,0.09531319,0.1011521,0.08496654,0.09761311,0.1964693,0.1425497,0.08647883,0.06747691,0.1414888,0.1490353,0.08537966,0.1359441,0.06365823,0.08286531,0.08755722,0.1189413,0.1019294,0.0666015,0.08134696,0.0785227,0.1003316,0.06875444,0.1145912,0.05577421,0.1540356,0.08858871,0.1531039,0.09844775,0.09255049,0.06593038,0.0973969,0.0871064,0.09208304,0.06695424,0.07333126,0.08466588,0.08517795,0.1205729,0.09649554,0.04988449,0.08893311,0.05127556,0.08980062,0.110996,0.08648856,0.07848962,0.08278455,0.06429426,0.0753505,0.08632655,0.1104534,0.07979435,0.06635464,0.05714532,0.101384,0.09000315,0.1036284,0.08165874,0.05225275,0.07788606,0.09143533,0.07872607,0.06230408,0.0801038,0.04938607,0.08903094,0.05680021,0.07732665,0.1021457,0.09173068,0.0827417,0.0461209,0.09863546,0.0956955,0.1146361,0.1039811,0.07174829,0.1384313,0.1013913,0.1248212,0.05286161,0.08309361,0.07127262,0.05558032,0.1088042,0.1056509,0.09097567,0.1236072,0.07048762,0.06800169,0.09699557,0.07995599,0.08414674,0.06321518,0.07115741,0.05940184,0.1201325,0.08641285,0.08955498,0.07887221,0.1384305,0.1062761,0.1029827,0.05029545,0.0378314,0.09931065,0.06450034,0.09614149,0.06804634,0.09803763,0.08240591,0.06774609,0.05586634,0.06287562,0.09695185,0.05422024,0.06706398,0.08152507,0.1195607,0.08960199,0.1028103,0.06865183,0.0887691,0.07537243,0.1192321,0.07255262,0.09116965,0.1459651,0.09974437,0.08744837
