"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg05688617",0.8905669,0.8775789,0.926881,0.8289193,0.8249005,0.8335155,0.8796686,0.8568395,0.7959261,0.8891589,0.7729057,0.8953669,0.87638,0.8385859,0.8924692,0.8915991,0.8869067,0.8706134,0.8071738,0.8501119,0.7987505,0.7887191,0.8489769,0.7764817,0.8594108,0.7921114,0.8289362,0.8525894,0.8748825,0.8143409,0.8146809,0.8593114,0.8461854,0.8563602,0.8387759,0.7833178,0.8258381,0.8810916,0.8820574,0.9151538,0.7932645,0.7872719,0.8042669,0.859879,0.8556206,0.7891007,0.8780986,0.7984613,0.834326,0.8661536,0.8378531,0.8407125,0.8233392,0.8502277,0.8434727,0.8005363,0.7854564,0.8309922,0.8835665,0.8562012,0.797304,0.8886917,0.8648854,0.8151485,0.8096988,0.808212,0.8905758,0.8608866,0.8471467,0.8982068,0.7585979,0.8508135,0.8216968,0.8156121,0.7520496,0.9231647,0.8168051,0.9074858,0.8054879,0.8536485,0.8048114,0.8279246,0.8476855,0.8634346,0.8341362,0.8426832,0.8552089,0.8510578,0.7880699,0.807506,0.8351591,0.8271293,0.817517,0.8282134,0.8427178,0.834323,0.8278389,0.8310297,0.8067602,0.8630261,0.892347,0.7622114,0.8278051,0.825412,0.8075423,0.7804389,0.8053402,0.8206398,0.8404409,0.8571099,0.835399,0.7961218,0.7962957,0.8832937,0.8463335,0.7828616,0.8583547,0.8384586,0.815315,0.8358541,0.861091,0.8555221,0.8674889,0.8646683,0.8638187,0.8231287,0.7985783,0.8727426,0.8300802,0.8332573,0.8515241,0.849821,0.8033127,0.8558064,0.8485536,0.7798491,0.8191822,0.7445236,0.9145732,0.8643706,0.8529115,0.8212835,"chr2"
"cg16185457",0.9798218,0.9865612,0.9705104,0.9688498,0.9694724,0.9302101,0.969384,0.984691,0.9746473,0.9763852,0.9756688,0.9597084,0.9521279,0.9551701,0.9815696,0.97977,0.9680378,0.9669608,0.9690282,0.9786487,0.9653866,0.9383254,0.9736939,0.9682735,0.97275,0.9754151,0.9453681,0.9791144,0.9706493,0.9775635,0.9720672,0.9475268,0.9534956,0.9615613,0.9821682,0.9774246,0.9651841,0.9671414,0.9688931,0.9480014,0.9562842,0.9737623,0.9754988,0.9692053,0.9781095,0.9790653,0.9426988,0.9615051,0.9586696,0.973318,0.9721789,0.9656305,0.9694067,0.9760402,0.9500322,0.9618142,0.9691232,0.9273681,0.9828039,0.9780912,0.9710582,0.9831005,0.9449221,0.9611383,0.9812447,0.962618,0.9730989,0.9801184,0.9729733,0.9512603,0.961337,0.9903152,0.9652679,0.9526943,0.9666714,0.9753683,0.9686185,0.9564672,0.9703548,0.976394,0.9799758,0.962594,0.9517918,0.980598,0.9894414,0.9832795,0.9736212,0.9859397,0.9621166,0.9714191,0.9299282,0.948694,0.9752851,0.949413,0.9813858,0.9671365,0.9877142,0.9435616,0.968014,0.9647326,0.9834189,0.9340274,0.9197423,0.9759055,0.9711798,0.9600879,0.9701407,0.962974,0.9744695,0.9498613,0.9567658,0.9701497,0.9508841,0.9683857,0.991772,0.9711188,0.973698,0.9803847,0.9342596,0.9509979,0.9698442,0.9757296,0.9658228,0.9733183,0.9573735,0.9738562,0.9759741,0.9611401,0.9778885,0.9722915,0.9762331,0.9812797,0.9616897,0.9615187,0.9651196,0.9564948,0.9708855,0.9786896,0.9720145,0.9382446,0.9672395,0.9713412,"chr2"
"cg05273544",0.8942686,0.9237756,0.9409758,0.9332293,0.9123436,0.9071449,0.927484,0.9007513,0.9129284,0.896368,0.923215,0.9350228,0.8981997,0.905033,0.9066155,0.9069192,0.9293915,0.8850399,0.8765154,0.8780972,0.9274594,0.9396508,0.8789957,0.8651366,0.8827392,0.895865,0.915508,0.9114715,0.9139143,0.9098662,0.9230845,0.9015041,0.8844789,0.9068769,0.9156749,0.9233677,0.9140903,0.9312483,0.8946226,0.920907,0.9236679,0.9206292,0.88483,0.8873244,0.8826197,0.9062154,0.9190101,0.9400791,0.9458714,0.8893522,0.8933934,0.9360847,0.8999343,0.9398647,0.9317052,0.8999233,0.8905433,0.9168861,0.9072304,0.8964513,0.9148867,0.8968806,0.9010146,0.8956466,0.8802811,0.9009082,0.9355001,0.8992937,0.9118166,0.8952379,0.9321665,0.9122358,0.9121877,0.9275059,0.9288405,0.9046693,0.904759,0.9270927,0.8839666,0.8820499,0.8685596,0.9108295,0.934875,0.9134133,0.9153032,0.8995513,0.9175566,0.8851985,0.915924,0.9067638,0.8731736,0.9196257,0.923526,0.8544802,0.9090699,0.8831989,0.8863343,0.9228929,0.914848,0.8971061,0.929098,0.8962446,0.8605889,0.8826276,0.8456211,0.9023071,0.862326,0.9258489,0.930833,0.9070245,0.9391692,0.9084334,0.9232618,0.9372667,0.8931191,0.885653,0.9100347,0.864497,0.9317204,0.8783646,0.9020196,0.9080058,0.9222139,0.8736953,0.9222073,0.8489625,0.8747586,0.8971964,0.8885453,0.9025409,0.8951227,0.9109623,0.9091045,0.9317025,0.8638838,0.9086731,0.9251439,0.8804332,0.9268438,0.929252,0.9391072,0.9218191,"chr2"
"cg12227703",0.8293794,0.7656716,0.8273005,0.9324596,0.8310155,0.8665474,0.8579337,0.8719471,0.8886029,0.8774064,0.9225518,0.8730223,0.9102102,0.9252543,0.8932801,0.8716724,0.8995793,0.8442904,0.8021758,0.8853353,0.8509791,0.8991325,0.850194,0.7995612,0.8165698,0.8178664,0.8034744,0.8057539,0.7768599,0.8050823,0.8518612,0.8933937,0.906179,0.9082555,0.8283063,0.8470444,0.8786936,0.8096084,0.8790103,0.8875855,0.825424,0.8576695,0.9084981,0.8563094,0.8981474,0.8370574,0.8799035,0.88568,0.907777,0.8937605,0.8523721,0.8543037,0.8143209,0.8495247,0.8584028,0.7577392,0.8879439,0.85695,0.8386724,0.7934236,0.8441687,0.9099565,0.8595532,0.8288145,0.9339572,0.8678334,0.833597,0.8921274,0.8709452,0.8302848,0.8725722,0.9000139,0.8498286,0.8746361,0.7571219,0.8858764,0.9127154,0.8763947,0.8496634,0.88798,0.8748752,0.8207271,0.8760785,0.8809025,0.8687594,0.9518061,0.8772059,0.8403855,0.8905293,0.8453346,0.8593189,0.8654534,0.8423478,0.800951,0.8802582,0.8842944,0.9115278,0.8595309,0.9163194,0.8885005,0.8941352,0.7881735,0.8397207,0.9340074,0.7925135,0.8464648,0.8642519,0.8179727,0.8996737,0.8640257,0.9446268,0.8464738,0.8769805,0.8022886,0.7813731,0.8192862,0.909709,0.8220055,0.8448644,0.836918,0.8517076,0.8392666,0.8870969,0.8941348,0.8768519,0.9310016,0.8737741,0.8766891,0.858378,0.7580467,0.8861814,0.9333001,0.7986642,0.8322286,0.9271334,0.8340382,0.9579221,0.91577,0.8355404,0.8873479,0.9465075,0.8469879,"chr2"
"cg05403744",0.880081,0.900596,0.977858,0.9418784,0.9395109,0.9228929,0.9257492,0.86935,0.8439601,0.9282914,0.8171597,0.9412929,0.9162346,0.9170039,0.9305197,0.8818096,0.9481996,0.9257883,0.9136082,0.952911,0.9190823,0.9545833,0.932519,0.9419713,0.9038137,0.9013745,0.96327,0.9585782,0.9512972,0.8887793,0.9454618,0.9262375,0.9342788,0.9517293,0.9510961,0.9514379,0.9208376,0.9071305,0.9283005,0.9129551,0.9295239,0.9530635,0.934198,0.9092095,0.9608069,0.905171,0.9721234,0.9748353,0.9382545,0.9055426,0.9150719,0.9569051,0.9140722,0.9647017,0.9522643,0.9554982,0.9541773,0.9568035,0.963471,0.9544458,0.921222,0.9375721,0.9350893,0.9112018,0.9200477,0.9471701,0.9631406,0.917718,0.9636189,0.8958943,0.9686008,0.9426535,0.9633727,0.9464262,0.9288362,0.9289615,0.9372181,0.9693119,0.9393832,0.8951639,0.9046936,0.95349,0.9580221,0.9538923,0.9546505,0.9382229,0.9371399,0.927512,0.8042123,0.9343001,0.9423727,0.9367194,0.9668566,0.9394419,0.9109542,0.9378693,0.9477952,0.9300943,0.9563029,0.9404798,0.9478649,0.9210432,0.9246473,0.9525183,0.8896041,0.9423134,0.9178825,0.9227,0.9123569,0.9320844,0.9126947,0.9647623,0.9565784,0.9459076,0.8191931,0.8696742,0.9419294,0.924564,0.9292718,0.9664271,0.9076905,0.9516986,0.9722916,0.9237687,0.9229797,0.8605704,0.9343464,0.9269005,0.9349558,0.9464777,0.9346679,0.9294717,0.9284325,0.9557278,0.8495667,0.9569882,0.9391155,0.9460015,0.9584196,0.9680692,0.9536463,0.9494182,"chr2"
"cg18374944",0.9344823,0.9248706,0.9712234,0.9002227,0.9401696,0.9183711,0.931217,0.929411,0.9228435,0.9401293,0.9344609,0.9573844,0.9102415,0.9198822,0.9383389,0.9295271,0.8321727,0.920842,0.9384526,0.9496276,0.9483438,0.9149557,0.9175074,0.9381837,0.9186144,0.9349377,0.9316261,0.9190747,0.9241351,0.9197165,0.9225371,0.8805701,0.947331,0.9168586,0.9208743,0.9070574,0.9694956,0.9348588,0.9416488,0.9326453,0.9366655,0.9387073,0.9697088,0.9346091,0.9345598,0.9277933,0.9483246,0.9307112,0.8853719,0.905251,0.9336563,0.9490418,0.8892044,0.9522923,0.919972,0.9168165,0.9571297,0.8988895,0.9293247,0.9699621,0.9212409,0.9406132,0.9431459,0.9468055,0.9055338,0.9189787,0.9497229,0.9208404,0.9754436,0.9451792,0.8823994,0.9222232,0.9427908,0.9540807,0.9366094,0.9396533,0.9349193,0.9443426,0.950912,0.9501375,0.9162211,0.9514318,0.8543519,0.9205977,0.9564445,0.9307449,0.9529055,0.8811125,0.9333196,0.9226506,0.9373919,0.9103708,0.9632501,0.9368974,0.9280042,0.94363,0.9312458,0.9455171,0.9410915,0.9260245,0.9533623,0.8721918,0.9306047,0.9092618,0.911821,0.9283854,0.9192786,0.9287666,0.9420808,0.9366505,0.9286699,0.9540494,0.9195852,0.9315017,0.9472484,0.9010467,0.9416916,0.9267729,0.9067098,0.9100717,0.9190329,0.9049142,0.9569542,0.9408374,0.929357,0.9350616,0.9493129,0.9694274,0.932426,0.9180408,0.9359906,0.916795,0.9285466,0.9455958,0.9344808,0.9302283,0.9232386,0.9129436,0.9518992,0.9103117,0.934616,0.8942039,"chr2"
"cg08718047",0.9450559,0.959434,0.9448877,0.9111801,0.9347302,0.9199694,0.9449835,0.9706972,0.9051295,0.9339841,0.9252059,0.9508499,0.9249252,0.9453611,0.9600938,0.9472635,0.9469836,0.942351,0.9321291,0.947556,0.9348756,0.882243,0.9452508,0.905652,0.9459231,0.9480276,0.8935118,0.9462866,0.9540381,0.9395866,0.9650748,0.9200912,0.9463909,0.9146456,0.9645258,0.9074307,0.9576773,0.941234,0.9298962,0.911955,0.911417,0.925558,0.9446108,0.9517469,0.9435094,0.9485391,0.9612694,0.8846091,0.9346537,0.9159593,0.9425312,0.9299029,0.9462579,0.9385835,0.9253836,0.9110618,0.9390609,0.9382477,0.9517472,0.9530979,0.9236965,0.9565476,0.9157985,0.9174148,0.9189465,0.9303708,0.9274442,0.9374991,0.9490661,0.9249403,0.9080263,0.9597666,0.9097654,0.9558148,0.8194735,0.9514354,0.9290636,0.8838502,0.937687,0.939286,0.9487184,0.9263421,0.8852064,0.939991,0.9642806,0.9592295,0.9508474,0.9166349,0.9539202,0.9417159,0.9447967,0.9330113,0.9324178,0.9347261,0.9610296,0.9016925,0.9506858,0.9246072,0.9255266,0.8881701,0.9714766,0.9081234,0.9370983,0.926386,0.9387079,0.8964657,0.9572833,0.9254961,0.927926,0.9158348,0.9433788,0.8968477,0.8767841,0.9255596,0.8686739,0.9275629,0.9023297,0.9284086,0.9085172,0.915895,0.9621761,0.9189792,0.9488833,0.9264588,0.9213401,0.9718255,0.9234008,0.9416107,0.9354295,0.9388604,0.9171196,0.9691076,0.9534799,0.9562615,0.9319419,0.9450061,0.9433955,0.9314329,0.9146201,0.8684388,0.9572783,0.9395577,"chr2"
"cg07300292",0.9760494,0.975514,0.9784162,0.9797784,0.9593479,0.935601,0.9722363,0.9692822,0.94771,0.9698682,0.973615,0.970072,0.9681241,0.9647126,0.9649907,0.9594781,0.9669546,0.9721777,0.9657997,0.9606235,0.9697579,0.9713511,0.9682031,0.9551008,0.9542385,0.9772368,0.9526057,0.973617,0.9665175,0.9532427,0.9781689,0.9714116,0.9640804,0.9713095,0.9742124,0.9699018,0.9825478,0.9754725,0.9527209,0.9810919,0.9751829,0.9688373,0.9746516,0.9550981,0.9713095,0.9884232,0.9541727,0.9721913,0.976595,0.9684509,0.9703308,0.9656533,0.9748513,0.9794837,0.9725705,0.9837901,0.9513546,0.9722496,0.9666899,0.9654834,0.9581828,0.9781608,0.9807483,0.965394,0.9602563,0.9704613,0.9715835,0.962531,0.9679743,0.9650418,0.9609893,0.9579889,0.9664552,0.9788493,0.9766499,0.958536,0.9565297,0.960082,0.9667291,0.9699172,0.9709358,0.9498689,0.941172,0.9703193,0.9704472,0.958615,0.9724596,0.9731182,0.9606934,0.9716774,0.9626629,0.9663866,0.9667255,0.9640981,0.9684801,0.9709676,0.9668547,0.9674159,0.9751839,0.9547906,0.9677702,0.970345,0.9678393,0.973083,0.9787779,0.950041,0.9510775,0.9818307,0.9828751,0.9717168,0.9645073,0.9610781,0.9627397,0.9701202,0.9647101,0.9624881,0.9698667,0.9666703,0.9748487,0.9701422,0.9717481,0.9711098,0.9674326,0.9642464,0.9458422,0.9722047,0.9775652,0.9558257,0.976232,0.9504183,0.9586948,0.9637997,0.9676107,0.95724,0.979048,0.9599176,0.9760836,0.9835445,0.9766517,0.9511798,0.975917,0.9689367,"chr2"
"cg19308375",0.5038848,0.7248908,0.6538537,0.4370714,0.6528777,0.436061,0.6367051,0.5986988,0.4786975,0.5329522,0.4542337,0.7089636,0.577292,0.5131419,0.5275062,0.6329165,0.7342415,0.7156538,0.5740195,0.445299,0.7152654,0.6725472,0.5558467,0.5840566,0.6238824,0.7121951,0.5797432,0.6917361,0.6864205,0.6586696,0.6016043,0.5203346,0.5444912,0.4447254,0.6991683,0.5705556,0.7194746,0.5230363,0.56432,0.7298083,0.6711876,0.7018122,0.668901,0.6338935,0.5079337,0.5921506,0.5914668,0.5865084,0.5154799,0.6921863,0.5015198,0.5759724,0.6177956,0.7512616,0.6118317,0.7579605,0.6876404,0.5703963,0.6546075,0.6963593,0.4924917,0.4417579,0.5876619,0.6614246,0.4526455,0.5181052,0.6695395,0.4808595,0.4923112,0.641859,0.5061942,0.6403171,0.6240267,0.6748868,0.7033267,0.5659966,0.6786409,0.4592244,0.6249528,0.6134294,0.5375533,0.5945531,0.4960221,0.4808806,0.5207675,0.3892205,0.6915491,0.6216428,0.5141023,0.6811678,0.6033509,0.5718144,0.6230894,0.7560615,0.6218245,0.654191,0.3490151,0.7010601,0.4167527,0.4250894,0.6326415,0.641746,0.7115669,0.5280343,0.6744817,0.3903895,0.429021,0.7412156,0.3096979,0.5159491,0.5137744,0.6285117,0.5508037,0.7089326,0.7059305,0.5995848,0.3840178,0.6759016,0.4953298,0.4294461,0.5166157,0.6810358,0.6613819,0.5103594,0.4518655,0.5538818,0.5067592,0.6257962,0.5093965,0.689065,0.7145548,0.3874214,0.6205215,0.6461733,0.3252595,0.3623743,0.7158567,0.5375733,0.7371449,0.4506235,0.455605,0.5157005,"chr2"
"cg00053870",0.9525025,0.9670187,0.9758689,0.9721557,0.9479164,0.9593035,0.963401,0.9598077,0.9593844,0.9407194,0.9752289,0.9666219,0.9530967,0.9433864,0.9606847,0.9346491,0.9753164,0.9141966,0.9134334,0.9504377,0.9672889,0.953263,0.9415139,0.954764,0.9527821,0.9583962,0.9156737,0.9329222,0.9529509,0.957362,0.9740231,0.9704336,0.9695206,0.9675616,0.9577656,0.9669367,0.9540434,0.97094,0.9580256,0.9518811,0.9326093,0.9562696,0.9526669,0.9495861,0.9569887,0.9652057,0.9569302,0.957862,0.9505928,0.9552491,0.9380389,0.9763692,0.9558064,0.9685143,0.9644026,0.9404432,0.9562976,0.9279384,0.9587479,0.9571035,0.9357586,0.9474306,0.9570869,0.9441165,0.9175716,0.9328575,0.9755507,0.9490596,0.978402,0.947245,0.954382,0.9434942,0.9307827,0.9382374,0.9562576,0.9452541,0.952363,0.9771165,0.9611264,0.9596659,0.9607493,0.9415362,0.9583109,0.9653261,0.9587921,0.9605426,0.9586524,0.9526415,0.9460042,0.9057293,0.9624701,0.9636609,0.9745881,0.9495836,0.9399692,0.9573915,0.9536858,0.966858,0.944322,0.9636145,0.9580786,0.9413284,0.9386303,0.9515448,0.9644808,0.9522997,0.9439763,0.9600873,0.9713919,0.9328639,0.9398525,0.9620654,0.9538644,0.9643306,0.9531779,0.9560279,0.9634991,0.9381144,0.9631509,0.9657219,0.9591472,0.9725587,0.9504948,0.9446567,0.9620243,0.9343733,0.9500806,0.9529144,0.9609263,0.9394434,0.9564202,0.9507989,0.9625468,0.9740271,0.9445516,0.9635659,0.954837,0.9407615,0.9710097,0.9444437,0.9654718,0.9732534,"chr2"
"cg24449453",0.979774,0.961236,0.9649637,0.9714737,0.9425893,0.9678572,0.9577752,0.9675032,0.9677409,0.960229,0.9680911,0.9576179,0.960957,0.959529,0.9835377,0.9611942,0.9621335,0.9554968,0.9436733,0.9646982,0.9704513,0.9553037,0.9639585,0.9613159,0.9546479,0.9800676,0.9344286,0.9287082,0.9563054,0.932202,0.9528048,0.9593171,0.9543173,0.9244322,0.9511407,0.9750099,0.9536988,0.9654633,0.9688028,0.9532195,0.9621599,0.9407618,0.9530932,0.9488859,0.9597329,0.9445886,0.9688893,0.9518468,0.9461679,0.9570831,0.9715397,0.9735147,0.9508619,0.899567,0.9237923,0.9689127,0.9478261,0.9600524,0.9484389,0.9603976,0.9285882,0.972664,0.9423371,0.9145734,0.9553015,0.9599511,0.9606145,0.9648239,0.9565092,0.9637961,0.9437304,0.9603907,0.9376382,0.9240587,0.9285982,0.9546389,0.9562924,0.9657858,0.9659302,0.9328581,0.9318098,0.973661,0.9322878,0.969597,0.9711379,0.9485146,0.9450086,0.9363673,0.9752485,0.9527254,0.9420941,0.9140064,0.9815161,0.943972,0.9779452,0.9257292,0.9676081,0.9677566,0.9415311,0.9537628,0.963027,0.9337068,0.9550074,0.9380892,0.9509107,0.9489992,0.9437681,0.9737766,0.9594352,0.9508823,0.955376,0.9715905,0.9618713,0.9810864,0.9464043,0.9641041,0.9508163,0.955905,0.9740295,0.9359489,0.9600465,0.9514351,0.9791729,0.9567941,0.9356446,0.9487796,0.9479949,0.9665229,0.9710336,0.9651119,0.9451615,0.959164,0.9423311,0.9775874,0.9628916,0.9710463,0.9536142,0.948322,0.9370926,0.9360044,0.9768285,0.9696423,"chr2"
"cg01674530",0.6284756,0.6086938,0.6140705,0.578982,0.5242274,0.5327889,0.5927005,0.5875586,0.541886,0.6946385,0.6922049,0.7141527,0.6346658,0.5459138,0.5835843,0.4829265,0.6027082,0.6361622,0.4970635,0.5481957,0.4856373,0.665334,0.6065958,0.6583919,0.5751725,0.5778567,0.613181,0.6151326,0.5891209,0.4984495,0.5597675,0.639908,0.5995382,0.6559149,0.5582593,0.5683917,0.5239428,0.5998656,0.5893616,0.6340009,0.6477268,0.6181225,0.5760993,0.5971505,0.647583,0.6109147,0.5583366,0.6564293,0.6124742,0.6475985,0.5032897,0.5998459,0.5839864,0.5609574,0.6056241,0.5626695,0.4999955,0.5655413,0.6214617,0.5629219,0.6254332,0.5995865,0.5741881,0.606217,0.5354154,0.5844499,0.5543695,0.5050903,0.6410291,0.6433792,0.575839,0.5327119,0.5155842,0.6285704,0.5944152,0.5999576,0.4864577,0.5942502,0.595606,0.5860638,0.5474317,0.5954303,0.5374719,0.5906147,0.539589,0.6109181,0.6383498,0.6009358,0.5421005,0.5713458,0.5551259,0.4821851,0.4976918,0.6152728,0.5413819,0.582343,0.660713,0.557197,0.6244367,0.6945255,0.5422415,0.491528,0.6045397,0.4915387,0.5967472,0.5683169,0.5953926,0.5221357,0.6833166,0.5606148,0.5659916,0.5555396,0.6559243,0.6087271,0.5104544,0.5053145,0.5666401,0.5399823,0.6246107,0.5758822,0.6090996,0.5161527,0.5960536,0.488694,0.5186528,0.5658055,0.5405388,0.4925719,0.5605928,0.6067994,0.5998006,0.5209237,0.5006948,0.6147964,0.6246474,0.6349651,0.5664119,0.5556404,0.6826291,0.6220159,0.6101352,0.6149714,"chr2"
"cg23021855",0.005417467,0.005994782,0.005882292,0.004676789,0.003874755,0.01650512,0.004675525,0.005748468,0.009861629,0.006482357,0.007285246,0.00661393,0.006429638,0.01226305,0.01023343,0.01490893,0.008998264,0.007789299,0.004782232,0.007731103,0.01535041,0.01904856,0.01531201,0.01171574,0.007512668,0.005482984,0.05133512,0.01110922,0.00970394,0.006860223,0.005800221,0.02210664,0.008689776,0.009184167,0.005758071,0.008389836,0.007132594,0.006571928,0.01048721,0.003092799,0.01464329,0.003761706,0.01757271,0.01004899,0.008000485,0.009177987,0.0131937,0.01519525,0.007977402,0.01023054,0.009126351,0.003179809,0.01251243,0.005403277,0.03623694,0.005977321,0.008523749,0.009310259,0.005573574,0.009023761,0.01121022,0.007882848,0.01591391,0.005124664,0.005827294,0.009939485,0.004566798,0.007261262,0.005739466,0.004776287,0.0187744,0.003391679,0.005470224,0.007214279,0.01052093,0.004859373,0.006257866,0.01514901,0.003538136,0.002659219,0.004919163,0.008373629,0.02015985,0.004884324,0.005161654,0.004745831,0.01190932,0.005887658,0.009048758,0.007958768,0.009733153,0.01708844,0.00607446,0.008491785,0.004812472,0.003525469,0.01393727,0.007029675,0.007062491,0.02480465,0.00255831,0.020245,0.009418665,0.01194093,0.01041383,0.02939149,0.01271879,0.003846478,0.03153945,0.004554958,0.01708718,0.004447774,0.01207017,0.004914654,0.006394148,0.02051569,0.006752354,0.0151764,0.004254489,0.02733758,0.005115251,0.01327745,0.00449321,0.007967386,0.009315944,0.005340748,0.01153153,0.006237523,0.007088288,0.004609526,0.008509217,0.002704086,0.007588962,0.01274058,0.01053442,0.005348213,0.002810998,0.005908371,0.003885961,0.01956505,0.005228929,0.007688926,"chr2"
"cg01095183",0.01027628,0.01437051,0.002724666,0.001152591,0.0113115,0.01493485,0.01621593,0.007003271,0.005214707,0.02528718,0.01206949,0.007834005,0.0125982,0.001840958,0.01339421,0.003980078,0.0163816,0.01519706,0.003716134,0.006787772,0.004696277,0.03086466,0.01368027,0.02774912,0.02590777,0.01016376,0.04102997,0.02381025,0.0366116,0.02400796,0.02744567,0.01894148,0.00608905,0.01111435,0.01983545,0.004797932,0.01533086,0.01098286,0.01761707,0.02858634,0.0203532,0.00521443,0.0195198,0.007453845,0.009557399,0.003185789,0.005756437,0.01191528,0.01617017,0.02390783,0.007171646,0.007477313,0.009335823,0.01003507,0.02341539,0.01142569,0.01608983,0.02598954,0.01740833,0.00664269,0.009781722,0.005102817,0.03150377,0.02855614,0.003601904,0.008902465,0.004151343,0.008691376,0.02906926,0.01995135,0.00547013,0.01260786,0.01270049,0.02352918,0.01612247,0.0273438,0.008163981,0.01923227,0.01919215,0.01887863,0.00828948,0.005950124,0.01630147,0.01526794,0.009192446,0.01038915,0.0178736,0.03246804,0.01380241,0.01488281,0.016038,0.02700114,0.03553842,0.02014185,0.02319222,0.01587711,0.02774473,0.01558202,0.02881248,0.01736894,0.01693565,0.01076534,0.02447525,0.01425886,0.03008704,0.01243281,0.008340458,0.007914965,0.002514823,0.0166892,0.02058362,0.009301103,0.0339184,0.02617049,0.0127777,0.005369471,0.02467554,0.02053024,0.006384561,0.01615855,0.01185231,0.01778288,0.0157298,0.005970911,0.01389186,0.01125303,0.00560698,0.004323005,0.01721081,0.02151098,0.01721438,0.004651951,0.02366236,0.0108309,0.001002515,0.01033388,0.01638362,0.01346589,0.01719246,0.01189585,0.003416874,0.007843319,"chr2"
"cg03183618",0.8742215,0.8154366,0.8421205,0.9208958,0.7413593,0.8545423,0.8685184,0.8511505,0.8536838,0.8553276,0.9344436,0.8860074,0.8619897,0.8685963,0.8914914,0.8635295,0.8816739,0.8373043,0.8283261,0.864778,0.9118433,0.8826981,0.8525592,0.8175306,0.8008835,0.8451623,0.8624495,0.8313389,0.7873346,0.78569,0.7944316,0.9014356,0.8414993,0.9209788,0.8256331,0.8110923,0.7574205,0.8551727,0.8394019,0.812447,0.8739013,0.8763106,0.8193111,0.8477756,0.8890966,0.8638046,0.7910147,0.8748286,0.8506557,0.834475,0.8464012,0.8279025,0.7307332,0.9193161,0.8775557,0.7984681,0.7890398,0.8229145,0.8376893,0.7928346,0.7758701,0.8692848,0.8535448,0.7862123,0.8740624,0.8826739,0.8006422,0.844388,0.8260963,0.8305007,0.888084,0.8308955,0.7691008,0.8072276,0.8416392,0.8442639,0.7897637,0.9281655,0.8767267,0.8011729,0.8328679,0.8193242,0.8852624,0.8669415,0.8155233,0.8588587,0.8434921,0.8457241,0.890405,0.8365057,0.8527562,0.9344239,0.8308582,0.7957221,0.8743847,0.8396025,0.8838727,0.8321065,0.8827977,0.8860101,0.8390021,0.7639995,0.7715744,0.8362077,0.732088,0.8829476,0.8437342,0.8097173,0.8454307,0.8565749,0.8353518,0.7520586,0.8765215,0.8122723,0.7796954,0.770461,0.901173,0.7106441,0.88721,0.8703194,0.88029,0.8040737,0.8019701,0.8410692,0.8727882,0.8443287,0.8328696,0.762672,0.8849081,0.7390237,0.823982,0.8594728,0.847276,0.8988551,0.8869135,0.8856565,0.8442516,0.8537959,0.870888,0.8768988,0.9058027,0.8881135,"chr2"
