,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg00972313,0.7815411,0.709765,0.685496,0.82674,0.7784489,0.787532,0.787102,0.7981767,0.8067191,0.7776108,0.7860814,0.7673904,0.7622869,0.8200633,0.7942412,0.7580553,0.7542998,0.7403778,0.792907,0.8316073,0.6922383,0.7708827,0.770551,0.7071884,0.7693886,0.6929882,0.7553737,0.6988235,0.7182671,0.7317348,0.7305327,0.7936285,0.8023225,0.8146045,0.7806031,0.7309599,0.7715561,0.6312302,0.7691522,0.7525253,0.7638675,0.7211169,0.7140706,0.6950881,0.8045615,0.6956204,0.798914,0.8567081,0.7902963,0.7629029,0.8096271,0.7580455,0.7052386,0.8123506,0.7733481,0.7593344,0.6791725,0.7841719,0.7551122,0.7687715,0.7158419,0.8266492,0.8146825,0.7615837,0.8338064,0.7684752,0.7556004,0.7792841,0.8195126,0.6983004,0.7994215,0.7777857,0.7109287,0.7438247,0.7557766,0.8286324,0.6922884,0.8458404,0.7332695,0.6959285,0.803994,0.7941579,0.7743127,0.7435159,0.8085675,0.735425,0.7257687,0.7120862,0.7571742,0.6912935,0.791233,0.7416908,0.763871,0.713712,0.7404113,0.6389904,0.8450704,0.7376722,0.8517847,0.8326903,0.7410334,0.7405551,0.6795271,0.7780504,0.6788913,0.7945205,0.8260065,0.717342,0.8585067,0.8115046,0.8120713,0.7663996,0.7369708,0.8098946,0.7473239,0.7434501,0.8167299,0.7409863,0.7555889,0.7789891,0.7647728,0.7101044,0.7478167,0.7868244,0.7988045,0.7668465,0.764975,0.7848878,0.8249198,0.7456907,0.6698528,0.8238478,0.7986642,0.7927758,0.8161741,0.7354336,0.7632958,0.81942,0.7803577,0.7774809,0.7863767,0.800897
cg20011051,0.01323175,0.01221339,0.009593294,0.01435613,0.01243124,0.01496196,0.01243071,0.01251023,0.01233179,0.01002975,0.01297597,0.01760876,0.00810975,0.01294924,0.009124183,0.01666869,0.00819899,0.01450187,0.0231905,0.009292677,0.009132529,0.01606928,0.01063905,0.02063539,0.01436237,0.01151473,0.01797467,0.01409543,0.01306751,0.01479529,0.02164525,0.01754722,0.01017899,0.009208565,0.01359732,0.01211354,0.01403625,0.02135585,0.01347308,0.01162431,0.01202701,0.009926844,0.01354572,0.02157256,0.01397299,0.01025811,0.01446697,0.01141144,0.01309587,0.01359087,0.01000753,0.0164792,0.009546267,0.01287725,0.01902682,0.01315727,0.01830089,0.01191327,0.01389419,0.008426269,0.0114619,0.008081571,0.01375487,0.02457125,0.01543673,0.01257465,0.01139333,0.01299857,0.00585537,0.009295703,0.01071457,0.006626415,0.01690073,0.01440857,0.01539871,0.01027726,0.009206745,0.01032043,0.01661659,0.01713709,0.01517582,0.01410503,0.0159718,0.01099733,0.0120911,0.01235221,0.01965371,0.01295583,0.01112709,0.01160341,0.01407655,0.01707509,0.01039758,0.01219316,0.005817396,0.00893857,0.01408185,0.007649319,0.01340266,0.01366228,0.01407337,0.01614928,0.01732775,0.01314834,0.01264332,0.01786579,0.01665308,0.006318238,0.02444461,0.01125593,0.009103126,0.01388771,0.01179835,0.008153703,0.01213254,0.01707413,0.01812328,0.02058132,0.01125132,0.02481276,0.01617054,0.01239633,0.008802784,0.01703289,0.02002081,0.02069878,0.01498336,0.01433468,0.01205252,0.01349548,0.01533128,0.01235238,0.008518092,0.008323142,0.01498626,0.01513229,0.01733897,0.01203328,0.01224144,0.02917935,0.01022642,0.01029168
cg22238977,0.593623,0.5171332,0.5461456,0.6016153,0.4983922,0.6191807,0.5671286,0.5515762,0.4783791,0.5381468,0.6539193,0.5499313,0.565502,0.5406315,0.5305785,0.5153576,0.5062562,0.538572,0.4522034,0.5264185,0.521597,0.5590632,0.5494378,0.5968829,0.4745083,0.5213771,0.5131127,0.5688122,0.5546251,0.4440716,0.5168126,0.5520141,0.6047927,0.6011239,0.482604,0.5305104,0.4871342,0.6908745,0.5651494,0.4995101,0.4491386,0.498386,0.511455,0.609359,0.5874353,0.5217403,0.5349993,0.6770372,0.5658597,0.5150436,0.5652468,0.5860897,0.5310604,0.5162835,0.6462412,0.5216752,0.4832937,0.5688421,0.5337309,0.4692403,0.5074971,0.6049667,0.5353609,0.5099195,0.5828203,0.600993,0.606777,0.5150126,0.5808543,0.56782,0.5493492,0.5600528,0.5215997,0.5481704,0.4817676,0.5555012,0.4557982,0.6177815,0.5603303,0.5327519,0.5313105,0.4963753,0.5994688,0.5755191,0.6015132,0.5603043,0.5344539,0.4964627,0.5373275,0.5372063,0.5292668,0.5686681,0.4985396,0.4632719,0.4678349,0.5489335,0.5965204,0.487915,0.5757797,0.6044831,0.5351719,0.3855096,0.5262358,0.470768,0.4995659,0.6399933,0.5068157,0.4747484,0.5167616,0.6205926,0.6082476,0.4464967,0.6033693,0.4659104,0.4767787,0.5122528,0.5869643,0.5085477,0.5841171,0.6855341,0.5188707,0.4597663,0.5466304,0.5189698,0.6186043,0.5644359,0.4794213,0.4562115,0.5839616,0.4570713,0.5197448,0.5296376,0.5413079,0.5241138,0.6784771,0.6360931,0.4931717,0.5053092,0.5747723,0.5775241,0.6167914,0.5339326
cg22798758,0.933536,0.9500908,0.9549342,0.9586908,0.9232161,0.9258866,0.97204,0.9314731,0.9609454,0.9577696,0.9366244,0.9648454,0.9606829,0.9359461,0.9548984,0.9363328,0.970725,0.943298,0.9381676,0.9459122,0.9454583,0.9380503,0.9391307,0.9212305,0.9558347,0.952497,0.9265265,0.9150675,0.9377743,0.9120555,0.9370745,0.9229512,0.9030693,0.9361765,0.9649419,0.956443,0.9464363,0.9581279,0.952935,0.9574895,0.9290428,0.9597219,0.9289873,0.9295503,0.9299931,0.9287424,0.9426295,0.9375473,0.940929,0.9246306,0.9508566,0.952767,0.9387731,0.973769,0.9275713,0.9360905,0.9277183,0.9308266,0.9315889,0.9529743,0.9391503,0.9684165,0.9387974,0.9228772,0.9165247,0.9422811,0.9723099,0.9608882,0.9399627,0.9245628,0.9311766,0.9505711,0.9395107,0.9458041,0.9648952,0.9495803,0.9673463,0.9679945,0.9612573,0.8792753,0.9247214,0.9442342,0.9085168,0.9427146,0.9571568,0.9383943,0.9375783,0.961944,0.946424,0.9271944,0.9174892,0.9378884,0.9435994,0.9339391,0.9425486,0.9567241,0.9194416,0.9569601,0.9548556,0.9256911,0.9642396,0.9094257,0.9149339,0.9402698,0.9189507,0.9172624,0.9376493,0.9397771,0.9515392,0.9639959,0.9347145,0.9544272,0.9282424,0.936416,0.9017812,0.8955651,0.9351857,0.9136638,0.9404615,0.9341373,0.9634172,0.9459785,0.9369304,0.9229127,0.9409056,0.9186312,0.9313256,0.9449226,0.9466669,0.9497512,0.9161955,0.9543658,0.9562888,0.9709305,0.9152376,0.9445329,0.9608708,0.9237412,0.9447015,0.949936,0.9612006,0.9395029
cg26561020,0.9521579,0.9587644,0.9428696,0.9721365,0.9482232,0.9561702,0.9118544,0.9647349,0.9672658,0.9603172,0.9440375,0.9542719,0.9600274,0.964193,0.966566,0.9658711,0.9137747,0.9490127,0.9524995,0.9482084,0.9411301,0.9044858,0.9709972,0.9657171,0.9611204,0.9832183,0.9196832,0.9513811,0.9770867,0.9476047,0.9471133,0.9538344,0.9756577,0.9309123,0.9494001,0.9878932,0.9681984,0.9669234,0.9575014,0.9640128,0.9703764,0.9487319,0.9672809,0.936787,0.9561876,0.9612945,0.9294035,0.8499071,0.9496063,0.9849919,0.9663657,0.9623195,0.9453248,0.9758132,0.9251029,0.9027225,0.956919,0.9209742,0.9381067,0.9480546,0.9079124,0.9471552,0.9535505,0.945596,0.961754,0.9514079,0.9471187,0.9564957,0.9436199,0.9385319,0.9243586,0.9486727,0.9442197,0.9605466,0.9426418,0.9742546,0.9575366,0.951455,0.9501544,0.9491191,0.9647161,0.9564989,0.9091909,0.9546258,0.9694725,0.9420376,0.9212025,0.941834,0.9599939,0.9730766,0.93938,0.9444236,0.9725576,0.9448374,0.9607641,0.9493504,0.9703852,0.8791956,0.9665655,0.9406637,0.9582305,0.9397296,0.9167118,0.9827547,0.9438661,0.9503326,0.9588798,0.9356594,0.9299971,0.9574452,0.959303,0.9459758,0.9257843,0.9243925,0.9629047,0.890815,0.8919327,0.9585303,0.9656455,0.90827,0.9265764,0.9589239,0.9633738,0.9818463,0.9037408,0.919786,0.9615582,0.9334133,0.9491849,0.9007749,0.9491396,0.9483815,0.9510149,0.9636717,0.9507797,0.929505,0.951656,0.9775066,0.9031136,0.9599447,0.969366,0.9563118
cg09978996,0.2017878,0.246023,0.2897318,0.2129584,0.2555954,0.2132183,0.2872052,0.2625312,0.200314,0.2737812,0.1703849,0.2284171,0.2408038,0.257834,0.2561275,0.2848129,0.1926055,0.2626568,0.111906,0.1942015,0.270023,0.307895,0.2815712,0.2095281,0.1782426,0.2981392,0.2287366,0.3375065,0.3041493,0.2386433,0.2585593,0.2383344,0.2948487,0.2215178,0.2858573,0.172855,0.2276313,0.263503,0.264511,0.2034537,0.2903971,0.2127236,0.2881886,0.3335377,0.226691,0.2269164,0.2262967,0.2332087,0.1944239,0.3055146,0.2097739,0.2552147,0.2552177,0.2132721,0.2656153,0.2032998,0.2620056,0.2025184,0.273981,0.2836773,0.2261237,0.1803432,0.1698965,0.286866,0.134303,0.2104969,0.2762625,0.19102,0.205752,0.2644561,0.2010656,0.2859871,0.2146207,0.189872,0.2811927,0.2176313,0.2530154,0.1732621,0.1930187,0.2659466,0.1876908,0.2698996,0.2233648,0.2293974,0.2092297,0.1671038,0.2265051,0.2687891,0.1734977,0.3087266,0.2677695,0.1784174,0.2299397,0.2944588,0.2447048,0.3031732,0.23881,0.1683299,0.1753229,0.2360841,0.2496844,0.2141381,0.2202669,0.2207358,0.281054,0.2133143,0.1743012,0.2362034,0.1674696,0.2206286,0.1505315,0.2350211,0.1686131,0.2474068,0.2575599,0.2427702,0.2040915,0.3042263,0.2192547,0.2156936,0.201102,0.2512008,0.2672733,0.2223819,0.2498355,0.2367489,0.2666624,0.179586,0.2302322,0.2567332,0.3082111,0.2356113,0.2201343,0.2364701,0.2141379,0.1950491,0.2745232,0.2013376,0.3037038,0.1956438,0.1853209,0.2200322
cg07146435,0.3109675,0.2879658,0.3060056,0.2819381,0.2464996,0.2542239,0.3008618,0.313625,0.2775634,0.3181776,0.339667,0.2316256,0.2955378,0.2889891,0.2736673,0.2415657,0.1927403,0.290949,0.2085822,0.2599019,0.2335089,0.2331442,0.2849953,0.2202185,0.2728831,0.2664624,0.258641,0.2972013,0.2790696,0.2459012,0.2071811,0.2584951,0.3124849,0.2734997,0.2439082,0.2433889,0.2102806,0.2502233,0.2920859,0.1967146,0.2155969,0.1899992,0.3308453,0.3089861,0.3072623,0.2768384,0.2469387,0.2365701,0.2412085,0.3061336,0.2442766,0.2904986,0.2521851,0.2218771,0.2294917,0.2148792,0.2418916,0.2438726,0.3248625,0.2175208,0.2562366,0.3343741,0.207037,0.271741,0.2257662,0.2522055,0.2795849,0.2995962,0.2806345,0.271833,0.2119239,0.2586325,0.2608362,0.1561201,0.1925129,0.2485919,0.2451468,0.2583498,0.2761137,0.3060167,0.259216,0.2848072,0.2750733,0.2779522,0.2573944,0.2665337,0.2055425,0.2629391,0.2448884,0.3259996,0.2978528,0.2474212,0.2083154,0.3075532,0.2848309,0.307189,0.3014603,0.2023609,0.2677355,0.2878596,0.301076,0.2329475,0.2762312,0.2192168,0.2649986,0.2435554,0.2535798,0.2430608,0.2376476,0.3152252,0.2262254,0.2616158,0.3082805,0.2807289,0.2562567,0.2715955,0.2107181,0.3097919,0.2769543,0.246116,0.2269057,0.2366306,0.2264764,0.2509448,0.2725674,0.2985979,0.2490564,0.24784,0.2496841,0.2953262,0.299395,0.3063579,0.2334556,0.2694071,0.2963349,0.2564366,0.2003417,0.2696115,0.2603551,0.2141515,0.242267,0.2447523
cg13216961,0.96089,0.9640158,0.9658616,0.9617676,0.9559267,0.9545749,0.9651366,0.9514088,0.9544065,0.9752002,0.9675365,0.9747317,0.9675378,0.9626108,0.9758523,0.9616637,0.9698316,0.9537501,0.9726013,0.9506842,0.9668778,0.9488104,0.9468026,0.9816501,0.9658844,0.9622837,0.9541462,0.956097,0.9676997,0.9221039,0.9657581,0.9632683,0.9480013,0.9488441,0.9683572,0.9542315,0.9571826,0.9673637,0.9589577,0.965958,0.9323617,0.9656209,0.9650298,0.9588622,0.9480214,0.9582266,0.9669355,0.9567976,0.9691619,0.968236,0.9442953,0.965797,0.965488,0.9535104,0.9526712,0.9753096,0.9506399,0.974738,0.9579846,0.9645886,0.9626209,0.9720431,0.9674754,0.9567295,0.9830755,0.9632323,0.9583925,0.9587891,0.9717913,0.9802422,0.9721836,0.9677792,0.9592764,0.9686861,0.98157,0.9618218,0.9534581,0.960439,0.9770446,0.9583859,0.9563305,0.9777523,0.9672806,0.9630197,0.9685233,0.9715642,0.9628257,0.9602479,0.9703235,0.9568703,0.9341717,0.9386622,0.973235,0.9577769,0.9181568,0.9697399,0.9502668,0.9676078,0.9454623,0.9552159,0.9409157,0.9712016,0.9425647,0.9672036,0.9544695,0.9552698,0.9476177,0.9696485,0.974887,0.9451231,0.9650939,0.9580761,0.9663969,0.9555375,0.9467782,0.9539059,0.9733458,0.9491652,0.9661267,0.9592582,0.9712198,0.9665032,0.9433032,0.9445151,0.9791927,0.9512337,0.9487901,0.9715939,0.9634658,0.9685746,0.9601903,0.9589664,0.9640401,0.9639813,0.9454848,0.970294,0.9670855,0.9735226,0.9694428,0.9704722,0.9501721,0.965177
cg20102878,0.9310569,0.9540418,0.9693667,0.9589756,0.9234577,0.9549821,0.9678769,0.9529304,0.9514115,0.941793,0.9505949,0.9627147,0.9538891,0.9372519,0.9570871,0.9478471,0.9246618,0.9524292,0.9549085,0.9305565,0.9350283,0.9586165,0.9186599,0.9526875,0.9610898,0.930092,0.9441234,0.9465182,0.9555047,0.9378992,0.9638154,0.9324165,0.9525556,0.9584562,0.9431183,0.9538954,0.9385219,0.9708702,0.9618918,0.9629991,0.9142701,0.9341871,0.9541635,0.9617289,0.9449949,0.9293849,0.9488826,0.948774,0.9665492,0.9625332,0.9506112,0.956075,0.9463937,0.9589428,0.946371,0.9530403,0.9356838,0.9648676,0.9376314,0.9330318,0.9475926,0.9572774,0.9611674,0.9585136,0.9230072,0.9422536,0.9672371,0.9514434,0.9496876,0.9674959,0.9572824,0.9349476,0.9365264,0.9375725,0.9655374,0.947123,0.9400925,0.9820854,0.9449837,0.9272534,0.9462629,0.9535869,0.9444248,0.9522645,0.9407317,0.9499308,0.9451074,0.9530177,0.9582302,0.9415399,0.9471128,0.9537424,0.9391457,0.9402305,0.9421358,0.9548085,0.9574566,0.967964,0.9530202,0.9571953,0.9620881,0.9548469,0.958693,0.9509954,0.9500792,0.945939,0.9373379,0.9380204,0.951516,0.9662214,0.9586042,0.9602069,0.9391478,0.9682911,0.9357092,0.920849,0.9564731,0.9178443,0.9705893,0.9289649,0.9497463,0.9338932,0.9546045,0.959393,0.9430607,0.9512483,0.9402804,0.9336703,0.9425874,0.931211,0.9366587,0.9582367,0.9522222,0.9365792,0.92667,0.9217036,0.9317843,0.9606335,0.9517508,0.9635722,0.9704203,0.9450038
cg13648088,0.06416426,0.05642564,0.04688088,0.06144405,0.04289137,0.08474056,0.05849478,0.08563775,0.06927049,0.0544814,0.06334743,0.05894399,0.0773901,0.05703793,0.05248431,0.06521574,0.05544918,0.06160368,0.06723303,0.06323763,0.06956371,0.08532491,0.06719338,0.06599663,0.05349821,0.05107036,0.08122842,0.06203268,0.05606661,0.06215747,0.07534143,0.07075891,0.05258364,0.06751657,0.06856031,0.05023781,0.04902916,0.05875849,0.06620874,0.05262412,0.0872281,0.06811527,0.0805131,0.1062696,0.09405508,0.06815248,0.0738803,0.06677067,0.05230103,0.09180543,0.07101865,0.08366791,0.08397002,0.05983748,0.06228476,0.04933751,0.07818718,0.05395131,0.05608046,0.05523535,0.05586112,0.05884234,0.07977873,0.06911732,0.09244632,0.06811526,0.04889776,0.0610261,0.05960854,0.06936472,0.07367107,0.03955638,0.06346221,0.06966328,0.05548862,0.09131116,0.06084111,0.0398341,0.04924269,0.08146822,0.0633646,0.06586922,0.08502648,0.06038821,0.06396463,0.06756183,0.06159292,0.05485855,0.04068522,0.05604125,0.05806657,0.07559114,0.04618383,0.06743864,0.02996157,0.06339928,0.0363799,0.05686916,0.0792339,0.06593511,0.0547996,0.08413926,0.0652207,0.0542565,0.09019244,0.07549947,0.08315052,0.04073865,0.05140351,0.06953586,0.05617089,0.05205606,0.06595568,0.05766655,0.07539315,0.09094926,0.0627726,0.07895337,0.0443067,0.06108949,0.05993121,0.06020323,0.05867293,0.07738389,0.06450735,0.05586896,0.07358434,0.03825704,0.06758208,0.04404076,0.07452034,0.07893068,0.07334295,0.04364633,0.06963664,0.06355182,0.05222852,0.04654133,0.0616479,0.0558122,0.0532391,0.04254128
cg02876466,0.9420288,0.9292288,0.9175077,0.9477363,0.9026401,0.9127545,0.9404306,0.9225994,0.9297895,0.9351442,0.9450468,0.9368412,0.9474907,0.9039296,0.9198516,0.9078844,0.8846489,0.9033554,0.9094091,0.9280338,0.9316884,0.9393443,0.9583365,0.9317768,0.9205123,0.9415837,0.9489645,0.9213234,0.9588205,0.9210463,0.9325158,0.9283298,0.9247939,0.9377577,0.9500078,0.9417433,0.9197073,0.9600531,0.9429971,0.9394141,0.9362376,0.956652,0.9356272,0.917224,0.9148689,0.9344351,0.94254,0.9529328,0.9334171,0.9448423,0.9349192,0.9315959,0.91067,0.9264303,0.9620373,0.9171995,0.9061538,0.947228,0.921954,0.9218014,0.9393755,0.9434037,0.945495,0.9400162,0.9124794,0.9113559,0.9472053,0.9301197,0.9381276,0.9428127,0.9262992,0.928828,0.9212881,0.9383431,0.9165849,0.9386652,0.9212524,0.9557232,0.9238936,0.9149691,0.9336732,0.9320736,0.940379,0.9282911,0.9260489,0.9306894,0.9370084,0.9250617,0.9389047,0.9173331,0.9349473,0.9399117,0.9414948,0.9206339,0.9409537,0.9204595,0.9339667,0.9373458,0.9367909,0.9426944,0.9294934,0.893341,0.9382266,0.9219438,0.9127732,0.9471314,0.9059394,0.9364489,0.9356569,0.9458671,0.9249087,0.9238893,0.9308325,0.9310171,0.9167755,0.9177061,0.9302237,0.929265,0.9443294,0.9371288,0.9492344,0.9044282,0.9349639,0.8841253,0.8944614,0.9406241,0.9244344,0.9105544,0.9126069,0.9222182,0.9330895,0.9421744,0.9102192,0.9279538,0.8982054,0.9429263,0.9259786,0.9412505,0.9677077,0.9318338,0.9278671,0.9463074
cg13194247,0.7229888,0.6957113,0.7817905,0.6848758,0.6907402,0.7013692,0.7004039,0.6405167,0.6384928,0.7111457,0.6270421,0.7463843,0.6909101,0.5871401,0.6135028,0.5925882,0.7916685,0.6900048,0.6203125,0.6104704,0.7445215,0.6314525,0.602165,0.6474326,0.6586819,0.6969049,0.809392,0.7497736,0.7598571,0.6701584,0.6737005,0.6439775,0.6258339,0.6520799,0.6961909,0.6871727,0.6449382,0.7100078,0.6882064,0.6982081,0.7335375,0.7271721,0.7398703,0.6908225,0.7030239,0.8266102,0.7097527,0.723136,0.7003339,0.7245549,0.5754854,0.7204374,0.7737347,0.7476805,0.730092,0.7041073,0.7317592,0.6856245,0.7716409,0.741841,0.637029,0.6502087,0.6460923,0.7003087,0.5255552,0.624158,0.7387504,0.6216015,0.6876535,0.7325238,0.6389495,0.65316,0.6863357,0.6532263,0.7003216,0.7326103,0.6360251,0.7443039,0.6722451,0.6870598,0.5283447,0.6816505,0.7299237,0.7177512,0.5957062,0.5682139,0.724712,0.6332962,0.6874046,0.6924111,0.6975038,0.7421644,0.6551135,0.7242775,0.6469603,0.6955805,0.5980781,0.6971752,0.5638156,0.6904632,0.6162835,0.6046493,0.6869563,0.6321815,0.6612839,0.6561149,0.5412121,0.6818585,0.6331129,0.6558692,0.6094951,0.7132026,0.7042146,0.6878532,0.6949864,0.6410123,0.5138488,0.6500337,0.7142204,0.6791652,0.6741146,0.6629071,0.7253834,0.5808977,0.726127,0.5768841,0.6019115,0.5647479,0.561974,0.6901737,0.6854463,0.5861336,0.7172183,0.7297509,0.6111204,0.6237968,0.6571573,0.659432,0.7427015,0.6811761,0.6452107,0.6923065
cg07823305,0.7855308,0.8502413,0.8623216,0.8636405,0.814598,0.8691363,0.8262809,0.7669659,0.7660776,0.9174448,0.797144,0.6836401,0.8602236,0.8199006,0.8696833,0.785729,0.7618697,0.8832555,0.7352681,0.7850662,0.8830953,0.7388486,0.820814,0.7987907,0.8118507,0.849048,0.6749826,0.8466303,0.8751009,0.8082748,0.8680911,0.7242741,0.8543629,0.8378908,0.8381381,0.8581617,0.8627227,0.8340797,0.8771282,0.7623409,0.8418999,0.8380672,0.8275304,0.85668,0.8289188,0.8276256,0.8334748,0.7503609,0.7534874,0.9407372,0.8567086,0.8264728,0.8303141,0.7486056,0.8248258,0.7942572,0.8528831,0.8195067,0.8889835,0.8666173,0.7512071,0.9321511,0.7292332,0.8642791,0.9143458,0.8470547,0.7920889,0.8594735,0.8742184,0.8417515,0.7758494,0.8618965,0.9068496,0.803457,0.8372217,0.764951,0.8720738,0.7709236,0.9062469,0.8281804,0.8106598,0.8781231,0.765727,0.8219428,0.8223786,0.8028239,0.830073,0.8928079,0.8790797,0.8503151,0.837255,0.7624789,0.8417625,0.7901322,0.868641,0.8482782,0.8322404,0.7884785,0.8026775,0.8208474,0.8047003,0.7839322,0.9333672,0.8193622,0.8511998,0.8134159,0.8038923,0.8541531,0.8665221,0.7852566,0.8058666,0.8506919,0.7802441,0.8634744,0.8547494,0.7852323,0.736404,0.7981362,0.8305243,0.8308205,0.8141066,0.8511576,0.8546597,0.8718667,0.8489148,0.8067047,0.8428598,0.8301393,0.8387093,0.7598484,0.9206183,0.8367874,0.8564727,0.8472894,0.7741703,0.8071016,0.815886,0.8202477,0.8688223,0.7940807,0.7534022,0.8144911
cg10686981,0.02116647,0.01429069,0.01246512,0.007843947,0.01706372,0.03022703,0.0156332,0.005715168,0.02131275,0.01898676,0.02568939,0.006985544,0.02443973,0.01496218,0.006930327,0.02141434,0.01063643,0.01501502,0.02698842,0.01850424,0.02520838,0.01782034,0.01589508,0.01715751,0.02386709,0.01037942,0.03458115,0.00643013,0.01143496,0.02223639,0.01587859,0.02099421,0.01594114,0.01827009,0.005972378,0.009407208,0.02081019,0.01166393,0.01713172,0.01929511,0.01607268,0.007399386,0.01508722,0.01531565,0.01533328,0.0107998,0.0168764,0.01901781,0.01661392,0.02620934,0.0141861,0.01667301,0.01664907,0.01857168,0.02922552,0.02619109,0.01940748,0.01881888,0.01507382,0.02281267,0.0168594,0.0008111031,0.02278367,0.01613337,0.02249755,0.01821841,0.008130081,0.01831886,0.02058928,0.02038704,0.03018007,0.009011056,0.01029531,0.01280483,0.0186984,0.007009576,0.01490611,0.007570103,0.01767865,0.01593166,0.01780019,0.01259191,0.02357396,0.01681944,0.0141194,0.0159203,0.01229844,0.02434529,0.01204114,0.02747529,0.009254499,0.02198697,0.02209557,0.01542141,0.02544647,0.006483238,0.02575107,0.01254657,0.02016217,0.02922118,0.01132767,0.01005988,0.02450331,0.0110335,0.01644245,0.008567172,0.03240778,0.01453901,0.0008355216,0.01936944,0.01884385,0.01661779,0.01350338,0.01066886,0.01468656,0.02389976,0.01845249,0.01794847,0.02556631,0.03035845,0.01481481,0.02167832,4.298487e-05,0.009510152,0.01683502,0.01430946,0.008340685,0.01365684,0.02061691,0.01302782,0.01482806,0.01634956,0.01657201,0.01025508,0.01672241,0.03364406,0.01451954,0.01601005,0.01597063,0.0368946,0.01724412,0.01723544
cg20416031,0.02585362,0.01644889,0.03410038,0.03076441,0.04049372,0.02870066,0.01862484,0.04675403,0.04177508,0.02934508,0.03266362,0.0372384,0.02320214,0.02989364,0.02782333,0.0395598,0.02045815,0.0456068,0.02689472,0.0365041,0.03578099,0.03488125,0.04613318,0.02554635,0.03643221,0.03723177,0.05748652,0.03204241,0.03238797,0.03440079,0.02963873,0.04295032,0.04263269,0.03655251,0.02054462,0.04527212,0.02980695,0.03266398,0.02668763,0.02281852,0.02736137,0.01169919,0.03248762,0.04753208,0.03746737,0.04281967,0.03005262,0.02418621,0.03667733,0.02706111,0.02753448,0.02158503,0.03170568,0.03057097,0.0476038,0.0383706,0.02947606,0.02080914,0.03160475,0.02896058,0.03947606,0.039191,0.03315385,0.04359284,0.02462003,0.04175913,0.02494824,0.02764737,0.04571094,0.03946487,0.03276178,0.04340751,0.02644006,0.02718261,0.02830074,0.03447732,0.02871351,0.01938906,0.02578828,0.03545225,0.03791062,0.04282741,0.03986334,0.02564695,0.03087721,0.02452104,0.03594609,0.03136474,0.03134887,0.03298626,0.03318597,0.04014408,0.02373069,0.03165545,0.02662687,0.03859043,0.02277378,0.02898986,0.0290837,0.0301065,0.02170801,0.0335671,0.02660626,0.03710643,0.0366637,0.03019056,0.03567764,0.01809275,0.03467576,0.04214049,0.03385267,0.02102364,0.03105594,0.03049839,0.03038691,0.0437307,0.02974271,0.02956777,0.03628964,0.03916782,0.02589564,0.02849936,0.02284037,0.03396978,0.02564208,0.03545511,0.03192354,0.03494446,0.03834748,0.02748123,0.03491171,0.0374925,0.03538161,0.02543883,0.0406016,0.036569,0.03653461,0.0260299,0.03807789,0.03266245,0.03285922,0.02517187
