,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg10603345,0.9218886,0.9286053,0.9615449,0.9481351,0.8987117,0.9249055,0.9337626,0.9034791,0.9219605,0.9277198,0.9635501,0.8335638,0.8962753,0.9182057,0.9464192,0.9130847,0.8991979,0.8285381,0.7859878,0.9225286,0.9135644,0.9135056,0.8894733,0.9243571,0.9336079,0.9305886,0.8986232,0.93719,0.8989783,0.8461257,0.9615965,0.8343877,0.9365379,0.9221279,0.9296027,0.9037174,0.9222574,0.965779,0.9209558,0.8597566,0.8882956,0.9269468,0.9227693,0.9158563,0.9411776,0.9061177,0.902503,0.9358409,0.9166026,0.9123235,0.9123108,0.9550212,0.912092,0.8457967,0.897863,0.953984,0.9171772,0.8875303,0.89977,0.9391492,0.9374502,0.9309197,0.8790971,0.892929,0.8959172,0.928943,0.9618767,0.946727,0.9407189,0.9058892,0.9487751,0.9406126,0.9096846,0.8207408,0.9004452,0.8506231,0.9095259,0.9649882,0.9024795,0.9434749,0.8990406,0.9162014,0.9497614,0.9025738,0.9117909,0.9178867,0.8839056,0.9416163,0.9470257,0.9253572,0.899542,0.9338168,0.9557049,0.9335964,0.9262671,0.957911,0.9372836,0.9384952,0.9202141,0.9199695,0.9155278,0.9344922,0.880878,0.9155584,0.9242272,0.9390278,0.902844,0.9113496,0.9400067,0.933183,0.9417223,0.9442961,0.9291086,0.9130828,0.9431855,0.9056003,0.941857,0.899761,0.9465161,0.9030274,0.9295775,0.9350175,0.8356743,0.898756,0.9373159,0.9448604,0.903564,0.8924298,0.8820829,0.9188881,0.9163703,0.8616845,0.871295,0.9280506,0.8960853,0.9109956,0.8931822,0.9306278,0.8951393,0.9320208,0.9070021,0.9248611
cg05173634,0.004917432,0.00329369,0.009692825,0.002379069,0.001948289,0.01600386,0.004576477,0.004533989,0.002635142,0.001382013,0.006693848,0.003053442,0.003634389,0.004357379,0.0004870905,0.003392783,0.003662399,0.001620542,0.004939999,0.00546555,0.00437035,0.009853106,0.001829691,0.002959212,0.002666426,0.001009164,0.01967629,0.003181676,0.005800588,0.00517836,0.007619556,0.01422555,0.003727811,0.005204127,0.002592283,0.006581059,0.003892234,0.0031049,0.003556766,0.003398009,0.004534642,0.0006508517,0.003349203,0.004394083,0.006171085,0.006972577,0.004676086,0.01113403,0.01255202,0.002928627,0.004523659,0.001171919,0.00385255,0.002493851,0.006685349,0.006301528,0.004166511,0.00645484,0.002764351,0.003621479,0.001246552,0.001913821,0.01228858,0.004473717,0.005565017,0.001556499,0.007384336,0.003647958,0.001651931,0.002028386,0.004982379,0.004558291,0.003732832,0.004829621,0.01056853,0.006904479,0.005274852,0.00237229,0.007122245,0.005261741,0.003453629,0.008149958,0.01072182,0.00194893,0.005001312,0.003593256,0.001589882,0.002080845,0.01101495,0.005213264,0.004851483,0.007962227,0.004223987,0.005120329,0.002091709,0.0008171994,0.002571197,0.003365847,0.00302107,0.01657083,0.001184847,0.005440066,0.006288539,0.005330473,0.003561641,0.01136236,0.003655787,0.007291776,0.001202298,0.003488045,0.005073989,0.002283871,0.009842022,0.002395153,0.002747607,0.007404859,0.01335461,0.005648293,0.001303204,0.006214071,0.001520899,0.006622002,0.00278016,0.006196763,0.007178742,0.007712116,0.004570903,0.005111972,0.002958817,0.005102001,0.003054907,0.00466272,0.005747583,0.005866469,0.004445381,0.003892816,0.002148881,0.003667505,0.004591242,0.007461196,0.003269456,0.001132195
cg04158241,0.01127607,0.006350752,0.01262717,0.005826701,0.00930533,0.02883537,0.008843524,0.01101288,0.009546181,0.01681128,0.02064099,0.00947625,0.007909007,0.01445948,0.004181492,0.009694714,0.01443685,0.01142637,0.01312253,0.01504321,0.01326278,0.0192659,0.01727107,0.01114294,0.0105078,0.006540137,0.02738296,0.01300673,0.01571608,0.006236549,0.01438346,0.01299032,0.00901344,0.02479667,0.01045467,0.01329551,0.01628792,0.01505215,0.005642463,0.002427947,0.00933587,0.006735807,0.01636767,0.02269906,0.01119403,0.01842852,0.01459007,0.02572495,0.01271352,0.0128748,0.005265575,0.004423899,0.01724683,0.009573511,0.02723485,0.0152298,0.009746112,0.008892917,0.007979947,0.01612148,0.01966641,0.003510837,0.02331003,0.009198796,0.01531531,0.008443155,0.01470966,0.01328771,0.01366342,0.01793166,0.01640061,0.01231431,0.01239422,0.009570345,0.01027943,0.01797038,0.01377835,0.01140167,0.01174112,0.01249549,0.01302271,0.01474899,0.03284602,0.01262443,0.009145244,0.01508654,0.01738029,0.01338902,0.02146873,0.01698754,0.01236521,0.01357003,0.008727838,0.01084736,0.01082711,0.02648745,0.01325254,0.01129632,0.01858563,0.0140298,0.01177466,0.01106232,0.02770804,0.007206715,0.01189833,0.01797835,0.01522081,0.005813269,0.009777849,0.01311516,0.01685661,0.01077473,0.01631982,0.007337899,0.007932519,0.01051811,0.01362094,0.0081274,0.01357418,0.02443236,0.02566283,0.01604162,0.001064037,0.01389245,0.009886883,0.0209999,0.01441019,0.006114162,0.008430356,0.00887945,0.01106032,0.01384678,0.01440757,0.01188672,0.007068403,0.02352012,0.003023309,0.009737469,0.003108618,0.01831948,0.009394534,0.01429273
cg15741089,0.005715195,0.003927072,0.01190185,0.003472271,0.01290043,0.01989115,0.01359124,0.01403915,0.01546442,0.01251888,0.03264881,0.001250591,0.003586696,0.007192053,0.003145453,0.007334274,0.01727473,0.01600455,0.0126939,0.01409911,0.03513791,0.02330558,0.005316089,0.01329042,0.006106443,0.002511285,0.06130605,0.005538454,0.01493465,0.01431215,0.005129193,0.03595971,0.01457323,0.04504145,0.0003509722,0.01498254,0.01699068,0.000241587,0.01148797,0.006713201,0.004107844,0.01090937,0.008365518,0.01758008,0.004898384,0.006949674,0.01048512,0.03126896,0.02617737,0.0114336,0.007829955,0.00787344,0.02062703,0.01694201,0.04418089,0.01560352,0.01872108,0.005784055,0.04154606,0.003417347,0.01389227,0.0001490712,0.06185134,0.001871399,0.004203345,0.005294607,0.02197286,0.007698109,0.0120909,0.04543976,0.02967711,0.01762232,0.01016101,0.02031386,0.01274043,0.006903397,0.01313491,0.01243946,0.01217022,0.01946745,0.01088562,0.006078841,0.02834936,0.007365717,0.0214972,0.005148214,0.01756551,0.02567948,0.001938658,0.06476959,0.01155376,0.05212071,0.01097832,0.01877646,0.02299051,0.002573132,0.01117611,0.01081127,0.02555131,0.04642017,0.01151446,0.01418014,0.01262928,0.007941461,0.01152444,0.02633572,0.001565316,0.003235621,0.005697831,0.01307064,0.01490494,0.01689137,0.04944708,0.003479645,0.006593073,0.001338975,0.01012695,0.01246551,0.01592012,0.02197749,0.005835378,1.852625e-05,0.01016366,0.00906084,0.01228112,0.003938102,0.005257736,0.007171526,0.00141078,0.006457529,0.01647857,0.00339267,0.02845108,0.01735757,0.02088164,0.0244606,0.006729938,0.02065153,0.01373639,0.02793288,0.002909351,0.002144859
cg08868540,0.9415406,0.9517009,0.973619,0.9773622,0.9572128,0.941682,0.9609703,0.9626142,0.9606708,0.9712561,0.9602342,0.967444,0.9753445,0.9551276,0.9572445,0.9478433,0.9548894,0.9353754,0.9181688,0.9641908,0.938559,0.9544519,0.9628903,0.9556598,0.9535013,0.9704525,0.9193911,0.9498325,0.9584876,0.9508023,0.9428894,0.9456616,0.959583,0.9694277,0.9529078,0.9696784,0.9454972,0.9799822,0.9326306,0.9563121,0.9643588,0.9555468,0.9571948,0.9523606,0.9479833,0.9411681,0.9582032,0.9399407,0.9564565,0.9701914,0.9604508,0.9502017,0.9617962,0.9764785,0.9323228,0.9459621,0.9578091,0.957771,0.9600051,0.9629285,0.9548246,0.9632186,0.9481761,0.9626905,0.9255162,0.9603344,0.9530368,0.9454989,0.9577116,0.9444674,0.9658762,0.9583044,0.9538911,0.9443311,0.9253151,0.9662917,0.9732289,0.9801106,0.9609834,0.941242,0.9446368,0.9462509,0.9480741,0.9397127,0.9440395,0.9484449,0.9574598,0.9253629,0.9609564,0.9644214,0.951639,0.9415547,0.959112,0.939141,0.9746047,0.9824301,0.9569051,0.9720844,0.9509921,0.9664181,0.9506189,0.9340487,0.9602181,0.9646101,0.9475154,0.949007,0.9314832,0.9677422,0.9626221,0.9567317,0.9585846,0.9651802,0.9486215,0.9708582,0.9651269,0.9490411,0.9621204,0.9551549,0.9770143,0.9685769,0.9711539,0.9364873,0.9327861,0.9500926,0.9699975,0.9378778,0.92258,0.9660588,0.9660454,0.9287532,0.9613276,0.9644252,0.9381123,0.9532011,0.9348783,0.9549623,0.9537609,0.963058,0.9642783,0.9644936,0.9607857,0.9539906
cg14620941,0.7345222,0.7736943,0.7911359,0.7952769,0.7264553,0.8098131,0.7346954,0.7676108,0.7370402,0.7884139,0.7741543,0.7444061,0.783138,0.7597737,0.7631649,0.7691775,0.8875508,0.7147624,0.7333246,0.6926196,0.7359404,0.7749063,0.818236,0.6944522,0.7850755,0.8137481,0.8292538,0.7628444,0.8662397,0.6841385,0.8264805,0.7362574,0.7927846,0.7759118,0.7711382,0.703406,0.7876822,0.8454166,0.7668935,0.691299,0.8241918,0.7818439,0.7839777,0.7634183,0.7872963,0.7826209,0.795702,0.8054834,0.7452786,0.8361898,0.7107661,0.7668668,0.7362182,0.7105996,0.7405467,0.8031045,0.7737276,0.8393262,0.7808614,0.7476202,0.7303311,0.7493284,0.7166675,0.7998398,0.7162559,0.7833923,0.7675253,0.7156451,0.7754306,0.8420766,0.721533,0.7402548,0.729451,0.7293237,0.7283038,0.7646719,0.7005716,0.8395976,0.6575814,0.7736081,0.647652,0.7872672,0.7825588,0.7627869,0.7199638,0.7461708,0.7468446,0.713556,0.7231389,0.8430263,0.8061797,0.7975666,0.7197572,0.8402,0.7326047,0.6972418,0.7559872,0.8104075,0.7192174,0.7341731,0.8022982,0.7060536,0.7020167,0.7444401,0.7466946,0.8000206,0.7379431,0.7997962,0.661018,0.7634246,0.7692412,0.71732,0.7699319,0.7467438,0.7920372,0.7603846,0.6173596,0.7873203,0.8251432,0.7366812,0.7702433,0.701495,0.811397,0.6658562,0.8064736,0.8137547,0.7215993,0.7048097,0.7170295,0.7649054,0.8279112,0.7472131,0.7414101,0.7898303,0.7638236,0.702081,0.7680956,0.7216058,0.8398443,0.7954938,0.729624,0.7935267
cg24478798,0.9178636,0.9229811,0.9156475,0.8461974,0.9019269,0.8469498,0.9018137,0.918231,0.917295,0.8996703,0.9302342,0.9182022,0.9327144,0.8829665,0.9045061,0.9114507,0.9069246,0.9350142,0.9147937,0.9014154,0.8629245,0.8006725,0.9178454,0.8070468,0.8887796,0.9066143,0.8680156,0.9139671,0.9451509,0.907725,0.8857071,0.8686297,0.906264,0.8472298,0.9398425,0.9026192,0.8688432,0.8724267,0.9126421,0.8968821,0.8743126,0.8951277,0.8940081,0.9190162,0.910425,0.9075237,0.9188399,0.8933623,0.8726034,0.8960248,0.8663103,0.9112107,0.8604673,0.9020591,0.8683005,0.8742301,0.8675755,0.8962047,0.8573184,0.9302274,0.8919047,0.8996072,0.918264,0.9262733,0.8884292,0.9019472,0.9053407,0.9293227,0.918009,0.899692,0.8671389,0.8686162,0.9378931,0.9253175,0.90194,0.8820126,0.8980617,0.8498256,0.8483337,0.927725,0.8736092,0.879209,0.8822392,0.9006467,0.9456937,0.8845872,0.8850971,0.8953725,0.9049586,0.9287444,0.8994165,0.8484534,0.8833478,0.866011,0.9172292,0.8849713,0.9246825,0.9316745,0.9194478,0.8717568,0.9213715,0.8647995,0.9141159,0.9148815,0.9121666,0.8965103,0.8936026,0.9571067,0.7992028,0.8781055,0.9046304,0.8782614,0.7937106,0.8573002,0.8746341,0.908716,0.6668014,0.8784044,0.8590729,0.8654449,0.9111471,0.9384025,0.9036966,0.8629753,0.8542286,0.9024061,0.9010845,0.9149695,0.931443,0.9256254,0.9281057,0.9145453,0.8106425,0.9414217,0.8768989,0.8451498,0.9277245,0.9038114,0.9089854,0.9077564,0.9088356,0.9107436
cg14470803,0.1759751,0.1673842,0.2021169,0.2740228,0.1409537,0.176935,0.1772356,0.1315467,0.1262115,0.1336899,0.1531624,0.2258626,0.1322827,0.1827451,0.1547749,0.1491856,0.1376964,0.1189026,0.1144861,0.1539364,0.1231244,0.07531119,0.1986964,0.1157325,0.130228,0.173634,0.2101282,0.2145887,0.128923,0.1366438,0.116392,0.127328,0.161656,0.1229301,0.19451,0.181419,0.1569247,0.1823694,0.1613053,0.08806893,0.1464803,0.1184364,0.1679781,0.1511268,0.1902774,0.1110862,0.1417772,0.2054758,0.1547314,0.1192315,0.1248841,0.1143103,0.07980584,0.09788949,0.1719352,0.1180692,0.1932944,0.1795709,0.2835999,0.1287991,0.1732568,0.1359523,0.1424598,0.1199489,0.1803586,0.1581462,0.1487255,0.182023,0.1347837,0.1066988,0.1765404,0.1491425,0.1447277,0.1367511,0.08591345,0.1551528,0.1339362,0.1302997,0.1405477,0.2223266,0.1036202,0.1870813,0.1472452,0.1619036,0.2048718,0.164169,0.145877,0.1275706,0.1762347,0.1696707,0.1943379,0.1744153,0.1207572,0.1652571,0.1085197,0.1605017,0.2038851,0.131134,0.2021593,0.1229563,0.1855477,0.123288,0.150283,0.1095606,0.2005636,0.2205617,0.1036657,0.1308314,0.07485793,0.1309846,0.09833837,0.1264657,0.1428794,0.1356883,0.1869896,0.1513506,0.1353559,0.1475917,0.138877,0.1173425,0.1671142,0.1712167,0.1173323,0.144582,0.08549439,0.1928776,0.09706231,0.1344269,0.1764384,0.1391438,0.1663811,0.1960022,0.134433,0.1438428,0.1426574,0.1298984,0.1350473,0.1188025,0.238042,0.1203834,0.1367089,0.09750548
cg14312133,0.3013515,0.3135071,0.3750672,0.412266,0.3426576,0.3101182,0.3214716,0.2962624,0.311545,0.3296866,0.3651167,0.4133678,0.3352136,0.2966256,0.3608919,0.3203679,0.2765159,0.3859745,0.27301,0.2935745,0.3240185,0.4377705,0.321511,0.2462659,0.3006647,0.3229458,0.3397349,0.3733641,0.4190824,0.2770786,0.3092223,0.3842126,0.3435913,0.3543732,0.3082338,0.2527322,0.3326424,0.3176308,0.3439277,0.3739272,0.37893,0.3509149,0.3178522,0.328675,0.2989738,0.3525388,0.3133602,0.2567065,0.3053327,0.3164155,0.2740128,0.2746691,0.3310164,0.3284436,0.3188058,0.2992955,0.3463495,0.3055526,0.2713835,0.3356107,0.3250287,0.2845847,0.275279,0.3050914,0.3102541,0.3159479,0.2849341,0.282558,0.3456903,0.3553402,0.346944,0.2992127,0.3436619,0.3049059,0.2792134,0.4117436,0.3017426,0.291563,0.2986163,0.3344876,0.3093775,0.33521,0.3500845,0.3160584,0.3246857,0.3054285,0.3353983,0.3006451,0.3167037,0.353813,0.3407577,0.2691148,0.2784349,0.3774261,0.3384722,0.320482,0.3209468,0.325232,0.3105845,0.3339952,0.3378692,0.2527001,0.3004332,0.325496,0.3006337,0.3164295,0.2744685,0.3371211,0.2731137,0.3517482,0.3249933,0.3022501,0.2996507,0.2889098,0.277761,0.2568701,0.3260582,0.2947277,0.2599182,0.3227472,0.2759694,0.3145551,0.3305611,0.2682407,0.2630553,0.2958586,0.3314845,0.2819794,0.3205919,0.2915528,0.3455744,0.3597501,0.3189066,0.3916101,0.3253468,0.2967596,0.3641213,0.3348987,0.3661978,0.3092015,0.305198,0.3667802
cg14760401,0.9683843,0.9673901,0.976663,0.9694866,0.9580983,0.9673643,0.9726024,0.967696,0.9691189,0.9639127,0.9784685,0.9738418,0.9721868,0.956656,0.9687157,0.9600404,0.9554293,0.9697343,0.9713756,0.9640416,0.9736004,0.9723669,0.9509849,0.9504315,0.9617289,0.9766504,0.9640078,0.9745194,0.9730778,0.9798778,0.9723715,0.9589698,0.9655133,0.947256,0.9726582,0.9624701,0.9772989,0.9694254,0.9690806,0.9512176,0.982931,0.9745312,0.9748008,0.9642613,0.9664761,0.9826704,0.9520323,0.9576911,0.9755387,0.9531077,0.9648974,0.9702753,0.965766,0.9709926,0.9639192,0.9732057,0.9499086,0.955853,0.9482136,0.9672891,0.9649161,0.9777144,0.9658757,0.9106159,0.9585382,0.9689792,0.9715774,0.958612,0.977785,0.9534376,0.9629237,0.9820775,0.960849,0.9647494,0.9603415,0.9740145,0.9666565,0.9803193,0.9658413,0.9558353,0.9679669,0.9576275,0.9756896,0.9775506,0.9671636,0.9530511,0.9679447,0.9798049,0.9606043,0.9668598,0.969368,0.9619954,0.9833739,0.9639411,0.9817365,0.9725067,0.9783015,0.9820235,0.9625911,0.9688402,0.9706745,0.9454614,0.9515038,0.9698073,0.9626939,0.9462473,0.9500031,0.9613339,0.9666965,0.9782812,0.9685121,0.9656176,0.9608963,0.9795439,0.9609118,0.9642069,0.9713516,0.966574,0.9885066,0.9648773,0.9164513,0.9785808,0.9572482,0.9612967,0.9752733,0.9533359,0.9524574,0.9632384,0.9580168,0.9642415,0.9626122,0.9626704,0.9657788,0.9663368,0.9639379,0.9662699,0.9611422,0.9664797,0.968439,0.9593682,0.9679379,0.9679094
cg12183888,0.02680266,0.02950799,0.02948242,0.04520774,0.03079562,0.04622331,0.0292722,0.0421142,0.02804649,0.02400076,0.03211915,0.03220629,0.02503383,0.03036581,0.02284355,0.03386483,0.03190751,0.02890026,0.03264052,0.0358309,0.02973561,0.04516129,0.0319265,0.02002564,0.03176478,0.0348226,0.04333745,0.02596911,0.03150231,0.0349722,0.02621496,0.04319409,0.03004744,0.03198665,0.02687402,0.02332694,0.02870666,0.03677517,0.02670588,0.03014246,0.03435092,0.03282198,0.03377594,0.03284965,0.04323872,0.02907281,0.03424945,0.03236175,0.02378993,0.03898853,0.02691704,0.03121563,0.02378872,0.02348481,0.03544909,0.02077269,0.02803428,0.02788016,0.03686305,0.03289122,0.02938652,0.02610384,0.0382648,0.03393665,0.0233316,0.04024415,0.04126725,0.04442637,0.02251185,0.02892243,0.04221569,0.03018443,0.02778449,0.02400142,0.0303926,0.03292618,0.02975125,0.02035873,0.05144915,0.02868665,0.02941907,0.009636472,0.03791076,0.03607815,0.02652944,0.02603068,0.0364336,0.02703805,0.02022124,0.02961152,0.03673888,0.03921569,0.02770382,0.01907224,0.02511061,0.03425448,0.0315299,0.02742857,0.03422684,0.02626091,0.02350658,0.02992874,0.03016197,0.03246862,0.04534984,0.04612095,0.03747884,0.02195504,0.02319256,0.03696912,0.03882179,0.02030833,0.0413808,0.02901137,0.02092199,0.03141607,0.03322661,0.0281343,0.03502371,0.05212713,0.0261115,0.03964564,0.03370182,0.03529013,0.03549361,0.03690369,0.02791411,0.02986717,0.03424658,0.03172443,0.04461725,0.03301535,0.0444577,0.02859003,0.04701819,0.0375788,0.0284868,0.03623856,0.02645694,0.03576061,0.03380436,0.02919384
cg14464245,0.6207323,0.7038078,0.7148327,0.5931793,0.5854589,0.6195258,0.66631,0.651017,0.5684702,0.6291512,0.5998528,0.6314047,0.6600268,0.5443137,0.5547947,0.5805398,0.7149233,0.6036795,0.5261055,0.5521561,0.6565506,0.7401185,0.6734975,0.6662614,0.6037973,0.6628286,0.6989057,0.6794539,0.7431058,0.626378,0.7566729,0.5940261,0.6447497,0.6505695,0.6745808,0.6101861,0.6029661,0.7453487,0.6646253,0.6448363,0.6287237,0.694449,0.6568048,0.6617052,0.6075132,0.7126847,0.6481353,0.6826252,0.6070492,0.6914232,0.5549624,0.667435,0.6384183,0.6683794,0.6305629,0.5917146,0.6873181,0.6582018,0.702598,0.6644289,0.67074,0.5435419,0.6297834,0.6808863,0.5358557,0.6225822,0.7115793,0.5548117,0.6635645,0.6741778,0.5808075,0.5847381,0.6208835,0.6069828,0.6090197,0.6457172,0.581124,0.6736409,0.6212668,0.69147,0.5773533,0.6394859,0.6435265,0.5856595,0.5927428,0.5069883,0.6368982,0.5708256,0.5577343,0.70171,0.6529782,0.6687963,0.6400588,0.7053418,0.6913028,0.6988177,0.6099272,0.6479884,0.5889116,0.626722,0.6361161,0.609979,0.6561584,0.5925588,0.6275697,0.6173134,0.5818136,0.6539112,0.5985989,0.5729671,0.5564822,0.6504844,0.644242,0.6099892,0.6503918,0.6004662,0.5983315,0.6144176,0.6123781,0.6230118,0.6034983,0.6396931,0.6360705,0.5492392,0.7029046,0.5504206,0.5217556,0.5692269,0.5650247,0.6700546,0.6634514,0.5372397,0.6577391,0.6736977,0.5627111,0.5589989,0.6183398,0.604073,0.705069,0.6769285,0.5342186,0.6243363
cg13390101,0.968387,0.9537134,0.9543922,0.9259657,0.9471272,0.9319128,0.9638975,0.9667888,0.9302803,0.9412086,0.9869314,0.9688438,0.9407066,0.9505146,0.9589624,0.9356656,0.9474359,0.9556895,0.962108,0.9375256,0.9563732,0.9549854,0.9397879,0.952218,0.9265551,0.9779535,0.927555,0.9443709,0.9566665,0.9505177,0.9715281,0.9618256,0.9503956,0.9451038,0.9580473,0.9605729,0.9313735,0.9592499,0.9202712,0.9587561,0.9718839,0.9627425,0.9398488,0.9586431,0.9579225,0.9630974,0.9758944,0.9511501,0.9504876,0.9613876,0.9476942,0.96517,0.9512919,0.9841529,0.949186,0.9579111,0.9617802,0.9674361,0.9713384,0.9577876,0.94677,0.9465853,0.9503192,0.9523376,0.9478101,0.9502755,0.9673753,0.9304257,0.9414103,0.987798,0.9605187,0.9615871,0.9457754,0.9687333,0.9390557,0.9702438,0.9336213,0.9572402,0.9504019,0.9618993,0.9448521,0.9708645,0.9504271,0.9673411,0.9635486,0.9390292,0.9650878,0.9693807,0.9756205,0.9482779,0.9500075,0.9464205,0.9630524,0.9614809,0.9661206,0.9661373,0.9516911,0.9346234,0.9251667,0.9302053,0.9479972,0.924911,0.9240815,0.9740424,0.9624731,0.9439435,0.9477421,0.9463548,0.9529797,0.9574042,0.9576596,0.9583921,0.9321402,0.945087,0.9550702,0.9591758,0.949111,0.9232425,0.9762732,0.9518381,0.9739866,0.9591914,0.9679087,0.9597813,0.9698114,0.9608967,0.9339756,0.9521693,0.9335771,0.9578581,0.9439111,0.9419101,0.9581053,0.9812163,0.9359271,0.9433986,0.9752593,0.9626349,0.9661762,0.94642,0.9638807,0.9690636
cg21238812,0.9613393,0.9750298,0.9646292,0.9706043,0.9530892,0.9640329,0.9746078,0.9773651,0.9678252,0.9663348,0.978586,0.971059,0.9789635,0.974871,0.9680459,0.9573554,0.9681542,0.9741713,0.9347649,0.9607987,0.9607918,0.9679986,0.9571491,0.9631715,0.9668553,0.9702155,0.960575,0.9607561,0.9696507,0.9629524,0.9713192,0.9775226,0.9498549,0.983787,0.9722049,0.9760098,0.9653601,0.9862196,0.9700736,0.9763222,0.9617823,0.9775842,0.9688841,0.9646389,0.9772152,0.9641214,0.9753808,0.981325,0.9680442,0.9754371,0.9634959,0.9735779,0.9557367,0.9824141,0.9751273,0.9752847,0.9621237,0.9785094,0.9719829,0.9812651,0.95357,0.9738914,0.9737963,0.9814647,0.9520079,0.9697237,0.9587614,0.9664193,0.9815601,0.9575886,0.9696999,0.9686378,0.9688513,0.9610565,0.9691599,0.9636625,0.9714137,0.9894112,0.9736542,0.9667928,0.976302,0.9679717,0.9539663,0.9799391,0.9767556,0.9802223,0.970846,0.9733097,0.9689147,0.9702561,0.9670987,0.9803386,0.9787173,0.97858,0.9688485,0.9701813,0.9634243,0.980554,0.9762776,0.9780876,0.9605469,0.9738902,0.9844608,0.983303,0.9680969,0.9719939,0.9670962,0.9741298,0.9704171,0.9778802,0.9600153,0.9669214,0.965941,0.9598706,0.9691849,0.9610363,0.9663969,0.970337,0.9717733,0.9645721,0.9714253,0.9685487,0.9668799,0.9639904,0.9670841,0.9652597,0.9512196,0.9535872,0.9711818,0.9591942,0.9671728,0.9725759,0.9720415,0.9759035,0.9702907,0.9663893,0.9762423,0.9743865,0.9710616,0.9682789,0.9656127,0.9490211
cg24164254,0.6513171,0.5564094,0.6177553,0.688588,0.543256,0.6315234,0.6319767,0.6569808,0.5944572,0.6542773,0.6046126,0.553124,0.6189416,0.6097873,0.6123227,0.5615886,0.646721,0.5904609,0.4817288,0.6373533,0.6017854,0.5658427,0.6423753,0.543022,0.6307993,0.6062185,0.6670674,0.6775799,0.6624272,0.5634854,0.5761909,0.6600213,0.6637076,0.6954988,0.6327633,0.5498025,0.5276872,0.7325182,0.6910453,0.5884678,0.6379002,0.6069681,0.6075371,0.6329181,0.6829091,0.6441123,0.578777,0.5259116,0.6653995,0.6102579,0.6040403,0.6728937,0.5767145,0.5876023,0.6612539,0.5548176,0.536072,0.5740267,0.6561098,0.5687105,0.6417232,0.6374117,0.5513499,0.544279,0.5629051,0.6409781,0.6598825,0.6050602,0.6678987,0.5810619,0.6183665,0.6047702,0.5900686,0.5123379,0.5645289,0.602543,0.5563855,0.629386,0.6085772,0.592567,0.6633648,0.6004742,0.6938821,0.6354638,0.5810651,0.6698805,0.5794728,0.588403,0.596802,0.6154558,0.6069818,0.591237,0.5309213,0.6431724,0.6342841,0.6277831,0.6480929,0.542869,0.7335894,0.7159866,0.5770238,0.5157741,0.6083675,0.5628636,0.5574434,0.6421156,0.6450938,0.5695537,0.6177109,0.5976746,0.6993985,0.6300706,0.7038811,0.6178551,0.5917582,0.5329496,0.5975056,0.5421515,0.6468007,0.6107544,0.5887787,0.5898803,0.5388277,0.5444626,0.6248076,0.6168995,0.594789,0.5111313,0.6122633,0.5898228,0.6161266,0.6234289,0.5895916,0.6142378,0.7315194,0.5964789,0.5836145,0.5863942,0.6349896,0.6856446,0.7045596,0.6749551
