"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg00810986",0.9343478,0.9280999,0.9387276,0.9153368,0.9162046,0.8899398,0.9330592,0.9388144,0.9155945,0.9104308,0.9226943,0.9367779,0.9229102,0.9292357,0.9401361,0.9122328,0.9021991,0.937495,0.91889,0.9274883,0.8883543,0.9270398,0.9090416,0.9277349,0.9316456,0.939254,0.9198961,0.9334278,0.942545,0.9183654,0.8863143,0.9389126,0.9317705,0.9157007,0.9208724,0.9329425,0.897758,0.9271783,0.9404172,0.9144581,0.9294265,0.9270253,0.9324523,0.9369285,0.911584,0.9449053,0.9238888,0.9030682,0.8976871,0.9372372,0.9274376,0.908879,0.9361659,0.9392316,0.9507384,0.9138521,0.9325081,0.8986742,0.9441536,0.9337703,0.8906456,0.9221013,0.9196217,0.9230494,0.9171623,0.9344986,0.934979,0.900853,0.9544496,0.9158427,0.9260954,0.92966,0.9221267,0.9124107,0.9345547,0.9167119,0.9320068,0.9568155,0.9281866,0.9267159,0.9284412,0.9313177,0.9497226,0.9438364,0.9268614,0.9224208,0.9379243,0.9223367,0.9439288,0.9323782,0.9320024,0.9284581,0.9464525,0.9108856,0.9396461,0.9315859,0.9279105,0.9418981,0.9313501,0.9258687,0.9164379,0.9242595,0.9189939,0.9406478,0.936895,0.9095311,0.9289504,0.9518675,0.945986,0.9266387,0.9414649,0.9476159,0.8899605,0.9406964,0.9390043,0.9327689,0.920232,0.9179186,0.9617453,0.9095303,0.9293216,0.9256684,0.9402837,0.9243551,0.9433875,0.9318735,0.9155858,0.9270888,0.9205947,0.9416044,0.932743,0.917033,0.9084507,0.9149024,0.9331074,0.9208121,0.9289349,0.9366681,0.9438542,0.9297321,0.91309,0.9263055,"chr4"
"cg14372037",0.79949,0.7807541,0.8368827,0.8090167,0.6978198,0.8391783,0.754252,0.7843512,0.7127403,0.8296925,0.8504696,0.8411229,0.820103,0.7847705,0.8101849,0.696623,0.677365,0.7737313,0.7098017,0.8087634,0.7744968,0.7737818,0.7942704,0.793451,0.7195201,0.7528215,0.8164757,0.7576454,0.7939511,0.8030718,0.7204603,0.8797694,0.7547576,0.9118135,0.7251787,0.7453307,0.6407867,0.8703771,0.8056994,0.764672,0.7690716,0.8285847,0.7588097,0.7103735,0.8627569,0.8367151,0.7280345,0.8115896,0.8370222,0.7466753,0.8338081,0.8275779,0.778052,0.7746745,0.7943722,0.7989056,0.7158425,0.8213267,0.782226,0.7810426,0.854546,0.8641189,0.7865895,0.7586222,0.8045704,0.8000434,0.8257716,0.7768748,0.8273459,0.8133745,0.8193573,0.7725355,0.7183167,0.7436111,0.8323506,0.8054621,0.6858067,0.8668184,0.7632257,0.7304588,0.7907838,0.7244886,0.8384108,0.8237823,0.7573192,0.8367792,0.7986757,0.7753194,0.7306063,0.7471021,0.7751326,0.7202679,0.7654249,0.7345233,0.7954335,0.714999,0.8667366,0.761548,0.8208408,0.8341888,0.6805689,0.730899,0.7176884,0.7696503,0.7514825,0.7998449,0.7445893,0.7503174,0.9042495,0.8408784,0.8639472,0.7046394,0.8423631,0.757234,0.70461,0.737762,0.8724475,0.6894306,0.83629,0.8666983,0.7359573,0.7341637,0.6840436,0.6827242,0.8088687,0.7928502,0.7708775,0.7339547,0.7546574,0.7418918,0.7549495,0.7830514,0.7691713,0.7473782,0.803488,0.8378609,0.7980906,0.7574779,0.7878049,0.8288207,0.7851899,0.7844163,"chr4"
"cg21120006",0.7727557,0.8340208,0.8071107,0.7623522,0.7612796,0.7776454,0.8429283,0.8316257,0.8694464,0.8695836,0.764423,0.7988931,0.8861302,0.8639024,0.8243285,0.8225673,0.7448803,0.8148048,0.7840176,0.8784599,0.7723092,0.778771,0.8117322,0.6730686,0.774422,0.8069689,0.7274268,0.7945846,0.8297302,0.8372872,0.7617728,0.8222002,0.832845,0.7668925,0.8299021,0.7959174,0.8194271,0.8232824,0.8936105,0.8455695,0.7326325,0.8458367,0.8134671,0.8708818,0.8679783,0.8383789,0.8364095,0.6631369,0.8138097,0.7981709,0.8837755,0.8301182,0.8537123,0.8405977,0.8345834,0.6948296,0.7593603,0.7798702,0.8422769,0.9243592,0.8140629,0.8248236,0.8470178,0.7814469,0.8460245,0.8804155,0.7392744,0.8148034,0.6829706,0.8417148,0.6378618,0.8381072,0.6981073,0.7523163,0.6855542,0.8136351,0.8075957,0.6616445,0.7413407,0.8394941,0.7979694,0.812075,0.7702733,0.9028063,0.8418727,0.807398,0.8343874,0.8349541,0.8618163,0.8098924,0.7727192,0.7912429,0.8107752,0.8351896,0.8071242,0.7911898,0.8047317,0.6414862,0.8795475,0.7714855,0.885474,0.7204576,0.5861903,0.7500601,0.7448681,0.7924353,0.8187124,0.8698344,0.7908089,0.8018904,0.823637,0.8619485,0.7732185,0.6315702,0.7326503,0.8415239,0.7832783,0.7079891,0.6661759,0.7795272,0.8018499,0.8301234,0.8342802,0.8310289,0.779003,0.8500739,0.8422512,0.7603399,0.8215307,0.7913544,0.8232254,0.8480235,0.8087459,0.8610455,0.7955328,0.7484163,0.8518667,0.8513082,0.8834721,0.7871067,0.7972758,0.7712556,"chr4"
"cg25100179",0.5417283,0.6375804,0.5496173,0.5252389,0.559411,0.5964442,0.6380016,0.6264085,0.50452,0.6948321,0.5707319,0.7392623,0.5618595,0.6174069,0.5968073,0.6966991,0.67596,0.7641602,0.5685819,0.4006191,0.5831189,0.559903,0.662523,0.6129438,0.7045405,0.7123983,0.6332614,0.6908883,0.643226,0.7698061,0.6249424,0.6190591,0.6646194,0.6117654,0.7047674,0.4798806,0.5783413,0.5634793,0.6251398,0.7458113,0.7597673,0.6516131,0.7265654,0.603977,0.6130543,0.6642576,0.6622888,0.5594574,0.6744728,0.7487187,0.487692,0.6597497,0.5728637,0.6570258,0.6712324,0.558825,0.6568688,0.647615,0.718692,0.6088469,0.3864176,0.6329287,0.6146691,0.6607783,0.4745711,0.5373107,0.6646658,0.607451,0.6407622,0.6947513,0.5594191,0.6094079,0.645339,0.704425,0.5471002,0.6874938,0.6229509,0.4207694,0.6270064,0.689413,0.4867562,0.5993705,0.5671514,0.6738515,0.5828442,0.5391627,0.6530502,0.6428279,0.5036909,0.6863512,0.6063943,0.5933738,0.5816063,0.6201902,0.519342,0.6269068,0.5515501,0.6502368,0.6507662,0.6537166,0.5475315,0.5459664,0.6521758,0.6739394,0.5092027,0.5717765,0.5308193,0.6030222,0.6038729,0.5635875,0.5958547,0.5843484,0.6539071,0.5535797,0.5664567,0.5188854,0.5807896,0.5494867,0.5904088,0.5567737,0.4475631,0.6844193,0.6124372,0.520041,0.5151348,0.5894401,0.5093542,0.5062555,0.5205925,0.605513,0.671693,0.5404813,0.6845671,0.6807753,0.5163958,0.55344,0.7431259,0.7076245,0.7119799,0.6121215,0.592041,0.5141831,"chr4"
"cg03473317",0.9508004,0.9311916,0.9304389,0.9731738,0.8887995,0.9370242,0.9688861,0.9328469,0.9519647,0.9507287,0.9658814,0.9655969,0.964004,0.9638555,0.9785742,0.9657475,0.9268432,0.9743726,0.9505206,0.9469195,0.972004,0.9201448,0.9758939,0.9259651,0.9848906,0.9643676,0.9143351,0.9549312,0.9431525,0.9696521,0.9076985,0.9294376,0.9817588,0.9073682,0.9799275,0.9471944,0.9239874,0.9318934,0.977029,0.9706497,0.9640461,0.9334455,0.9762111,0.9588071,0.9722158,0.9433667,0.9523115,0.9320002,0.9435717,0.9668348,0.9217715,0.9723123,0.9805517,0.9382909,0.939373,0.9350494,0.9660819,0.9419853,0.96315,0.9721186,0.9101828,0.9706458,0.9612928,0.9599284,0.957753,0.9725506,0.9521838,0.943833,0.9404648,0.9634348,0.9228208,0.973876,0.9691716,0.9529247,0.9469551,0.9810173,0.9818207,0.9614939,0.9429843,0.9598714,0.9632033,0.9743785,0.9345458,0.9728947,0.9872019,0.9634011,0.9620598,0.9648308,0.9496604,0.9577268,0.9572663,0.9607934,0.9030387,0.9551619,0.9569148,0.9810797,0.9759618,0.9601963,0.95481,0.9479016,0.9496331,0.9749727,0.919169,0.9511661,0.9579707,0.9305663,0.9341659,0.9814502,0.9186164,0.963923,0.93402,0.9565395,0.9309809,0.9754893,0.966761,0.9668838,0.9425941,0.9672129,0.9581164,0.9014857,0.961671,0.9699642,0.9560771,0.9315056,0.9416628,0.9529559,0.9610596,0.9546305,0.9633969,0.9646139,0.9444711,0.9774089,0.9610657,0.9645949,0.9605838,0.9655838,0.9819703,0.9561663,0.974402,0.9176823,0.9757918,0.9397788,"chr4"
"cg24462247",0.8680083,0.9059472,0.9165534,0.9021332,0.8778967,0.8633033,0.9201587,0.8613509,0.8536536,0.8763465,0.7983157,0.8881143,0.8949453,0.8647078,0.9197605,0.8469658,0.8945837,0.8457103,0.8140272,0.8876148,0.8892239,0.9490352,0.8669527,0.9056846,0.892635,0.9222153,0.9159262,0.8945088,0.9080145,0.8677052,0.8698209,0.8642188,0.8870084,0.8624371,0.922636,0.8257268,0.8827836,0.9277822,0.8843747,0.930983,0.8479543,0.8801096,0.8824484,0.8845739,0.903114,0.904433,0.8724036,0.9056675,0.9363011,0.8925348,0.8516822,0.8621293,0.865698,0.913784,0.8804576,0.8546278,0.8373194,0.8905508,0.847578,0.847168,0.8803919,0.9099201,0.8987196,0.89667,0.8151948,0.8554927,0.9144287,0.8516818,0.8659518,0.8468499,0.8930454,0.8687125,0.8194032,0.8692011,0.8820794,0.9003694,0.8766342,0.9125659,0.8779736,0.8988417,0.8240068,0.8640712,0.9304315,0.8778916,0.8380549,0.9041909,0.9124005,0.8752146,0.8411978,0.921586,0.8955892,0.8975514,0.8803399,0.856658,0.8757687,0.8522967,0.8715015,0.8738592,0.8684792,0.8812543,0.8971725,0.8390744,0.835531,0.9201906,0.8362928,0.8735439,0.8100447,0.8907427,0.9047029,0.8809835,0.9153338,0.9185303,0.9080948,0.9150024,0.8497201,0.8381345,0.9294754,0.8390732,0.9066143,0.8670209,0.9113881,0.8753806,0.8720739,0.867457,0.8723212,0.85124,0.8897761,0.8717702,0.8397359,0.8638139,0.8978034,0.8790079,0.9136991,0.8938803,0.8648793,0.8489038,0.8955203,0.8468331,0.9047769,0.8974695,0.8965453,0.8571561,"chr4"
"cg02941135",0.5913114,0.473358,0.5765845,0.6235027,0.506772,0.5600238,0.5714012,0.6538111,0.6499753,0.5569393,0.6400009,0.6722208,0.7070507,0.6269013,0.5796598,0.5781411,0.4874542,0.5407442,0.4874134,0.5076005,0.5937644,0.6248772,0.6797815,0.3849946,0.6048876,0.5109375,0.6084564,0.5279023,0.4718039,0.5280632,0.3852612,0.671216,0.6611889,0.6702932,0.4667504,0.476895,0.5004361,0.5783074,0.6372468,0.6924365,0.5036502,0.5327674,0.5836316,0.5160355,0.5841778,0.6223143,0.5350088,0.6174984,0.6372987,0.568044,0.628234,0.4748549,0.5251513,0.5717993,0.5269398,0.44099,0.4656636,0.7187968,0.5337004,0.4724717,0.6180204,0.7351878,0.5930481,0.4989064,0.6023076,0.6158314,0.5437035,0.6752629,0.5948239,0.5822218,0.580768,0.5870675,0.5685657,0.5115815,0.4925149,0.7355243,0.4634881,0.583409,0.4889288,0.5861,0.7045907,0.6824854,0.6784235,0.7184105,0.5692205,0.687608,0.5661728,0.53608,0.7273934,0.5071527,0.593219,0.5316857,0.4963456,0.5659868,0.5712342,0.542736,0.697455,0.5345803,0.7618948,0.656573,0.5203551,0.4803109,0.6213525,0.635312,0.5213846,0.6320707,0.5497499,0.5208092,0.7120673,0.6378888,0.6301305,0.5001732,0.6554085,0.5356205,0.4524417,0.5300487,0.6073133,0.4533144,0.57558,0.6050911,0.5714479,0.5682573,0.532158,0.6149993,0.5353089,0.5727553,0.5472121,0.5135651,0.6529558,0.4034481,0.5992019,0.5449235,0.644275,0.4807235,0.7309889,0.5983608,0.6104068,0.5141892,0.5317283,0.640829,0.5554818,0.5064032,"chr4"
"cg16842643",0.0510099,0.04550881,0.027897,0.06147097,0.01978526,0.05201323,0.04573456,0.04059997,0.04030217,0.03932674,0.03506906,0.03126113,0.04031186,0.02743522,0.01902792,0.06157326,0.03558486,0.0257432,0.03121289,0.01634393,0.0215439,0.07614844,0.04927382,0.01933775,0.04043326,0.08763934,0.06960352,0.0681233,0.06120794,0.04686337,0.03271109,0.05998887,0.03055597,0.07522264,0.04431999,0.0345575,0.05654588,0.08102762,0.08013569,0.04346437,0.08094623,0.0524824,0.02778648,0.08249006,0.02781187,0.01976066,0.01467752,0.06358011,0.1013937,0.04445892,0.03545237,0.0597058,0.06112722,0.01760275,0.05961882,0.07178275,0.03758474,0.03560327,0.02268036,0.02741011,0.0785043,0.02159732,0.03002035,0.03976636,0.01736057,0.02917876,0.04208592,0.03878508,0.05620012,0.0707424,0.07672566,0.06227161,0.01914606,0.05004743,0.0873945,0.04812959,0.04166303,0.08017433,0.04567984,0.0745801,0.01364834,0.02543751,0.09351631,0.03405059,0.04343231,0.01998477,0.0267643,0.03785569,0.04304784,0.06528547,0.05804765,0.05696837,0.01887242,0.04982817,0.01552203,0.02624098,0.02109101,0.02606942,0.0379972,0.06743082,0.06930035,0.0314677,0.03815116,0.03745196,0.04565353,0.07260067,0.02980558,0.07636814,0.02937821,0.03211725,0.08251164,0.05797316,0.08901039,0.06142656,0.01982163,0.04334378,0.03964525,0.05406566,0.05353197,0.09047767,0.05249184,0.1130509,0.05085452,0.02275508,0.05183021,0.03177094,0.02721033,0.05819402,0.008855547,0.07340697,0.1221598,0.03991906,0.04458648,0.1097187,0.03164452,0.03764729,0.03088862,0.03665591,0.05461827,0.09997169,0.03378805,0.06119683,"chr4"
"cg06742678",0.6370977,0.5976595,0.6586846,0.7504041,0.5919404,0.7022279,0.6138203,0.6521505,0.6503305,0.6460859,0.792668,0.521039,0.6681579,0.7268697,0.6965968,0.5940109,0.5695492,0.5226174,0.4840423,0.6659591,0.7213222,0.5801383,0.6584441,0.586833,0.5649645,0.5677982,0.6253623,0.6396889,0.5877614,0.5725974,0.6327794,0.6138392,0.6859942,0.7408012,0.5818329,0.5956,0.5892786,0.7518551,0.6890027,0.5108924,0.5603096,0.6343324,0.5933962,0.6462515,0.687795,0.5871591,0.6137555,0.6706213,0.7423489,0.5573965,0.6388437,0.6188579,0.6058599,0.5192886,0.6325577,0.4817395,0.5657031,0.6416556,0.6413098,0.5644258,0.663862,0.7562422,0.5445402,0.6166823,0.6814768,0.6209385,0.6496736,0.7103077,0.6635559,0.651297,0.6904977,0.6593359,0.6099498,0.5434902,0.512511,0.5608417,0.5439418,0.7128944,0.5338995,0.5901692,0.6398997,0.6145174,0.7212967,0.6682136,0.6547176,0.680994,0.5819527,0.5862274,0.68777,0.6267155,0.6598255,0.6654395,0.6874234,0.532384,0.6078112,0.6296981,0.7705313,0.6202623,0.8160057,0.7193328,0.6320327,0.5826204,0.5430408,0.5393785,0.5318505,0.6827638,0.6804226,0.5320125,0.7412894,0.7128838,0.7264804,0.5595169,0.6356062,0.54451,0.5431249,0.5543236,0.7701732,0.5528001,0.6550398,0.6663403,0.6728351,0.5705311,0.5567232,0.6256866,0.6036419,0.6592686,0.6357143,0.4827048,0.6806862,0.4905417,0.6022392,0.7052183,0.5586841,0.6087649,0.7491482,0.7982823,0.5713167,0.6060321,0.5651471,0.7436155,0.7351457,0.6397058,"chr4"
"cg14069287",0.2661031,0.2903638,0.3562362,0.1758431,0.2852857,0.2464441,0.3137882,0.3220247,0.1330776,0.2161801,0.1978884,0.3230182,0.241387,0.2131824,0.1732579,0.264944,0.3681272,0.3550677,0.212806,0.1822057,0.4065533,0.3863634,0.2762906,0.2672568,0.2115581,0.3126357,0.3990335,0.3656696,0.3293042,0.2802461,0.2887744,0.3116788,0.2754279,0.1915002,0.3134865,0.2691296,0.2886795,0.2880317,0.2354322,0.4207188,0.3994382,0.3152104,0.2847858,0.2812116,0.2463487,0.3086649,0.240138,0.2606776,0.2537816,0.3220454,0.175616,0.2829024,0.2244393,0.2645088,0.3348236,0.296246,0.3579709,0.2382685,0.3789583,0.2961582,0.230581,0.1629811,0.2766903,0.2787648,0.1738938,0.220892,0.2511879,0.1765654,0.1955641,0.3173414,0.1782444,0.2089266,0.3330555,0.2357241,0.3694552,0.2824216,0.2253234,0.2742969,0.3521548,0.2335631,0.1524408,0.2502516,0.312943,0.2427021,0.2598955,0.1673367,0.3237328,0.2203039,0.2308775,0.3106919,0.2651392,0.2752499,0.1937337,0.363553,0.3026494,0.330215,0.1649758,0.2758114,0.1420737,0.2498781,0.279364,0.2737561,0.2804813,0.2556375,0.3032042,0.2773464,0.2004047,0.3016817,0.1145128,0.1912347,0.1262976,0.2227307,0.2554928,0.3486946,0.3028059,0.2092536,0.1106662,0.2932657,0.3141138,0.2998027,0.2360205,0.3223458,0.2867358,0.2128197,0.2023529,0.2277448,0.1933272,0.2110214,0.2136227,0.3288673,0.4128276,0.1625449,0.2683793,0.2759561,0.1944038,0.1637427,0.2994986,0.3033993,0.3752231,0.242916,0.1841694,0.249429,"chr4"
"cg16938898",0.1791055,0.2946386,0.2936075,0.09602555,0.2605109,0.1822291,0.2601189,0.2522074,0.09803395,0.1930216,0.0928349,0.2552048,0.1332309,0.121302,0.1391612,0.1779772,0.3430625,0.3476239,0.1835695,0.1649535,0.3036107,0.2284853,0.2149102,0.2075534,0.241765,0.2834426,0.2094544,0.358358,0.338289,0.2114755,0.311599,0.1611563,0.1942319,0.1020736,0.2612341,0.2463859,0.3049749,0.310664,0.2052053,0.304171,0.3123481,0.3040827,0.3497575,0.1576185,0.1012264,0.2139685,0.1724732,0.1805586,0.1551164,0.2904426,0.109083,0.17049,0.2983655,0.174018,0.1818267,0.3211378,0.3406233,0.1402677,0.3182187,0.3583629,0.1772152,0.09092096,0.1839127,0.2673743,0.07188711,0.159941,0.2366424,0.2159199,0.2119898,0.2754218,0.13921,0.2051868,0.2289026,0.1589955,0.2500439,0.140112,0.2239959,0.2045662,0.2343153,0.2561357,0.1113681,0.2419976,0.2470829,0.2254304,0.158443,0.08721227,0.3022845,0.2151352,0.1394885,0.2905647,0.2712391,0.2199984,0.2191706,0.3201766,0.2016153,0.2541303,0.1131311,0.2625573,0.06985182,0.1366151,0.1198495,0.2450735,0.2675124,0.2211248,0.3241816,0.1560525,0.0841003,0.3299305,0.1884083,0.12365,0.09629757,0.207908,0.2034601,0.3106944,0.300477,0.2125631,0.1049657,0.2254996,0.1356468,0.1746169,0.1654278,0.2433412,0.2083771,0.1688666,0.1741249,0.1847794,0.1982844,0.2279132,0.1648744,0.3186325,0.3082613,0.09284358,0.2340927,0.254114,0.1101187,0.1079346,0.2052443,0.1987884,0.3557014,0.1851976,0.1192451,0.1498538,"chr4"
"cg13271594",0.01759972,0.01316695,0.01738335,0.01221282,0.01532491,0.01744505,0.01760963,0.01063088,0.01648394,0.004963692,0.02346325,0.01545707,0.008049762,0.01108317,0.01477413,0.01119435,0.02401011,0.02254814,0.01309981,0.01908246,0.01928587,0.02311269,0.02623958,0.02241235,0.02539655,0.01380223,0.03398927,0.01621622,0.01326483,0.03701293,0.02004989,0.01615425,0.03517139,0.02533314,4.298487e-05,0.02114342,0.02384853,0.01280788,0.01673218,0.01532854,0.02586207,0.01476465,0.02998489,0.01915676,0.02208466,0.0229861,0.01718015,0.02176387,0.03140765,0.01265823,0.02530996,0.01553166,0.01601111,0.02212476,0.03687316,0.02726734,0.03654909,0.01978069,0.02099237,0.0238616,0.02300702,0.01517498,0.02593685,0.01836677,0.02205882,0.02724486,0.01380568,0.01409911,0.02320584,0.02599637,0.02386246,0.01649544,0.01926562,0.01492796,0.03416513,0.01456216,0.01097643,0.02136226,0.01988613,0.02008819,0.02221397,0.01445826,0.02907422,0.01394052,0.01102464,0.01092447,0.01439778,0.02036358,0.01596443,0.01561137,0.02400556,0.03465722,0.01976778,0.02375357,0.01123074,0.01715589,0.02652596,0.01574143,0.02037846,0.02754146,0.01391504,0.01906759,0.01973402,0.02261222,0.02151381,0.02944091,0.02134309,0.01536529,0.01749771,0.02170109,0.01916216,0.01426861,0.02433438,0.03227237,0.03030051,0.008538338,0.0311746,0.0194279,0.02833799,0.02764749,0.02107493,0.02264525,0.002125076,0.0138826,0.01335728,4.298487e-05,0.02173344,0.01590407,0.02391226,0.01110335,0.02489288,0.0185377,0.02342733,0.02279431,0.01325801,0.02609751,0.01344307,0.01151683,0.02151724,0.03162055,0.02216495,0.01642316,"chr4"
"cg01730374",0.8612762,0.8685017,0.8702014,0.8919757,0.8547993,0.8163894,0.8634956,0.9098916,0.8679056,0.8602106,0.8275062,0.9133472,0.815366,0.8669618,0.9024975,0.8776534,0.8241221,0.9240571,0.8419352,0.8833089,0.8633173,0.8558888,0.8754478,0.7957887,0.8616997,0.8635579,0.817378,0.8614603,0.9115004,0.8554306,0.907811,0.8284297,0.8594725,0.8835895,0.8505705,0.8874611,0.8261037,0.8527283,0.8583253,0.8663642,0.8463103,0.8627856,0.8754147,0.8805147,0.9208226,0.90549,0.8083718,0.7783202,0.903171,0.8911811,0.8778764,0.9246068,0.8408066,0.8018476,0.8647458,0.7226631,0.8586642,0.8739496,0.8820717,0.8621197,0.8421629,0.8758017,0.8953438,0.8885881,0.8490725,0.8751259,0.8918476,0.8887822,0.907927,0.8889247,0.7737216,0.8564018,0.8689902,0.8704847,0.8354041,0.8513058,0.8727034,0.7997597,0.8540396,0.8909394,0.87177,0.8672179,0.8257797,0.8814008,0.8593712,0.8641075,0.8745846,0.9090714,0.8924182,0.914373,0.8202394,0.8413583,0.8464073,0.8586512,0.9213057,0.8715696,0.8806845,0.8793049,0.8709513,0.8312747,0.8726464,0.824925,0.8669341,0.9087804,0.8741379,0.8645699,0.90639,0.9198948,0.9152657,0.8652799,0.8532356,0.8381821,0.831976,0.9078725,0.8630105,0.8420578,0.7949438,0.9109238,0.9051778,0.8447371,0.8800955,0.8715062,0.912825,0.8733106,0.8636422,0.9039266,0.8941935,0.9221884,0.8348172,0.8899539,0.8503654,0.8833727,0.8630716,0.9045587,0.9132036,0.8759761,0.8554882,0.8997355,0.8460184,0.8302561,0.8914224,0.8364834,"chr4"
"cg16512690",0.827295,0.8949467,0.8318137,0.9560052,0.7979389,0.7981987,0.8796289,0.9120993,0.8728354,0.8891291,0.837668,0.8737395,0.9228245,0.8156222,0.8740237,0.8948007,0.8698819,0.8341994,0.8562756,0.8742454,0.850245,0.7490397,0.8556059,0.838543,0.846957,0.8698581,0.8170645,0.8314659,0.8230282,0.8031949,0.8282465,0.8281718,0.8817857,0.9248062,0.8080582,0.8028963,0.8448668,0.8177769,0.8092673,0.788358,0.8094645,0.8835089,0.9114956,0.8439677,0.9284556,0.8831653,0.8991403,0.8667574,0.7858489,0.9064481,0.8306308,0.8927252,0.8470359,0.8939444,0.8352399,0.7290677,0.848599,0.8530936,0.8252354,0.8930721,0.8926796,0.8931158,0.8441106,0.8805875,0.8297966,0.8363576,0.846977,0.8996768,0.9002163,0.8700203,0.7993782,0.9022342,0.7456692,0.8051405,0.8813245,0.8619956,0.8664085,0.8663446,0.7865971,0.850155,0.9157573,0.7952831,0.8388268,0.8062337,0.8645054,0.8724849,0.82367,0.8266446,0.8299272,0.8732846,0.8573268,0.8797139,0.8232115,0.891327,0.9101168,0.8048466,0.9251948,0.8583722,0.9009482,0.8704675,0.8659149,0.7871918,0.8850265,0.8258381,0.8311884,0.8119226,0.8992621,0.8165159,0.8751947,0.8296733,0.8986633,0.7615421,0.8899799,0.6860571,0.8120271,0.8575502,0.8660146,0.8763913,0.8963334,0.9018293,0.8237027,0.8272312,0.8319863,0.7837325,0.8361991,0.8508958,0.8357763,0.8193174,0.8913346,0.7692853,0.8206503,0.9027652,0.8648901,0.8831122,0.856171,0.9476916,0.8421253,0.8610918,0.7973239,0.8409203,0.8359624,0.9118054,"chr4"
"cg15305511",0.2445753,0.2206305,0.2669452,0.2417777,0.3101329,0.3086485,0.2756086,0.2984802,0.2316172,0.3044672,0.3155382,0.2766186,0.2921099,0.2803584,0.2393808,0.2572935,0.220735,0.275045,0.1883607,0.2946108,0.2929727,0.2781997,0.2935046,0.2217025,0.2749905,0.2783706,0.2818889,0.2816358,0.3018122,0.2559907,0.2683645,0.2977199,0.2942168,0.2723917,0.2704065,0.2754289,0.1952994,0.3170225,0.334578,0.2117484,0.2890947,0.2910904,0.3103541,0.3035649,0.2844083,0.2505301,0.2822271,0.2524035,0.2673984,0.3136311,0.2755895,0.2400935,0.2321931,0.31232,0.2597747,0.2221383,0.2520744,0.303502,0.2964436,0.2425466,0.2663458,0.2845352,0.2462121,0.2158325,0.2544641,0.277114,0.3699783,0.2501955,0.2840323,0.3046046,0.2668272,0.233599,0.2587789,0.2249211,0.2022323,0.2976557,0.1958378,0.2416744,0.2306232,0.2714824,0.2362308,0.293279,0.3017708,0.3083717,0.2408072,0.2711781,0.2701298,0.2591744,0.283017,0.3016623,0.3177721,0.2427197,0.2047467,0.2955428,0.2404548,0.2890097,0.3349262,0.1998533,0.3081239,0.2317689,0.249155,0.2238265,0.225454,0.2604923,0.2890678,0.2794785,0.2694638,0.228005,0.3362645,0.241975,0.2839006,0.2572922,0.2509304,0.2432419,0.257055,0.2394833,0.1801413,0.2594867,0.2656395,0.2902338,0.2498437,0.2712611,0.2525285,0.2862365,0.2591987,0.2427609,0.2537184,0.2326023,0.2767473,0.2324564,0.266996,0.2826303,0.2549822,0.2214428,0.3296092,0.3733196,0.2811656,0.2683987,0.3392713,0.3061167,0.3161737,0.2621435,"chr4"
