"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg01299997",0.3946386,0.5034005,0.5313777,0.4373892,0.3813595,0.4494606,0.488994,0.52617,0.3771709,0.5112504,0.3383197,0.5728017,0.4361865,0.3912605,0.3907029,0.3965208,0.5681137,0.5745983,0.3716671,0.4468271,0.4821121,0.5633292,0.4444881,0.4344148,0.489938,0.51678,0.5273362,0.5245861,0.511428,0.4769193,0.5383715,0.4401595,0.4679555,0.3632728,0.4751292,0.4217359,0.4583645,0.5594074,0.4874551,0.5337029,0.5095318,0.5159355,0.5310821,0.5238065,0.4178499,0.4970945,0.4753085,0.4014916,0.4017143,0.5263709,0.4033069,0.4461523,0.4524997,0.5243034,0.5300313,0.4923839,0.4747017,0.4814252,0.5097821,0.5064809,0.3543694,0.4069787,0.471282,0.4812585,0.2648061,0.5210862,0.4912696,0.4174751,0.4305294,0.5052682,0.3491513,0.4528493,0.5047746,0.4631414,0.4748242,0.5292147,0.398403,0.4538953,0.4102996,0.4920343,0.3025528,0.5381014,0.4398943,0.4753596,0.4045977,0.323887,0.5401506,0.4623924,0.485918,0.5189857,0.4590741,0.4351077,0.4391095,0.4875573,0.4142098,0.5827188,0.3772445,0.431193,0.3378851,0.3303695,0.4368169,0.4623273,0.4887981,0.4524055,0.5350512,0.4410556,0.353575,0.5263221,0.4315815,0.5464825,0.4431184,0.4638716,0.5029355,0.4368424,0.4878221,0.4082015,0.2952856,0.486456,0.3848994,0.395957,0.3904955,0.5133873,0.533398,0.3959346,0.4233678,0.4083334,0.2985669,0.4225752,0.3999561,0.4295993,0.5338663,0.4178809,0.4708342,0.4360872,0.3358473,0.3778803,0.461508,0.4056871,0.5489549,0.4526404,0.4824817,0.4430093,"chr7"
"cg04388802",0.9328825,0.921621,0.9040917,0.8995012,0.887032,0.907035,0.9424515,0.9400644,0.9026127,0.9290862,0.9185519,0.9475005,0.9356425,0.9276688,0.951124,0.9332195,0.9507611,0.9559524,0.9896223,0.9272847,0.9113299,0.8908748,0.9451627,0.8585699,0.9298409,0.9533793,0.8204489,0.9306786,0.9176362,0.9267094,0.9118572,0.9061399,0.9297124,0.8963785,0.925583,0.9595743,0.8934727,0.9113848,0.8911454,0.9528341,0.9348112,0.9247522,0.9284042,0.93585,0.9328599,0.9276508,0.9275674,0.8650848,0.9007783,0.9458392,0.914644,0.894429,0.9135529,0.9332419,0.9110181,0.8574561,0.9395532,0.9226755,0.9010021,0.9617749,0.8909877,0.9649868,0.9329791,0.9464596,0.9320152,0.9435174,0.9606009,0.8685506,0.9223779,0.8987875,0.8591534,0.9395035,0.944152,0.9441847,0.8759735,0.9306255,0.9361493,0.8529911,0.896152,0.9033616,0.9382619,0.8824911,0.8177378,0.9646562,0.9132615,0.9186623,0.9208039,0.9244695,0.9539289,0.9420725,0.9165331,0.8842632,0.9530654,0.9255306,0.94946,0.9165308,0.9553121,0.9473504,0.8918563,0.8885071,0.9400323,0.9238808,0.9275157,0.9145988,0.9248875,0.8674614,0.9252049,0.9627836,0.9084729,0.8816136,0.8915236,0.8795771,0.905529,0.9205563,0.9327608,0.9562161,0.8873153,0.9373278,0.9196766,0.8806777,0.9040373,0.9179128,0.9490773,0.8865539,0.8933826,0.9533997,0.9183779,0.9078275,0.9425065,0.9213374,0.9233742,0.9497958,0.9455894,0.950667,0.91474,0.9406528,0.9409865,0.9101424,0.9300978,0.8862428,0.9287325,0.9479671,"chr7"
"cg14392168",0.5040504,0.513521,0.4450914,0.4729202,0.3660865,0.4717705,0.5001114,0.4578061,0.3698373,0.4818329,0.4885628,0.5787949,0.4670848,0.4022523,0.442777,0.3663925,0.5172971,0.4973481,0.3108351,0.3750748,0.5641016,0.5720823,0.4539382,0.3825775,0.3687644,0.4879925,0.4941031,0.4901768,0.4835724,0.3820107,0.4002839,0.4781649,0.4543535,0.46003,0.4518509,0.3935781,0.4169767,0.3478961,0.4694685,0.5588195,0.4067948,0.4801258,0.4732834,0.4993116,0.4536859,0.4593477,0.3886181,0.4177858,0.4200356,0.4856676,0.3789347,0.417354,0.4341699,0.4809484,0.4826339,0.4189068,0.4408998,0.431352,0.5287376,0.4315652,0.3565398,0.4405552,0.4699149,0.468155,0.4188547,0.4464167,0.4517403,0.3871899,0.4284051,0.4505253,0.4361375,0.4967997,0.4748629,0.4770974,0.4230843,0.5475395,0.406583,0.3929539,0.4471493,0.4623693,0.3604307,0.352624,0.4628928,0.4822081,0.4177732,0.4765964,0.4808847,0.3826327,0.4063211,0.4418861,0.4426617,0.5177502,0.3774486,0.4739356,0.4426852,0.46102,0.4007058,0.4695997,0.4379167,0.4675545,0.4364772,0.3798727,0.4035268,0.4557541,0.4743052,0.3823385,0.3691524,0.4584551,0.4039159,0.3933052,0.4515925,0.4566673,0.379632,0.4332019,0.4288874,0.3760728,0.3875983,0.3840991,0.4315268,0.4259186,0.472808,0.4706271,0.473359,0.321306,0.3478432,0.3828337,0.3609381,0.3511924,0.3914409,0.424847,0.5020714,0.414642,0.4838553,0.518782,0.4117431,0.4088119,0.488835,0.4038551,0.4172631,0.4195258,0.4261636,0.3968745,"chr7"
"cg27393597",0.8018507,0.731719,0.7939364,0.7731676,0.7845786,0.6891121,0.7015034,0.8440988,0.7945056,0.8484937,0.8154183,0.8111961,0.7004565,0.8060153,0.7098025,0.7794119,0.6160903,0.8032479,0.7360523,0.7371628,0.79462,0.6158194,0.7593354,0.6449034,0.8328764,0.7303398,0.6527646,0.7728915,0.8513855,0.7010564,0.6263227,0.6583932,0.734171,0.6997211,0.7480404,0.602474,0.7771244,0.7501546,0.8366536,0.812134,0.7423833,0.7768305,0.7602701,0.8220291,0.7577987,0.7465111,0.8508437,0.6673095,0.6664514,0.769586,0.9272991,0.835317,0.6828076,0.8234104,0.5748092,0.529386,0.7039472,0.7656528,0.816083,0.7900935,0.7477264,0.8382315,0.7622136,0.7782795,0.7236802,0.7429227,0.7293075,0.9424166,0.7181603,0.7631222,0.6006949,0.8064523,0.7287482,0.720748,0.6977653,0.7894408,0.8707392,0.6357248,0.736245,0.7341699,0.8986612,0.8210513,0.6437082,0.7406447,0.755356,0.8199949,0.6837962,0.7232857,0.7934035,0.7330071,0.7506133,0.6234116,0.790892,0.7608834,0.6348627,0.7613494,0.8098805,0.7919686,0.7208216,0.642984,0.7905901,0.7045541,0.6434815,0.7172789,0.7293943,0.6854468,0.7768093,0.7325704,0.7689781,0.8125893,0.8321362,0.6648666,0.6474009,0.6898944,0.800267,0.7763348,0.6996076,0.7234934,0.7395144,0.7462296,0.7337343,0.7909654,0.7445727,0.7471816,0.6870562,0.8332968,0.7577444,0.7657759,0.767944,0.7931726,0.7890657,0.7835375,0.7041754,0.5875846,0.7052467,0.6912442,0.7422708,0.710914,0.7763893,0.7347573,0.6997622,0.7906456,"chr7"
"cg12891689",0.9753765,0.979525,0.9856066,0.9859169,0.9816218,0.9561487,0.9901105,0.9736285,0.9693847,0.9783946,0.9798247,0.9851056,0.9740478,0.9835941,0.9949867,0.9888763,0.9768384,0.9675371,0.9697332,0.9761185,0.9746529,0.9753802,0.9779583,0.9833976,0.9666834,0.9812587,0.9684717,0.9676617,0.9809418,0.9723068,0.9631247,0.9821957,0.9693199,0.9465204,0.9842323,0.9705823,0.9759411,0.9677911,0.9793953,0.9702155,0.9755879,0.9836947,0.9799623,0.9836115,0.9776311,0.9775503,0.9738325,0.9729206,0.9696574,0.9734587,0.9675481,0.9813628,0.9753511,0.9837656,0.9712276,0.9720604,0.972576,0.9733898,0.9795137,0.9673984,0.9752096,0.96486,0.9827009,0.9833771,0.9671484,0.9724918,0.9798736,0.9675703,0.9801348,0.9763336,0.975961,0.9801174,0.976972,0.9851822,0.975805,0.9704802,0.9745623,0.9788651,0.9899475,0.9862886,0.9828841,0.9891935,0.9534944,0.979949,0.9792624,0.9874625,0.9912924,0.950059,0.9846869,0.9772002,0.9827005,0.9618775,0.9804326,0.9756763,0.9814119,0.9747596,0.9680717,0.9770815,0.9633637,0.9633375,0.9729721,0.9730176,0.9717878,0.9839304,0.9670783,0.9614984,0.9799026,0.9816285,0.9742767,0.9583191,0.959877,0.9633166,0.9498316,0.9635861,0.9820479,0.9814519,0.9654293,0.9754249,0.9878951,0.9772143,0.9666962,0.9790549,0.9783915,0.9766887,0.9786602,0.9765758,0.9899733,0.980426,0.9797259,0.9700235,0.9785906,0.9754991,0.9815719,0.9914722,0.9777862,0.9839636,0.982609,0.9720318,0.9889874,0.9700651,0.9603642,0.9807389,"chr7"
"cg10630132",0.9892811,0.9810446,0.9847939,0.9785332,0.9743479,0.9619392,0.9795074,0.980969,0.9838202,0.9803903,0.9586688,0.9761724,0.9726725,0.9937662,0.9928078,0.9846583,0.9763819,0.9803896,0.9726356,0.9741551,0.9540237,0.9409902,0.981157,0.9871892,0.986724,0.9770699,0.9410365,0.97647,0.9713367,0.9840484,0.9664161,0.9579867,0.9767923,0.9513934,0.9892774,0.9866456,0.9677378,0.9695748,0.9833179,0.9855389,0.9597268,0.9655892,0.9672833,0.9873007,0.987052,0.9592661,0.9776731,0.9687693,0.9471276,0.9827739,0.9575085,0.9729445,0.9671063,0.9723291,0.950087,0.9713466,0.9719713,0.986442,0.986792,0.9774474,0.9756973,0.9875674,0.9827907,0.9728229,0.9813686,0.9750331,0.9750694,0.9845932,0.9833636,0.9796197,0.9697196,0.9896345,0.9840378,0.9772044,0.9755731,0.985801,0.9851569,0.9638273,0.9603748,0.9874544,0.9925156,0.9763167,0.9391365,0.9836642,0.9742027,0.9897304,0.9705264,0.9805773,0.9661166,0.9692344,0.9717783,0.9612428,0.9832503,0.9823003,0.9889952,0.9771151,0.9769518,0.9506458,0.9827664,0.9340885,0.98223,0.9725749,0.9822894,0.981651,0.9848022,0.9505092,0.9623529,0.9836634,0.9813953,0.9686839,0.9625622,0.9642148,0.9657065,0.9759775,0.9773671,0.9861144,0.963521,0.9810025,0.981413,0.9513825,0.9693335,0.9923227,0.9873568,0.9807203,0.9645516,0.95592,0.9799003,0.9814842,0.9768502,0.9704983,0.9713335,0.9902716,0.9692318,0.9835237,0.9657748,0.9552407,0.9830317,0.9731174,0.9734417,0.9759102,0.9732704,0.9673845,"chr7"
"cg12457341",0.8532562,0.806334,0.8818484,0.8403756,0.7831637,0.7538766,0.8157238,0.8069043,0.8208902,0.8185687,0.8529785,0.815735,0.8127854,0.743547,0.8780437,0.8324232,0.8271771,0.7948718,0.7353846,0.974587,0.8045427,0.7995529,0.8162818,0.7501266,0.7779095,0.8450286,0.7553476,0.7935068,0.8647643,0.7411293,0.7806373,0.7813725,0.8086236,0.7268535,0.8841929,0.8269766,0.7829493,0.8612549,0.7449236,0.8378512,0.8308328,0.8193445,0.7277992,0.7544286,0.7796459,0.7713976,0.7607959,0.7611465,0.7798694,0.8087099,0.8253399,0.8344327,0.8250124,0.8635463,0.7374158,0.7954545,0.7467553,0.8072562,0.7063277,0.8589556,0.8049759,0.8800699,0.839498,0.7679325,0.7907004,0.7846515,0.8171036,0.81487,0.8594367,0.7887401,0.7453631,0.9096774,0.8466604,0.7864433,0.7619593,0.8254348,0.8615267,0.7942122,0.8029292,0.8001549,0.7838654,0.7868889,0.7379335,0.81333,0.8547461,0.8142739,0.7929212,0.8551537,0.8526653,0.7599611,0.7409012,0.7836503,0.840803,0.804514,0.890607,0.7993311,0.8413434,0.8625897,0.8316405,0.7794351,0.8678603,0.7669015,0.733894,0.8184282,0.7513001,0.7996971,0.7763388,0.8703404,0.8531981,0.7884386,0.842503,0.7969991,0.7608825,0.8318408,0.7709409,0.7524814,0.7990365,0.764219,0.8692118,0.7852273,0.8150734,0.8092361,0.8265118,0.7888682,0.864304,0.7436392,0.7720836,0.8276798,0.8250657,0.9740933,0.8144661,0.8375125,0.8253783,0.8643842,0.7719298,0.819358,0.8350075,0.8251812,0.8185114,0.8033033,0.8674514,0.8450495,"chr7"
"cg08927502",0.9699427,0.9447874,0.9680564,0.9454311,0.9330363,0.9326263,0.9657006,0.9391447,0.9406249,0.9308353,0.9537986,0.9473157,0.938889,0.9218999,0.9408769,0.9392137,0.960397,0.9429706,0.8754993,0.9110729,0.9558074,0.9522491,0.9359121,0.9597659,0.9501494,0.941801,0.955769,0.9300536,0.9565247,0.9201316,0.9530651,0.9607574,0.9380229,0.9710929,0.9602923,0.9352527,0.9614314,0.97639,0.9234936,0.9512592,0.9671989,0.9187057,0.9552898,0.8960625,0.9150749,0.9190932,0.9312433,0.9538207,0.9461285,0.9399136,0.9193734,0.9528776,0.9610475,0.9641126,0.961541,0.938662,0.9507534,0.9617025,0.9388651,0.9392969,0.9482616,0.9538805,0.9474328,0.9430363,0.9273047,0.93561,0.9471858,0.9395232,0.9267431,0.947887,0.9516522,0.9457411,0.9546818,0.9641327,0.9756248,0.9427876,0.9190367,0.9637832,0.9429046,0.9195348,0.9225645,0.9245739,0.9436029,0.9497182,0.9691523,0.9583684,0.9448256,0.9361239,0.9264116,0.9304754,0.9334434,0.9406744,0.9471897,0.9274287,0.9407626,0.9477856,0.9311601,0.9620731,0.9628028,0.9580218,0.9304997,0.9030927,0.9338187,0.9669253,0.9239073,0.9549275,0.9240786,0.9501794,0.9730113,0.9489974,0.948921,0.962673,0.9664156,0.9498448,0.9215629,0.9091113,0.9469051,0.9262453,0.9624626,0.9443794,0.9461251,0.9545238,0.9610568,0.9209344,0.9552276,0.9337216,0.9321417,0.9364241,0.9587957,0.8915628,0.9305121,0.9177488,0.9259808,0.9709477,0.9446434,0.9631786,0.9052653,0.8990236,0.9338805,0.9653142,0.9360239,0.9510513,"chr7"
"cg19040427",0.8796287,0.8077992,0.8624912,0.8290082,0.916033,0.8149975,0.8749505,0.8895113,0.8793058,0.8690629,0.7873197,0.8294056,0.9114548,0.8866582,0.8243633,0.905232,0.8529567,0.840167,0.8996078,0.8200881,0.7397064,0.8089487,0.886869,0.6910497,0.8628484,0.8652074,0.7762551,0.8533479,0.8342032,0.879974,0.7265429,0.8380893,0.9059212,0.7742598,0.905433,0.8109911,0.8544956,0.7664714,0.887364,0.8205858,0.8346871,0.811368,0.8961512,0.9058898,0.8722684,0.8321583,0.8929997,0.7345569,0.8707732,0.8786033,0.9250619,0.812628,0.921723,0.7832795,0.7841798,0.8209162,0.8821043,0.8466501,0.8777976,0.7850634,0.8381843,0.8654105,0.7981701,0.8121393,0.8731392,0.8605464,0.7463187,0.8572972,0.8898083,0.8035747,0.7994045,0.849422,0.7762866,0.7970546,0.8246938,0.8528875,0.9001199,0.8716732,0.8018425,0.8770081,0.8167515,0.8867636,0.7592762,0.880477,0.8325043,0.9311581,0.7865921,0.8333565,0.8628139,0.9058272,0.8509643,0.7898439,0.6758322,0.8317449,0.9207158,0.7835528,0.8881699,0.7782017,0.8689309,0.8646077,0.9286926,0.8607455,0.8517158,0.8885416,0.8876017,0.8272518,0.829888,0.9334961,0.8665242,0.8174208,0.8031009,0.7892147,0.8350242,0.6637611,0.868585,0.902151,0.8767525,0.8578696,0.7510907,0.7926543,0.8882905,0.885901,0.8924998,0.8938505,0.7980499,0.8631125,0.882258,0.8895389,0.8638255,0.787566,0.8728779,0.8619351,0.8470313,0.8542554,0.8943666,0.8505801,0.8831858,0.9134701,0.8321976,0.8580423,0.8489726,0.8364986,"chr7"
"cg17824471",0.7847609,0.6975679,0.801658,0.7923341,0.7073757,0.8518644,0.7813123,0.8222876,0.8428617,0.8455354,0.9131638,0.7699466,0.8850332,0.932867,0.8368552,0.8173525,0.7455948,0.7395187,0.6877877,0.8684457,0.6606823,0.8012451,0.765148,0.661388,0.7196984,0.7946198,0.8173604,0.7713706,0.7263123,0.7989125,0.7715221,0.8964868,0.8272368,0.9241951,0.7877236,0.6265901,0.7445568,0.8604958,0.8142944,0.7696899,0.6848203,0.7998691,0.7563149,0.7859709,0.8834814,0.7887903,0.8080009,0.8882236,0.9310687,0.7570085,0.8271185,0.7415934,0.8252962,0.7756887,0.9059411,0.6291537,0.6923165,0.7886895,0.7931468,0.679327,0.8431197,0.9422609,0.7441428,0.6923919,0.8437267,0.847618,0.8978738,0.8809438,0.8057551,0.7552042,0.7345068,0.8869626,0.7647036,0.7461028,0.7532154,0.8479323,0.8214096,0.8394752,0.7786013,0.8323089,0.7644918,0.7408789,0.8138361,0.764544,0.720827,0.8855021,0.6934165,0.8156458,0.8314646,0.7833961,0.7182717,0.9039411,0.8445638,0.6959083,0.7558553,0.7940432,0.9238907,0.6836088,0.9474459,0.9065103,0.7880959,0.745751,0.6882409,0.7963771,0.6545215,0.8315436,0.7093116,0.6700051,0.9039592,0.7866754,0.8535364,0.718306,0.8050132,0.6818917,0.6785707,0.6156213,0.9532819,0.6854229,0.8972784,0.8767174,0.8384114,0.8012527,0.7261189,0.8774336,0.9411586,0.7381864,0.7997091,0.7571134,0.8631389,0.6864364,0.7988134,0.8998885,0.721076,0.8647185,0.914523,0.8811184,0.7979655,0.7806859,0.7595861,0.8017653,0.9016324,0.878407,"chr7"
"cg20531781",0.0721409,0.0977733,0.04432481,0.04148982,0.08378079,0.05881004,0.03311618,0.08520914,0.0756089,0.07757289,0.04758999,0.04550321,0.0781463,0.08558937,0.0563699,0.06559031,0.0618805,0.1019797,0.09948929,0.08235294,0.05786812,0.06575726,0.09084937,0.05065795,0.08154566,0.07685888,0.0888811,0.1132804,0.06921045,0.1189965,0.07278454,0.07300371,0.1035006,0.06789821,0.0631996,0.07239508,0.04103343,0.04865669,0.09368879,0.04670688,0.06538032,0.03885704,0.1040617,0.1181191,0.1044933,0.09682555,0.08345484,0.04936814,0.06352249,0.1041027,0.08133971,0.06317385,0.06365116,0.04914357,0.05713941,0.07441253,0.1294213,0.05016261,0.08627222,0.05794801,0.07021342,0.03271611,0.05791284,0.1090161,0.1012605,0.09120345,0.04656205,0.07579979,0.04381876,0.08367811,0.04156348,0.0587232,0.06291602,0.0436408,0.06458431,0.07098434,0.06280253,0.05274412,0.07798462,0.09411636,0.0936641,0.05688676,0.06008074,0.07000873,0.05608229,0.04124365,0.08697205,0.09425826,0.05306228,0.1152403,0.08268869,0.0669344,0.04834544,0.1183662,0.06216773,0.08152131,0.1202015,0.0505618,0.0747521,0.07487062,0.02634369,0.09946869,0.0869962,0.06090774,0.109434,0.06735312,0.1018748,0.04268237,0.04136947,0.07835263,0.03846793,0.052582,0.05501941,0.06382979,0.07233315,0.1196455,0.04745614,0.1234887,0.07661983,0.06371346,0.04831638,0.09025524,0.05238954,0.0979983,0.07938024,0.09405692,0.1049257,0.07243895,0.08426685,0.07843929,0.09462003,0.07894252,0.06925471,0.01204248,0.1002418,0.04656632,0.05727635,0.06130995,0.08700068,0.0724211,0.05015944,0.06047916,"chr7"
"cg23345697",0.8656115,0.8439377,0.8091606,0.8687869,0.8078508,0.8534219,0.8435401,0.8076612,0.781944,0.8469466,0.8402923,0.7998489,0.8270856,0.8432593,0.8518408,0.7844839,0.8892079,0.7835896,0.7594174,0.7890252,0.8606426,0.8377034,0.8539092,0.7927228,0.8338551,0.8700506,0.8365234,0.8758649,0.8804207,0.8143395,0.8947985,0.8128348,0.8561809,0.8566952,0.8594505,0.8148538,0.8082364,0.8437387,0.8322858,0.7924096,0.9126736,0.8995236,0.8460341,0.8120438,0.8269143,0.8081808,0.8440085,0.9000571,0.8010771,0.785881,0.8227378,0.8289227,0.8506779,0.7974686,0.8827774,0.8882826,0.8480602,0.8024793,0.8777347,0.9101468,0.769745,0.829779,0.7774648,0.8381649,0.7346839,0.81835,0.8482125,0.8049239,0.8188115,0.8436347,0.8738242,0.8508961,0.8623458,0.8100708,0.8369819,0.7881257,0.8744184,0.8370333,0.8870709,0.8739829,0.7334524,0.8322518,0.8641092,0.8634373,0.8155996,0.8062543,0.8479184,0.7768138,0.8491272,0.8630273,0.8848689,0.8147743,0.8397648,0.8761355,0.8959967,0.906716,0.8299979,0.8138217,0.8047262,0.8832147,0.7929211,0.8449531,0.775759,0.8293254,0.8537736,0.8257247,0.7695124,0.8560072,0.7901566,0.8168557,0.8082345,0.8626174,0.8247205,0.8835882,0.8630214,0.8374418,0.8007695,0.7613762,0.7887448,0.8556544,0.8048674,0.8508292,0.7856253,0.8229217,0.8922746,0.7987419,0.7937197,0.8101655,0.8336114,0.8291872,0.8729535,0.7934246,0.7928895,0.838964,0.8006765,0.7940965,0.8037624,0.8294943,0.86053,0.8195092,0.8386933,0.8399945,"chr7"
"cg04811540",0.8343312,0.8720427,0.8893685,0.8567798,0.8446396,0.813923,0.8760296,0.8156903,0.7947248,0.8690046,0.8909859,0.7775868,0.874536,0.8055272,0.8778017,0.7954208,0.8643417,0.8091112,0.8050566,0.8468309,0.8645922,0.8830883,0.7900658,0.8286301,0.8214761,0.7737441,0.8010887,0.8944296,0.8519994,0.8546014,0.8084278,0.7956004,0.824913,0.8469459,0.8528127,0.8408278,0.8246845,0.8854997,0.8813032,0.7722005,0.8599595,0.8295238,0.8257788,0.8717042,0.8166211,0.8497094,0.8050052,0.8266749,0.8407068,0.7744299,0.8077406,0.8491663,0.8162206,0.7582295,0.8816976,0.8025415,0.7975472,0.8499859,0.8669372,0.8395798,0.7933027,0.8209085,0.7807308,0.9003818,0.7113723,0.8663305,0.8605687,0.8636712,0.8419996,0.8389057,0.8624801,0.8723476,0.8370233,0.7733692,0.8948958,0.7952499,0.7830229,0.9531497,0.8418547,0.8487709,0.8792744,0.829092,0.8427279,0.7775937,0.8610587,0.8141702,0.8525183,0.8450462,0.8856702,0.8880415,0.8514288,0.8175487,0.8621193,0.8618179,0.8756216,0.7981629,0.8705731,0.8707459,0.8858534,0.8478269,0.8190528,0.858002,0.8413829,0.8507444,0.729901,0.8142717,0.7491967,0.8452653,0.7195419,0.8063014,0.8776834,0.8313093,0.8345126,0.8738741,0.9185719,0.820148,0.8126247,0.7871855,0.8642433,0.8286766,0.8383154,0.8425835,0.7300825,0.8410517,0.8209313,0.7894208,0.8212203,0.801748,0.8755056,0.8539744,0.8781092,0.8233474,0.7881189,0.8596109,0.8151645,0.8210101,0.8391577,0.8377213,0.8240584,0.8890822,0.8440035,0.8312052,"chr7"
"cg17402094",0.7950876,0.6283477,0.7918721,0.8607172,0.6654056,0.7515263,0.6890695,0.7068887,0.7103899,0.7932121,0.7443562,0.6139119,0.7670238,0.7438268,0.6939998,0.6552145,0.5933362,0.6430677,0.643672,0.8126074,0.6981864,0.6290757,0.7724688,0.6701829,0.6969407,0.7186385,0.7559652,0.7595115,0.7468835,0.6217657,0.6997384,0.7006571,0.8066,0.8730658,0.7017126,0.7288264,0.5420948,0.7594299,0.7466953,0.6464221,0.7591513,0.7500028,0.7103882,0.6854084,0.8157469,0.7400825,0.7362659,0.7249428,0.7442007,0.6968333,0.7532973,0.7164616,0.7822792,0.6578155,0.6948082,0.6838269,0.6862414,0.7669233,0.6390682,0.6839121,0.8247201,0.8038816,0.6640577,0.6691464,0.7838086,0.7487626,0.7858714,0.763694,0.7802693,0.7374503,0.7451338,0.7658383,0.6943716,0.685812,0.7031595,0.6303635,0.6309163,0.845037,0.6751823,0.6766434,0.8121474,0.7016776,0.7746297,0.7712402,0.7977192,0.7931772,0.6775545,0.703237,0.8014902,0.7534128,0.774602,0.7755185,0.6929421,0.6232468,0.7375142,0.7874502,0.8136453,0.8009295,0.8650259,0.8075738,0.6997184,0.7001122,0.6252387,0.6546975,0.6975112,0.7094244,0.7837084,0.7155081,0.8186584,0.8291886,0.7946585,0.7394969,0.7509397,0.7127728,0.7424004,0.6601197,0.7734274,0.6563908,0.7567614,0.7301035,0.6748806,0.6397656,0.716435,0.6772781,0.6547061,0.729563,0.6881915,0.6719895,0.7604944,0.6729166,0.6875029,0.7732165,0.6726075,0.7131031,0.7528487,0.7658038,0.6808613,0.8428786,0.7312267,0.8486773,0.8218634,0.7899872,"chr7"
"cg06075477",0.01467505,0.02085556,0.01310951,0.01149559,0.01723273,0.02521619,0.01976696,0.01180563,0.01577065,0.01776482,0.01227594,0.0133995,0.01097246,0.009806349,0.01189099,0.01168238,0.003840329,0.01285266,0.01765723,0.0112189,0.01758743,0.01743532,0.01804167,0.01349098,0.01394228,0.008041099,0.02242631,0.02004454,0.02271487,0.01375246,0.01419046,0.02158079,0.0160524,0.01677356,0.006815329,0.01571975,0.02388994,0.01423825,0.01928471,0.01128308,0.009889075,0.01312602,0.01819749,0.01178936,0.01200149,0.01575065,0.009562842,0.01734218,0.01731956,0.0157192,0.02064777,0.01604453,0.01124417,0.01736073,0.02201607,0.01226871,0.02137598,0.01814612,0.01527228,0.0181963,0.0278471,0.005625718,0.01644146,0.02292858,0.01683613,0.02758471,0.01137472,0.01514575,0.01619294,0.01550667,0.01407206,4.298487e-05,0.01498147,0.01389839,0.01342151,0.008516764,0.01999461,0.003204717,0.01501373,0.02225101,0.02398632,0.0162775,0.01331869,0.01111236,0.02245722,0.008978196,0.0170578,0.01544263,0.01076168,0.008865923,0.01824649,0.01825869,0.01869066,0.01651204,0.01550388,0.01136012,0.01406215,0.02184236,0.03265822,0.01869648,0.009465122,0.02275533,0.01852501,0.01033644,0.02764574,0.01285856,0.0127774,0.0117712,0.0115345,0.01028508,0.01449778,0.01914977,0.01512793,0.01333474,0.01811074,0.01617451,0.01216015,0.0100935,0.01533742,0.02133039,0.01331033,0.01248723,0.01859587,0.01906907,0.007976517,0.01340404,0.02448585,0.02618234,0.01368252,0.01711764,0.01828336,0.01306004,0.006192688,0.002508978,0.02155922,0.02180069,0.01701592,0.01378876,0.0133291,0.0132809,0.005418219,0.0144435,"chr7"
