"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg16001128",0.2902745,0.2486737,0.2083051,0.2265937,0.2121883,0.2131249,0.2522766,0.2385785,0.2109304,0.2511785,0.26114,0.1623509,0.2383391,0.2577747,0.1926973,0.2023867,0.2535757,0.201018,0.186407,0.2570162,0.1853715,0.1754892,0.2616971,0.2152848,0.2662765,0.2348574,0.163076,0.2626377,0.1840241,0.1759288,0.2366868,0.1583504,0.2539468,0.2350865,0.2309115,0.1657572,0.2124214,0.264301,0.2395325,0.2064803,0.2073246,0.2357225,0.2543281,0.24759,0.2696761,0.2642311,0.2385741,0.1734262,0.1870295,0.2208423,0.2189423,0.1846728,0.2078539,0.1539735,0.2192176,0.1857898,0.2272106,0.1979367,0.2821359,0.2021906,0.2727562,0.2038142,0.1797492,0.2219065,0.2544824,0.2217718,0.2967624,0.2576616,0.2477003,0.236587,0.2345057,0.2154532,0.1847278,0.1239783,0.1905618,0.1757719,0.2068889,0.1619056,0.1666034,0.2023541,0.2324572,0.2409751,0.2491426,0.252073,0.1923285,0.2327181,0.1964411,0.2232433,0.1894421,0.2251968,0.2358459,0.2755105,0.1940364,0.2455776,0.2688466,0.2362229,0.3062431,0.1954302,0.2985352,0.2566766,0.1997497,0.1927573,0.2213727,0.1994739,0.2404121,0.2162524,0.2532283,0.2485437,0.2626436,0.2459086,0.2385318,0.206866,0.2412385,0.1958208,0.2266687,0.1939676,0.1613654,0.1819431,0.1871821,0.2206818,0.2225905,0.2423109,0.1545936,0.2200712,0.229387,0.2261799,0.2215727,0.2030075,0.2714284,0.1962255,0.2633029,0.2977077,0.1823053,0.2061598,0.2588102,0.2393249,0.2116772,0.2108111,0.2247155,0.1973871,0.1444588,0.2165616,"chr20"
"cg20832181",0.8252665,0.6814259,0.7654804,0.9219846,0.6812653,0.8456129,0.6901134,0.8451419,0.7818649,0.8471181,0.8502403,0.794925,0.8556107,0.853901,0.7974217,0.7725945,0.6332734,0.7700567,0.7882582,0.8377944,0.7551056,0.765871,0.8176806,0.7051371,0.7256201,0.6938839,0.7812797,0.7839624,0.7842356,0.6765659,0.6440737,0.820065,0.855606,0.8989657,0.6660899,0.7694237,0.6918723,0.8470305,0.8680475,0.7890313,0.723756,0.7158581,0.641528,0.823677,0.8316641,0.723739,0.7212454,0.8694667,0.8437407,0.7481684,0.8148872,0.7888502,0.7033275,0.7781036,0.8273064,0.674779,0.667449,0.8241661,0.7561438,0.7215402,0.7521063,0.9172696,0.7641858,0.748566,0.8185461,0.8166334,0.8165613,0.8547748,0.8527506,0.7465613,0.8552676,0.7566538,0.7169195,0.7940644,0.6701595,0.8194031,0.6903687,0.875928,0.663503,0.7750753,0.7945077,0.7636444,0.8379003,0.8085453,0.815967,0.9095873,0.7281297,0.6803301,0.8988205,0.6840073,0.7088824,0.8373511,0.818142,0.6692726,0.7598759,0.7517917,0.9414741,0.7310153,0.9172715,0.9031253,0.7508939,0.7463698,0.7847185,0.723429,0.7110793,0.816345,0.8185332,0.6671412,0.9157823,0.8352187,0.8181601,0.7907315,0.8641281,0.6476986,0.7049451,0.7443728,0.9039112,0.7751154,0.7464785,0.827739,0.7868067,0.7597144,0.7824242,0.7107272,0.8570591,0.7912404,0.7700862,0.7499438,0.8288717,0.5711741,0.7393615,0.8827318,0.7281856,0.7998321,0.8940884,0.815258,0.7112631,0.7520577,0.77302,0.8917773,0.8110644,0.8229177,"chr20"
"cg08116199",0.004905267,0.003578885,0.00770701,0.003716216,0.006333924,0.01227942,0.001628906,0.0009342199,0.004367448,0.00184002,0.009130713,0.001087268,0.002530524,0.002358808,0.007639939,0.003984363,0.006776888,0.008339353,0.01321586,0.008308408,0.005944992,0.0144317,0.007066262,0.003759151,0.001509384,0.00820011,0.01201179,0.004482449,0.005789064,0.007797271,0.0103733,0.009406322,0.001503759,0.01526549,0.006240359,0.004589943,0.006651885,0.008394437,0.007027938,0.002076549,0.001956715,0.004221491,0.005429318,0.004556405,0.0076467,0.00277027,0.005898123,0.01087992,0.01103956,0.002724631,0.007360834,0.006430518,0.004570249,0.006805201,0.008293114,0.007791084,0.007945441,0.01104373,0.005193149,0.005255913,0.004902962,0.005705961,0.01178451,0.006822137,0.006192612,0.007155143,0.004833188,0.005932066,0.002054477,0.004744484,0.01032269,0.003515144,0.004056926,0.008700191,0.007174537,0.003550794,0.005819996,0.006144586,0.004842146,0.008453426,0.00249501,0.008974802,0.01483593,0.008237536,0.006139937,0.001965441,0.007989514,0.006307339,0.007836788,0.00702817,0.003193465,0.008616595,0.005234215,0.004247157,0.007908389,0.008330723,0.003220718,0.003863061,0.006593729,0.01064933,0.002306552,0.0107544,0.002958766,0.004968022,0.008690349,0.007720405,0.00486618,0.005416116,0.007885957,0.006665466,0.004858602,0.006649731,0.0133872,0.003867331,0.002157165,0.004472272,0.01220745,0.008763029,0.002914293,0.01100385,0.003957784,0.002667259,0.005626598,0.008236361,0.006744374,0.006078431,0.003787879,0.008062086,0.006066609,0.008108851,0.01032102,0.005205905,0.008148609,0.007445708,0.0008569592,0.007314654,0.001709924,0.008058458,0.007778997,0.00682526,4.298487e-05,0.006295607,"chr20"
"cg11897052",0.3234421,0.383811,0.4182349,0.1913789,0.3998152,0.3734282,0.437453,0.3724881,0.2302994,0.3600889,0.2513608,0.5141588,0.3238621,0.2682922,0.2683792,0.354805,0.3753977,0.4855261,0.3045146,0.2236019,0.5097417,0.448729,0.3834206,0.3243112,0.358741,0.4112701,0.3919196,0.5243093,0.4912182,0.3780846,0.3753095,0.3052751,0.3366864,0.2302468,0.4319904,0.3337204,0.3868398,0.3808453,0.3537744,0.5341788,0.4258486,0.4117584,0.4222338,0.3947145,0.2692402,0.388228,0.3642382,0.341271,0.3680048,0.434487,0.3409329,0.4118212,0.3899474,0.4413383,0.4742572,0.4333055,0.4280732,0.3959886,0.5236741,0.4177615,0.3663814,0.2868623,0.3862038,0.3879625,0.1978132,0.3809028,0.4068282,0.3297793,0.3307558,0.3916777,0.2696618,0.3589007,0.4565943,0.4333454,0.4118252,0.4340949,0.3718918,0.3172581,0.3910599,0.4210918,0.2626918,0.4149344,0.3675688,0.3224306,0.280168,0.2305062,0.4453685,0.3471966,0.3179855,0.4171681,0.4040337,0.3467861,0.3599134,0.5245322,0.3694862,0.4116855,0.1899821,0.3755218,0.1908246,0.2743875,0.3485726,0.3552548,0.4413181,0.4215695,0.4478098,0.2721963,0.2516331,0.3925247,0.2184627,0.3018233,0.2748443,0.5026688,0.3947505,0.473448,0.4372833,0.3771138,0.1880637,0.4045244,0.3560399,0.3608219,0.3732953,0.4195717,0.4496049,0.2994809,0.3258616,0.3446641,0.2977874,0.3609158,0.3314378,0.5075023,0.451934,0.2280301,0.4741077,0.4218503,0.2251856,0.277334,0.4113867,0.348891,0.4692874,0.3395869,0.1996751,0.3666553,"chr20"
"cg12269858",0.9684902,0.9645768,0.9856401,0.9687087,0.9824972,0.9485163,0.9831584,0.9850624,0.9772265,0.9837138,0.9837467,0.9779756,0.9659632,0.9625194,0.9596912,0.9812813,0.9587383,0.9742009,0.9495669,0.9600566,0.9668357,0.9597601,0.9833335,0.9802494,0.9646649,0.9812192,0.9445619,0.9798096,0.9695991,0.943556,0.959003,0.9562179,0.9447298,0.9556035,0.9808918,0.96147,0.9769418,0.9724605,0.9687481,0.9484994,0.9676346,0.9678505,0.9750611,0.9830255,0.9680162,0.9819654,0.9772413,0.9582933,0.9613188,0.9694348,0.9710846,0.9908941,0.9501569,0.9459424,0.9583152,0.9819303,0.9707255,0.9822967,0.9874104,0.973303,0.9661301,0.9771361,0.9775531,0.9854285,0.9591177,0.9747417,0.9702779,0.9733845,0.9682742,0.9783323,0.9742621,0.9749868,0.9708878,0.9804708,0.9691973,0.9710276,0.9680149,0.9664309,0.9862682,0.9829016,0.971607,0.9459698,0.9559353,0.974102,0.9780031,0.9492597,0.9703853,0.9793819,0.9368618,0.9694729,0.9713223,0.9583362,0.9735372,0.9674983,0.9752294,0.9507276,0.9719115,0.961335,0.9677251,0.9667088,0.9809365,0.9616216,0.9541563,0.9515719,0.9620722,0.9664437,0.9505861,0.9819775,0.9697536,0.9746889,0.968846,0.9864981,0.9539037,0.9760193,0.9649688,0.9814958,0.9633437,0.9497955,0.9725918,0.957749,0.9814607,0.9683807,0.9810562,0.9654335,0.9780068,0.9617139,0.9684718,0.9884467,0.9697762,0.9711224,0.9672572,0.9727758,0.9692192,0.9722936,0.9820987,0.9690985,0.967198,0.9770692,0.9704077,0.9502433,0.9704877,0.9819485,"chr20"
"cg24443099",0.2559556,0.2943259,0.4407228,0.2926725,0.347291,0.3287546,0.3797984,0.3817925,0.204017,0.3513005,0.2535886,0.5257814,0.2773895,0.18706,0.1888739,0.3249952,0.3771338,0.5655539,0.3190779,0.2496632,0.4732781,0.3737703,0.3920098,0.3188604,0.3618814,0.4609936,0.4206546,0.4983606,0.4964879,0.287363,0.3810842,0.4139385,0.3248777,0.3402409,0.3501874,0.2584918,0.3294062,0.4621611,0.2806811,0.6280698,0.4211988,0.3335267,0.4549028,0.3875592,0.2442871,0.4289326,0.36502,0.2702976,0.2962521,0.4405263,0.2003459,0.3205639,0.3433053,0.3805885,0.3772387,0.3947175,0.401367,0.4227427,0.4216649,0.3518387,0.2434453,0.2469172,0.4130226,0.3692068,0.1532259,0.3450361,0.3570531,0.2608373,0.2695438,0.4010435,0.2339601,0.3429212,0.387767,0.5086907,0.4492689,0.4860855,0.309097,0.3693145,0.4079997,0.4332685,0.2633948,0.3706683,0.3363363,0.2862078,0.2624986,0.208615,0.4072509,0.3342391,0.2467026,0.4465321,0.3996926,0.4151607,0.2929307,0.4546377,0.3244971,0.3757083,0.2389508,0.3568733,0.1808793,0.2387169,0.3349658,0.4310993,0.3468369,0.3863694,0.4240979,0.288902,0.2330578,0.3505352,0.126781,0.2920412,0.3302078,0.3385438,0.3951346,0.3522903,0.3241351,0.3721551,0.1624934,0.3549316,0.2766994,0.3732354,0.3411249,0.4230593,0.4264461,0.2589888,0.3151566,0.2477775,0.2146699,0.2726735,0.2060772,0.3429069,0.3908754,0.2174834,0.5303471,0.4434127,0.1640608,0.2727854,0.453727,0.3633124,0.4830397,0.3293685,0.2987628,0.2999667,"chr20"
"cg13981425",0.0219052,0.02101435,0.004162675,0.01363701,0.02154795,0.01895895,0.02394899,0.01394431,0.01212966,0.02374856,0.02105877,0.02069942,0.01789684,0.01042162,0.00901442,0.02228127,0.01064475,0.02271335,0.0175235,0.02342632,0.02492368,0.02359084,0.0130573,0.02059158,0.03149408,0.0150369,0.02507747,0.0173196,0.0133577,0.02376556,0.01468998,0.03393256,0.01720685,0.01092214,0.01045643,0.007914962,0.05546494,0.01551023,0.02074467,0.01665022,0.01528424,0.006652549,0.02646137,0.009770428,0.01961313,0.01480716,0.01083357,0.01189914,0.01500954,0.0229322,0.0173984,0.01427753,0.02169221,0.01547162,0.01206939,0.009211288,0.01712303,0.01376103,0.01376383,0.007344435,0.01261459,0.009944213,0.02131612,0.0209638,0.01225773,0.01096981,0.01010631,0.0155851,0.01451105,0.01170143,0.01502575,0.01767277,0.02360434,0.01657242,0.02640424,0.01383437,0.01560598,0.01778801,0.02439818,0.02462425,0.009316428,0.01680829,0.03342035,0.01969861,0.01252326,0.01587653,0.02687715,0.01370331,0.0121159,0.01996107,0.05259625,0.02629117,0.02296507,0.01808761,0.0111573,0.03507953,0.02859058,0.01621548,0.01358759,0.01007287,0.01024953,0.0183176,0.0182306,0.02424606,0.01047556,0.02356256,0.009762496,0.02349764,0.003771686,0.01794859,0.01633029,0.01966828,0.01273298,0.02267983,0.01377951,0.02366871,0.0103252,0.01639525,0.02380103,0.01839431,0.01509582,0.02456945,0.01575927,0.01905624,0.006833753,0.01449395,0.01134202,0.01946805,0.01633293,0.02796559,0.0206516,0.0179846,0.01474962,0.0261178,0.01524806,0.006096527,0.01088866,0.02475996,0.02670878,0.01932257,0.01761357,0.02200241,"chr20"
"cg09220050",0.08723531,0.1093538,0.0629969,0.06613261,0.07786768,0.1057853,0.07646377,0.1475379,0.1015663,0.08107062,0.08132797,0.07101175,0.1058419,0.09831693,0.09499244,0.1632455,0.08065321,0.1142701,0.1038423,0.08529238,0.1085497,0.08525921,0.110479,0.08943155,0.07929767,0.09791271,0.1272909,0.084462,0.1055187,0.1444473,0.08026906,0.09774035,0.1410203,0.09760795,0.0771751,0.1307134,0.1161413,0.08336615,0.1328168,0.1119025,0.1105961,0.07421648,0.09906224,0.1363497,0.09301524,0.09664484,0.07607362,0.08328432,0.159489,0.1640922,0.1268464,0.082763,0.1072871,0.05977742,0.09355594,0.09462151,0.1015454,0.06078184,0.09492163,0.07592157,0.09647853,0.05653572,0.137993,0.1102228,0.1144599,0.1155802,0.07396424,0.09447718,0.1114398,0.1078928,0.07187909,0.127257,0.09359982,0.1003494,0.09326645,0.1081931,0.1245906,0.09235141,0.09255564,0.141154,0.1143769,0.08092194,0.1449008,0.09378399,0.089859,0.1038415,0.1088312,0.1153102,0.05369682,0.1447467,0.1056911,0.1251595,0.09887711,0.1089317,0.1020022,0.07608167,0.1280312,0.07831373,0.1136887,0.05886843,0.08627337,0.1245388,0.1020362,0.08728666,0.158821,0.1293207,0.1316336,0.09710993,0.07051852,0.07409475,0.05807112,0.1064642,0.1132442,0.07856578,0.09676182,0.118229,0.08054681,0.122434,0.07113733,0.09065156,0.08496672,0.1016057,0.1138742,0.107341,0.06031316,0.11782,0.1661486,0.09634619,0.09841729,0.1059243,0.123461,0.1174196,0.1085361,0.1099506,0.1188119,0.08728139,0.0983926,0.09986309,0.1306792,0.09522102,0.06329114,0.1332228,"chr20"
"cg13197551",0.506972,0.6182451,0.5665188,0.3981521,0.5948469,0.4798037,0.6524604,0.5891314,0.4329577,0.5314244,0.4124063,0.6904603,0.4789669,0.423189,0.4332607,0.4913399,0.6022138,0.6376953,0.4649006,0.3976794,0.5810545,0.644695,0.5699471,0.593239,0.522225,0.6022308,0.6165398,0.6374009,0.6182649,0.5492905,0.532664,0.5025103,0.5040253,0.4068999,0.6247119,0.5596022,0.5782189,0.5584669,0.5253772,0.6816731,0.6291706,0.6224378,0.62562,0.5611984,0.47849,0.6324467,0.5613103,0.5838191,0.5077703,0.6167585,0.3731999,0.53114,0.5441172,0.6504629,0.6097677,0.6529533,0.6016714,0.5818833,0.6455712,0.6367067,0.5152155,0.3773303,0.5732786,0.599436,0.2921377,0.550292,0.535173,0.4185942,0.5148126,0.6076977,0.4904571,0.5050058,0.6671605,0.5780159,0.6027543,0.5447692,0.5158562,0.4965891,0.6075349,0.5291371,0.3473123,0.5665885,0.4814538,0.5214554,0.4602916,0.3736758,0.6568491,0.5258631,0.4443141,0.6235349,0.5458337,0.5266136,0.4516056,0.6405936,0.5695914,0.5956866,0.3172426,0.572212,0.3484347,0.4445268,0.5101878,0.5392798,0.6413756,0.5805074,0.6171277,0.4259116,0.3819041,0.6082018,0.3722415,0.43627,0.4253052,0.5865362,0.5934304,0.6341238,0.5664271,0.4711614,0.3864918,0.557366,0.5312817,0.4754497,0.5122402,0.6065263,0.6375539,0.4555947,0.4666626,0.4855931,0.384852,0.5265277,0.4683351,0.5672753,0.6443627,0.3639793,0.5607562,0.5976539,0.3736943,0.4246793,0.6175544,0.5193452,0.6811159,0.5235122,0.385781,0.4984849,"chr20"
"cg01442481",0.0004786768,0.002352359,0.0003119742,0.002148071,0.0003379639,0.03364143,0.008506612,0.003780789,0.005702444,0.000490234,0.009297468,0.0001862315,0.004810335,0.0009898529,0.0003219055,0.004944022,0.002690942,2.748119e-05,0.003225759,0.008963974,0.01384618,0.01687423,0.002679507,0.007111378,0.00503154,0.002869032,0.0380768,0.00900658,0.001591607,0.001197702,0.01601704,0.01812173,0.009454911,0.01650884,0.0044072,0.0007210918,0.005201656,0.0007034328,0.01206898,0.005471662,0.0051607,0.001127943,0.004421783,4.928576e-06,0.005615183,0.007682983,0.004124101,0.0264532,0.01547659,0.000787676,0.009591434,0.004289496,0.005495329,0.002731204,0.0140678,0.01061061,0.009338867,0.003353025,0.002410523,1.685309e-06,0.01550067,0.006719692,0.0219371,0.007280419,0.003931345,0.002180664,0.009022633,0.003167504,0.002503914,0.007327168,0.02102505,0.002975246,0.003760565,0.01229939,0.01526936,0.005451244,0.002910953,0.02565497,0.002347026,0.002726995,0.003539451,0.0003383186,0.01896981,0.001463341,0.01181558,0.0008414167,0.003353902,0.001909195,0.005053197,0.0005487892,0.006400905,0.02557479,0.00104414,0.008361975,0.0001526412,0.0009157263,0.0001072081,0.002874546,0.0008235172,0.01925426,0.0004369725,0.001390778,0.006678795,0.002652547,0.0085974,0.01687276,0.002298878,0.004605587,0.003441736,0.0008407914,0.009365786,0.004572753,0.06281937,0.004574963,0.0002496904,0.008585436,0.01849707,0.003950392,0.0101735,0.01333395,0.002877293,0.004467095,0.002106584,0.002781807,0.01823662,0.003716433,0.007479913,0.007505829,0.0001340647,0.005971812,0.004303061,0.001343614,0.002215189,0.003017284,0.008475191,0.007240295,0.0001265006,0.0002863163,0.008879004,0.02728655,0.003037442,0.01010806,"chr20"
"cg02560310",0.8700222,0.8317796,0.9161388,0.8834074,0.7836629,0.826029,0.9017234,0.8109269,0.8659398,0.8351159,0.8788891,0.8031707,0.8336438,0.8262036,0.8506284,0.8397217,0.8437319,0.7290842,0.8085084,0.835592,0.870372,0.7758671,0.8090631,0.8296301,0.8512412,0.8611554,0.7980666,0.806814,0.8754204,0.8077896,0.839539,0.7788296,0.7830702,0.8398532,0.8881839,0.8808718,0.8724474,0.8932492,0.8114149,0.8152674,0.8386398,0.8947774,0.8043944,0.8156295,0.8442824,0.7643355,0.8384386,0.9073061,0.8643392,0.7843196,0.8276397,0.8770688,0.8515136,0.8068848,0.8535561,0.8273589,0.7725757,0.88403,0.8079276,0.8704188,0.8590197,0.9077362,0.7834489,0.8267414,0.8216238,0.823818,0.8763208,0.87178,0.9021731,0.7902466,0.8863178,0.8999178,0.8428027,0.8044884,0.868859,0.7977695,0.8591128,0.908185,0.8509542,0.7776875,0.8361942,0.8659018,0.8349353,0.8712458,0.8755901,0.8432751,0.8487447,0.8623785,0.8603214,0.8359799,0.8131386,0.8013245,0.8716076,0.8058065,0.8931303,0.8460134,0.826541,0.8733111,0.8623629,0.8617493,0.8733655,0.7893909,0.7624476,0.7667575,0.7805929,0.8429561,0.7665433,0.8741264,0.8383071,0.8574188,0.9021221,0.8604926,0.8431337,0.8858152,0.8322917,0.7772918,0.854226,0.8023546,0.8672832,0.8206903,0.8610525,0.8400443,0.8099261,0.8300902,0.8397033,0.8417011,0.7959884,0.8446712,0.8306693,0.8297626,0.8439856,0.8655701,0.7377116,0.8805473,0.7414208,0.8677686,0.8274433,0.8722931,0.8000376,0.8427692,0.9033587,0.8775568,"chr20"
"cg17664577",0.1852551,0.2223003,0.2601245,0.1678813,0.2103981,0.2287091,0.2145562,0.1759097,0.1824104,0.1966869,0.1918509,0.2146638,0.2249805,0.219785,0.1597132,0.2082679,0.1999585,0.2265141,0.2296152,0.1431554,0.1689721,0.1864793,0.229325,0.1727737,0.2394317,0.2742152,0.1853747,0.2554506,0.1257162,0.22747,0.1438238,0.1519077,0.2186731,0.174957,0.1987376,0.1351182,0.177389,0.1500717,0.2028045,0.2099704,0.1952053,0.1600522,0.2103601,0.2398267,0.2008762,0.1904942,0.1861813,0.2452394,0.1271119,0.2324677,0.2304879,0.2012083,0.2444102,0.2126726,0.1556886,0.1545677,0.2675768,0.2506685,0.1775213,0.1743031,0.1852917,0.177386,0.1709094,0.2083888,0.1769556,0.1499452,0.1581833,0.199128,0.1882831,0.1984518,0.107574,0.2291387,0.2558908,0.263587,0.2130564,0.1529191,0.2382702,0.1142103,0.2080166,0.1508452,0.190549,0.2111198,0.1514612,0.172163,0.2121147,0.1283228,0.1736845,0.2193953,0.1691098,0.2313944,0.1628048,0.2315178,0.1831213,0.2256633,0.1686867,0.2171788,0.2133445,0.1758893,0.1958357,0.2265876,0.1665778,0.2120702,0.2268686,0.2257502,0.2226001,0.1817353,0.2384047,0.1733549,0.2798536,0.1823719,0.1917859,0.2169292,0.1745566,0.1692795,0.2541825,0.1859952,0.1401031,0.1899312,0.1564133,0.150815,0.1393513,0.2413775,0.1556353,0.236893,0.1970362,0.2269476,0.2254513,0.1956553,0.1547784,0.1710945,0.2688839,0.1936983,0.136612,0.1836152,0.1567909,0.2125537,0.1829479,0.1608962,0.161757,0.1826729,0.1999354,0.202402,"chr20"
"cg24899750",0.7141781,0.7422562,0.7835872,0.7664117,0.7777738,0.7601312,0.7118119,0.7425371,0.7037309,0.7823624,0.6976353,0.7472266,0.782355,0.7216778,0.6331783,0.6988628,0.6835253,0.6569359,0.6313775,0.7923892,0.8234978,0.6848992,0.7569241,0.7078575,0.6452481,0.7283497,0.8127909,0.6753175,0.7825501,0.6938325,0.6759184,0.7424384,0.7514555,0.737546,0.7264842,0.7153065,0.654582,0.78371,0.695161,0.5796853,0.6659945,0.6960388,0.7331931,0.7219944,0.7764069,0.7642974,0.7179621,0.741142,0.6922823,0.7549753,0.7527905,0.7197276,0.7262387,0.686869,0.6629188,0.6382052,0.7112406,0.7162515,0.699124,0.7484485,0.7212335,0.8269919,0.6013774,0.6441728,0.6363391,0.7549391,0.7780397,0.7200106,0.6852868,0.7154596,0.704319,0.6999569,0.7043635,0.7274469,0.6551023,0.7510011,0.6249945,0.7910882,0.7163902,0.7219979,0.6755754,0.7790916,0.7726784,0.7263442,0.6918084,0.7809937,0.7971556,0.6919797,0.7028378,0.7083347,0.7172734,0.751406,0.7460576,0.6866461,0.7009323,0.6990873,0.756421,0.6590576,0.7519004,0.7810436,0.6910957,0.6456217,0.759562,0.7017694,0.6911633,0.7383009,0.6897826,0.6676178,0.772917,0.7056483,0.7014269,0.7016543,0.7880538,0.7119112,0.7509324,0.6656979,0.7050899,0.6677621,0.7259663,0.76168,0.6954144,0.7260768,0.7042673,0.5945004,0.7669434,0.7489304,0.580211,0.6192042,0.6890424,0.6616203,0.7360492,0.6803056,0.6762825,0.7232046,0.7504037,0.6436494,0.743056,0.6838112,0.782418,0.7833814,0.6848227,0.7323776,"chr20"
"cg23504092",0.06962109,0.06441048,0.04525379,0.03897575,0.06370017,0.0659321,0.06671916,0.07792208,0.06074066,0.05797456,0.05458528,0.06470001,0.05995363,0.06285822,0.05812617,0.06852165,0.0630709,0.07387703,0.07118915,0.08703976,0.07642139,0.06578822,0.07120364,0.06088422,0.07114387,0.07321141,0.07206738,0.07085938,0.06870229,0.08163494,0.07573887,0.07594609,0.07556381,0.0713572,0.05927953,0.06857143,0.08388485,0.05684253,0.07071151,0.05410605,0.06231488,0.05726088,0.06728855,0.07589414,0.07885325,0.08226825,0.05703474,0.03477967,0.05768308,0.07126777,0.07536124,0.05773658,0.05494979,0.05443733,0.07137684,0.06284585,0.07871208,0.06011409,0.07254712,0.07118277,0.05487558,0.04615385,0.06115645,0.07152966,0.06644295,0.08181386,0.06013433,0.06534597,0.04546436,0.06618775,0.04997299,0.04912281,0.05919211,0.07605431,0.07385603,0.05211091,0.05634339,0.03829787,0.07329035,0.06646758,0.07927242,0.06712433,0.08677836,0.06599574,0.06810309,0.05242597,0.0693606,0.06247311,0.07352547,0.08802731,0.07062902,0.06383125,0.05592748,0.07924298,0.05185954,0.06849315,0.07779479,0.04934156,0.08798646,0.07224452,0.06418975,0.1015682,0.0836618,0.05549145,0.0788892,0.06487245,0.08308032,0.04327687,0.0524716,0.06673287,0.06788158,0.06542632,0.06532701,0.06902842,0.07791783,0.0835834,0.08052822,0.06926049,0.05152479,0.0610144,0.06208363,0.07567758,0.05991587,0.07991754,0.06616476,0.0682659,0.07388722,0.04894384,0.06530589,0.07522453,0.09007804,0.08382259,0.06953838,0.04793028,0.06932511,0.03861815,0.049984,0.06220937,0.06798072,0.06775091,0.05520515,0.06841817,"chr20"
"cg07651624",0.8421782,0.8209937,0.8493033,0.8691012,0.7574574,0.7448382,0.7931502,0.7861016,0.675714,0.7575808,0.8332048,0.7609376,0.7421538,0.7403155,0.8687608,0.6517175,0.7586542,0.7792635,0.7572637,0.7469029,0.9203326,0.7887307,0.8042915,0.7652139,0.7780342,0.813066,0.6940875,0.7725806,0.7027826,0.7554898,0.689698,0.7405748,0.7963355,0.752949,0.8206814,0.8245399,0.6146774,0.867845,0.7425817,0.7552249,0.7520938,0.8332785,0.7943154,0.8124496,0.8325354,0.790042,0.8313951,0.7810622,0.8010386,0.6791384,0.810597,0.7638587,0.648406,0.6978063,0.8733726,0.7718619,0.682822,0.8269257,0.7642583,0.7822578,0.797167,0.7659127,0.7169848,0.6539049,0.7210782,0.7043536,0.7254788,0.7305282,0.8308715,0.782905,0.6984319,0.745825,0.8097944,0.7341029,0.743046,0.799725,0.8165536,0.8612691,0.7498783,0.7981749,0.7103525,0.8205412,0.7683737,0.8339709,0.7941256,0.8027186,0.8597047,0.7500322,0.8561036,0.7734254,0.7872017,0.7401545,0.8797204,0.7646921,0.7279309,0.7217621,0.8576829,0.7903172,0.7741538,0.8115969,0.7961451,0.8318687,0.6836954,0.7683045,0.7094037,0.8362074,0.7445905,0.796293,0.8222145,0.7354924,0.775709,0.6586237,0.7465316,0.808462,0.8116403,0.6736233,0.840065,0.657134,0.8718123,0.7348919,0.7177951,0.8069571,0.7187093,0.7966492,0.772252,0.7949618,0.6876562,0.6229309,0.7601795,0.7439909,0.7926279,0.662241,0.7833045,0.7652541,0.8632246,0.8321114,0.7451491,0.6777415,0.7571786,0.7961452,0.7724577,0.778283,"chr20"
