"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg05684195",0.8141811,0.8103945,0.8680965,0.85336,0.809974,0.8730679,0.844304,0.8259847,0.8049732,0.8740137,0.8288506,0.856455,0.8711346,0.8213762,0.7977218,0.8325913,0.8467102,0.8294237,0.7744755,0.8393689,0.8859425,0.8777767,0.8220733,0.8591038,0.8278902,0.8330411,0.8906729,0.8574501,0.8619851,0.8545411,0.8931501,0.8435697,0.8287527,0.8568575,0.8390652,0.8333704,0.8439234,0.8990776,0.8451729,0.8504156,0.8489161,0.8623365,0.8820662,0.8440918,0.8333746,0.843748,0.866056,0.8957275,0.8751423,0.846638,0.8395427,0.8666115,0.8275109,0.8282817,0.8849187,0.8538088,0.8567892,0.8491978,0.860547,0.8565056,0.8541762,0.7954597,0.8546493,0.8466171,0.791547,0.8461881,0.8491032,0.8561037,0.8735345,0.8766918,0.8627925,0.8757772,0.8583894,0.8609737,0.8393076,0.8545624,0.8508605,0.8821599,0.8410518,0.8452579,0.8180947,0.8447154,0.8587742,0.8506899,0.8573796,0.8349748,0.8486737,0.8112519,0.790948,0.8695085,0.8296317,0.8496461,0.8508404,0.83283,0.8606183,0.8816449,0.8341316,0.8422229,0.8181307,0.8411667,0.8637374,0.8475318,0.8223227,0.8400156,0.8294258,0.843942,0.7969522,0.86277,0.8210567,0.8621488,0.8298877,0.8494232,0.8750642,0.8620321,0.8300755,0.8464795,0.8129575,0.8281773,0.821811,0.8604794,0.8268912,0.8483772,0.8425365,0.8268852,0.8669124,0.8031397,0.7971118,0.8043557,0.7932041,0.8274183,0.8373571,0.8038711,0.8529994,0.8392342,0.7821966,0.8135258,0.8449317,0.8367882,0.8771649,0.8811902,0.831137,0.8423663,"chr3"
"cg08219548",0.9933597,0.9835573,0.9989489,0.9761865,0.9892385,0.9704372,0.9847943,0.974786,0.9882016,0.9850692,0.9798951,0.9900053,0.9895906,0.9849228,0.9863063,0.9804671,0.9859332,0.9827399,0.9773855,0.9811472,0.9837004,0.9684794,0.9874076,0.9768375,0.9722067,0.9790825,0.9586152,0.9717564,0.9862257,0.9715849,0.9598905,0.968476,0.9848998,0.9760711,0.9804052,0.9785244,0.9506234,0.9838985,0.981477,0.9903087,0.9714604,0.9781411,0.9763634,0.9912351,0.9874185,0.9698571,0.9831959,0.9733627,0.982141,0.9800562,0.9822471,0.9780503,0.9867074,0.9787082,0.9664876,0.9591044,0.9700779,0.9768021,0.9784689,0.9874924,0.9841595,0.9837822,0.973051,0.9753083,0.9866026,0.9869595,0.9834601,0.983212,0.9761605,0.9751299,0.9758737,0.9892549,0.9773398,0.9758199,0.9595176,0.9801751,0.9852396,0.9683065,0.9724889,0.9721511,0.9862617,0.9759395,0.9406691,0.9770316,0.9856657,0.9869524,0.9706295,0.9823272,0.9875895,0.9778826,0.9867629,0.9794491,0.9662791,0.9822909,0.9682858,0.9784314,0.9844071,0.9706822,0.9833136,0.9739596,0.9906026,0.9834871,0.970446,0.9740804,0.9704957,0.9871357,0.9844663,0.9806977,0.9822522,0.9742814,0.9813303,0.9822118,0.98134,0.9757041,0.9916016,0.9836925,0.9581084,0.976529,0.9750825,0.97258,0.988533,0.9849456,0.9720967,0.9779688,0.9764082,0.9714694,0.9831074,0.9873217,0.982601,0.9891646,0.9718111,0.9754859,0.979329,0.9846307,0.9809138,0.9777951,0.9928195,0.9864438,0.9830271,0.9748451,0.9812795,0.9792665,"chr3"
"cg19824689",0.9221366,0.8814752,0.9150843,0.9425867,0.8956095,0.9130724,0.9039985,0.8878115,0.8704603,0.8911829,0.9323085,0.876863,0.856061,0.873802,0.9036081,0.8545912,0.9190914,0.8692157,0.8676815,0.8494603,0.9223534,0.9266379,0.8709579,0.9216321,0.8955396,0.9049583,0.9031148,0.8793165,0.8693514,0.8272302,0.8398519,0.9275047,0.8537899,0.9222703,0.86487,0.863956,0.8896727,0.9428338,0.9141487,0.9306744,0.8712344,0.8782704,0.8783054,0.8860513,0.8916472,0.8512805,0.9201828,0.9409836,0.9160008,0.8836569,0.9056692,0.9350583,0.8539369,0.9481094,0.9183789,0.9150522,0.820491,0.9375431,0.8692931,0.8481287,0.9128922,0.9318196,0.8956497,0.8885423,0.90462,0.8808018,0.9251239,0.8460237,0.9096865,0.8477024,0.8976062,0.8802822,0.8947172,0.9255113,0.8936016,0.8801199,0.8459534,0.9292184,0.9058411,0.8640939,0.8514933,0.8686979,0.9256617,0.8720192,0.9165183,0.9070963,0.9120593,0.8838191,0.9100031,0.8846608,0.8844127,0.890103,0.9126978,0.8837249,0.8902295,0.8530066,0.847086,0.8858703,0.9276898,0.8952102,0.908232,0.9172442,0.8878248,0.8634292,0.810394,0.9177149,0.8256816,0.8948961,0.9547328,0.9159796,0.9317717,0.8485517,0.9172031,0.9037903,0.8232532,0.8635997,0.8753595,0.8679958,0.9274121,0.9100607,0.9060164,0.8877488,0.8793638,0.8232413,0.879736,0.8398811,0.8720904,0.8766351,0.9011416,0.8963056,0.8864831,0.8908128,0.9359711,0.8772264,0.9081097,0.9475022,0.9109871,0.8840272,0.8991719,0.8917223,0.9129754,0.913332,"chr3"
"cg16323609",0.1512072,0.1438182,0.1384536,0.09845512,0.1630251,0.1101266,0.175301,0.2199069,0.1037982,0.1349524,0.1301642,0.2581819,0.1482328,0.1755683,0.121061,0.1916993,0.1419425,0.2315305,0.1261835,0.09356548,0.1546836,0.23029,0.1774603,0.1045459,0.1076093,0.1718564,0.2142894,0.2320202,0.1966749,0.1742141,0.1502231,0.1946025,0.1685274,0.1335703,0.1808305,0.1222794,0.1556615,0.08866184,0.1305818,0.2530379,0.1643244,0.2057348,0.1982552,0.2118792,0.1596694,0.183767,0.1839691,0.1421632,0.1788979,0.2051368,0.1437662,0.1371116,0.1023533,0.2528172,0.1996279,0.1248483,0.1698594,0.1633656,0.1591152,0.16237,0.1640638,0.1187435,0.1750735,0.1222698,0.07407197,0.1847649,0.1561266,0.1196746,0.1306073,0.1813951,0.1264551,0.1430294,0.2022672,0.2126581,0.1313202,0.2719848,0.1429678,0.0888857,0.1674478,0.1706469,0.1289527,0.1803974,0.131117,0.1730745,0.1460131,0.1439409,0.1787049,0.1525786,0.09467317,0.1681986,0.1607901,0.1716945,0.1182685,0.1683327,0.1231871,0.2083537,0.0964366,0.1299534,0.08554065,0.1259726,0.143053,0.133167,0.1444112,0.2056645,0.1499105,0.09100487,0.09650641,0.1636404,0.1612719,0.1548688,0.1053288,0.1290077,0.1326486,0.1602718,0.1460311,0.1335667,0.09252506,0.1718094,0.1004714,0.1434076,0.1332822,0.2339096,0.2204437,0.1631211,0.1267603,0.1565884,0.1333318,0.1201139,0.1748806,0.1752301,0.2093203,0.1059074,0.2157736,0.1861583,0.1274921,0.0930292,0.2262755,0.1293534,0.1929157,0.1131451,0.101983,0.1985606,"chr3"
"cg08276289",0.009445277,0.01072044,0.01075972,0.01357962,0.00135751,0.01600366,0.008332587,0.01462918,0.006974638,0.01285867,0.006249132,0.006910235,0.008055936,0.009575252,0.01571057,0.007526578,0.01091646,0.008009248,0.01810081,0.0161574,0.01086709,0.01611986,0.01737563,0.006885549,0.01221654,0.01042315,0.03128008,0.01620695,0.004608582,0.01394795,0.01042242,0.01247637,0.01353422,0.0149294,0.002019712,0.005737148,0.02269256,0.02612508,0.009018731,0.0211324,0.01654355,0.007283027,0.01685111,0.01299975,0.01854503,0.01341719,0.0158669,0.01566131,0.01413597,0.01822307,0.01359606,0.007962711,0.01415563,0.007138175,0.01264617,0.01178405,0.0120259,0.01028143,0.009408966,0.00757277,0.009085881,0.01008779,0.01728359,0.01353169,0.01188308,0.01453348,0.00828662,0.00550887,0.01036765,0.01549364,0.01630732,0.009949912,0.01172998,0.01910198,0.01286222,0.01505376,0.007725925,0.008753709,0.01359872,0.01857183,0.02028197,0.0172588,0.01580311,0.007114744,0.01077991,0.01622561,0.007853767,0.01442695,0.008178029,0.01403,0.01621334,0.0228619,0.008948546,0.01631014,0.002222222,0.007056056,0.0114793,0.004902368,0.01055599,0.01730353,0.006841349,0.02341849,0.01671803,0.01250901,0.02152725,0.01770354,0.01417974,0.003879168,0.009332066,0.008017654,0.01310948,0.01098696,0.01324927,0.003270379,0.009572956,0.01674877,0.01541943,0.01748072,0.008712032,0.06638567,0.007242839,0.01322683,0.02702703,0.01259219,0.01432717,0.01091923,0.01254796,0.004098361,0.0135518,0.02611605,0.008661864,0.01003552,0.01151401,0.009514208,0.00983551,0.009800198,0.00178304,0.01392182,0.01732294,0.01556358,0.009994491,0.006990593,"chr3"
"cg19441317",0.9166579,0.9563185,0.9502779,0.9512089,0.9086361,0.9392447,0.9325952,0.9252649,0.9311116,0.9573759,0.9557959,0.9518232,0.9349231,0.9175743,0.9388777,0.933145,0.9550296,0.9391898,0.9221585,0.9367489,0.9639312,0.9335021,0.9355181,0.9115102,0.9240227,0.9418832,0.9631557,0.9259485,0.9417003,0.9334149,0.9500243,0.962515,0.9018509,0.9448798,0.9630588,0.9518415,0.9452294,0.9578292,0.9467409,0.9275911,0.9440791,0.9577548,0.9377829,0.9364759,0.9121801,0.948767,0.9202931,0.9583747,0.9407368,0.9379194,0.9115799,0.9484457,0.9471703,0.9689637,0.9535893,0.9283333,0.9555558,0.9222293,0.9400823,0.9433644,0.9436868,0.9499182,0.9492595,0.9322338,0.9264504,0.947383,0.9708663,0.9365636,0.948688,0.9315285,0.9444625,0.9376425,0.9362536,0.9344358,0.9590284,0.9397392,0.9165436,0.9720317,0.9330493,0.9341544,0.9313349,0.9407816,0.9465918,0.945806,0.9594235,0.952737,0.9642749,0.9340875,0.9611288,0.9418243,0.9471002,0.9394079,0.9683029,0.9407938,0.9492704,0.9315465,0.9228008,0.9522183,0.9455587,0.9494002,0.9221681,0.9521325,0.9259952,0.9250616,0.9464612,0.9420731,0.9327253,0.9330484,0.9682012,0.9443916,0.9647824,0.9275233,0.9444798,0.9394579,0.8944685,0.8998954,0.9550915,0.9065634,0.9270225,0.9428932,0.9596951,0.9329292,0.9460982,0.9376909,0.9469419,0.9118352,0.9337803,0.9415634,0.9320839,0.9441419,0.934075,0.9444485,0.940951,0.9331629,0.9539631,0.9487058,0.9492983,0.9061277,0.9632861,0.9330117,0.9465452,0.9319321,"chr3"
"cg11492723",0.8623751,0.7994377,0.8857023,0.8141552,0.7988585,0.8543621,0.8545889,0.8324581,0.8484547,0.8191389,0.8449093,0.7186753,0.8264912,0.8437245,0.8159365,0.7638681,0.8993909,0.6946672,0.6970061,0.7974239,0.9211412,0.6511124,0.8512173,0.8079853,0.8668004,0.848721,0.7176069,0.8112455,0.8236221,0.7387008,0.8388977,0.7511254,0.9104362,0.8067854,0.8159303,0.8759974,0.7800785,0.7795829,0.9101015,0.6726153,0.7645129,0.7907327,0.8436683,0.8509214,0.8525174,0.8330209,0.7774767,0.7831638,0.7521638,0.8149766,0.7842956,0.884749,0.8939441,0.6704324,0.7032212,0.7803342,0.7998815,0.7492109,0.8113179,0.8581174,0.8233266,0.884455,0.776948,0.8569021,0.8986758,0.8567248,0.8239694,0.8662368,0.8322823,0.8679252,0.7546507,0.8310503,0.7744014,0.6649308,0.772452,0.7030931,0.8228108,0.8224501,0.8479197,0.8157805,0.7946942,0.7806575,0.8571693,0.8569615,0.8529408,0.8797604,0.8110819,0.788045,0.8433659,0.8858747,0.847871,0.7614421,0.8548808,0.7819975,0.8192897,0.8373915,0.9011576,0.7958781,0.911407,0.8462343,0.8564513,0.8112451,0.7696871,0.6991578,0.841332,0.8398481,0.8224561,0.877212,0.7733235,0.8135805,0.855837,0.7203659,0.8304579,0.73197,0.7547193,0.8065715,0.8001463,0.842894,0.7831757,0.8487529,0.7747027,0.7821088,0.8064019,0.7727769,0.8077025,0.8038407,0.8783822,0.8177569,0.8096187,0.8339788,0.6690118,0.8270508,0.7191469,0.8805674,0.8829499,0.8281936,0.7561648,0.8939043,0.7286031,0.8549432,0.9298855,0.8674833,"chr3"
"cg07482337",0.01746615,0.007910926,0.0160364,0.01021124,0.01511166,0.02347493,0.01054791,0.01836672,0.01117379,0.0120747,0.0182053,0.004577983,0.007841801,0.01170701,0.01695321,0.01745279,0.007657935,0.01518028,0.01382088,0.0176253,0.01274566,0.01438259,0.01464037,0.01048515,0.01225452,0.02062642,0.01583837,0.03359329,0.0117245,0.02187557,0.01209329,0.03066407,0.01553503,0.02161194,0.01816955,0.009190747,0.01116246,0.007112354,0.0220011,0.01414779,0.01757407,0.003857892,0.0187866,0.02063675,0.01214361,0.01269322,0.02806048,0.02964774,0.01720006,0.01687888,0.02033631,0.01018119,0.01014866,0.02401866,0.04402097,0.01110409,0.01636805,0.01073501,0.01251457,0.02168588,0.006396281,0.008749499,0.007997335,0.02433344,0.01578135,0.02770486,0.009621218,0.02145988,0.01086074,0.01858495,0.01720226,0.01429417,0.005920622,0.01372507,0.01676583,0.0175431,0.0151392,0.008970797,0.01762021,0.011605,0.02373757,0.01949724,0.03316409,0.004402722,0.01830614,0.008977528,0.02267658,0.01470014,0.01428451,0.02285166,0.02638374,0.0214407,0.0147198,0.01444887,0.01288942,0.006625005,0.02270523,0.01615622,0.006713688,0.01740194,0.009820218,0.02060781,0.01556052,0.0139222,0.02369465,0.02082287,0.01592422,0.007888325,0.02228254,0.01374706,0.007754223,0.01223109,0.01790563,0.02668799,0.01575941,0.01308814,0.02396472,0.02804515,0.01721676,0.0201361,0.01805647,0.0129446,0.007183028,0.01893488,0.006100748,0.02618368,0.0170267,0.01220606,0.01026029,0.01234535,0.01426328,0.0087994,0.007913395,0.01087359,0.02423545,0.02430663,0.01154788,0.01815236,0.02587505,0.01464128,0.0122555,0.01783303,"chr3"
"cg07329458",0.876857,0.9258916,0.877841,0.912759,0.9238696,0.8774371,0.8980349,0.9113653,0.8555717,0.9116114,0.9074468,0.8973806,0.9040809,0.9130889,0.9133607,0.8927833,0.8641411,0.9263819,0.9327389,0.893724,0.8863153,0.8561873,0.8999138,0.916396,0.8527619,0.9228131,0.8248412,0.8732969,0.8986612,0.921531,0.8970703,0.9086768,0.9225534,0.907075,0.8899222,0.8523834,0.912474,0.8934363,0.9120151,0.8971304,0.917825,0.8844103,0.9249262,0.9404613,0.9182944,0.9092868,0.9486929,0.8023388,0.8445139,0.9500795,0.8659489,0.901756,0.9066232,0.9173975,0.8789072,0.84536,0.9376926,0.9092951,0.9199496,0.9301857,0.8789811,0.9042315,0.8835674,0.9219895,0.9159481,0.9250726,0.883529,0.888633,0.8886441,0.9111364,0.7933942,0.9245849,0.9077894,0.9085013,0.8575859,0.9214147,0.8985789,0.9015906,0.9257829,0.9189928,0.8774769,0.9370317,0.8388568,0.9345097,0.8848287,0.8943234,0.8824071,0.8813212,0.8805042,0.9020309,0.8672824,0.4943616,0.8588381,0.9079503,0.8821232,0.8359107,0.9288453,0.8911779,0.9104812,0.8606058,0.8698568,0.8659108,0.8459021,0.9112447,0.9281012,0.8676509,0.9145032,0.8042627,0.7998074,0.9194854,0.8796254,0.8409299,0.8660709,0.8377624,0.9103453,0.8917124,0.8471955,0.9133525,0.8723063,0.8775803,0.8957037,0.9198169,0.9117087,0.9076761,0.8696529,0.890419,0.9155442,0.8952725,0.8832175,0.8560367,0.9350063,0.9039493,0.8778374,0.8831606,0.9127921,0.9355695,0.9331397,0.9125676,0.917768,0.827507,0.9058344,0.9122887,"chr3"
"cg07409227",0.9478144,0.958192,0.9592996,0.9619358,0.953724,0.9418961,0.9539595,0.936457,0.9648772,0.9398752,0.9427065,0.9559698,0.9331361,0.940057,0.9226235,0.9455043,0.9741878,0.930643,0.9093708,0.9325514,0.9626509,0.9278779,0.9263545,0.9508341,0.9317065,0.9211351,0.9433422,0.9335263,0.9491552,0.9282873,0.950945,0.940609,0.9404156,0.934215,0.9464635,0.9201649,0.9655491,0.9735884,0.9349971,0.9485374,0.9454856,0.9506258,0.9458062,0.9449308,0.9488005,0.9613383,0.9597624,0.9193625,0.9265287,0.9526427,0.9283207,0.9624862,0.9598661,0.9234057,0.9322891,0.9279386,0.9398183,0.9469892,0.9751439,0.9412769,0.9253055,0.9657907,0.9401626,0.9611856,0.9205401,0.9511178,0.9432253,0.94314,0.9550482,0.9230891,0.9252913,0.9637199,0.95124,0.9513815,0.9425277,0.9202073,0.9438142,0.9606689,0.9468414,0.9660264,0.9178324,0.9393583,0.9403524,0.9554891,0.9216859,0.9337773,0.9275857,0.9406978,0.957452,0.9271965,0.9381412,0.9379097,0.9729635,0.9326947,0.9624485,0.9399776,0.9232868,0.965442,0.937587,0.9514939,0.9365232,0.9479039,0.9545735,0.972317,0.9353028,0.9325607,0.9306781,0.9482784,0.9396068,0.9328328,0.9441504,0.9550233,0.9408035,0.9553283,0.9571767,0.9348014,0.9581214,0.9276891,0.9417978,0.9359296,0.9545037,0.9486411,0.9584644,0.9287349,0.9568785,0.9466222,0.9487274,0.931467,0.9481243,0.9348112,0.9260558,0.904827,0.9457638,0.9364547,0.9339816,0.9430092,0.9517456,0.9347399,0.9402153,0.9273772,0.9621319,0.940162,"chr3"
"cg10360403",0.8091884,0.873319,0.8917958,0.7990174,0.8065282,0.7579945,0.8461849,0.7548055,0.7209077,0.8389058,0.8102391,0.877181,0.82281,0.7773585,0.8252492,0.81949,0.7259689,0.7747965,0.8419379,0.8688676,0.8259076,0.6905252,0.8181336,0.839884,0.7988268,0.8743427,0.7746135,0.7455667,0.7858407,0.8267424,0.7289129,0.76038,0.7970969,0.7565392,0.8698517,0.8144105,0.7450084,0.8759251,0.7835366,0.8049645,0.8732617,0.8389961,0.7538595,0.8076923,0.8093137,0.7606669,0.8069372,0.8207506,0.7538126,0.8164804,0.755081,0.8049618,0.8156627,0.8117485,0.7471083,0.7804163,0.841794,0.8174069,0.6950862,0.8550361,0.8405616,0.8855404,0.7907794,0.788567,0.7761763,0.837277,0.8279106,0.8817522,0.8152767,0.6554226,0.8227157,0.9018182,0.8388529,0.8139757,0.8353038,0.8263666,0.8468354,0.8147448,0.8271158,0.746251,0.8358084,0.8322737,0.7651855,0.8615385,0.7924879,0.8185745,0.8234245,0.8290575,0.840796,0.7809657,0.8072979,0.7687349,0.7900426,0.806685,0.8304862,0.7460887,0.8137564,0.7983333,0.7900421,0.7762115,0.8907277,0.7210555,0.7575374,0.8368188,0.8123483,0.7815303,0.7398806,0.8164062,0.8398305,0.7927327,0.6731426,0.8007319,0.800816,0.816092,0.8108586,0.7592383,0.8361135,0.7774159,0.8188324,0.8006669,0.8279085,0.8515371,0.848643,0.7934651,0.7817259,0.7827097,0.8267025,0.8630837,0.8348264,0.8304291,0.7538604,0.8320431,0.7634234,0.8838568,0.7083198,0.8713635,0.8386256,0.8230653,0.818615,0.774,0.8562561,0.8274732,"chr3"
"cg21898609",0.9790548,0.937796,0.9645783,0.9836762,0.9672741,0.9585126,0.9667241,0.9613905,0.9475207,0.981432,0.9570705,0.9475456,0.9588287,0.9756933,0.9566061,0.9776118,0.9465195,0.9672086,0.9673482,0.960442,0.9542935,0.9351364,0.9461771,0.910594,0.9110357,0.9536168,0.9352195,0.9707898,0.9782506,0.9737257,0.9534379,0.9504834,0.9569851,0.9434761,0.9383415,0.928801,0.9906881,0.9518288,0.94308,0.9808897,0.9571813,0.9396504,0.9512071,0.9674105,0.9826806,0.9500931,0.9772435,0.933874,0.9526809,0.9608629,0.9719601,0.9454159,0.9525761,0.9506505,0.9308699,0.9445811,0.9608182,0.9477756,0.9711211,0.9462494,0.9497361,0.9837518,0.9599722,0.9750219,0.9440778,0.9822442,0.9609602,0.9495913,0.9567851,0.9561798,0.9130757,0.9916888,0.9766551,0.9594512,0.9627794,0.9707142,0.9681691,0.9589395,0.9527411,0.9475104,0.9761139,0.9630281,0.9379626,0.9663789,0.9704172,0.966413,0.9509022,0.9491789,0.9342847,0.9467229,0.9673677,0.9239701,0.9645201,0.9563529,0.9743935,0.9441055,0.9565864,0.9330672,0.9291747,0.9447895,0.9730657,0.9360566,0.9651134,0.9534364,0.9464418,0.9641335,0.9310636,0.9728918,0.9366549,0.9504247,0.9484876,0.9262621,0.92372,0.913986,0.9776361,0.9471309,0.9542498,0.9678988,0.9230032,0.9396987,0.9521414,0.9727299,0.945471,0.9595642,0.9480746,0.9341361,0.963109,0.9372594,0.9512706,0.9593877,0.9730922,0.9624441,0.972672,0.9709384,0.9712717,0.9617534,0.9593021,0.9613137,0.9616511,0.9555496,0.967286,0.9595751,"chr3"
"cg02604225",0.7288304,0.6931312,0.6856739,0.8557693,0.7004389,0.7780479,0.6321763,0.7989263,0.7843342,0.7597887,0.7868032,0.7778678,0.7661239,0.7941778,0.7068186,0.7435664,0.5821251,0.7355346,0.5917238,0.7588397,0.6775301,0.7392325,0.7617083,0.5906523,0.5863698,0.6684563,0.7833307,0.7252545,0.6950847,0.6776237,0.5313861,0.8464151,0.806511,0.7891222,0.6943181,0.6613611,0.6605063,0.7319279,0.7610359,0.8308655,0.6585745,0.6585633,0.6653989,0.7546774,0.7730674,0.6918498,0.7289015,0.8257845,0.88688,0.7589321,0.7347851,0.6581106,0.5831057,0.7938718,0.8026904,0.6356682,0.7112924,0.8412647,0.7762787,0.631105,0.6799474,0.7911513,0.7107968,0.6475286,0.7745108,0.7569158,0.6416125,0.7887265,0.6865927,0.7228827,0.8034051,0.733618,0.6775736,0.7581034,0.6020873,0.8579851,0.6406104,0.813536,0.6504901,0.721652,0.7476665,0.6703772,0.7228599,0.7378285,0.6900429,0.8247725,0.7191273,0.6142161,0.7433873,0.725663,0.6645273,0.7598677,0.7273245,0.6259144,0.7206335,0.6655132,0.8069887,0.6428806,0.8640968,0.8027207,0.7160885,0.6834373,0.5706429,0.7761984,0.6203876,0.7688175,0.6902931,0.6458791,0.8527323,0.7343991,0.7768093,0.595872,0.6646076,0.6484909,0.59755,0.5847573,0.7652034,0.6443613,0.8642279,0.7910129,0.7707416,0.7206501,0.69428,0.691967,0.7475846,0.7282739,0.6485544,0.6070012,0.7361202,0.5645597,0.7264472,0.8029819,0.7272989,0.7190236,0.8600298,0.6693819,0.7833918,0.6797932,0.7338233,0.8147026,0.8149249,0.707904,"chr3"
"cg02503763",0.105862,0.01793651,0.1383032,0.1197579,0.07346823,0.2154422,0.08098436,0.1434057,0.1454309,0.2112552,0.1375068,0.1538307,0.1080548,0.1443118,0.1510713,0.05458287,0.007835732,0.07491407,0.04697799,0.2749092,0.02897632,0.1911681,0.08024996,0.03746821,0.0632461,0.1419456,0.1885037,0.1115534,0.02988552,0.04420356,0.06011357,0.1352923,0.1099014,0.1256896,0.09079738,0.1083854,0.07587329,0.1210427,0.1842436,0.1665724,0.001370564,0.0601714,0.1540879,0.01803309,0.1221586,0.06653231,0.04113567,0.1949239,0.2500121,0.02950658,0.2145442,0.1210533,0.02677958,0.1495253,0.196634,0.05450163,0.04240428,0.03830988,0.01677291,0.04397461,0.08356385,0.2204257,0.1647682,0.1037581,0.1525927,0.05259932,0.1191995,0.1217346,0.2006183,0.1932392,0.3052664,0.03492901,0.09670137,0.08718702,0.08250005,0.1201842,0.01666515,0.1171997,0.1047252,0.07070421,0.09213491,0.08437357,0.08397404,0.1818978,0.1130321,0.193652,0.08518808,0.03080396,0.06174372,0.04610803,0.02457688,0.1480354,0.1458068,0.02343615,0.1260233,0.0007275979,0.20091,0.03528035,0.1971986,0.162753,0.08287292,0.09083697,0.05804461,0.03046672,0.07527223,0.1530072,0.1442067,0.06696318,0.2160452,0.1065056,0.2422824,0.1036672,0.0926507,0.07797359,0.06577674,0.05718247,0.1343483,0.0629438,0.1519893,0.1448121,0.191687,0.07500844,0.06831578,0.02245975,0.2484596,0.09134535,0.1318845,0.06895145,0.08632368,0.1033363,0.01408907,0.1239585,0.02421167,0.1006272,0.1245226,0.1926179,0.1771975,0.06373013,0.09822329,0.2338295,0.1125554,0.1080941,"chr3"
"cg05692960",0.759673,0.6930657,0.7331863,0.9107571,0.6898838,0.7969041,0.8036306,0.812917,0.7442946,0.8015709,0.8559567,0.7319314,0.7535172,0.72012,0.791816,0.6957305,0.6541096,0.6885882,0.6442011,0.8046734,0.7455891,0.7810905,0.7814923,0.701852,0.7933521,0.716785,0.6750759,0.7432107,0.7986747,0.6243172,0.8023943,0.7640376,0.7622322,0.7933841,0.6999577,0.7603619,0.713867,0.8508396,0.7965897,0.6671062,0.7331527,0.7710663,0.7349633,0.7271867,0.7974435,0.756457,0.7132861,0.7778201,0.7945076,0.6358262,0.8387698,0.8305289,0.7015771,0.6180351,0.6972307,0.700535,0.7018026,0.8584722,0.7301306,0.7042774,0.7454811,0.8356186,0.7632826,0.7943181,0.7707764,0.781622,0.7529993,0.8292418,0.7906087,0.7709494,0.8317261,0.7524754,0.6599793,0.7056486,0.7206987,0.652066,0.6090444,0.7937822,0.6863398,0.6914894,0.8119989,0.6898999,0.7894964,0.7698397,0.7507557,0.8055462,0.7199681,0.732836,0.7503281,0.7448979,0.7808793,0.6619366,0.6945038,0.7268363,0.7454684,0.6851546,0.8684822,0.74571,0.8966761,0.8818723,0.7381203,0.6371446,0.7399139,0.6244061,0.6690742,0.8213268,0.7406594,0.6646896,0.8578072,0.7706406,0.875984,0.7416414,0.8699058,0.7016367,0.6873666,0.7095837,0.8649902,0.7179525,0.814079,0.8252154,0.7698286,0.6828522,0.6441442,0.7514263,0.7206491,0.7410543,0.7497744,0.7338113,0.7643635,0.7189266,0.6562706,0.8203759,0.6905427,0.7737163,0.8673946,0.8806502,0.7047931,0.6597926,0.7583422,0.8643371,0.8328934,0.7632362,"chr3"
