,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg08006125,0.8200789,0.8511614,0.8555787,0.9178423,0.7566293,0.8557119,0.8768149,0.8648139,0.8380173,0.8705695,0.8938573,0.873925,0.8396423,0.8287418,0.8824505,0.7434457,0.9471451,0.8469261,0.8250745,0.9021843,0.8603538,0.82011,0.8508767,0.8683755,0.8868153,0.8550598,0.7213257,0.8364754,0.8281665,0.8021019,0.8905781,0.9046959,0.8458924,0.8997159,0.7954616,0.8893288,0.7984492,0.8135739,0.8573431,0.769329,0.8496653,0.8158295,0.8682107,0.8648587,0.8407835,0.7967977,0.8732497,0.8173658,0.7870238,0.8132851,0.8533065,0.8483151,0.8034101,0.8763479,0.7567363,0.8060099,0.8531646,0.8586118,0.8364942,0.8369153,0.8829684,0.8666557,0.8462469,0.8240013,0.8609446,0.8640648,0.892004,0.8609438,0.895551,0.8737954,0.8739824,0.8268561,0.6944993,0.8387617,0.8385645,0.8014679,0.7847053,0.8701562,0.8087315,0.8446326,0.8396819,0.8054182,0.9109188,0.8818767,0.9126847,0.8782197,0.8593673,0.7755466,0.8465975,0.8532536,0.8820556,0.8820804,0.8576264,0.8734746,0.8905358,0.822458,0.9127304,0.8536464,0.8725528,0.8876541,0.8354417,0.7812453,0.8639334,0.7485846,0.8192778,0.8831686,0.8634397,0.8905444,0.869148,0.8474913,0.8931891,0.8335677,0.8250549,0.8136648,0.8529772,0.8344994,0.8729938,0.8340077,0.9039669,0.9288223,0.8596493,0.7928243,0.8553913,0.7759499,0.8540412,0.8355081,0.8402048,0.8170566,0.8268119,0.8296109,0.8147406,0.8601598,0.822661,0.8170538,0.8445245,0.872859,0.8037085,0.8307732,0.8481005,0.8600172,0.8375815,0.8397296
cg19501306,0.8409186,0.8989549,0.8081268,0.7476154,0.7952958,0.7676528,0.8379634,0.8328497,0.6948834,0.7774045,0.7107352,0.8887077,0.7348998,0.7123601,0.7769084,0.6817369,0.8444043,0.8221664,0.7689828,0.729909,0.8132035,0.7888394,0.8197394,0.7543909,0.7813292,0.8135081,0.7581761,0.8059816,0.8074179,0.7921069,0.7368811,0.806564,0.7868446,0.785104,0.7787904,0.8161083,0.7921305,0.7210843,0.7463556,0.842831,0.7756851,0.8382719,0.7929901,0.7874099,0.8148368,0.8408262,0.7661563,0.6954995,0.8082459,0.7676102,0.7428577,0.7651227,0.7084085,0.7271513,0.7319783,0.824231,0.8208757,0.884609,0.8614956,0.8729327,0.7222257,0.7773476,0.8165601,0.7831456,0.7001773,0.8149891,0.775444,0.7400678,0.8068207,0.7495672,0.7312691,0.7601557,0.8274593,0.7359133,0.8181919,0.7904367,0.7388125,0.8339029,0.7435169,0.8181385,0.7164741,0.7649121,0.7933916,0.7790868,0.7783132,0.7245492,0.8689658,0.7770627,0.6829083,0.7809126,0.7909736,0.7295655,0.7744229,0.8764563,0.8548512,0.7620685,0.7656463,0.8091478,0.8069421,0.7701944,0.7705657,0.7649564,0.8615028,0.7447707,0.8574672,0.7065237,0.7494286,0.9008989,0.7855247,0.7554343,0.7406194,0.7944668,0.7552883,0.8558253,0.8771035,0.7550978,0.7131684,0.7383098,0.7420753,0.8052745,0.7275821,0.7954909,0.8149297,0.6747651,0.7114266,0.7662123,0.7355334,0.7192931,0.7726088,0.7688834,0.8484186,0.7273934,0.7532818,0.7630051,0.7945223,0.7576225,0.8107847,0.7434466,0.8040966,0.7168188,0.8022399,0.8168577
cg20820982,0.03643415,0.0294365,0.02485648,0.02770901,0.02712072,0.0410609,0.03917901,0.04237047,0.0244727,0.03258171,0.03580064,0.03705263,0.02860483,0.04914431,0.03061585,0.0300196,0.03291704,0.0485913,0.02449789,0.04245414,0.04597527,0.0778264,0.0399254,0.04478931,0.03476267,0.03240367,0.05563696,0.03579337,0.03955459,0.04178232,0.03033244,0.04337512,0.06726468,0.03132861,0.03510655,0.0285634,0.0369407,0.03146547,0.02320881,0.02033239,0.05875783,0.040934,0.04011249,0.04342142,0.03510833,0.06818717,0.03821776,0.02674683,0.03235436,0.0630902,0.03543391,0.03724985,0.02671669,0.03262074,0.03593425,0.0352072,0.03817208,0.03186165,0.03574933,0.03648034,0.04977935,0.03407489,0.03525919,0.0357856,0.0271994,0.0383033,0.02648196,0.04589722,0.03572454,0.02989886,0.05043323,0.02173849,0.0299085,0.03284332,0.03988156,0.02386824,0.02168791,0.0289581,0.04592375,0.04103907,0.03484884,0.02975233,0.0386989,0.02887791,0.04457323,0.02622685,0.01396047,0.03366175,0.02366527,0.0455144,0.03670101,0.05285943,0.0254571,0.04181086,0.02110176,0.03200745,0.03302795,0.0281806,0.03765537,0.04707254,0.03491387,0.05093639,0.04379292,0.03460537,0.02904415,0.03468189,0.03508754,0.02521876,0.03942819,0.0264592,0.03402015,0.03778413,0.04282778,0.02320635,0.02386406,0.02828494,0.01281741,0.06402938,0.03572717,0.03515577,0.04399063,0.04583708,0.02407302,0.03045702,0.0418354,0.03197027,0.03809377,0.02488639,0.0303031,0.02797197,0.04838072,0.09422363,0.04636835,0.02638984,0.0492186,0.03932487,0.01718773,0.03033517,0.01938359,0.0416049,0.02432649,0.0361958
cg08232654,0.8620962,0.8667012,0.892456,0.9037458,0.8463661,0.9062091,0.8792928,0.8540457,0.889848,0.8974026,0.8845805,0.8593992,0.8337311,0.8822259,0.8465136,0.8497864,0.9054231,0.8236459,0.8262035,0.8677196,0.9250147,0.8842208,0.8465205,0.8694683,0.8512993,0.8545287,0.874082,0.8472865,0.9002789,0.8251653,0.8958742,0.8456146,0.8947603,0.9125552,0.8504578,0.8687732,0.9096076,0.9443816,0.8840613,0.828797,0.8896856,0.9099564,0.9145114,0.8582152,0.8763385,0.8826812,0.8967301,0.8497778,0.9066035,0.835579,0.8731434,0.8740835,0.8850067,0.8162864,0.8616537,0.8665532,0.8804164,0.868177,0.8852094,0.8403547,0.8618248,0.8880758,0.8524702,0.9069884,0.8446098,0.8667119,0.9149056,0.8802265,0.9068007,0.88145,0.8870827,0.8930225,0.8772338,0.8542607,0.8989507,0.8149758,0.8433278,0.9341379,0.8377038,0.9009464,0.837539,0.8687296,0.9136211,0.8931023,0.8637042,0.9059077,0.9075561,0.8698416,0.8912004,0.8705072,0.8935694,0.8813437,0.9341968,0.8606366,0.8848913,0.9119867,0.9107457,0.9319342,0.9028346,0.9093248,0.8471118,0.8850218,0.9230411,0.8526649,0.9177793,0.9084296,0.8825832,0.8962438,0.8930366,0.913767,0.8923564,0.8764304,0.8977548,0.8633054,0.8967924,0.8451974,0.8753753,0.8715154,0.8655749,0.8881554,0.8943648,0.9110114,0.9021925,0.8520903,0.9063083,0.8598071,0.8707363,0.8805898,0.9067724,0.9094412,0.8491281,0.8899521,0.847882,0.9085437,0.8773825,0.8911339,0.8508321,0.892877,0.8720343,0.8901491,0.8878853,0.8828039
cg23683494,0.6678298,0.7180174,0.7134428,0.6650302,0.7310221,0.5965376,0.6006144,0.7608353,0.5694001,0.7364404,0.7183342,0.7437369,0.6420039,0.7356465,0.6387117,0.7122134,0.6214977,0.7858436,0.616896,0.6787231,0.6661671,0.7209466,0.6563704,0.6880035,0.6556021,0.7284189,0.6566571,0.7624997,0.6517193,0.6885343,0.6080277,0.6453078,0.837164,0.5757662,0.7400647,0.6864095,0.6429837,0.7568443,0.744296,0.8259509,0.6852442,0.7212058,0.794746,0.7200727,0.6947858,0.8008592,0.6749437,0.6292727,0.7067758,0.7298842,0.6535882,0.6452632,0.7319687,0.7319383,0.7077277,0.6194583,0.6822315,0.6732319,0.7822282,0.7027153,0.5524005,0.7256649,0.7136226,0.7597283,0.6405124,0.6737662,0.7100053,0.6219019,0.7639886,0.730507,0.6344938,0.7560713,0.7411505,0.6976049,0.6595011,0.7473372,0.7577259,0.6427661,0.6095695,0.7020068,0.6823801,0.7313875,0.6762091,0.7015649,0.71682,0.7394266,0.7248417,0.6744801,0.6452461,0.7378508,0.7337696,0.7035207,0.6281253,0.7498099,0.7390146,0.7258321,0.704408,0.6740846,0.6839203,0.6245934,0.7305854,0.671087,0.7854433,0.7269974,0.7591406,0.6394383,0.6434035,0.7488569,0.6140339,0.6378781,0.691513,0.6427797,0.740702,0.80029,0.6139205,0.5968155,0.5647444,0.733991,0.5382896,0.7147043,0.5770469,0.7877792,0.7173452,0.6334371,0.6162588,0.7101815,0.7180326,0.6393936,0.7515513,0.6773921,0.7418076,0.7060783,0.7311834,0.757486,0.6912334,0.5976025,0.7722435,0.7285713,0.728474,0.7311205,0.6630713,0.7279885
cg16345507,0.02699741,0.02178649,0.02184347,0.02728106,0.02605863,0.040846,0.02806093,0.02041908,0.0373599,0.02620796,0.02338858,0.02903704,0.02283957,0.01757013,0.02737247,0.02750903,0.019859,0.0226263,0.02347362,0.02884354,0.01893453,0.03577765,0.01129541,0.03304505,0.02743774,0.02485089,0.0444725,0.03535354,0.02766661,0.02378502,0.03316729,0.02864621,0.02108468,0.04768724,0.02797518,0.02366792,0.03772523,0.0382,0.02108313,0.02069309,0.02450469,0.02964356,0.0304029,0.03471634,0.0262242,0.02209887,0.01612743,0.02639899,0.02603743,0.02228101,0.0321944,0.03042561,0.03980439,0.03395096,0.02859116,0.02917107,0.02364488,0.04197741,0.02686907,0.02125936,0.03408211,0.03023821,0.04864914,0.03463108,0.02988347,0.01871858,0.03536755,0.02551146,0.02748302,0.02505261,0.03105988,0.03125823,0.02645985,0.03047289,0.04108142,0.02815906,0.03382644,0.02546513,0.03853373,0.02978776,0.03169911,0.0264214,0.04451402,0.02860275,0.03435202,0.02555866,0.02225365,0.02563055,0.02930884,0.03263279,0.02324754,0.0440016,0.02035441,0.03361711,0.02770781,0.03638173,0.03068839,0.0308951,0.04127085,0.04002026,0.02561294,0.02307588,0.02614951,0.02568202,0.03919045,0.02850255,0.02770432,0.02444606,0.02381953,0.02871605,0.03749865,0.02490315,0.05145691,0.02844372,0.02477929,0.03517781,0.04670675,0.03212851,0.04167629,0.03196577,0.0226398,0.03153368,0.03277455,0.02852288,0.02763385,0.02633136,0.02410299,0.02599211,0.02492734,0.02313341,0.0216357,0.02564662,0.02841765,0.03510224,0.02409359,0.03700516,0.03223517,0.03093948,0.02807737,0.03776575,0.03162867,0.0264432
cg00662142,0.04987504,0.02521198,0.01886066,0.02245716,0.03402853,0.03036319,0.02603755,0.03164429,0.02751859,0.01849398,0.04385831,0.03974246,0.02113909,0.02807308,0.01911673,0.02849541,0.03273081,0.0474441,0.02317832,0.02886062,0.03251922,0.03828339,0.04059481,0.02773907,0.03149824,0.03008395,0.03384978,0.03338092,0.0247535,0.03630228,0.02893843,0.03338449,0.03098373,0.03240627,0.02209831,0.02489673,0.02533564,0.02885473,0.02664509,0.01880879,0.02638896,0.02714808,0.03626655,0.05028264,0.04203261,0.04287682,0.03552126,0.02335718,0.0312687,0.02946486,0.0356852,0.02744943,0.02696124,0.03284586,0.0341482,0.02451477,0.03002948,0.02001193,0.0274759,0.02218304,0.0303983,0.03100951,0.02865168,0.03890502,0.02864107,0.02058681,0.04137905,0.03486843,0.02859874,0.03640549,0.02505867,0.02316621,0.03769512,0.02831185,0.02853943,0.02785943,0.03288003,0.01503828,0.03397522,0.02199921,0.03347456,0.03733864,0.04277647,0.03120423,0.02202839,0.02778646,0.03027864,0.02384925,0.02634164,0.02760895,0.03579389,0.0304274,0.02482852,0.02930708,0.01599321,0.02071293,0.02865352,0.02649932,0.02271085,0.03006989,0.02502664,0.02968332,0.03692257,0.02826082,0.03846628,0.02144977,0.03390072,0.01652987,0.0425131,0.03201271,0.03545062,0.03542793,0.03442221,0.02655415,0.03702852,0.03399512,0.03219262,0.03207952,0.04218092,0.03880351,0.02437287,0.02875348,0.02465767,0.0227384,0.02835019,0.02794487,0.0265718,0.03254031,0.03439922,0.0397997,0.03453068,0.03232199,0.03380174,0.02384548,0.03053368,0.03339405,0.02708573,0.0337164,0.02725372,0.02934318,0.030592,0.03014274
cg20180640,0.003798526,0.01295497,0.008804259,0.01554993,0.01604113,0.0267848,0.01064004,0.01377583,0.01149325,0.01507359,0.01139264,0.01518529,0.01013025,0.008727872,0.008481045,0.01172046,0.00941474,0.0124338,0.01446344,0.01187206,0.01711293,0.02602502,0.0169356,0.01069351,0.01441538,0.01422328,0.02249907,0.02464557,0.01547498,0.01926818,0.01009782,0.01462617,0.01478117,0.0184626,0.008967121,0.01295188,0.01264473,0.01389394,0.0212163,0.009139009,0.0135551,0.00983586,0.01340748,0.0128588,0.01643224,0.01334971,0.005803384,0.01228053,0.01659405,0.01951366,0.01021166,0.006544755,0.01663506,0.008047287,0.01667201,0.01237376,0.008621353,0.01509952,0.01698377,0.01480698,0.01290921,0.004109977,0.02037769,0.01847097,0.01654412,0.01437608,0.01265113,0.007639208,0.007032843,0.008094435,0.01349693,0.01335916,0.01391094,0.01630476,0.004868705,0.01616027,0.01583672,0.007425168,0.006281676,0.01612903,0.008197421,0.005770618,0.02192841,0.004828133,0.008606525,0.01140684,0.01031746,0.01460331,0.009416349,0.01394462,0.01700833,0.01524469,0.007479137,0.0125442,0.00842042,0.01417334,0.01876454,0.012219,0.01345788,0.01203044,0.006316088,0.02312951,0.008589951,0.01377503,0.01427445,0.01564792,0.0112316,0.008752735,0.008458319,0.009828742,0.01555968,0.01973136,0.02228921,0.0151255,0.01009195,0.02157859,0.0170764,0.0232509,0.01370096,0.01819608,0.01059266,0.009824281,0.008702409,0.01014181,0.02072674,0.0162516,0.01525728,0.01119645,0.02172437,0.01078501,0.02243561,0.01232411,0.00737889,0.008947006,0.01854225,0.006110767,0.008550789,0.01340277,0.01434872,0.01045825,0.007178107,0.00518176
cg08737421,0.01926405,0.01404815,0.005835222,0.009103106,0.01255655,0.01482244,0.01486051,0.01589264,0.01657491,0.004808715,0.009727834,0.01446795,0.009385588,0.02974882,0.01646682,0.006953277,0.01002847,0.0268264,0.01436243,0.01485213,0.008195134,0.02913855,0.01286417,0.01485991,0.02803075,0.01407716,0.01657916,0.01759584,0.03221277,0.01707802,0.01052423,0.02493815,0.02305197,0.03127538,0.007209556,0.01072391,0.01714907,0.01501092,0.01879832,0.01201491,0.01197893,0.007257768,0.02730228,0.02146324,0.01861729,0.007797392,0.00934625,0.02598263,0.01452736,0.01671436,0.01125612,0.00871172,0.0125425,0.01320279,0.02433333,0.02060744,0.02844679,0.01416611,0.009665867,0.008310558,0.01218454,0.01385188,0.01717155,0.02100899,0.02242251,0.01500435,0.01481895,0.01635457,0.01538484,0.01326978,0.03459663,0.01651018,0.01089621,0.00541773,0.02171516,0.009759221,0.01240168,0.01501292,0.01660706,0.0155185,0.01682202,0.01292826,0.02445111,0.01658227,0.01644556,0.01369094,0.01387138,0.01058343,0.01069765,0.02969333,0.01184977,0.03340808,0.00520347,0.02306271,0.01473086,0.02157732,0.0171001,0.0161383,0.03274826,0.02498343,0.01393791,0.02783097,0.01352084,0.01687454,0.02581555,0.02258937,0.0196505,0.01122364,0.02133343,0.008904837,0.02466489,0.01530722,0.02878818,0.006150325,0.01175149,0.01857326,0.01106095,0.009554265,0.01694064,0.02595888,0.01796242,0.01317499,0.01016913,0.0176063,0.01937622,0.01203125,0.01367928,0.01215501,0.0128058,0.01126012,0.01241223,0.001860087,0.01524354,0.011323,0.02195104,0.009796127,0.008715127,0.01103584,0.01392193,0.02669165,0.02228057,0.009095524
cg12116939,0.007188334,0.006258412,0.00725881,0.005429275,0.01275609,0.01479719,0.007381312,0.009410777,0.01294321,0.01166307,0.006018809,0.001827659,0.01004216,0.01032362,0.002963451,0.004047537,0.008025788,0.01433482,0.001631913,0.01878736,0.01043554,0.01772218,0.001098298,0.008477872,0.01073332,0.001786547,0.01876792,0.007299819,0.00361721,0.01237665,0.008778706,0.01345253,0.01425006,0.01454642,0.007768775,0.009095733,0.0108838,0.008885345,0.002450627,0.00465747,0.01007823,0.006587202,0.01040127,0.01148837,0.01438171,0.01657373,0.01132213,0.01230056,0.01101824,0.003291423,0.006163616,0.007503367,0.01232654,0.006662072,0.01112456,0.01216953,0.01155141,0.01467903,0.005165022,0.001948233,0.01402697,0.00596202,0.01456583,0.01562221,0.006194409,0.008560311,0.002271389,0.004778623,0.009499683,0.008934582,0.004322042,0.007274283,0.01105925,0.007579622,0.01345052,0.006171526,0.01397274,0.001734545,0.008257638,0.005274079,0.004520424,0.01264868,0.02216937,0.005290259,0.01400078,0.000366401,0.004829275,0.01136364,0.00874036,0.008107755,0.01085645,0.02048591,0.002273561,0.003196931,0.001436059,0.01030389,0.01344181,0.006321883,0.006877889,0.02095597,0.0102649,0.003529302,0.01564585,0.01079604,0.01669588,0.01900461,0.01362618,0.00638679,0.008077124,0.008272328,0.008233533,0.01267139,0.01267312,0.008661937,0.01362911,0.002239541,0.007455338,0.01295763,0.008047044,0.007273829,0.007627394,0.01198866,0.005610413,0.008972195,0.00355345,0.01143645,0.006461538,0.006970509,0.01422428,0.004907781,0.008898174,0.006334389,0.01618405,0.005921053,0.01499791,0.00734254,0.009572241,0.01546895,0.01101033,0.01109804,0.01013171,0.009531915
cg10384064,0.04366049,0.04310665,0.02374267,0.02812358,0.03270447,0.04871253,0.05055689,0.04843037,0.0419117,0.04418972,0.03667527,0.04467299,0.02882886,0.02675973,0.04582364,0.03553495,0.03498287,0.07549225,0.02569575,0.03560412,0.02451171,0.05624719,0.05512943,0.02156725,0.035922,0.03927759,0.08689895,0.06742838,0.07217327,0.05311481,0.03603028,0.04613311,0.04818274,0.02074759,0.02872947,0.03172342,0.05301919,0.04821467,0.05209855,0.04645593,0.04383075,0.02577887,0.03595482,0.03888952,0.0407409,0.02511741,0.02548252,0.05485952,0.02144222,0.0496801,0.027946,0.06901725,0.05136027,0.04846574,0.04280305,0.03568224,0.05164914,0.02671312,0.05807492,0.03080249,0.04538429,0.01216747,0.04602735,0.04181879,0.04067967,0.02883857,0.0239666,0.03949609,0.04105214,0.03455008,0.06193049,0.03946773,0.04764602,0.04222863,0.03958804,0.04657997,0.02373481,0.03374252,0.02971654,0.04055497,0.01195601,0.04158928,0.07065366,0.02233918,0.05181182,0.023564,0.03838074,0.05997081,0.02710742,0.04512704,0.04404848,0.04777023,0.03898125,0.05811755,0.03486108,0.04065883,0.05597059,0.04649301,0.02471298,0.04553283,0.03145822,0.07745731,0.04547379,0.06570398,0.05222949,0.05304961,0.03070828,0.01451803,0.02341442,0.0196007,0.06941952,0.04565059,0.03585374,0.05563261,0.03507765,0.03707786,0.02369687,0.06213765,0.03108049,0.03811238,0.03443649,0.04857532,0.05230533,0.04279221,0.04533155,0.02863471,0.03555088,0.0369707,0.03682446,0.04214924,0.0666343,0.02657081,0.03152338,0.04434833,0.01922359,0.045722,0.05047104,0.04787625,0.05453918,0.06679801,0.03529219,0.05041334
cg16579908,0.2406875,0.2583909,0.2772808,0.2052023,0.2987453,0.2344712,0.2939017,0.2658461,0.1702747,0.2240332,0.2005633,0.3012926,0.2086185,0.2845946,0.2281456,0.2868616,0.1993102,0.2612715,0.1636209,0.1622237,0.3281574,0.3081584,0.3150387,0.2014442,0.2296524,0.2882355,0.2560494,0.3780247,0.2953724,0.2609593,0.2544488,0.2517796,0.2517841,0.2355462,0.3194212,0.1864626,0.2581296,0.2026703,0.2746767,0.3155229,0.2806774,0.2911585,0.2624014,0.3556636,0.2584462,0.2389221,0.2346248,0.2624157,0.3279111,0.281029,0.1994563,0.263526,0.245891,0.2693829,0.2986107,0.2765436,0.2653216,0.2847897,0.3047737,0.198191,0.2600417,0.2270569,0.2311684,0.2845482,0.1490297,0.2338231,0.3238597,0.2463449,0.2460186,0.2490306,0.2163834,0.2619219,0.2972868,0.2558229,0.2384258,0.2911925,0.2389474,0.2019361,0.2669382,0.3107298,0.196062,0.2758509,0.2845224,0.2613824,0.2117519,0.2079766,0.2325154,0.1922192,0.2296043,0.3284245,0.2846454,0.2718338,0.2267423,0.2684002,0.1769572,0.2780698,0.1486865,0.1632545,0.2236583,0.242366,0.2635264,0.2675453,0.2184304,0.2814859,0.2617476,0.1666289,0.1799247,0.2072394,0.1843436,0.1776376,0.1927776,0.2427074,0.2321508,0.253817,0.2809265,0.2204993,0.1675133,0.2334605,0.1669633,0.2452209,0.1999212,0.3275585,0.2702067,0.229212,0.2749034,0.2551873,0.2068589,0.1958052,0.2819717,0.2042327,0.3617047,0.1830869,0.3222504,0.2224919,0.2112127,0.183258,0.3037218,0.2731598,0.2902458,0.23752,0.2242902,0.2574047
cg14132884,0.007815686,0.0056906,0.00990099,0.01117723,0.005519916,0.01508455,0.01162896,0.01449085,0.01629559,0.006647361,0.01066487,0.01541083,0.01042694,0.01689366,0.004613782,0.008083442,0.005276366,0.01406574,0.01595078,0.01055723,0.01660517,0.01480138,0.01464524,0.008240365,0.01587204,0.01147666,0.01869887,0.008292598,0.01302186,0.0109064,0.01644392,0.0206318,0.01358874,0.01443795,0.01289452,0.01442781,0.01158798,0.01542094,0.01162002,0.001874475,0.01747252,0.01437531,0.01516519,0.01060684,0.008720354,0.01530339,0.01082644,0.0131931,0.005484282,0.01161527,0.01027038,0.01635133,0.01168077,0.008526603,0.01444011,0.01687821,0.01311983,0.01000653,0.005289211,0.01260716,0.016964,0.01204003,0.01247082,0.0196726,0.009305835,0.009215046,0.008538142,0.00913207,0.01452438,0.01123101,0.02002273,0.004035818,0.006968102,0.01572905,0.02153575,0.004621882,0.007116866,0.0149591,0.008769295,0.01699742,0.01181319,0.01718213,0.01248022,0.01130602,0.007302177,0.009386684,0.009917898,0.01307113,0.01359591,0.01537702,0.01281204,0.0138657,0.01287554,0.009537242,0.00995061,0.01227723,0.009737098,0.01745878,0.01197939,0.01503689,0.009441337,0.01658686,0.01291845,0.006907478,0.0170682,0.01667766,0.02109158,0.01284829,0.01723138,0.009310168,0.01371501,0.01069274,0.01321586,0.01449969,0.01375185,0.01507472,0.0153651,0.008076806,0.01527162,0.02056325,0.01455287,0.01174068,0.008927934,0.01141565,0.0128135,0.01428399,0.01316845,0.01311831,0.01006009,0.01818512,0.01074931,0.01113284,0.01839128,0.01297935,0.01008959,0.01643447,0.008630137,0.0049636,0.02392992,0.01325394,0.01489118,0.009987893
cg09254101,0.8156683,0.7881974,0.8342348,0.8231287,0.7491024,0.8107478,0.8050684,0.8217389,0.9034917,0.8684058,0.8074372,0.6559258,0.8440491,0.8428555,0.7924816,0.763626,0.7987792,0.7607674,0.8350027,0.8287166,0.8308118,0.5662976,0.8496605,0.8017715,0.853696,0.8191697,0.690844,0.849486,0.8655592,0.7640385,0.8594233,0.7363497,0.8658916,0.8230429,0.8461622,0.7942416,0.7742975,0.7904903,0.8203735,0.7051526,0.8278253,0.7525398,0.8046815,0.8270094,0.8525757,0.7292009,0.7901157,0.7371198,0.7714986,0.8116515,0.8428801,0.8840713,0.8621907,0.6281996,0.7572316,0.7149581,0.790754,0.7155225,0.8329978,0.8796022,0.8155565,0.8369133,0.7647776,0.8245701,0.811061,0.8402799,0.8132087,0.8490514,0.7396593,0.787841,0.7613793,0.9023799,0.725446,0.7046985,0.8378967,0.6635425,0.7860738,0.848459,0.7107134,0.8352115,0.8466032,0.8268749,0.786258,0.845002,0.8108863,0.8628174,0.7336077,0.835585,0.8083488,0.8159867,0.7940021,0.7060914,0.8164591,0.7851009,0.8605855,0.7583182,0.8840302,0.8094659,0.8420094,0.8089998,0.8233899,0.8131285,0.7361169,0.7487798,0.8190151,0.7614024,0.8788771,0.8003966,0.8296259,0.7922072,0.848214,0.7841512,0.7936713,0.7514513,0.7595597,0.7860202,0.8154685,0.7898774,0.7685694,0.8409623,0.8086475,0.7927495,0.7520724,0.7798166,0.8227566,0.8489294,0.828214,0.8665698,0.8330493,0.8019673,0.7764219,0.887808,0.6666546,0.7870478,0.7874407,0.8056622,0.7182946,0.8444075,0.7753293,0.7535071,0.8639484,0.781225
cg07463866,0.7714099,0.6531806,0.7846697,0.7647586,0.6134253,0.8257509,0.7729137,0.7628231,0.7016803,0.8025907,0.7431474,0.6658171,0.7984277,0.7173532,0.7155087,0.673094,0.79263,0.6063963,0.6563084,0.6923517,0.6489216,0.668876,0.7218213,0.6836629,0.6997824,0.7556257,0.6431079,0.7062311,0.802629,0.6115373,0.772334,0.7160238,0.7569293,0.7960292,0.6425708,0.638792,0.6978783,0.7503718,0.7595588,0.6104376,0.7236123,0.7323786,0.7315388,0.6885957,0.7210409,0.7295283,0.7233374,0.7275141,0.6785964,0.7699784,0.7291173,0.7184653,0.734397,0.6426584,0.6493592,0.6334605,0.585363,0.7187427,0.7568367,0.6878906,0.7807975,0.7514197,0.7000738,0.7517514,0.7465436,0.7676898,0.6344598,0.7161128,0.7956641,0.7973891,0.760155,0.698484,0.5870889,0.6217405,0.6491464,0.7430572,0.648721,0.7554137,0.6180553,0.7053115,0.7078557,0.6589601,0.7686348,0.7043589,0.8013599,0.6913473,0.6340389,0.6563119,0.6682409,0.7972754,0.6873754,0.6978899,0.6733249,0.692153,0.7093925,0.6756775,0.7619224,0.7006218,0.7480609,0.7625922,0.7193683,0.607026,0.7251493,0.6072371,0.6790665,0.7996911,0.6975557,0.7383097,0.672305,0.7454594,0.780569,0.6363531,0.7289772,0.647452,0.7604233,0.7018649,0.7709586,0.706155,0.779956,0.7397496,0.7254976,0.5863531,0.7652336,0.6579864,0.7467367,0.7212748,0.7335009,0.6695875,0.7088028,0.7102743,0.7102132,0.7230089,0.5907855,0.7795318,0.8021655,0.7485377,0.6572424,0.6617178,0.7615403,0.8010009,0.7506967,0.717107
