"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg03899654",0.9379169,0.9198966,0.948934,0.9698291,0.9137236,0.9437778,0.8903169,0.9294792,0.8989166,0.9547601,0.9516638,0.950839,0.9397393,0.9495803,0.940829,0.9322692,0.946181,0.946355,0.8836713,0.9381873,0.9513961,0.9362707,0.9401779,0.9622655,0.9320324,0.9488192,0.9470467,0.8821442,0.9380962,0.9471908,0.956235,0.9069794,0.9297779,0.9546426,0.9635891,0.9349522,0.9565843,0.9529278,0.9492524,0.9091779,0.9668904,0.9070159,0.9451702,0.9096398,0.94946,0.8715453,0.9233838,0.9615493,0.9622432,0.9253669,0.9288597,0.9552766,0.9482095,0.9676445,0.943085,0.9358978,0.9302705,0.947061,0.9376469,0.9577651,0.9617344,0.9150657,0.9403749,0.9282979,0.9513191,0.9498348,0.9113393,0.8979272,0.8952298,0.9278556,0.9538378,0.9566485,0.9374331,0.9271697,0.9449571,0.9268196,0.9308376,0.973339,0.9237677,0.9410813,0.9183507,0.9574249,0.9444374,0.9451096,0.9508955,0.9299562,0.9342143,0.9659199,0.9156641,0.9468735,0.9495756,0.9356622,0.9311097,0.9408892,0.9567627,0.955453,0.9385676,0.9476232,0.9457224,0.9663996,0.936147,0.9060744,0.8914003,0.907466,0.9441431,0.9281309,0.9424516,0.9619017,0.9443899,0.9022321,0.9195435,0.9576371,0.9412593,0.955889,0.9403413,0.9053671,0.9208409,0.9141279,0.9651671,0.9400145,0.9533777,0.9588313,0.9570334,0.9011748,0.956987,0.9260639,0.8741188,0.8862819,0.9296917,0.9762285,0.9046366,0.903341,0.9057312,0.9677438,0.9294236,0.9534715,0.9221511,0.9489502,0.9165184,0.9196513,0.9586306,0.8952609,"chr21"
"cg17648393",0.8240125,0.8494554,0.8763813,0.9267787,0.8029048,0.9303455,0.8525528,0.8296134,0.8119442,0.8670925,0.8793536,0.8103844,0.8697933,0.8588067,0.8430287,0.8459417,0.8598597,0.7708342,0.800221,0.8401785,0.8781638,0.9141303,0.8642737,0.8805545,0.8236167,0.8536425,0.8982732,0.8622554,0.7921836,0.8890397,0.8196925,0.9190858,0.8436173,0.8907361,0.9162411,0.7824023,0.8472953,0.9099782,0.8657708,0.8025964,0.8651076,0.9219718,0.8045342,0.8635888,0.8080146,0.8324047,0.8086908,0.9235608,0.8914195,0.811091,0.8685396,0.8881455,0.8439653,0.8089383,0.9665276,0.8042663,0.8526795,0.8879183,0.8421054,0.8764303,0.880309,0.8661752,0.7794397,0.7847946,0.810882,0.8299709,0.9094129,0.8456419,0.8763608,0.822065,0.8962566,0.8714883,0.896698,0.7873055,0.9171431,0.8626961,0.8154471,0.8905282,0.8719893,0.8686201,0.8285289,0.8404975,0.9041817,0.8515901,0.8292632,0.8755652,0.8840029,0.8517337,0.8672119,0.875041,0.8797838,0.845284,0.8909796,0.798833,0.8604045,0.8572351,0.8171692,0.8616783,0.8762851,0.9245411,0.8761499,0.8143117,0.7750606,0.8833494,0.8438534,0.8178801,0.8015515,0.8171964,0.8721242,0.8829315,0.9171093,0.8910584,0.8566938,0.8839809,0.8107377,0.7826025,0.8938777,0.7823146,0.8854337,0.886318,0.9109926,0.8109635,0.8584444,0.821203,0.9098167,0.8908135,0.7811749,0.8119986,0.8849143,0.8841354,0.8854072,0.8185397,0.9370267,0.8554479,0.8396878,0.8806253,0.8618099,0.8041576,0.8538881,0.8542996,0.8928872,0.9221738,"chr21"
"cg26081014",0.9761196,0.9685585,0.9658405,0.9764028,0.9722426,0.97902,0.9819473,0.9783489,0.9605957,0.9755442,0.9734321,0.9661139,0.9774231,0.9810356,0.9730925,0.9705743,0.9615162,0.9463049,0.9630345,0.9751043,0.9802449,0.9770303,0.9758605,0.962395,0.9680808,0.9784,0.9666214,0.9703159,0.9876817,0.9567416,0.9682989,0.9765868,0.961644,0.9771949,0.9740932,0.9633336,0.9809962,0.9866796,0.9796083,0.969667,0.9818089,0.9584764,0.9703036,0.9714108,0.9679625,0.9893224,0.9478971,0.979869,0.9801099,0.9702034,0.9687923,0.9754645,0.9671866,0.9694,0.9727555,0.9723923,0.9584146,0.9817724,0.9852024,0.9777745,0.9740587,0.9810537,0.9757361,0.9683778,0.9758813,0.9619981,0.9701697,0.9481175,0.9843027,0.9733846,0.9699367,0.9865777,0.962022,0.973536,0.980971,0.9664546,0.9753333,0.9882674,0.9711062,0.9814261,0.9677297,0.9650104,0.9756924,0.9673976,0.967698,0.9707439,0.9777399,0.983177,0.9852014,0.977346,0.956217,0.962297,0.9800856,0.9726846,0.9808335,0.9779177,0.9821517,0.9814702,0.9673889,0.9803366,0.9838093,0.9622069,0.9879162,0.970784,0.9634655,0.9713897,0.9347622,0.9822939,0.9832018,0.9778411,0.9650378,0.9761057,0.9568403,0.9862936,0.9872774,0.967447,0.9541018,0.9750502,0.9920817,0.962943,0.9727221,0.9708355,0.9698139,0.9512471,0.9779703,0.9519189,0.9596166,0.9613127,0.9634397,0.9882749,0.979497,0.9779727,0.9824077,0.9765514,0.9757427,0.9790124,0.9724782,0.9353918,0.9476794,0.9801573,0.9886506,0.9740469,"chr21"
"cg14257576",0.9758155,0.9608306,0.9648047,0.9795225,0.9477376,0.9629928,0.9725269,0.9773054,0.9818828,0.957844,0.9577315,0.9735804,0.9619035,0.9528505,0.9724316,0.9551033,0.9473453,0.9892012,0.9596801,0.9521499,0.9746685,0.9613916,0.9729796,0.9772636,0.9630784,0.9658137,0.9525163,0.9654065,0.9331002,0.965042,0.9563754,0.9612331,0.9620789,0.9690948,0.9852018,0.9623546,0.9622719,0.9776203,0.9670539,0.9790561,0.9766876,0.9584721,0.9544872,0.9753554,0.9586624,0.9675615,0.9570959,0.9612897,0.96458,0.9453855,0.9736087,0.9549231,0.9773871,0.9818482,0.9491425,0.9607244,0.9619426,0.9652305,0.9263996,0.9800964,0.9740973,0.9800023,0.9611231,0.9670448,0.9490935,0.9626851,0.983769,0.9590481,0.969211,0.9583955,0.9590031,0.9560388,0.968409,0.9673847,0.9475389,0.9562015,0.9721352,0.9664157,0.9697814,0.9640597,0.9766385,0.9755413,0.9540801,0.9818507,0.9888208,0.9841933,0.9711248,0.9806849,0.97802,0.9684844,0.9669092,0.9600874,0.9679928,0.9559172,0.9662256,0.962469,0.9788132,0.9634864,0.9746128,0.9585767,0.9686122,0.9491616,0.9224388,0.9578386,0.9580881,0.9662967,0.9658037,0.9670485,0.9669475,0.9716147,0.9697222,0.9783506,0.9400404,0.952448,0.9119232,0.9376237,0.9427431,0.9497511,0.9580243,0.9311573,0.9705461,0.9828614,0.9776062,0.9556847,0.9736076,0.9379322,0.957378,0.9494534,0.9708094,0.9876626,0.9595573,0.9647523,0.9711172,0.9710928,0.9566167,0.9731092,0.979369,0.9657305,0.970172,0.9284757,0.9681917,0.9775632,"chr21"
"cg20442269",0.6400605,0.7451535,0.7052851,0.6207082,0.7010092,0.6863881,0.7071861,0.6687458,0.523643,0.6776353,0.6721191,0.798963,0.6628972,0.6097813,0.6686438,0.6897167,0.6956524,0.7650617,0.6124298,0.5676981,0.7641266,0.7372345,0.708651,0.6734743,0.6500242,0.7303071,0.7508995,0.7826767,0.7817915,0.7047289,0.6869946,0.7166031,0.7010513,0.6200062,0.7559906,0.6752147,0.7117914,0.679553,0.7131772,0.8541062,0.7187984,0.7582846,0.7540353,0.7244047,0.6511534,0.7402342,0.6742837,0.6743423,0.6591445,0.7069616,0.5866099,0.6950509,0.6328916,0.7757395,0.7411634,0.7475211,0.7166762,0.7098267,0.786764,0.7303812,0.6576056,0.6148277,0.6752236,0.6949942,0.5576268,0.6914988,0.7252839,0.6050925,0.7094733,0.7186462,0.6382333,0.670533,0.7597053,0.6964249,0.6932104,0.7277131,0.6704093,0.6298807,0.7169335,0.7331049,0.5815196,0.6736824,0.6777512,0.6831025,0.6376771,0.6058516,0.7384371,0.6348743,0.6735427,0.7556878,0.7160955,0.6726,0.6363663,0.740692,0.6770104,0.7050836,0.5625624,0.692104,0.6150803,0.6731692,0.6550995,0.7021578,0.7148939,0.7165069,0.737892,0.629024,0.5812834,0.7308671,0.5572138,0.6360463,0.6665789,0.7049355,0.6618666,0.7766895,0.6998975,0.6257706,0.5728629,0.6644916,0.6023138,0.647722,0.6479828,0.7479041,0.7378026,0.6321019,0.6232358,0.6299932,0.5993581,0.6140548,0.6107674,0.721429,0.7943227,0.6144486,0.7920438,0.7220319,0.6173801,0.6327296,0.7620625,0.642941,0.8107015,0.6540976,0.6397928,0.6769726,"chr21"
"cg15683970",0.8610218,0.8866215,0.8345963,0.8915339,0.7253446,0.8186507,0.8506255,0.8748673,0.7883411,0.8697848,0.9550826,0.8060706,0.8506514,0.7931536,0.8369013,0.8164319,0.9720947,0.7976956,0.822374,0.8048899,0.8278286,0.7957578,0.8700661,0.849359,0.7815338,0.8926795,0.8705765,0.8170323,0.9307866,0.7759737,0.9109461,0.8313525,0.8072056,0.9229141,0.8149999,0.8384736,0.7976947,0.8738839,0.8717925,0.7544817,0.8761754,0.8474421,0.8637842,0.8526031,0.8631007,0.8627433,0.8296026,0.8750533,0.8182502,0.8911653,0.8440234,0.8617017,0.7981439,0.8472663,0.859652,0.7878492,0.8149998,0.8035132,0.8642585,0.817405,0.8054649,0.8386818,0.7893975,0.8886453,0.8519556,0.9088049,0.9116999,0.7868802,0.8402233,0.8484652,0.7614112,0.8200821,0.7132179,0.7678204,0.8602075,0.8151934,0.814998,0.9313041,0.8050326,0.7924382,0.8465641,0.7745525,0.8869659,0.8449361,0.8029245,0.7893961,0.8475061,0.8875565,0.7948289,0.8525689,0.8207841,0.865767,0.8375063,0.9017361,0.8266897,0.8144131,0.8215958,0.89239,0.8899224,0.921881,0.8848695,0.7207516,0.8721387,0.7524203,0.801124,0.9058125,0.8211631,0.8904737,0.8285242,0.8790026,0.9609331,0.7895401,0.852044,0.8166639,0.8292914,0.8368807,0.8377223,0.8264254,0.8863048,0.9019753,0.8531744,0.7788998,0.8507585,0.7073689,0.8874772,0.8312512,0.8598406,0.7726599,0.8171576,0.861549,0.8586653,0.8301335,0.7467758,0.8899939,0.8741839,0.8599766,0.8383986,0.7876457,0.8450433,0.8671902,0.8776696,0.8576994,"chr21"
"cg01628972",0.9339916,0.9397045,0.928034,0.9343166,0.9403589,0.9141298,0.9382056,0.9298222,0.9197671,0.9234503,0.9228941,0.9311745,0.9253515,0.9163451,0.9339508,0.9196431,0.9403556,0.9381399,0.9060612,0.932141,0.9331123,0.9325975,0.9286527,0.9368579,0.912821,0.9439784,0.9211407,0.9243048,0.9419988,0.9139152,0.9197721,0.9181316,0.9426233,0.9100018,0.9422033,0.9065113,0.9346399,0.9492118,0.9270386,0.9313467,0.9199227,0.9171034,0.9390731,0.930857,0.9248688,0.912309,0.9023655,0.9279603,0.9159115,0.9355214,0.9188123,0.911225,0.9244572,0.9380744,0.9394462,0.9222766,0.9198998,0.9385239,0.9318179,0.9161739,0.9158167,0.9394589,0.9186524,0.9175261,0.8933689,0.9401349,0.9462528,0.9243685,0.9360939,0.9221664,0.9144092,0.9490553,0.9158254,0.9371767,0.9225758,0.9188465,0.916412,0.9694346,0.9394321,0.9390054,0.9249867,0.9164148,0.9348217,0.9285856,0.9286122,0.9165946,0.9362865,0.9248315,0.9273921,0.9329098,0.9041455,0.9501349,0.9218667,0.9203263,0.9401241,0.9424747,0.9066083,0.9180747,0.9136166,0.9252347,0.937394,0.9067493,0.932346,0.9365171,0.9162404,0.9284811,0.9205096,0.9385937,0.888701,0.9209298,0.9619207,0.9112472,0.9280841,0.9435359,0.9157235,0.8403125,0.8647734,0.9347467,0.9534322,0.9238353,0.9303664,0.9447734,0.9369591,0.9267798,0.8856949,0.9182402,0.9378253,0.9050751,0.9377558,0.9143034,0.9401236,0.936735,0.9395314,0.9380058,0.9108494,0.9320465,0.9482691,0.9118666,0.9330681,0.9262769,0.9283979,0.9207107,"chr21"
"cg05441651",0.04046965,0.03753541,0.02346829,0.03509992,0.04163127,0.03704859,0.0249329,0.04702958,0.01827404,0.04836467,0.03261972,0.0169692,0.03689114,0.05255964,0.0376572,0.03475715,0.04071598,0.04877432,0.0371005,0.04761905,0.02735543,0.03611,0.05637472,0.02995437,0.04384611,0.02378407,0.04702861,0.04007977,0.03147084,0.04938036,0.04409216,0.0446415,0.05164228,0.05407581,0.04145576,0.03669521,0.04085138,0.03249062,0.04660477,0.04969006,0.04778555,0.0259979,0.04076061,0.0471564,0.0557971,0.05647523,0.04790941,0.01817751,0.03186483,0.02702542,0.04649813,0.0627024,0.0400929,0.02326021,0.03388517,0.03067743,0.05554823,0.0499573,0.04481185,0.0385416,0.03520805,0.04120463,0.05869907,0.05141123,0.0527604,0.04028607,0.0262599,0.03276167,0.0253682,0.04155873,0.0130523,0.03743601,0.03429777,0.02683407,0.03559287,0.04337256,0.03102737,0.0356228,0.0256274,0.04552228,0.04368103,0.03773981,0.04384134,0.03337123,0.04419521,0.04197642,0.03205239,0.04565041,0.02829028,0.03496241,0.03637037,0.05642386,0.01840827,0.04402516,0.02847435,0.05190787,0.05654706,0.04783538,0.0534734,0.03947643,0.04991025,0.04411277,0.03624002,0.0500683,0.04820109,0.04226044,0.05006725,0.03362399,0.04394891,0.03578331,0.03650117,0.05826828,0.05296073,0.03277334,0.03195219,0.04432926,0.02991815,0.03907126,0.0322399,0.04435512,0.02616572,0.0406115,0.03824848,0.05349028,0.04046243,0.04212431,0.05068664,0.04780158,0.04142316,0.0521554,0.03965165,0.05616177,0.03462798,0.02626545,0.06158716,0.0368723,0.03884047,0.04152047,0.03117276,0.03238232,0.02894456,0.05843651,"chr21"
"cg17038693",0.8139489,0.6729622,0.7944539,0.8727541,0.66766,0.7784501,0.7883901,0.7315996,0.8335264,0.8287355,0.8731609,0.7130191,0.8349249,0.7666463,0.7279434,0.7294287,0.7004558,0.6855524,0.6577218,0.8149903,0.7406134,0.669307,0.7928092,0.7224128,0.7202529,0.7074756,0.7374705,0.7004509,0.7393417,0.6533233,0.7093273,0.7602597,0.8036742,0.7696729,0.7579865,0.7252722,0.6295174,0.7611764,0.8201021,0.7332596,0.7431119,0.72349,0.7173458,0.7482023,0.8056837,0.738694,0.6807631,0.8193093,0.7959279,0.7195692,0.7522936,0.7954035,0.7360862,0.7213692,0.7124691,0.6275096,0.7135217,0.7837859,0.6672806,0.6942249,0.7477604,0.8475672,0.7081989,0.7272484,0.796659,0.7698377,0.7453525,0.8050154,0.803559,0.7552713,0.8366897,0.7825831,0.7548107,0.6887118,0.6287065,0.720253,0.7053796,0.8598499,0.740221,0.7529871,0.7855839,0.6929554,0.7157756,0.7632602,0.753389,0.8554943,0.6907198,0.7376997,0.7660211,0.6843286,0.7460427,0.727851,0.693531,0.5986861,0.7887173,0.7140388,0.8443775,0.667654,0.8413303,0.8003608,0.7665547,0.688841,0.6140149,0.7057269,0.6726342,0.7716252,0.7430673,0.675059,0.8309916,0.8065447,0.8298079,0.6545478,0.7652158,0.6628194,0.673929,0.6635837,0.7404466,0.6267272,0.8476648,0.8031145,0.6809626,0.674547,0.6284992,0.7102039,0.7502924,0.7714271,0.7071133,0.7299254,0.6947997,0.6095512,0.7186038,0.8476518,0.7452704,0.7632229,0.8388569,0.8250828,0.699721,0.7634416,0.7381031,0.7760268,0.8836294,0.7775112,"chr21"
"cg13159023",0.05846075,0.05039644,0.2743135,0.01794688,0.04227602,0.1445436,0.06027076,0.1080344,0.2495734,0.08806069,0.01514505,0.01876027,0.02017773,0.2247362,0.1359885,0.02029221,0.1120055,0.02098408,0.06901821,0.02743484,0.1159932,0.1577083,0.1652797,0.0355102,0.2214388,0.02279202,0.1853192,0.09634064,0.06862044,0.2019855,0.1414165,0.2529246,0.1344997,0.04005059,0.2001555,0.03898324,0.1210542,0.09771613,0.09411654,0.07207653,0.1769491,0.1531096,0.02250089,0.03355325,0.02441271,0.1770186,0.1263052,0.03202791,0.02508289,0.1363308,0.1871867,0.04477312,0.08957479,0.02623907,0.05117053,0.04503145,0.1017338,0.2191018,0.1549585,0.06262437,0.02982867,0.1699498,0.1176037,0.03470437,0.07763188,0.02454891,0.05717434,0.03900415,0.02076342,0.2120104,0.03440214,0.1514927,0.05363486,0.02287691,0.06988903,0.07751177,0.1074496,0.2053118,0.04052083,0.04696168,0.06819694,0.05770211,0.1016808,0.3426006,0.03507837,0.03276237,0.02872321,0.03431468,0.2240618,0.01665887,0.245098,0.1343024,0.02353339,0.2018822,0.5576119,0.1732439,0.07197893,0.02102068,0.04948036,0.02941176,0.2083639,0.04930601,0.04430458,0.1510313,0.06700168,0.2493677,0.03181037,0.1200547,0.2956044,0.3027434,0.02574194,0.02425839,0.03648381,0.1722718,0.1140369,0.01851005,0.04095386,0.02727896,0.2876208,0.174005,0.04215034,0.1212211,0.07550865,0.02054325,0.0967969,0.04251208,0.153448,0.01411027,0.06307546,0.02572575,0.2328868,0.07308058,0.07844723,0.04097741,0.02941176,0.02154111,0.0329912,0.2326047,0.1856367,0.0359943,0.01109865,0.2027496,"chr21"
"cg23997156",0.8314244,0.7184832,0.792632,0.8516858,0.7308673,0.8809833,0.7751601,0.7639158,0.7945481,0.8122267,0.7456108,0.7842543,0.8072385,0.7457053,0.807293,0.6873267,0.7332699,0.7231149,0.7566779,0.8796556,0.8043906,0.8179927,0.7191311,0.7889313,0.7574008,0.7043837,0.7483711,0.7769204,0.7622197,0.6712153,0.7956043,0.8058313,0.8142786,0.8276065,0.6935095,0.7349412,0.7463519,0.8937429,0.8286823,0.8238836,0.7304597,0.763188,0.8156793,0.7412422,0.8120122,0.7463485,0.81696,0.7789447,0.7542618,0.7829066,0.7549754,0.808987,0.788964,0.7168203,0.7702112,0.7694619,0.7448704,0.7845174,0.7643792,0.7530545,0.8289566,0.7869035,0.7333085,0.7416966,0.8236833,0.8230519,0.8331517,0.8212445,0.8389928,0.8019338,0.8214744,0.7811102,0.7024777,0.7635785,0.7017072,0.7817279,0.7260626,0.827251,0.6997054,0.7859579,0.7683301,0.7609267,0.8243677,0.759097,0.7796575,0.8103565,0.7600019,0.7579285,0.7911565,0.8052992,0.7441049,0.775638,0.7690298,0.7401096,0.7882756,0.7626155,0.9089972,0.7965875,0.8850823,0.8486508,0.7396229,0.6978738,0.7371488,0.7367369,0.747289,0.8412877,0.8117908,0.7485562,0.8112037,0.807851,0.832247,0.7536769,0.7739299,0.7118189,0.7720868,0.7191662,0.8084402,0.736725,0.8193887,0.8182101,0.7430548,0.721069,0.8277253,0.7199448,0.8278636,0.7708586,0.7741145,0.7418506,0.7125867,0.6911642,0.7491362,0.8172261,0.7742252,0.8357809,0.8648486,0.8301217,0.6938413,0.7505423,0.8089814,0.8568843,0.8493526,0.7848274,"chr21"
"cg00744433",0.8388055,0.7184735,0.7515421,0.9235431,0.7499178,0.7141541,0.7935661,0.8315376,0.8633499,0.8239157,0.9441307,0.8899175,0.8065653,0.8467388,0.8574521,0.8129689,0.8005509,0.7706464,0.7355406,0.8832981,0.8141098,0.8341685,0.8024716,0.7699796,0.6776355,0.7980951,0.8453048,0.7720014,0.7716719,0.7770872,0.7434664,0.9015408,0.8351456,0.8975661,0.7971775,0.8073763,0.6801359,0.7915519,0.8376496,0.8581971,0.7334582,0.846428,0.7588622,0.7721712,0.8599083,0.7708146,0.8034902,0.8687079,0.900258,0.8156829,0.8160107,0.8327427,0.7820415,0.8213896,0.7898931,0.7633483,0.7946987,0.8598849,0.8462925,0.6701549,0.8558218,0.8908874,0.7656536,0.7622305,0.9105516,0.8034241,0.7630403,0.7855696,0.8236717,0.8024658,0.8755788,0.7768992,0.7665082,0.7418344,0.6877358,0.8498826,0.7429096,0.8036775,0.7763487,0.8079752,0.8547556,0.8131335,0.8601891,0.8046146,0.7848783,0.8492121,0.8172415,0.8478016,0.788004,0.8198252,0.7560369,0.8162631,0.8680203,0.6745092,0.7411617,0.7723387,0.9098216,0.7701518,0.9024538,0.8736061,0.802578,0.8161974,0.7330896,0.7946936,0.7296235,0.9147478,0.8358999,0.7513657,0.9150534,0.863861,0.9066559,0.6752913,0.8328609,0.7097025,0.70845,0.7443034,0.8949332,0.6879647,0.8480131,0.9125374,0.8227681,0.7709931,0.827366,0.8600168,0.810392,0.7765797,0.811102,0.7076992,0.828937,0.6441823,0.7928271,0.8927105,0.8180719,0.8162943,0.9373029,0.7936678,0.818811,0.7658686,0.7286391,0.8472882,0.8980094,0.8652418,"chr21"
"cg13334579",0.9148188,0.927377,0.9363888,0.9131328,0.8580884,0.7989962,0.9034663,0.8679908,0.8150665,0.9291158,0.9077819,0.8451393,0.8012533,0.948128,0.835535,0.8706563,0.8591184,0.7481929,0.7961895,0.7947323,0.8635726,0.8746761,0.91958,0.8232617,0.9114009,0.9105246,0.8129784,0.8560773,0.8495809,0.8225438,0.9099046,0.7442223,0.9050441,0.8962798,0.8906462,0.8785584,0.8671291,0.9238209,0.8445449,0.6918572,0.8135463,0.934142,0.8659964,0.9417569,0.8436798,0.8242085,0.8184254,0.8476269,0.8451633,0.7955386,0.8831836,0.9129369,0.8212303,0.7975092,0.7853465,0.8955483,0.8843165,0.834628,0.860511,0.8865883,0.8702143,0.9196159,0.7723596,0.8755353,0.8553089,0.8334969,0.8900038,0.8885692,0.8796885,0.9122247,0.8322711,0.8594406,0.7490261,0.7536866,0.9112159,0.7490045,0.8889173,0.8995424,0.8598122,0.8841526,0.8209259,0.8727597,0.8511683,0.8547843,0.8680485,0.8916372,0.8015683,0.9312715,0.8337585,0.9388947,0.9122662,0.8489773,0.9110914,0.8891288,0.8893736,0.879164,0.8835729,0.8316295,0.7893465,0.9017979,0.9409881,0.808952,0.866896,0.8271263,0.8443655,0.8424268,0.8086297,0.8513324,0.8095599,0.9004979,0.9209158,0.7670999,0.8966163,0.7597507,0.8913937,0.88092,0.9024715,0.7968427,0.9227896,0.8747078,0.9150463,0.8539118,0.8597797,0.8033072,0.8846366,0.8529126,0.8566254,0.7932202,0.7887963,0.8837328,0.9020448,0.864714,0.7611961,0.8930333,0.8962289,0.8064957,0.8268102,0.8397394,0.9045148,0.8892026,0.8649194,0.879015,"chr21"
"cg11399508",0.01264266,0.009692179,0.01005845,0.008130172,0.06535615,0.0199795,0.02680651,0.01728908,0.01243632,0.0108114,0.014923,0.09348089,0.0192588,0.01208021,0.01137752,0.02441686,0.004779428,0.02978311,0.03540812,0.008219484,0.004442126,0.06634835,0.0112709,0.02218703,0.02281717,0.02371776,0.06843621,0.01594414,0.0404933,0.02188695,0.01923499,0.03789003,0.02933591,0.01831908,0.02330782,0.01734708,0.02513441,0.006263572,0.0174338,0.1414981,0.02537814,0.01186013,0.0188099,0.01433058,0.01967208,0.04601319,0.01382102,0.04078066,0.02044633,0.1142298,0.01396514,0.02303994,0.02743731,0.02477862,0.06375094,0.01986709,0.042493,0.04005418,0.02406292,0.0294326,0.03609035,0.004575211,0.03305345,0.01826122,0.01763953,0.03857536,0.007669775,0.002617061,0.01683597,0.03154631,0.0317949,0.01568878,0.02790152,0.07989379,0.01707219,0.1553117,0.009424027,0.02801432,0.008303952,0.01088336,0.006903557,0.02004063,0.04317022,0.01936268,0.01248049,0.01927016,0.05172833,0.03539332,0.01107003,0.02883476,0.03078948,0.06213627,0.007435943,0.03966078,0.0139068,0.01391835,0.01250721,0.0275985,0.007225895,0.0124842,0.03056575,0.03135314,0.03575937,0.04915897,0.02294915,0.02345317,0.009054927,0.02170395,0.008515926,0.008297833,0.02770151,0.02443333,0.02841946,0.02531661,0.01270549,0.01610039,0.02324207,0.03509074,0.01458477,0.03710384,0.0212296,0.03339318,0.115613,0.01842855,0.03738724,0.02245941,0.01253294,0.009261689,0.02176771,0.02986325,0.02264654,0.02212681,0.04040845,0.01583745,0.007043252,0.01089459,0.06171319,0.01193601,0.09208126,0.02818135,0.01544254,0.009233511,"chr21"
"cg00829136",0.9482618,0.934601,0.9519892,0.9584818,0.9083421,0.9176532,0.9240289,0.9198887,0.9252861,0.9351298,0.9348929,0.9559169,0.932526,0.9308173,0.9608572,0.928177,0.9407519,0.9401753,0.9346197,0.9246478,0.9458322,0.931697,0.9319369,0.9187691,0.944292,0.9303651,0.9058562,0.9369263,0.9397904,0.9361175,0.9323004,0.8929387,0.9259449,0.9134758,0.9619593,0.9108842,0.9646384,0.9703148,0.9323712,0.9554544,0.9359148,0.9527931,0.9441702,0.9540989,0.9301881,0.92579,0.9262831,0.9306172,0.9339084,0.9319839,0.9181239,0.9246575,0.9514855,0.9157186,0.9326417,0.94973,0.9273293,0.9350539,0.9290005,0.9184766,0.9526661,0.9280145,0.9278933,0.9722943,0.9178066,0.9316376,0.925043,0.929221,0.9286837,0.9204015,0.9435845,0.9176437,0.9384783,0.9325011,0.9312729,0.9402815,0.9385371,0.9361531,0.9494545,0.9499591,0.8750977,0.9414662,0.9687019,0.9324653,0.9550948,0.9339602,0.9375348,0.9283864,0.9612574,0.9383093,0.9360829,0.9307966,0.9466727,0.9494667,0.9411212,0.9344178,0.925878,0.9397802,0.9217625,0.9396641,0.8866698,0.9271032,0.9091335,0.8981283,0.934309,0.9093522,0.8530997,0.9585295,0.9506268,0.9321312,0.915993,0.9379538,0.931604,0.9364636,0.9248608,0.911493,0.9342875,0.9204172,0.950327,0.9302377,0.9076147,0.9478563,0.9616552,0.9264132,0.9237276,0.891406,0.8936265,0.9253152,0.9290068,0.9328886,0.9261958,0.9280446,0.9334734,0.953108,0.9032406,0.9342641,0.9355547,0.9304256,0.9440579,0.9342492,0.9423396,0.9330693,"chr21"
