,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg25783650,0.9576514,0.9426348,0.9639654,0.8664418,0.9044564,0.9337006,0.9365669,0.9511538,0.932099,0.9328693,0.8985009,0.8841668,0.9489838,0.9088065,0.9273432,0.9307717,0.9215043,0.9434131,0.9359986,0.9505906,0.9166251,0.8547767,0.9409744,0.7953759,0.9243976,0.946356,0.8231302,0.955432,0.9353062,0.9212898,0.8799325,0.9250446,0.9490758,0.9050983,0.9395567,0.9439477,0.9407136,0.9003204,0.9306595,0.9544391,0.9198841,0.9366314,0.9489337,0.9472542,0.962278,0.9087804,0.8664709,0.8249286,0.9036341,0.969767,0.9245215,0.9127701,0.9025692,0.9046154,0.8984048,0.9251195,0.9643059,0.945003,0.9399211,0.9277301,0.9409887,0.9345413,0.8765596,0.9209055,0.9375495,0.9064281,0.9296749,0.9282492,0.9378932,0.955946,0.839885,0.957353,0.9093037,0.9267855,0.8731412,0.9272124,0.928142,0.8633537,0.9343076,0.9434603,0.9544136,0.9240405,0.8845381,0.9315948,0.911913,0.922456,0.9187362,0.9318458,0.8936146,0.9607797,0.9525065,0.9130879,0.9276803,0.9342309,0.8864837,0.9247518,0.9270614,0.9391545,0.9008611,0.9184564,0.9319667,0.9212054,0.9685492,0.9047559,0.9157063,0.8870235,0.8998565,0.9485302,0.8827557,0.9291426,0.9311973,0.9361921,0.8941756,0.947256,0.9091707,0.9290882,0.9041563,0.9347239,0.9013086,0.9218223,0.9261884,0.9413875,0.9517559,0.930722,0.8953303,0.9337934,0.8754035,0.9163582,0.9294243,0.9552398,0.9473218,0.9415429,0.8657375,0.9242743,0.9214969,0.9128624,0.9551217,0.9645688,0.9250786,0.9082704,0.9255367,0.9203318
cg10445988,0.9325862,0.8677535,0.9332397,0.9723943,0.8784137,0.9245142,0.9082463,0.916088,0.8556188,0.9234376,0.9319319,0.8887105,0.8859619,0.917902,0.8950828,0.8867435,0.941675,0.808442,0.9188617,0.942413,0.8991959,0.9133371,0.9178497,0.9025427,0.9096208,0.9104279,0.8907116,0.8985037,0.9077046,0.8877671,0.9164367,0.9130541,0.9587519,0.9095569,0.9113143,0.9441709,0.853485,0.945406,0.9231655,0.8468854,0.872881,0.9142155,0.9191983,0.8916151,0.9136287,0.8835187,0.9082788,0.8625607,0.8693211,0.8106329,0.9306242,0.8578324,0.9034387,0.8549793,0.9272586,0.9030298,0.9085984,0.8816909,0.9282227,0.8968528,0.9040575,0.9391489,0.898079,0.8871075,0.8947246,0.9190719,0.9517675,0.9409217,0.9413616,0.8639905,0.879637,0.8324808,0.9160168,0.8182055,0.8002964,0.8840073,0.8623394,0.9308896,0.9174062,0.9274232,0.8730104,0.9267034,0.9136387,0.9411928,0.9130249,0.9058446,0.8650963,0.8746559,0.9387601,0.935056,0.8938929,0.9172984,0.8954338,0.902154,0.7956524,0.8876203,0.948248,0.9312825,0.9467208,0.9485658,0.9384813,0.8451049,0.8086026,0.7973902,0.8976605,0.8579998,0.9105164,0.9603443,0.9065165,0.9282382,0.9318243,0.9038843,0.9122256,0.9536376,0.9290034,0.9036465,0.8929525,0.8500143,0.8904265,0.905615,0.9111101,0.9035996,0.8577558,0.9278828,0.944902,0.9192525,0.930804,0.8814902,0.9202094,0.8801384,0.8712459,0.9602048,0.819486,0.9281698,0.9267753,0.9624292,0.8509043,0.9334249,0.8392639,0.9130505,0.9503585,0.921173
cg21617031,0.9336194,0.9619494,0.9508761,0.942787,0.9189667,0.9395701,0.9337489,0.9578982,0.9578965,0.949519,0.9103258,0.870641,0.9360124,0.9471059,0.9584292,0.9446085,0.9397961,0.8788345,0.9143168,0.9542862,0.9309941,0.9121775,0.9401493,0.835357,0.9271758,0.9608863,0.8529759,0.9360725,0.8713569,0.9366823,0.8568984,0.9260884,0.9120484,0.9341145,0.9252014,0.923313,0.898111,0.9329887,0.916358,0.8538607,0.9075405,0.9522088,0.9410534,0.94529,0.9252671,0.9165071,0.8836251,0.9333339,0.9203818,0.8564487,0.9368752,0.9167908,0.9297572,0.8271745,0.9053478,0.8081745,0.8429472,0.9027961,0.9370043,0.9202367,0.8520663,0.9584821,0.8806344,0.9321417,0.9490871,0.8632698,0.942313,0.8846046,0.9278197,0.8928851,0.8435455,0.889418,0.8926798,0.8237114,0.8819263,0.8860022,0.9382505,0.9179841,0.9855781,0.9490637,0.9000979,0.9172513,0.9165204,0.9179441,0.9313668,0.9515965,0.9112861,0.8816353,0.9628993,0.9434281,0.9618765,0.840533,0.9544437,0.9171397,0.9481162,0.9206319,0.9595678,0.9163501,0.9413695,0.9290169,0.9401208,0.928969,0.9350006,0.8871979,0.8982579,0.9568685,0.9060202,0.9296716,0.8951211,0.9282427,0.9171751,0.93354,0.9231191,0.9287607,0.9269548,0.8881193,0.9391739,0.8766267,0.9069387,0.874304,0.9095865,0.88342,0.9232208,0.9421421,0.9177769,0.9505111,0.9083214,0.9355168,0.9187669,0.9066315,0.9189078,0.9303477,0.9029093,0.9219278,0.92185,0.9336146,0.8954087,0.938714,0.9103787,0.9158041,0.9520293,0.9197099
cg06046351,0.9823091,0.9628127,0.9865656,0.9720569,0.9637576,0.9665445,0.9740093,0.9653303,0.9593146,0.9578874,0.9662647,0.9686283,0.9588948,0.9664386,0.9741032,0.9733458,0.9767432,0.9775166,0.975646,0.9696837,0.9723923,0.9720631,0.9527394,0.9864447,0.9706894,0.9818571,0.9658498,0.9588087,0.9744521,0.9664241,0.9579952,0.9523803,0.9782111,0.9569329,0.9718604,0.9783159,0.9707084,0.9813852,0.9632763,0.9789727,0.9785322,0.9813547,0.9618472,0.9722843,0.9848035,0.9618191,0.9726551,0.9876917,0.9620851,0.9630574,0.9609218,0.975547,0.9650398,0.986818,0.9330771,0.9565728,0.9639127,0.9719566,0.9584559,0.9748664,0.9769436,0.9548435,0.9719853,0.9645876,0.9783301,0.9553877,0.9671346,0.9731896,0.9695353,0.9749956,0.9659062,0.9781073,0.9702712,0.9804495,0.9554917,0.9734709,0.9718999,0.9855819,0.9465134,0.9548822,0.9271363,0.975868,0.9438667,0.9834296,0.9500207,0.9787411,0.9739821,0.9713772,0.9820535,0.9700953,0.9515279,0.9550304,0.9666933,0.9737871,0.97993,0.9757806,0.9712962,0.9669089,0.9676876,0.9631812,0.9665151,0.964103,0.9702719,0.9775826,0.9637194,0.9566611,0.952384,0.9847516,0.9648564,0.9843248,0.9824818,0.9769828,0.9791376,0.9645698,0.9749342,0.9356656,0.9629835,0.9507765,0.9618452,0.9614371,0.9757992,0.9700842,0.9764869,0.9573125,0.958868,0.9675671,0.9826241,0.9723568,0.9811573,0.9815209,0.9678621,0.9392085,0.9690133,0.9610607,0.9611919,0.9716496,0.9808128,0.9660022,0.9722569,0.9415172,0.97657,0.9718932
cg04853708,0.04406697,0.02813228,0.02103414,0.02753872,0.02552019,0.07721403,0.0281817,0.04169959,0.03016925,0.02160662,0.06214862,0.05722359,0.02952233,0.049543,0.02303736,0.02153254,0.01423934,0.03948901,0.02323799,0.03615929,0.03831281,0.0317886,0.04302906,0.02539999,0.02443226,0.01796988,0.05636812,0.04067486,0.01918386,0.0623764,0.03515886,0.04134972,0.02595974,0.03921135,0.01744545,0.02009644,0.03031797,0.02683048,0.0374882,0.06772601,0.03347804,0.04089395,0.05850079,0.03422756,0.03129536,0.04517907,0.06072849,0.04739918,0.038299,0.02674457,0.03638297,0.03135761,0.03825036,0.02780174,0.0528552,0.02861053,0.05384171,0.04125794,0.04897871,0.0371543,0.0308486,0.02865287,0.03687982,0.03809608,0.03885761,0.04446769,0.04090068,0.04647366,0.05471873,0.04413185,0.04142032,0.03302144,0.0305615,0.05479062,0.04188369,0.04553104,0.03309917,0.01109014,0.02376638,0.02852443,0.03200704,0.03991492,0.04506943,0.02356394,0.03167809,0.02407298,0.04194254,0.05808877,0.06760505,0.03155929,0.03525359,0.03273933,0.0511261,0.04017936,0.03383789,0.04901122,0.05858394,0.0144728,0.03328008,0.04609933,0.02514133,0.04791931,0.06288677,0.05927325,0.04504756,0.03402821,0.0330503,0.01572218,0.02098562,0.01976488,0.0217554,0.04538032,0.03401326,0.02481229,0.03743216,0.01837924,0.01927637,0.03245639,0.02616818,0.03506919,0.03475172,0.05540563,0.04432365,0.04256541,0.03768067,0.0331521,0.0235784,0.06163051,0.06356206,0.02412536,0.06161216,0.07115354,0.04178504,0.03501954,0.05661033,0.06267806,0.0312079,0.03851381,0.04137195,0.02637794,0.04279452,0.03540373
cg02595922,0.03368402,0.02949044,0.03052638,0.02748526,0.03676409,0.03324311,0.02191912,0.03356765,0.03859628,0.03350012,0.03433796,0.0349249,0.03015328,0.03635896,0.03016916,0.03710997,0.03149099,0.03518224,0.03949729,0.03206692,0.03821109,0.03188425,0.02859173,0.0366825,0.05050182,0.01875644,0.03031589,0.03449415,0.02910524,0.03285158,0.03675759,0.02754445,0.04324201,0.04111212,0.02507045,0.02783901,0.03175816,0.06288534,0.02594687,0.02925952,0.02885025,0.0288577,0.04424053,0.03296797,0.04306683,0.03051226,0.03548155,0.02734926,0.03005488,0.03309908,0.03325124,0.03233531,0.03864914,0.03582665,0.0365267,0.03754027,0.03762214,0.02941354,0.0353821,0.03277165,0.03388121,0.03187932,0.03086921,0.03458568,0.03454841,0.03665211,0.02327513,0.02654472,0.02546168,0.03235719,0.03456263,0.02660829,0.03844083,0.03662168,0.03473463,0.02888595,0.03175363,0.03125717,0.03140388,0.03535746,0.0322876,0.03518603,0.04084797,0.02379334,0.03255175,0.02356957,0.02622137,0.03868044,0.03123988,0.02915848,0.03164634,0.03796149,0.02584936,0.02775792,0.01836945,0.03399859,0.03899071,0.02783817,0.0312542,0.03721706,0.01993795,0.03182716,0.03622201,0.03240164,0.03398903,0.03267915,0.04217896,0.03223276,0.03638599,0.04536429,0.02840417,0.03009024,0.03790679,0.02599262,0.02602098,0.03060771,0.03207965,0.03048659,0.03235108,0.03162349,0.03691186,0.03628186,0.02737628,0.03779308,0.03698098,0.03222373,0.03040738,0.03248108,0.02954362,0.03707597,0.03045708,0.03221511,0.03544266,0.02726091,0.04244505,0.04108918,0.04030451,0.02888,0.02673495,0.0348289,0.0257849,0.02869832
cg25388162,0.9405002,0.9060563,0.8610441,0.9195015,0.8421674,0.8968485,0.8661997,0.896402,0.8679448,0.9048846,0.9016681,0.894175,0.9315381,0.8239922,0.9120767,0.7693128,0.8223646,0.8837096,0.9066684,0.8962331,0.8698066,0.8417803,0.8965436,0.9375844,0.838687,0.909979,0.901441,0.8564829,0.8819099,0.808975,0.8832974,0.9123518,0.8866195,0.9422939,0.8405311,0.8726576,0.8125009,0.8924762,0.8981749,0.8575584,0.8179948,0.8571071,0.919204,0.9036152,0.9091999,0.8828358,0.9100557,0.9152913,0.8409116,0.8789402,0.8970668,0.9072182,0.8592768,0.8692434,0.8627272,0.8293025,0.8570204,0.8978051,0.8879301,0.8830644,0.8654896,0.9180094,0.8313381,0.9041509,0.8632277,0.9016168,0.8738497,0.9181901,0.9246092,0.9131324,0.8774546,0.8663004,0.8328742,0.890082,0.9001546,0.8701706,0.8607781,0.907373,0.8660332,0.86077,0.9303175,0.8649619,0.892392,0.8741847,0.8935584,0.8984289,0.9058643,0.8999709,0.8593762,0.84311,0.873699,0.8785846,0.9164372,0.886922,0.8882476,0.8579919,0.9300611,0.8397827,0.901901,0.9082401,0.8675412,0.7852314,0.8731312,0.8512809,0.8681394,0.9294287,0.8688304,0.955821,0.9347737,0.912299,0.9288317,0.8656129,0.852594,0.7646351,0.8585232,0.8891818,0.8769967,0.8472084,0.9312927,0.9021114,0.9114639,0.8458899,0.8896664,0.8150357,0.9282229,0.88848,0.9111261,0.8183482,0.8475962,0.925206,0.8300149,0.9316222,0.7956554,0.9194903,0.9052498,0.8830834,0.8468797,0.8647016,0.9096428,0.9352662,0.9137863,0.8966009
cg03277898,0.9347162,0.8287308,0.7817242,0.9180757,0.9157932,0.8865907,0.8644437,0.8148473,0.8663783,0.8759824,0.9051045,0.8638082,0.9066514,0.8978107,0.8820279,0.7960506,0.7835257,0.7756379,0.6962135,0.911751,0.7211466,0.8846724,0.8479725,0.7617232,0.8683936,0.8568906,0.8531005,0.7288487,0.8728967,0.7823685,0.8134876,0.79928,0.8720911,0.8849178,0.826512,0.8647799,0.7776256,0.8867504,0.867499,0.8555907,0.770857,0.801206,0.7356322,0.9024361,0.8837592,0.8594551,0.9073213,0.8709285,0.922942,0.8651292,0.8595209,0.8682827,0.8229393,0.7601948,0.9481332,0.7529404,0.9206148,0.8290966,0.7849159,0.8325352,0.8246463,0.922077,0.7492857,0.8224305,0.8701582,0.771956,0.7604297,0.8141026,0.8402142,0.8071881,0.8418521,0.7690015,0.8339779,0.6696289,0.7775185,0.676594,0.7560943,0.8959513,0.7488032,0.8021732,0.8925105,0.9382494,0.9243394,0.77513,0.9131405,0.9511135,0.6933108,0.8304553,0.8880524,0.8382304,0.7279798,0.8833401,0.8191841,0.8021745,0.7583631,0.8166019,0.950759,0.7663492,0.9249196,0.8999282,0.7993376,0.7929148,0.6824532,0.7652802,0.6775226,0.9149247,0.874533,0.7099982,0.9531435,0.8237849,0.8215736,0.7848724,0.8654368,0.8646533,0.6834421,0.7522786,0.856866,0.8056854,0.8513197,0.8492614,0.9389453,0.7690867,0.7549396,0.9079985,0.849016,0.8350317,0.7851514,0.7938015,0.8051087,0.8021027,0.7978772,0.8705966,0.8816151,0.7892535,0.8724638,0.8483038,0.7639937,0.8367491,0.7286793,0.8591007,0.903773,0.8148648
cg03156039,0.8884265,0.9046904,0.8809635,0.8987145,0.840841,0.9202541,0.8760441,0.8987042,0.8392999,0.9008723,0.8440558,0.8881565,0.8544881,0.8576941,0.9180774,0.871589,0.8777613,0.9006128,0.8161621,0.8578196,0.8267113,0.8725318,0.870757,0.8528182,0.894417,0.8664976,0.8963805,0.8687941,0.8933536,0.8473365,0.883645,0.8724439,0.839909,0.919235,0.8541464,0.8017428,0.863498,0.9421259,0.8665562,0.933794,0.8880424,0.9152627,0.8938674,0.8988217,0.8762667,0.8180442,0.8821755,0.900342,0.8609915,0.8903067,0.8196201,0.8790947,0.8949317,0.9372759,0.9036732,0.8836388,0.6076946,0.8782796,0.8792844,0.8835429,0.8817926,0.8732345,0.8621696,0.8872661,0.8224585,0.8634427,0.9326166,0.8432107,0.870383,0.8623374,0.8991255,0.8858686,0.9128225,0.8352426,0.8486178,0.8814053,0.891117,0.9337762,0.8818398,0.8482151,0.8317845,0.8407111,0.919064,0.9046723,0.842861,0.8338065,0.8982933,0.8151282,0.5079093,0.8866935,0.8582163,0.8879928,0.9072613,0.8476023,0.8779251,0.872461,0.904323,0.9215579,0.8482542,0.910127,0.8754532,0.8750765,0.8617726,0.9030456,0.8750184,0.8837074,0.8134485,0.8479672,0.9040345,0.8712265,0.8582737,0.8969009,0.9140369,0.8230915,0.8675361,0.8233657,0.8588972,0.857787,0.9151687,0.8806769,0.8608402,0.903606,0.8728502,0.8576561,0.9043214,0.8441292,0.8090716,0.8460204,0.9194894,0.8851593,0.9017821,0.877453,0.8817579,0.8826065,0.8894075,0.8906421,0.8961615,0.8910938,0.8799093,0.8823824,0.8740244,0.9088428
cg09031262,0.8899819,0.811351,0.8087657,0.8735173,0.7430715,0.8584241,0.7753474,0.8020409,0.7478594,0.8550223,0.84945,0.625583,0.8152592,0.7359269,0.7832677,0.7594467,0.8128251,0.6519538,0.6313597,0.8086745,0.7259721,0.6930257,0.8041344,0.7546853,0.791697,0.7959578,0.7130609,0.7230024,0.8443,0.6615304,0.7829458,0.7515456,0.7604434,0.7998164,0.7862104,0.8624169,0.8044015,0.7691053,0.8108675,0.5867979,0.8232589,0.7412668,0.810791,0.8235272,0.8042968,0.7871724,0.7899017,0.8056005,0.8064187,0.7786786,0.7313931,0.8751718,0.7309842,0.6465618,0.7821753,0.6338119,0.7271107,0.7549089,0.7896153,0.7185519,0.825488,0.854766,0.654766,0.8051496,0.7920177,0.7800756,0.8293579,0.778406,0.8221968,0.7988917,0.7715155,0.7128513,0.6726914,0.5597434,0.680299,0.6910785,0.6848005,0.857299,0.6955414,0.7141995,0.8398772,0.7353149,0.8365988,0.7672802,0.8572534,0.783827,0.7244302,0.7844938,0.7806727,0.8192276,0.7280751,0.7628586,0.7949338,0.8065627,0.7936955,0.744725,0.8281672,0.7411806,0.7991263,0.8388544,0.7540872,0.6606717,0.7284628,0.6694631,0.7324956,0.8230646,0.7728794,0.8250957,0.8811024,0.8830507,0.8395474,0.6929951,0.8144121,0.8691501,0.7930287,0.7275393,0.7633702,0.7821098,0.7981507,0.7890748,0.7843185,0.7544104,0.7350476,0.7419118,0.775952,0.7376503,0.7744809,0.829494,0.7880629,0.7516043,0.7678234,0.7758879,0.7790958,0.8309913,0.7793915,0.873173,0.7557474,0.8008957,0.7674218,0.8046972,0.8131714,0.8583743
cg03546689,0.1268143,0.1133881,0.1522195,0.2235945,0.1193434,0.1143056,0.1426371,0.1166794,0.1462334,0.117994,0.1599875,0.09680244,0.1519011,0.128546,0.1319144,0.1150398,0.09519623,0.1543384,0.04898953,0.1565104,0.1361403,0.07829466,0.2014784,0.1050423,0.1522976,0.1059269,0.08412936,0.1978564,0.1121461,0.07834966,0.1018813,0.1179541,0.09813063,0.1886201,0.1086707,0.08464515,0.08305386,0.1840617,0.1238887,0.07191727,0.1350538,0.07400566,0.08726628,0.133312,0.1934438,0.1153696,0.05231579,0.09664265,0.1010668,0.09557138,0.09796912,0.1017862,0.06522364,0.1045203,0.08567116,0.1336555,0.1003,0.1085357,0.1036206,0.1240481,0.09920825,0.1600563,0.06217226,0.05989823,0.1085074,0.1760208,0.1287583,0.1363135,0.1103,0.121293,0.0885669,0.1331003,0.1184731,0.07561814,0.08501084,0.1091886,0.1430128,0.07850948,0.1078232,0.1363981,0.1445274,0.09835586,0.2024845,0.09502197,0.1347658,0.1101819,0.1002565,0.09254001,0.1576458,0.1546512,0.2024134,0.1270728,0.0963907,0.1136924,0.0852943,0.1174882,0.1438101,0.1081105,0.2133827,0.1824925,0.09264925,0.1287908,0.08439518,0.07759297,0.1144597,0.08827954,0.08913353,0.08432877,0.1056959,0.1022409,0.1196038,0.08005113,0.1184726,0.09954991,0.127872,0.1174761,0.1125341,0.1065061,0.1171392,0.1610533,0.1056708,0.07448177,0.1451174,0.09571961,0.06793809,0.1661577,0.1522719,0.09671884,0.1056085,0.09414904,0.2094671,0.1474998,0.1067303,0.07961682,0.1843556,0.1445422,0.1088329,0.1146882,0.1379866,0.1619282,0.1419169,0.2163955
cg01601016,0.004086349,0.01269433,0.009995193,0.0164444,0.01636236,0.02521541,0.0078358,0.01298883,0.01106001,0.006250503,0.01557929,0.01032265,0.01577077,0.01058267,0.01067231,0.01395253,0.004660054,0.009730759,0.004035426,0.007074344,0.01296014,0.02001224,0.007540601,0.008564266,0.005431665,0.01370558,0.03830724,0.01540566,0.0138221,0.01971621,0.01809646,0.01580307,0.006596402,0.02472551,0.004745942,0.01148903,0.01500866,0.01164757,0.01582306,0.01065352,0.01398685,0.015669,0.006936742,0.006330165,0.005639991,0.007581109,0.004983338,0.03246201,0.0168158,0.005109946,0.01411966,0.009639659,0.002692289,0.0167939,0.01031516,0.01241893,0.02337193,0.01327455,0.007590957,0.004020559,0.005612203,0.007385974,0.01780953,0.005769075,0.005888729,0.007370646,0.008330025,0.005354492,0.008071292,0.006145234,0.0732893,0.006886217,0.008153243,0.02803757,0.01202871,0.005783368,0.008145824,0.01435219,0.008361443,0.007933623,0.003151112,0.01582844,0.02053426,0.003700468,0.02046378,0.007675683,0.009737556,0.01489857,0.005275349,0.01236808,0.02047616,0.03874638,0.005584878,0.01057927,0.004148124,0.02955024,0.005997153,0.00694502,0.009205177,0.02328917,0.004807055,0.007629445,0.01159612,0.009738697,0.00635968,0.02571444,0.00643009,0.00437664,0.01324467,0.006850746,0.0183887,0.01339751,0.03010662,0.008780779,0.009269653,0.01091786,0.01217181,0.01933879,0.01006555,0.00957672,0.01865108,0.008963749,0.005094095,0.006011227,0.0133448,0.01059295,0.01844272,0.01282039,0.01062351,0.01927477,0.01369285,0.008485408,0.01449996,0.0139258,0.01765462,0.01695067,0.01449403,0.01809386,0.01017348,0.01805166,0.004223334,0.0141495
cg07417222,0.9510652,0.956809,0.968457,0.9697428,0.9699477,0.9652247,0.9608416,0.9441845,0.9704467,0.9584177,0.9836688,0.943351,0.9605552,0.9749907,0.9703899,0.9316395,0.9740195,0.960592,0.9558998,0.9599144,0.9648673,0.9689807,0.9437462,0.9359178,0.9529207,0.9601058,0.9619921,0.9515216,0.9605912,0.939798,0.9526393,0.9677698,0.9482357,0.9633104,0.980319,0.9702957,0.9058667,0.9769201,0.9467674,0.9671999,0.9633986,0.9805221,0.9593009,0.9402951,0.9579085,0.9470902,0.9687318,0.943226,0.9604376,0.9295357,0.9659577,0.9449713,0.9592167,0.9395115,0.9549958,0.9573862,0.9405571,0.9662039,0.9481713,0.9654113,0.9593392,0.9462252,0.950698,0.9507778,0.9155979,0.9543863,0.9860125,0.9528724,0.9688411,0.9502388,0.9515052,0.9669939,0.9699043,0.9467533,0.9637938,0.9494975,0.9616505,0.9783275,0.9743904,0.9672852,0.9397394,0.9608147,0.9762159,0.9744916,0.979206,0.9695795,0.9654243,0.9731183,0.9783553,0.9478489,0.954807,0.9653184,0.9687962,0.9625792,0.9641719,0.9710667,0.9696701,0.9624847,0.9727719,0.9697581,0.9649515,0.9616156,0.9509052,0.9683419,0.9545965,0.9709434,0.9408357,0.9808029,0.9832178,0.9667347,0.9677313,0.9562096,0.9451661,0.963732,0.9479329,0.9490842,0.9608333,0.9263839,0.9775938,0.9773693,0.9759219,0.9604277,0.9735999,0.9505904,0.968235,0.9505303,0.941475,0.9475412,0.9424999,0.9532107,0.9477035,0.9691311,0.9422055,0.9682753,0.9128038,0.9556139,0.9588261,0.9614625,0.9410481,0.9729684,0.9778058,0.969191
cg24128038,0.965341,0.9683983,0.9899217,0.972668,0.9633589,0.9626269,0.982496,0.9752138,0.9708312,0.9727679,0.9816418,0.9845606,0.9789157,0.9597048,0.9708723,0.9546521,0.9751201,0.9647794,0.9764638,0.9617077,0.9625342,0.9645183,0.9757064,0.9709523,0.9553201,0.9834213,0.9809932,0.9630143,0.9729671,0.9425379,0.9420339,0.97412,0.9441859,0.9767388,0.9853312,0.95378,0.9779106,0.9829017,0.969265,0.9679609,0.9808654,0.9685655,0.9756276,0.9666623,0.96012,0.9627295,0.9782625,0.9859858,0.9685375,0.9670448,0.9662402,0.9658185,0.9636231,0.9798272,0.9800582,0.9716371,0.9544361,0.9670444,0.9805285,0.9721846,0.9875458,0.9865604,0.9671131,0.967775,0.9498949,0.9611725,0.9817416,0.9646692,0.954932,0.9642088,0.9681169,0.9758815,0.9772393,0.9807989,0.9770911,0.9783251,0.9703621,0.9766019,0.9634516,0.9503752,0.9760874,0.9584481,0.9734709,0.9756983,0.9812016,0.9735742,0.9772597,0.9848423,0.9542771,0.9588718,0.9497154,0.9730611,0.9791831,0.9693351,0.9824889,0.983622,0.9657376,0.9950606,0.9719888,0.972886,0.9753162,0.9692204,0.9710058,0.9665125,0.9727874,0.9791742,0.9373575,0.9829091,0.9682535,0.9778196,0.9606232,0.952161,0.9807002,0.9865577,0.9550956,0.9466024,0.9715779,0.9605309,0.9726429,0.9703066,0.9658499,0.9624581,0.9652386,0.9437601,0.9855707,0.957334,0.9359653,0.9812014,0.9636667,0.9692235,0.9573887,0.9651945,0.9597383,0.9837207,0.9512146,0.9402492,0.9769525,0.9810428,0.9598216,0.9861913,0.9801555,0.976055
cg21326613,0.9016496,0.8485389,0.8770856,0.916019,0.8300122,0.8283966,0.8548432,0.9384624,0.7184385,0.916891,0.8811005,0.8973117,0.9650791,0.847893,0.9255021,0.8904484,0.7214229,0.8417554,0.9014413,0.9127063,0.8410617,0.8809457,0.9092096,0.9072138,0.819053,0.8919328,0.8056442,0.8532063,0.841169,0.8905931,0.8733533,0.9138356,0.896576,0.8529014,0.8346077,0.8775946,0.8157384,0.8567874,0.8819177,0.9324053,0.7946341,0.8708279,0.8746027,0.8758616,0.9231727,0.8451905,0.8680624,0.8351158,0.831256,0.8680065,0.8688229,0.8825615,0.9151206,0.9306135,0.8657927,0.8080892,0.8052888,0.873948,0.8351978,0.8565036,0.9134998,0.9102093,0.8386126,0.8519511,0.9533919,0.8920855,0.8385315,0.9184621,0.8793528,0.8776023,0.8560092,0.8709261,0.8606954,0.8446027,0.8894255,0.9200079,0.8289531,0.8701501,0.7661304,0.8879604,0.9194034,0.871912,0.8591695,0.9115781,0.9071587,0.9060133,0.8962384,0.8508534,0.9309208,0.8623796,0.8607538,0.7693867,0.8341764,0.8050642,0.9308664,0.8104123,0.937382,0.9021574,0.9440389,0.9009286,0.9002533,0.8396232,0.7916104,0.941905,0.7823405,0.8661762,0.8479995,0.8611502,0.9484324,0.8501184,0.9293173,0.8431172,0.801025,0.9351787,0.8045056,0.8085397,0.9115796,0.8060102,0.8474816,0.8520632,0.8955583,0.8512022,0.8670818,0.9197245,0.9195071,0.8693628,0.8713137,0.8796415,0.8697893,0.7973721,0.8910432,0.9026948,0.9255,0.9184723,0.9415108,0.86735,0.9474266,0.8730378,0.8072551,0.8548499,0.9041907,0.8660664
