"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg15773746",0.669932,0.8612421,0.835805,0.8156998,0.7900788,0.7501379,0.7431776,0.7742464,0.707509,0.7972373,0.7137965,0.8527687,0.7320055,0.7676441,0.7820583,0.7651051,0.6645009,0.8420905,0.7023962,0.6903418,0.7974049,0.7566633,0.8156948,0.7653298,0.7550723,0.7523016,0.7292674,0.8434466,0.8146382,0.8263811,0.7504799,0.8128265,0.7945451,0.595335,0.8489699,0.7837724,0.767954,0.6102365,0.7739166,0.8667157,0.8287667,0.713277,0.8731634,0.8473649,0.7712429,0.807935,0.824413,0.7719808,0.7534315,0.8631726,0.7846513,0.7277933,0.7419869,0.8196325,0.8135249,0.7358474,0.8032231,0.7433578,0.8427889,0.7419733,0.6505416,0.6757988,0.7493627,0.8062234,0.6119495,0.8176289,0.728481,0.7308857,0.7972886,0.7994433,0.646806,0.8244818,0.8175224,0.7779641,0.6494026,0.7955446,0.7819901,0.7359958,0.8294242,0.8444733,0.6402618,0.7896313,0.6702452,0.7927696,0.7820922,0.6592949,0.766131,0.792921,0.7298474,0.8834784,0.7985953,0.7266862,0.7192027,0.8139912,0.8015513,0.7247554,0.7393216,0.7865612,0.7065952,0.760221,0.7438012,0.7442746,0.7455684,0.8322186,0.8052803,0.7899297,0.7131425,0.7554978,0.6916433,0.7249665,0.7248247,0.7043132,0.7406683,0.7560058,0.8371969,0.7473018,0.6399434,0.7572104,0.6731946,0.7175495,0.80624,0.8604469,0.7936791,0.7316218,0.7765797,0.757113,0.7027419,0.7748966,0.7777362,0.7296463,0.8765244,0.6811999,0.8337933,0.8168375,0.7248181,0.7214678,0.8731955,0.7553439,0.8596415,0.7577087,0.7772076,0.8237616,"chr10"
"cg19279080",0.8414433,0.848675,0.8155027,0.8278195,0.875899,0.8423054,0.7608261,0.8031554,0.9008681,0.863423,0.8860808,0.8855597,0.7911666,0.8251086,0.8922105,0.8562731,0.8319821,0.8859484,0.8084511,0.8187945,0.8036137,0.8906805,0.8694337,0.8389872,0.9033413,0.84516,0.7637046,0.831793,0.8533658,0.9070345,0.745283,0.889906,0.8405231,0.8411581,0.799701,0.7724473,0.8301082,0.701837,0.8283055,0.9489696,0.7999547,0.9104333,0.742459,0.7858121,0.8925192,0.888942,0.8274725,0.7814703,0.8123555,0.8455993,0.8229767,0.8183942,0.7554123,0.8127957,0.717896,0.875827,0.8655239,0.8936366,0.8491166,0.813339,0.8037491,0.8471039,0.8409225,0.7754114,0.9405486,0.8428602,0.8278233,0.8347647,0.8269312,0.8327355,0.8899737,0.8387722,0.8316175,0.9371486,0.8709087,0.8833242,0.8400499,0.8561947,0.8541512,0.8048322,0.8836087,0.8652256,0.8183998,0.8490904,0.8590026,0.8778398,0.8100678,0.8317212,0.7925331,0.8125136,0.8994083,0.8034056,0.7565065,0.8489114,0.8129655,0.8943009,0.9019546,0.8470707,0.8898555,0.8562602,0.8009073,0.842184,0.8175785,0.8214639,0.8485921,0.8638355,0.9002849,0.8489173,0.8943059,0.8542068,0.8718299,0.7846381,0.7902571,0.8769266,0.8,0.8090727,0.8944869,0.7929943,0.790357,0.8495798,0.8092883,0.8364437,0.8422491,0.8506245,0.7767929,0.8529412,0.8731302,0.8356627,0.9004768,0.8532344,0.8788769,0.8928047,0.883044,0.7848444,0.8958806,0.9154462,0.912201,0.7848667,0.8953271,0.863388,0.8268815,0.8521139,"chr10"
"cg00929887",0.9747883,0.9859144,0.9798566,0.9570221,0.967136,0.9536321,0.974153,0.961398,0.9543845,0.9634146,0.9682117,0.9749771,0.9754647,0.9483912,0.9585086,0.9572401,0.9628963,0.9549184,0.948502,0.9537845,0.9590615,0.9669704,0.9637242,0.9751382,0.968247,0.9491698,0.9293528,0.9576258,0.984974,0.957501,0.9447569,0.9669464,0.955339,0.970984,0.9719406,0.9490595,0.9623822,0.9876753,0.9682201,0.9463709,0.9579234,0.9883598,0.9878144,0.9756926,0.9627779,0.9627304,0.9584941,0.9521385,0.9732037,0.9536528,0.934577,0.9783211,0.95004,0.9749745,0.9564942,0.9468546,0.9510591,0.9699133,0.9750173,0.9726963,0.9772894,0.9780098,0.9608973,0.9729752,0.9829461,0.9651456,0.9635602,0.9380626,0.9628609,0.9408858,0.9725101,0.9678281,0.9629076,0.9765369,0.9675635,0.9685864,0.9736596,0.9771913,0.9680331,0.9496542,0.9581773,0.9378362,0.9740958,0.9708596,0.9603334,0.9611021,0.9540685,0.9583181,0.9647278,0.9664087,0.9567965,0.9833362,0.9745443,0.9655937,0.9726272,0.9554944,0.9525828,0.9652906,0.9704548,0.9604076,0.9787557,0.9491656,0.9597706,0.9650358,0.9595481,0.9535369,0.9486003,0.9663409,0.9829129,0.9695086,0.9815376,0.9270683,0.953775,0.9511931,0.9665511,0.9133688,0.886442,0.9633769,0.9636676,0.9588783,0.9655475,0.9514569,0.9619612,0.9337892,0.9702952,0.9576102,0.9507513,0.9426935,0.9592761,0.9609151,0.9422879,0.9769987,0.9567169,0.982124,0.9432135,0.9715956,0.9564026,0.9608666,0.9763378,0.942857,0.9434572,0.9730853,"chr10"
"cg01453378",0.006795562,0.01272858,0.004877527,0.006572682,0.01268554,0.01198537,0.00826213,0.009547725,0.01253165,0.00889666,0.006180723,0.008434795,0.01268184,0.01451137,0.008915421,0.006583425,0.009626571,0.0177201,0.01281658,0.01200869,0.01945517,0.02123642,0.01846104,0.01411665,0.0190843,0.01864017,0.01398332,0.01928793,0.01510337,0.01230265,0.01439408,0.01112757,0.01348209,0.01605913,0.01267351,0.01333043,0.02065967,0.006144201,0.01581586,0.01002751,0.01589558,0.01428265,0.01258409,0.01952931,0.01261706,0.007811216,0.009730803,0.01314147,0.01018069,0.01500888,0.0116963,0.009595809,0.01060643,0.01396247,0.01773661,0.01139392,0.0205146,0.01341835,0.01108412,0.008866144,0.009672223,0.005626447,0.01889279,0.009539335,0.006852526,0.01612499,0.02262578,0.01193688,0.01930365,0.01304365,0.01242951,0.007177614,0.01470168,0.01650258,0.02151096,0.01155083,0.0137393,0.009042779,0.01663706,0.01441727,0.01537498,0.01386937,0.01478731,0.009196941,0.009511787,0.006699122,0.0111957,0.01738555,0.01674378,0.01365322,0.01290587,0.01330898,0.01082471,0.01946008,0.002997055,0.01362974,0.0164019,0.01251748,0.01069115,0.009020293,0.01049589,0.01915225,0.01933943,0.01574468,0.01915326,0.009115063,0.007598665,0.01208756,0.009238557,0.01388757,0.01908442,0.00699888,0.01342459,0.009735469,0.006595293,0.01819115,0.01592963,0.01047131,0.007652542,0.02239053,0.01424052,0.02028502,0.0168646,0.01464116,0.01398878,0.0163329,0.01203767,0.006173459,0.01299736,0.01664119,0.01649194,0.00923506,0.01623611,0.01087116,0.009238651,0.008615968,0.01650669,0.01166079,0.01416639,0.01200703,0.01363342,0.005109722,"chr10"
"cg06604699",0.7694193,0.63846,0.6799917,0.8851343,0.6423563,0.7863692,0.7394544,0.7365234,0.7916566,0.7730372,0.8706597,0.8069696,0.7583414,0.7260657,0.7014336,0.711058,0.6050633,0.7228736,0.6445929,0.8053137,0.6882549,0.8456162,0.7424977,0.6835163,0.7318628,0.7081697,0.7395041,0.6594399,0.7230845,0.6448866,0.6474948,0.8587084,0.7696821,0.8254044,0.7049528,0.7469902,0.6523543,0.8141614,0.7284262,0.7733206,0.6826788,0.731441,0.6820389,0.6934458,0.8190724,0.6943142,0.7063584,0.7638535,0.8402175,0.7346744,0.7628546,0.7947488,0.6977827,0.7935821,0.7346756,0.6490679,0.6251077,0.7924507,0.6772731,0.6453621,0.8582061,0.8310597,0.7551594,0.6651576,0.8107471,0.7711481,0.7273802,0.7931207,0.7558901,0.7363695,0.7514933,0.6773872,0.6307955,0.7400571,0.6407891,0.8086627,0.5852759,0.7689967,0.7049137,0.6670181,0.8294018,0.7357354,0.8694919,0.7716625,0.6922675,0.8234706,0.7424059,0.7248138,0.7352098,0.6638649,0.6942987,0.7822803,0.6495752,0.6668753,0.7280464,0.7103818,0.8589428,0.692688,0.8546957,0.8438954,0.6684213,0.5991655,0.704084,0.7525686,0.6521222,0.796852,0.7257677,0.6891062,0.8512158,0.7504691,0.8095308,0.685482,0.8016278,0.742978,0.7229577,0.6091467,0.8940857,0.6928285,0.7633776,0.8604783,0.7890562,0.7227302,0.7034663,0.7227488,0.7796176,0.6753939,0.6914585,0.6568936,0.7493244,0.6785763,0.6780946,0.7650188,0.7920026,0.7230626,0.8154332,0.8307376,0.6923511,0.7478825,0.7222192,0.8973917,0.8394453,0.8138663,"chr10"
"cg11163901",0.01122661,0.009502198,0.00545694,0.01156069,0.01591986,0.02161857,0.009088132,0.01890359,0.01342616,0.00698931,0.009541737,0.005125905,0.01123268,0.01038118,0.003224792,0.009502465,0.006266257,0.01144353,0.01223602,0.009018517,0.004663252,0.01370733,0.0111291,0.008466064,0.001699293,0.0085796,0.02384945,0.01819923,0.01413604,0.01090417,0.008288791,0.02135754,0.01303697,0.01778766,0.007984032,0.01166972,0.01495108,0.009871095,0.004343105,0.01343922,0.01553494,0.01212955,0.01784818,0.005024028,0.01303106,0.006242387,0.00847516,0.01607717,0.01675781,0.007802875,0.01213468,0.006765548,0.005519356,0.005524455,0.01406553,0.01283456,0.01642159,0.01437543,0.01261746,0.01670567,0.01554019,0.01135322,0.02064685,0.01004614,0.002846075,0.01015123,0.005321575,0.01379798,0.01225881,0.01065898,0.01509284,0.01062148,0.009575147,0.01154279,0.01068091,0.008499354,0.01461923,0.004903278,0.009258568,0.016222,0.0117028,0.01095571,0.01140312,0.0130954,0.01691225,0.007151172,0.01011259,0.008697411,0.009406399,0.009918393,0.0008459521,0.02358408,0.006090731,0.00746675,0.008473997,0.008298217,0.004955828,0.008173599,0.009724187,0.01786408,0.007279288,0.0126929,0.01136051,0.02218471,0.01072109,0.01852886,0.01484145,0.007697432,0.01528883,0.008963585,0.007197659,0.01353348,0.01384265,0.003832335,0.01164938,0.01287368,0.01020317,0.01388242,0.01685594,0.01830256,0.0109447,0.01666667,0.005997335,0.009603444,0.01194082,0.003618469,0.008852031,0.01033345,0.007167965,0.01451288,0.01087356,0.001798561,0.01187181,0.005815661,0.0183501,0.006640397,0.01162016,0.01561943,0.01133397,0.02038871,0.01281958,0.01858036,"chr10"
"cg12126869",0.7284705,0.7309443,0.8349616,0.8169319,0.6818794,0.706079,0.7682586,0.69811,0.7628208,0.7668398,0.7617374,0.8102047,0.767866,0.6993953,0.7458158,0.7117059,0.6379776,0.6525939,0.6066989,0.7396047,0.7721864,0.6661508,0.68314,0.638284,0.7385438,0.7111114,0.7059761,0.7183546,0.8015931,0.625917,0.6914181,0.6519619,0.7333798,0.6561555,0.7797866,0.7344418,0.7450576,0.8452017,0.724523,0.8186958,0.7212079,0.7888448,0.6801479,0.7053155,0.7430869,0.6731128,0.7590561,0.7515672,0.7467703,0.7121412,0.743249,0.7139642,0.719417,0.738243,0.6731349,0.639072,0.6826633,0.7660573,0.7222778,0.7366426,0.7134002,0.836675,0.7442986,0.6985826,0.6594278,0.7322145,0.7334782,0.8038076,0.753852,0.7426592,0.7209928,0.8273336,0.7170324,0.7507894,0.722808,0.7637352,0.7552561,0.7213433,0.6733557,0.7024424,0.6708158,0.7448779,0.7077931,0.7484292,0.7774624,0.7620065,0.7362642,0.728306,0.7249071,0.7153887,0.7237581,0.7193222,0.7664892,0.7416361,0.7302807,0.7434183,0.7037842,0.7779881,0.7301548,0.7167276,0.7928677,0.6362798,0.6373946,0.7455207,0.717144,0.7318731,0.6364053,0.7698356,0.7458638,0.7386174,0.7860046,0.7444911,0.6044441,0.7553748,0.6617757,0.6823524,0.6980564,0.6806834,0.8004267,0.6889397,0.7172303,0.7013438,0.8146766,0.6645721,0.6435478,0.7130462,0.6504573,0.7608242,0.7284193,0.7530223,0.7154973,0.807561,0.7240891,0.8195661,0.6533074,0.7110426,0.7593139,0.7690054,0.7599953,0.7429535,0.7656243,0.7242651,"chr10"
"cg14620932",0.9735291,0.9794755,0.9773857,0.9787284,0.9647523,0.9673579,0.9643675,0.9847499,0.9722151,0.982933,0.9665554,0.9588848,0.97851,0.9783534,0.9776747,0.9674838,0.9739431,0.9744927,0.9759334,0.9593929,0.9744953,0.9503401,0.9769437,0.9469028,0.9762216,0.984331,0.9532913,0.970934,0.9822082,0.9696485,0.9671907,0.9680814,0.9643058,0.9612853,0.9712517,0.9654432,0.9780824,0.9689745,0.9791431,0.9804868,0.9636194,0.9801459,0.9596725,0.9716858,0.9791806,0.9571639,0.9834109,0.9617149,0.9591398,0.9659237,0.9744178,0.9575416,0.9734365,0.9752164,0.9720302,0.9697,0.9760492,0.9732833,0.9609006,0.9747571,0.9657319,0.9909162,0.9789548,0.9739734,0.9616269,0.9758504,0.9716408,0.9678503,0.9744578,0.9758349,0.9586056,0.9855753,0.977701,0.9791353,0.9848094,0.9724508,0.9623562,0.9670021,0.9604651,0.9544139,0.964168,0.9735687,0.9678703,0.9698063,0.9722092,0.9788689,0.9743012,0.9743712,0.9769579,0.9678564,0.9662111,0.9470768,0.9857948,0.9558036,0.9670911,0.9656156,0.9707138,0.9828415,0.9836979,0.9521651,0.9850136,0.9723005,0.9445503,0.969447,0.9757832,0.9386222,0.9714137,0.9757204,0.9774928,0.9748893,0.9844239,0.9352918,0.9503392,0.9810452,0.9614511,0.9762231,0.9763066,0.9620337,0.9702499,0.9770137,0.9784553,0.9805144,0.9582787,0.980224,0.9788016,0.9741115,0.9575281,0.966778,0.9848041,0.975602,0.9752546,0.9752432,0.9703507,0.9820159,0.9481484,0.9685883,0.9826294,0.9698479,0.9782513,0.9619097,0.9754708,0.9726961,"chr10"
"cg20371265",0.9853049,0.9654518,0.967238,0.9695846,0.9874312,0.9434446,0.9563411,0.9540096,0.9552705,0.9883804,0.9496244,0.9653321,0.9712135,0.9789879,0.979193,0.9807998,0.9632244,0.9577923,0.970011,0.9872886,0.9819106,0.935746,0.977209,0.967378,0.9816224,0.9875692,0.9501529,0.9525109,0.956206,0.9748236,0.9590821,0.9700752,0.9684494,0.9419762,0.9648538,0.9829994,0.9772582,0.9680799,0.9651567,0.9671531,0.9477535,0.9604222,0.9688048,0.9749075,0.9736362,0.9684733,0.9676176,0.9776183,0.9638971,0.9877182,0.9792375,0.974391,0.9550522,0.9857408,0.9338849,0.9834542,0.9535857,0.9776847,0.943895,0.9614177,0.9826532,0.9760872,0.9664413,0.9621902,0.9658467,0.9674883,0.964227,0.9746634,0.9538396,0.9708987,0.9677607,0.9804602,0.9752159,0.979228,0.9580446,0.977379,0.9660253,0.9771667,0.9592751,0.9752093,0.9711429,0.9758054,0.9460745,0.9698275,0.9711246,0.9694089,0.9737733,0.9786467,0.97096,0.9682183,0.9392763,0.9513639,0.9500119,0.970627,0.9783107,0.9734442,0.9632454,0.9780783,0.9684386,0.9431692,0.9915437,0.9572798,0.982008,0.9661644,0.9596268,0.9484805,0.9637887,0.9813199,0.9546452,0.9699174,0.9695252,0.9470853,0.9574252,0.9726967,0.9765677,0.9428687,0.972971,0.976959,0.9649478,0.9584276,0.9880381,0.9473274,0.9840345,0.9612408,0.964367,0.9604567,0.9678338,0.9786945,0.9928974,0.9652372,0.9645909,0.9811538,0.9841038,0.9473796,0.9751976,0.9665491,0.9797769,0.9868086,0.9892242,0.969676,0.9790412,0.9647702,"chr10"
"cg19144701",0.08022998,0.09017072,0.1161356,0.1035903,0.05735388,0.07696446,0.09663459,0.06450098,0.05743927,0.09700107,0.09247982,0.06051999,0.07708824,0.1071245,0.05941963,0.08604479,0.061508,0.09268283,0.07235358,0.04329611,0.04998348,0.05526629,0.09527132,0.06554308,0.1113995,0.1294832,0.03819009,0.08483077,0.08464464,0.07377047,0.09363142,0.04577066,0.08009918,0.06430313,0.09839841,0.07687853,0.07604443,0.07073106,0.1004993,0.05257095,0.09046567,0.0591163,0.08612713,0.09251941,0.08406,0.07144737,0.0693844,0.06920119,0.0561517,0.08129175,0.06581222,0.1305291,0.09901673,0.1030935,0.04242341,0.07276771,0.1084977,0.07453184,0.073967,0.07724694,0.07311338,0.08232686,0.07807731,0.08732141,0.04398101,0.04985162,0.1073382,0.09328632,0.09586531,0.1016394,0.071449,0.08677538,0.08427301,0.0991513,0.07717314,0.05638133,0.08775994,0.04799252,0.0757853,0.08676378,0.0676842,0.06027346,0.05338284,0.06388923,0.1110437,0.06454965,0.08358506,0.110923,0.04783053,0.1240557,0.06557616,0.06455358,0.08871637,0.1300936,0.06347498,0.1001069,0.09389523,0.06772698,0.09664732,0.06405349,0.08113582,0.06735199,0.09117156,0.09522334,0.1071539,0.07598469,0.06840359,0.07748657,0.07295822,0.07192763,0.0668295,0.05658814,0.07336562,0.09201254,0.06121982,0.06449728,0.05778087,0.09041341,0.05364004,0.05641781,0.07669456,0.07928461,0.09277772,0.08469297,0.0651035,0.07029343,0.06069441,0.07212762,0.07162161,0.1089405,0.08874943,0.09339453,0.06439564,0.1008056,0.08280413,0.05022937,0.08376007,0.1015099,0.07667189,0.03667568,0.06211548,0.077543,"chr10"
"cg17564367",0.01302361,0.01288802,0.01089261,0.01639877,0.01021285,0.02858766,0.01094053,0.009891692,0.0178461,0.00110447,0.01486048,0.008784971,0.009262956,0.01283006,0.001854599,0.01245307,0.01134244,0.01924957,0.0123799,0.01498553,0.01094594,0.01970443,0.01422401,0.01987942,0.01607951,0.008919357,0.03580681,0.01136992,0.01538854,0.01017035,0.02083676,0.01413395,0.01391363,0.02127872,0.01170053,0.009775605,0.01162701,0.0173272,0.007192019,0.006064163,0.0181162,0.01695027,0.0129642,0.0179331,0.01131034,0.001550894,0.01323043,0.01068333,0.01957278,0.008558359,0.008191981,0.01351881,0.01776437,0.0199005,0.02248562,0.01546067,0.02119259,0.01912269,0.01641435,0.01536955,0.02339673,0.006425103,0.01886362,0.01217236,0.02012437,0.01328683,0.02713971,0.01187239,0.009484768,0.01720788,0.01585491,0.01032118,0.01158749,0.0139855,0.01108121,0.01948771,0.006879682,0.01056,0.01458906,0.01418932,0.009113505,0.0139399,0.02356353,0.007685284,0.01711027,0.01314099,0.004195108,0.005831584,0.01017419,0.01229161,0.005683902,0.01987808,0.00926528,0.01636332,0.009522358,0.009067266,0.01391635,0.008078088,0.02355542,0.0116436,0.0133371,0.01018309,0.01062612,0.01344193,0.01568335,0.02001937,0.01576787,0.007853403,0.02182773,0.01270053,0.01218444,0.02248968,0.02223964,0.008321654,0.008514882,0.01241447,0.01156614,0.01236656,0.01211012,0.02146757,0.01509969,0.01169993,0.01035134,0.01236899,0.01805825,0.01155268,0.02034553,0.01019263,0.01376963,0.01424051,0.008538224,0.02234838,0.01291364,0.005166052,0.02022125,0.01279181,0.01473366,0.01663218,0.007081872,0.01434228,0.01851423,0.01275357,"chr10"
"cg23293230",0.82263,0.8112883,0.7915371,0.8661408,0.7362901,0.822141,0.7955689,0.7924081,0.7771405,0.8187805,0.8394393,0.8289175,0.783401,0.810769,0.8135373,0.7082881,0.8267872,0.790341,0.6461849,0.7820291,0.7867153,0.843785,0.7806023,0.7531367,0.7338749,0.7912673,0.7943502,0.7728589,0.697243,0.7285325,0.6673535,0.8329469,0.7478183,0.8518212,0.7491795,0.7232018,0.7452157,0.7980105,0.8268941,0.8568229,0.7257958,0.8407769,0.7440362,0.8097334,0.7956225,0.704914,0.782174,0.8182808,0.8429264,0.7874424,0.7637492,0.7546576,0.6860574,0.7571219,0.8397004,0.7516872,0.8003171,0.7701199,0.8495237,0.7729562,0.8531095,0.8805206,0.7706267,0.7328214,0.7824561,0.8031017,0.7966889,0.7515847,0.8234001,0.7402031,0.8396084,0.8280559,0.7788604,0.7759095,0.6825732,0.8720115,0.6602386,0.8212355,0.7533912,0.8032003,0.7898461,0.7736243,0.8431601,0.7501722,0.6622017,0.8216735,0.7618813,0.7023825,0.7278726,0.7631483,0.766805,0.7706076,0.807731,0.7620286,0.7954865,0.7683046,0.851951,0.6986101,0.8851385,0.8161656,0.7525578,0.8360972,0.6951852,0.7686346,0.7899232,0.7993444,0.7579118,0.9077654,0.8845734,0.7744594,0.802073,0.7797695,0.7895249,0.7953228,0.7351757,0.6587416,0.7232333,0.7227117,0.7385715,0.8411559,0.7554432,0.7809305,0.7776953,0.7536685,0.7647699,0.7453448,0.7665807,0.6874467,0.809031,0.8267084,0.8197321,0.8361294,0.7790242,0.7839175,0.857767,0.8597598,0.8343358,0.7397331,0.7753434,0.8211931,0.842992,0.7795869,"chr10"
"cg15835494",0.9326289,0.9256051,0.9775889,0.962391,0.9334355,0.8776256,0.9563351,0.923287,0.9255471,0.9209959,0.9378275,0.8919564,0.9361985,0.9037794,0.9396177,0.9026065,0.904608,0.9012931,0.9008065,0.9146437,0.9203433,0.932571,0.9393238,0.955187,0.9404286,0.9672362,0.9206588,0.91615,0.9373882,0.9045577,0.9187457,0.91144,0.9192135,0.919235,0.9292661,0.8685923,0.965615,0.9740785,0.9461221,0.9055422,0.9227193,0.9805914,0.94694,0.946521,0.8975747,0.9331361,0.9187168,0.9122363,0.9271521,0.8889738,0.9274414,0.9421443,0.9088093,0.8649939,0.9573279,0.9361917,0.9182934,0.9472006,0.8999049,0.9097156,0.9445182,0.962427,0.9043217,0.955073,0.94707,0.9331432,0.9076569,0.9329298,0.9572007,0.9043278,0.9301419,0.9644775,0.9056164,0.8920946,0.8999152,0.8968802,0.9497264,0.9517365,0.9529013,0.9442527,0.908162,0.8940913,0.9573234,0.96807,0.9526586,0.934849,0.9296544,0.8993796,0.9467579,0.9366717,0.8911401,0.9489133,0.9648428,0.9451719,0.9624925,0.9405373,0.9343896,0.9580109,0.9509293,0.8908691,0.9413338,0.9154478,0.876782,0.9734567,0.9215848,0.9383472,0.8932121,0.9436366,0.9307075,0.8955033,0.978093,0.9498081,0.9666255,0.924119,0.9395086,0.9117841,0.9383815,0.9126774,0.9365116,0.9446036,0.9031384,0.9330752,0.9312539,0.8892659,0.9083739,0.9509952,0.8948894,0.8579085,0.9265195,0.9347639,0.9238425,0.9157555,0.9745245,0.9361273,0.9329739,0.9419526,0.930842,0.8894281,0.9190494,0.9451949,0.9698156,0.9330756,"chr10"
"cg13975953",0.08328598,0.06354709,0.1742388,0.1042315,0.09301493,0.1477281,0.1424443,0.1181789,0.06154953,0.1055445,0.1139889,0.1211581,0.05668593,0.0747113,0.06227894,0.1023913,0.3385835,0.1812618,0.07760628,0.07504125,0.1719241,0.1942736,0.12493,0.1103525,0.1032986,0.0927841,0.3128726,0.1621032,0.1288651,0.1219165,0.1642402,0.177654,0.1171777,0.1964795,0.04128091,0.1142626,0.09255233,0.1488096,0.06438383,0.1557092,0.1552171,0.1930958,0.1814331,0.1360522,0.03716136,0.06450546,0.08799587,0.1589346,0.1285205,0.1407186,0.03539899,0.1128542,0.1353748,0.1098766,0.08587847,0.1226924,0.09628885,0.1439193,0.1234611,0.1548652,0.1349754,0.08281047,0.1348868,0.1233984,0.0816777,0.02483386,0.07528829,0.08142261,0.08869564,0.1360561,0.1000043,0.1451491,0.03839532,0.101222,0.09855076,0.1259833,0.1055909,0.183211,0.1415601,0.04695108,0.05154359,0.1023338,0.194519,0.1797848,0.0846121,0.08632814,0.07321,0.05699973,0.05846368,0.07498264,0.1669305,0.2243342,0.09367123,0.07904399,0.07284393,0.1639993,0.1049027,0.1342173,0.1069859,0.1561965,0.06012252,0.1216192,0.08099677,0.05301767,0.1967406,0.1745753,0.05757969,0.04485172,0.164271,0.09815596,0.1382124,0.0782858,0.2652083,0.1699386,0.08531559,0.1016237,0.1306839,0.1070661,0.1332739,0.1119077,0.02497478,0.2036772,0.05811496,0.04721506,0.08582527,0.09603925,0.0287594,0.09575194,0.1155954,0.1275811,0.1448628,0.1112188,0.1223316,0.1036644,0.1011108,0.1998331,0.04432177,0.2142819,0.1072279,0.09838172,0.1537223,0.1611328,"chr10"
"cg21057659",0.00338703,0.008210317,0.00216016,0.008512902,0.005945036,0.01807041,0.002609322,0.01038545,0.01340405,0.007518274,0.009039789,0.001993797,0.01175535,0.008980692,0.002891402,0.009538794,0.005997451,0.0007978016,0.003985351,0.008294931,0.004994173,0.01828837,0.008760649,0.001287475,0.008299843,0.004378497,0.01939544,0.01455378,0.01107774,0.0106383,0.003458673,0.02134515,0.008269779,0.01143195,0.00860933,0.004295099,0.01117459,0.009237583,0.009154987,0.007954945,0.01129108,4.298487e-05,0.008353708,0.01128144,0.01007383,0.003280953,0.007396201,0.01883491,0.01160522,0.01056454,0.008194105,0.007218065,0.005349567,0.005861754,0.01042679,0.003843501,0.006883721,0.007929297,0.007026489,0.006940013,0.003983342,0.004292174,0.01372471,0.008172851,0.009303142,0.003445707,0.005411906,0.01112988,0.01219017,0.008642447,0.01655339,0.009048136,0.009691849,0.009775246,0.01295839,0.003928347,0.01730284,0.007516257,0.003382897,0.009371609,0.01525566,0.006275469,0.01743323,0.007676434,0.01075269,0.007425202,0.01416196,0.006649043,0.008438819,0.01196064,0.0113267,0.01539617,0.004701931,0.0136061,0.004093225,0.01088393,0.005248885,0.005303164,0.01325359,0.01410556,0.008835523,0.01746916,0.002256063,0.008083763,0.0162052,0.01590049,0.01183557,0.001855943,0.009781926,0.007177626,0.01238587,0.006478659,0.01364522,0.004626397,0.002486764,0.01194718,0.01605525,0.01392301,0.007909508,0.01359993,0.003880481,0.01019455,0.005770536,0.004196071,0.008215382,0.009584103,0.002570981,0.004088387,0.00748745,0.00922478,0.006471017,0.008953553,0.007947478,0.01040148,0.01444607,0.00875713,0.006665527,0.01122602,0.01218726,0.01513377,0.00165865,0.004922378,"chr10"
