,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg20995142,0.7469707,0.8056238,0.8568392,0.8508733,0.9297046,0.801107,0.8209992,0.8975084,0.9388658,0.9159572,0.7569752,0.7812076,0.7953656,0.8545326,0.7987125,0.7886219,0.8262332,0.8211558,0.8421719,0.9298407,0.8577753,0.7382007,0.8817147,0.6585217,0.8682584,0.8052824,0.7417618,0.865301,0.8637482,0.8280987,0.8863162,0.7611479,0.8747448,0.7990007,0.8245083,0.90825,0.7928093,0.7940181,0.8005774,0.7498984,0.7530045,0.8521553,0.839202,0.8420623,0.856281,0.7493213,0.7796386,0.6799917,0.7834862,0.8059722,0.8727022,0.8303579,0.7838283,0.6734047,0.7491003,0.7243432,0.8260871,0.8138515,0.8365983,0.8013465,0.8395045,0.894618,0.792255,0.7944648,0.8577901,0.8819177,0.8362794,0.8248323,0.9117925,0.7676899,0.8165005,0.8865646,0.8366242,0.7465417,0.722211,0.8325115,0.9077442,0.8049003,0.8755099,0.9021543,0.8420256,0.7673165,0.7271416,0.8167772,0.8989599,0.8643939,0.8357734,0.8263747,0.8139515,0.8805058,0.8314935,0.7390615,0.7773297,0.835782,0.7894472,0.8881458,0.9285626,0.8536493,0.8915785,0.8303407,0.8960791,0.869541,0.7683215,0.8189232,0.7637662,0.8865857,0.7935708,0.8364993,0.8857223,0.8257625,0.8702432,0.8555616,0.813647,0.8473229,0.8492159,0.868342,0.7685702,0.8272785,0.7811167,0.7516007,0.8580601,0.8488012,0.709372,0.8339074,0.7217195,0.9135195,0.7733905,0.8473187,0.841457,0.8700822,0.913941,0.9312757,0.7747154,0.8896401,0.9322139,0.8514087,0.8507412,0.857504,0.7960653,0.7809492,0.8206058,0.7782948
cg17787502,0.9756211,0.9768972,0.9804666,0.9560292,0.9560945,0.9556189,0.9759602,0.964171,0.9605656,0.9630133,0.9560075,0.9684193,0.9721306,0.9530491,0.9623318,0.9675389,0.9712311,0.960962,0.9495683,0.9552202,0.9736391,0.9610799,0.9526429,0.9703146,0.9824554,0.9662882,0.9652734,0.9650426,0.9665412,0.9722997,0.9811788,0.9577067,0.9649376,0.9623948,0.971318,0.9743928,0.9678799,0.9765284,0.9472028,0.973727,0.967964,0.9666628,0.963136,0.9446736,0.9611992,0.9585198,0.9567593,0.970797,0.9789096,0.9628268,0.9424432,0.9686077,0.9702954,0.9516554,0.9658514,0.9624157,0.9669171,0.9530267,0.9659841,0.9677848,0.972623,0.9619721,0.9429938,0.9654074,0.9659865,0.9681679,0.9581425,0.9722153,0.9635132,0.9627125,0.9755047,0.9724611,0.9616327,0.9775489,0.9699099,0.973387,0.9742201,0.9765919,0.9672154,0.9568521,0.9543,0.9703509,0.9552964,0.9689385,0.9591069,0.952689,0.9745847,0.982109,0.9845242,0.9626133,0.9537202,0.9529313,0.9629745,0.9784392,0.9720944,0.9666895,0.9493793,0.9746612,0.9311386,0.952584,0.964801,0.9519004,0.9729454,0.9548253,0.9623596,0.9656281,0.9438112,0.9756862,0.9653916,0.9542736,0.9638969,0.9685862,0.9598214,0.9726278,0.9700368,0.9432785,0.9588317,0.9390679,0.9739894,0.9497622,0.9711301,0.9617364,0.9731052,0.9386526,0.9598364,0.9614875,0.9482454,0.9679953,0.9461715,0.9654034,0.9493871,0.9573675,0.9619425,0.9706463,0.9571792,0.963041,0.9623762,0.9771615,0.9679494,0.9653852,0.9746346,0.9609032
cg14324167,0.8915804,0.9040981,0.9186534,0.8554553,0.8580638,0.8762337,0.9273554,0.9687032,0.9130106,0.938397,0.8433559,0.9230472,0.9369563,0.906049,0.9252035,0.8953741,0.8133379,0.9590736,0.9469009,0.8754123,0.9024266,0.8014611,0.9391971,0.8428588,0.8645857,0.9537121,0.8574564,0.9243148,0.9120702,0.927727,0.8559005,0.8694114,0.93928,0.8671451,0.918641,0.9340997,0.8592734,0.9017825,0.9316838,0.9534566,0.7678681,0.9136276,0.9389236,0.9459137,0.9622422,0.9097347,0.8623987,0.767581,0.8489871,0.9035845,0.8704712,0.913399,0.8353005,0.8604843,0.8446015,0.8631965,0.89512,0.8747522,0.9274487,0.9365059,0.9073195,0.9119329,0.885617,0.9591833,0.8684245,0.92101,0.9164776,0.8986191,0.9243235,0.922623,0.8736178,0.9550729,0.9100774,0.9053422,0.9130397,0.9217543,0.9542908,0.8405128,0.8668041,0.8964085,0.91294,0.8777472,0.8068861,0.9068274,0.9082062,0.8870341,0.8914029,0.8925419,0.85653,0.9074244,0.8959131,0.7970372,0.9096973,0.948194,0.9353507,0.9145399,0.9104319,0.8772945,0.9171819,0.843208,0.9493359,0.9515483,0.8149462,0.9357146,0.9158211,0.8825141,0.8640131,0.9469521,0.8026035,0.8203248,0.8864075,0.9301747,0.8644085,0.8329798,0.8930611,0.9312133,0.8698876,0.9227559,0.8013687,0.8672862,0.8903527,0.9170566,0.9159856,0.8779165,0.9009434,0.8843003,0.9104694,0.8707386,0.9129939,0.9123225,0.9334903,0.9730181,0.9017832,0.9349561,0.8853285,0.9048372,0.94491,0.9519384,0.9544847,0.8316775,0.8849844,0.9032899
cg04688645,0.9680027,0.9737284,0.9765902,0.9688745,0.9613292,0.9513723,0.9756339,0.9726349,0.9676792,0.9754256,0.9606438,0.9670898,0.9690912,0.9550599,0.9748872,0.9674811,0.9586649,0.9676627,0.9562044,0.9539291,0.9540887,0.9518491,0.965259,0.9602151,0.9675597,0.9700974,0.9344527,0.9455262,0.9711596,0.9791062,0.9249578,0.9701413,0.9720371,0.9483872,0.9771054,0.9814339,0.9591395,0.9740732,0.9592562,0.9598802,0.9663912,0.9618315,0.9767521,0.9747206,0.9682764,0.9753313,0.9636316,0.948142,0.9499364,0.9730567,0.9743151,0.9737448,0.9724602,0.9640212,0.9431859,0.969712,0.9515404,0.9758937,0.9713371,0.9678976,0.973445,0.9640905,0.950355,0.9672929,0.9583771,0.9685606,0.9615016,0.9613529,0.9687844,0.961161,0.9658876,0.9719158,0.970865,0.9587114,0.9539006,0.9683687,0.978472,0.9635174,0.9726564,0.9650735,0.9623727,0.9535546,0.9479726,0.9673074,0.965875,0.9709344,0.9719741,0.9629085,0.965545,0.9563618,0.9624874,0.9517621,0.9890923,0.9607165,0.980043,0.9610899,0.971275,0.9774127,0.9677699,0.9657033,0.9787351,0.9570174,0.9590262,0.9495898,0.9693963,0.9530049,0.948703,0.9590316,0.9706496,0.961031,0.9738954,0.9486998,0.9485697,0.9774554,0.9590295,0.9494565,0.9447851,0.9614297,0.9677669,0.9428429,0.9656702,0.962247,0.9813549,0.9663202,0.9591315,0.9727176,0.9735994,0.9735649,0.9706214,0.9556358,0.9680934,0.9318936,0.9505465,0.9784454,0.9756784,0.96722,0.9730935,0.9667045,0.9685586,0.9635266,0.9841765,0.9730821
cg06839417,0.9719352,0.946204,0.974523,0.9705121,0.9539104,0.9047179,0.9479317,0.9824686,0.9698214,0.9477071,0.9713343,0.9580067,0.9620474,0.962579,0.9587648,0.9592193,0.9632701,0.9818173,0.9578036,0.9947999,0.9723565,0.9319335,0.9682476,0.943784,0.9520762,0.9737278,0.9286785,0.9647299,0.9689234,0.9429499,0.9516583,0.9428948,0.9293746,0.9487713,0.9751063,0.9638798,0.9575267,0.9219287,0.9719395,0.9815741,0.9499511,0.9639261,0.9641335,0.9710825,0.9792367,0.9604625,0.9649826,0.9201171,0.9573024,0.9611204,0.9736915,0.9568336,0.9590701,0.9531318,0.9578987,0.9465733,0.9680341,0.9722086,0.9476616,0.9551871,0.9547788,0.9641165,0.9592704,0.963276,0.9452454,0.9559925,0.9604974,0.9676538,0.9573989,0.9640524,0.8993064,0.9738557,0.9470251,0.9465951,0.9557629,0.9597809,0.9592001,0.9477768,0.9615392,0.9526989,0.9704206,0.9273374,0.9453459,0.9559735,0.9634339,0.9617473,0.9674779,0.9806353,0.9592341,0.9341013,0.9765657,0.956771,0.9711177,0.9592087,0.9817719,0.9670458,0.9580145,0.9270841,0.9430042,0.9399324,0.9695769,0.9498519,0.9622906,0.9576412,0.9641266,0.9388426,0.9392231,0.9694294,0.956295,0.9396325,0.9577039,0.988062,0.9381288,0.9518365,0.970671,0.9541194,0.9543407,0.9446256,0.9497323,0.9433656,0.972874,0.9540894,0.9713186,0.952802,0.9501458,0.9690792,0.9551644,0.9518465,0.9562538,0.9558952,0.9616993,0.9679316,0.9855132,0.9831569,0.935605,0.9438029,0.9769117,0.969061,0.9620644,0.943069,0.9575435,0.9304603
cg10159529,0.9133462,0.915799,0.9430835,0.900256,0.8615671,0.9097302,0.8888078,0.8811944,0.8983804,0.8841958,0.8819426,0.9361772,0.879674,0.8545321,0.8594642,0.8571058,0.9124684,0.9097435,0.8224,0.8504772,0.9059761,0.8993136,0.8753894,0.9081897,0.8826232,0.9125908,0.9038267,0.891665,0.8942144,0.8710964,0.89903,0.8900813,0.915119,0.9126846,0.8950707,0.9016411,0.884761,0.934359,0.8908926,0.912718,0.8920053,0.8815588,0.880677,0.8940839,0.8738716,0.8584808,0.9122353,0.9582986,0.9378407,0.9041749,0.8942341,0.9225313,0.8684892,0.8483322,0.9076902,0.9162504,0.8522089,0.9019743,0.9044466,0.8952474,0.9079195,0.9039748,0.8838739,0.8812195,0.8574662,0.9149599,0.9265282,0.8640347,0.903119,0.8846779,0.9293071,0.8979564,0.9190939,0.8844788,0.9350629,0.8911661,0.9186173,0.9464583,0.8980235,0.9127317,0.8604727,0.8526924,0.9212654,0.8813623,0.9228574,0.8855018,0.8927448,0.9057124,0.9315269,0.9115334,0.5013403,0.906562,0.9264676,0.8432438,0.8607096,0.9192298,0.8680168,0.9414822,0.8735946,0.9052268,0.8760738,0.8917394,0.9094804,0.8834144,0.8633748,0.9109831,0.8129828,0.8735025,0.8862894,0.9088151,0.856665,0.9447508,0.9198957,0.9191097,0.8729204,0.8595693,0.8642803,0.9014383,0.9495421,0.913504,0.8771763,0.885835,0.9273704,0.8979454,0.945853,0.8923199,0.8228613,0.8659592,0.8693872,0.8812524,0.8839854,0.8571228,0.8993083,0.9192331,0.8674179,0.8247353,0.8635186,0.8988762,0.9156027,0.9104764,0.8740836,0.8816834
cg12324048,0.9220883,0.9055688,0.9381074,0.9663541,0.8802891,0.9286771,0.947849,0.8758963,0.8890212,0.9234099,0.9332755,0.8982559,0.9153045,0.8728545,0.9221187,0.8855119,0.949024,0.8276936,0.8500571,0.9005719,0.8871947,0.9190959,0.8944369,0.889416,0.8993439,0.923266,0.9002227,0.8774664,0.9310164,0.8160505,0.7984933,0.9219151,0.8969063,0.9287207,0.931644,0.9305777,0.8909847,0.9429004,0.8434066,0.8845373,0.9200159,0.9072144,0.8686955,0.8877497,0.8794981,0.9009459,0.8877924,0.9341481,0.9293028,0.9115144,0.8912975,0.9201189,0.8897658,0.9248738,0.9090777,0.8400078,0.7945066,0.9150939,0.8510389,0.8971611,0.9299323,0.8992167,0.9085238,0.9119703,0.9203969,0.9143074,0.9398181,0.8905321,0.955059,0.9073942,0.9427119,0.888787,0.8379216,0.881988,0.9238006,0.9061517,0.8855716,0.9525878,0.8646148,0.8665784,0.8903712,0.8800318,0.9050135,0.8649613,0.9098097,0.92649,0.9138938,0.8842559,0.9389523,0.9028097,0.8674248,0.9034962,0.9007732,0.8632529,0.9167557,0.8437049,0.8903428,0.9197069,0.9050343,0.8989071,0.9417733,0.833278,0.8344213,0.8629549,0.8325844,0.9264875,0.8760635,0.9180796,0.9074693,0.9209755,0.9495042,0.9291474,0.9092067,0.9331793,0.8891319,0.8045846,0.8974322,0.8833498,0.9263781,0.899806,0.9345788,0.8588589,0.9309809,0.8994121,0.9505582,0.8857094,0.8794176,0.8834951,0.9094342,0.9210591,0.8474241,0.9320875,0.9158777,0.945297,0.8822801,0.9323488,0.8745983,0.941455,0.9070961,0.9339561,0.9385681,0.9051693
cg13908523,0.0841367,0.06792551,0.1269844,0.04448703,0.09517801,0.02098295,0.04759234,0.0535514,0.04283717,0.03142946,0.03507124,0.06705633,0.0411094,0.0445137,0.03413088,0.03981865,0.03523746,0.06173169,0.04537162,0.03116181,0.068703,0.05663674,0.09108091,0.05693597,0.05319979,0.09482465,0.06161379,0.05367539,0.05493629,0.05230788,0.06853304,0.07340588,0.07691928,0.02815952,0.05942305,0.0529878,0.1327867,0.1535764,0.04456686,0.04965646,0.120757,0.07097643,0.1120375,0.09465228,0.07463318,0.07550706,0.0411116,0.04636208,0.05308111,0.1024962,0.06461421,0.06999622,0.09464391,0.03085734,0.08132506,0.06054763,0.09080833,0.03276943,0.07201922,0.07746791,0.05905857,0.02133997,0.0519545,0.07876888,0.02613148,0.08640202,0.05716085,0.03181688,0.03792701,0.09769654,0.05343637,0.03408929,0.1056975,0.07002244,0.06809449,0.04713673,0.07288133,0.03811075,0.09784881,0.0603396,0.04308951,0.08814824,0.07158143,0.05934724,0.05678677,0.03796131,0.07454486,0.04042315,0.06960067,0.1150736,0.05983734,0.07484303,0.06296161,0.08114276,0.06351235,0.1047924,0.01936931,0.0486399,0.009544847,0.0380407,0.03541859,0.06589245,0.1154948,0.05602677,0.0629463,0.02979374,0.05575879,0.05585367,0.01053482,0.04538498,0.05470451,0.063469,0.06087306,0.03574839,0.07837885,0.05574148,0.02864496,0.08095153,0.04076367,0.04737263,0.03267362,0.0604695,0.05511825,0.04068922,0.04957991,0.06857661,0.06406478,0.04633349,0.02199096,0.1265345,0.1037512,0.03758791,0.0605735,0.07857045,0.03675123,0.05824849,0.04043046,0.05653395,0.09425379,0.04150336,0.03594078,0.05676525
cg20176220,0.9852556,0.9608984,0.983871,0.968259,0.9557089,0.9676954,0.980022,0.9646819,0.9456182,0.9617973,0.9751911,0.964422,0.9725877,0.9460073,0.9762894,0.9632166,0.9867486,0.9657016,0.9598808,0.9581166,0.9735755,0.9674557,0.9612096,0.9755625,0.9752872,0.973003,0.968321,0.9663987,0.9747455,0.967199,0.9811097,0.969005,0.962952,0.947384,0.9821046,0.9730517,0.9746458,0.9785998,0.9673029,0.9768481,0.974216,0.9775136,0.9675336,0.9742462,0.9782506,0.9757446,0.9695055,0.9725547,0.9666421,0.9704791,0.967843,0.9719787,0.9771831,0.9758095,0.972564,0.975968,0.9744595,0.9670276,0.9711014,0.9714427,0.9632494,0.9658942,0.9669482,0.9606068,0.9107667,0.9657762,0.9707122,0.9761438,0.9736457,0.9687126,0.9673452,0.9713983,0.9694537,0.9803663,0.9791133,0.9617332,0.9655952,0.975751,0.979367,0.9733432,0.9489172,0.9779553,0.9657799,0.9695604,0.9829709,0.948667,0.980294,0.9745631,0.9699836,0.970197,0.9645771,0.9631845,0.9894126,0.9743424,0.981905,0.9806728,0.9595206,0.9787473,0.9522188,0.9440117,0.9801338,0.964449,0.9796685,0.9769409,0.974907,0.9709493,0.9523857,0.978427,0.9673199,0.9645636,0.9602013,0.9834133,0.9684946,0.9809354,0.9585752,0.9874267,0.9618599,0.9652705,0.9656962,0.9710224,0.9741122,0.9729607,0.9831045,0.9550682,0.9493138,0.9651638,0.9612514,0.974337,0.9632686,0.9773762,0.9660454,0.9475006,0.9767097,0.9745017,0.9609542,0.9551048,0.9829829,0.9669021,0.9694129,0.9637219,0.9512398,0.9691876
cg20714110,0.05268787,0.06764078,0.0586091,0.07856669,0.08763793,0.06826275,0.0639563,0.09174491,0.07537411,0.07503871,0.07270682,0.07052039,0.06330869,0.07830002,0.09004857,0.08189491,0.0808126,0.08160171,0.09359885,0.09850441,0.06444838,0.0694801,0.07985094,0.0982506,0.08835996,0.1008179,0.0737815,0.07717611,0.04777352,0.09151879,0.06975177,0.05711789,0.07657013,0.07258065,0.07260266,0.08374817,0.08061925,0.04066603,0.07592352,0.05167724,0.07763203,0.06942796,0.07666066,0.08479689,0.07539379,0.08240955,0.07818642,0.04525386,0.07869452,0.08689971,0.07496349,0.08446796,0.06407472,0.1016225,0.0756189,0.07729874,0.07771225,0.06633938,0.07128457,0.09455621,0.06818182,0.05727328,0.0781091,0.05371521,0.07321609,0.07283478,0.0690875,0.0645222,0.07815245,0.04224928,0.06430603,0.06134848,0.06360029,0.07212403,0.08445608,0.05313777,0.08419975,0.04566958,0.06764364,0.06663852,0.09144813,0.07327371,0.08380629,0.08045213,0.07915965,0.06029024,0.08547465,0.08178148,0.07502917,0.08562069,0.07724894,0.07385469,0.0482399,0.08234932,0.07276568,0.0808259,0.07324701,0.07081534,0.05554328,0.07492389,0.07373658,0.1007402,0.08281584,0.09577785,0.0791044,0.06437552,0.07148107,0.05963653,0.08411681,0.07148446,0.06575127,0.07931528,0.05442227,0.07910654,0.07234766,0.08997155,0.06520702,0.09318788,0.08178109,0.07888268,0.06469743,0.08192005,0.07581764,0.07527205,0.06217819,0.07627076,0.09056136,0.07781895,0.07097127,0.1060131,0.0691756,0.06833512,0.08290747,0.06612742,0.08496611,0.06346186,0.07314979,0.0752908,0.04065839,0.07293743,0.08283688,0.07112611
cg26435092,0.002082742,0.005294637,0.006293587,0.01189532,0.00670908,0.01612903,0.01002786,0.002062643,0.006171479,0.003728615,0.00754539,0.004133626,0.007324557,0.007395994,0.001720125,0.004178721,0.006206362,0.00932314,0.01243722,0.01224118,0.01152768,0.01574131,0.005198696,0.00316942,0.002975334,0.01010643,0.01850807,0.004691484,0.01547374,0.008737762,0.01027096,0.01945959,0.003355363,0.01364224,0.002686439,0.007513077,0.01671211,0.004552798,0.01396091,0.004214042,0.01017969,0.0005978307,0.005677895,0.004379667,0.01208436,0.005139431,0.004115226,0.01359537,0.009997501,0.003412025,0.01050045,0.002256582,0.006446332,0.004693458,0.01268568,0.003791161,0.00490687,0.01309434,0.0119477,0.00152207,0.007054297,0.004578097,0.01819567,0.006487391,0.006371456,0.005266182,0.009621353,0.00779523,0.01063429,0.004222724,0.01385121,0.01067367,0.001629254,0.007027133,0.002812258,0.00698812,0.01099336,0.005470805,0.005652424,0.006491326,0.003087034,0.007500507,0.01242382,0.003388064,0.008841491,0.005146428,0.007110301,0.0009626324,0.004757743,0.009434779,0.002541717,0.01271377,0.00732642,0.007000946,0.009409839,0.007621951,0.008687164,0.002019987,0.009222452,0.01200218,0.004851425,0.0107604,0.007975895,0.003497086,0.007899934,0.01563082,0.008893957,0.005594136,0.01244768,0.001844168,0.01704217,0.009482208,0.01502848,0.007429421,0.007902439,0.008689526,0.01123096,0.009660064,0.01395813,0.01758649,0.00115692,0.002739437,0.008296821,0.01014307,0.009041161,0.00673334,0.00313401,0.001135589,0.007622635,0.01262332,0.002135666,0.008872538,0.01096188,0.00985147,0.009857961,0.009402217,0.006524659,0.01365314,0.002146947,0.01022715,0.008846261,0.004615385
cg18467168,0.136253,0.1199864,0.1646858,0.07023445,0.1371279,0.1058609,0.2192365,0.2323688,0.1590714,0.1293538,0.1531255,0.171151,0.1374975,0.1723404,0.2051962,0.2857915,0.1086101,0.1510313,0.1763172,0.08560836,0.2624438,0.1201268,0.1928389,0.2059947,0.1203704,0.2391011,0.1743449,0.1902017,0.1745046,0.1742223,0.238099,0.13497,0.1131137,0.09168417,0.1703893,0.1043826,0.1545114,0.1025514,0.1405725,0.1764363,0.2157498,0.2509709,0.1631211,0.1870476,0.05183605,0.1389606,0.1410467,0.1672482,0.1835264,0.124511,0.1717015,0.1739942,0.1960032,0.1663921,0.1791695,0.2438552,0.1708511,0.1648535,0.1451443,0.1454216,0.08317757,0.1121815,0.1426484,0.1648532,0.113176,0.1565996,0.2537486,0.1525407,0.09122203,0.1676284,0.1002296,0.1717826,0.137323,0.1364444,0.2131337,0.1531217,0.2428978,0.05995677,0.212459,0.1170226,0.1595224,0.122922,0.1237928,0.0981618,0.1021791,0.1133118,0.1141497,0.2354315,0.1674301,0.1229021,0.1792865,0.09217172,0.1492802,0.2468837,0.1384477,0.1797834,0.1078246,0.09340831,0.08076324,0.1069396,0.1450463,0.1079188,0.1541514,0.09713931,0.1928194,0.08717668,0.1068511,0.1954171,0.3215764,0.09520349,0.1533364,0.1956159,0.1554243,0.1279808,0.1350535,0.1927649,0.0528945,0.1524977,0.1141782,0.1718685,0.18156,0.229196,0.1118185,0.1728602,0.152884,0.1345493,0.1765201,0.1428141,0.1435876,0.1839804,0.1576973,0.163565,0.1918224,0.134609,0.1327609,0.1193658,0.2085633,0.1899944,0.1155442,0.1251572,0.0756535,0.1398471
cg12372924,0.9787117,0.9682326,0.9862861,0.9695931,0.9746915,0.9315284,0.9729442,0.9735142,0.9680822,0.9750286,0.9611139,0.981756,0.9721064,0.9732706,0.9867422,0.9833872,0.953419,0.9834672,0.9676531,0.9831176,0.9690961,0.929462,0.9710906,0.9726331,0.9744455,0.9841006,0.9314439,0.9774626,0.9751317,0.9789963,0.9572981,0.9588114,0.9744414,0.9431666,0.9853163,0.9647871,0.9671182,0.9622855,0.9673851,0.9891706,0.9771365,0.9700539,0.9629183,0.973518,0.9755058,0.9713312,0.9473689,0.9520819,0.9523551,0.9767924,0.986472,0.9757959,0.9798595,0.979484,0.9559879,0.9770208,0.9755319,0.9766274,0.9829421,0.9783988,0.9802087,0.9893113,0.9796847,0.9776607,0.991547,0.9595885,0.9792014,0.9730935,0.9888469,0.9839565,0.9582908,0.9976875,0.9879278,0.9758611,0.958757,0.9784783,0.9863696,0.9688353,0.9754316,0.9733856,0.9473267,0.9673418,0.9470724,0.9727425,0.9686541,0.987365,0.9876923,0.9652827,0.989567,0.9803891,0.9486878,0.9282316,0.9876166,0.9651435,0.974833,0.9761514,0.9812634,0.9598676,0.9716229,0.943801,0.9865394,0.9856331,0.9540989,0.9888588,0.9698267,0.9456739,0.9649413,0.9736574,0.9672083,0.9724127,0.978037,0.944785,0.9605483,0.9771958,0.987931,0.9588409,0.9608659,0.9823503,0.9645951,0.9386799,0.9733753,0.9819901,0.962903,0.9720568,0.9654506,0.976814,0.9884413,0.9690165,0.9756718,0.9461022,0.9708772,0.9790789,0.9822075,0.9924419,0.971395,0.9750096,0.9650779,0.9828604,0.9803758,0.9563135,0.9825556,0.9832693
cg07080443,0.9030901,0.8958648,0.8983837,0.8756977,0.9046212,0.8624834,0.9214064,0.8998937,0.9136189,0.927131,0.842345,0.9611128,0.9493271,0.91159,0.9213885,0.94011,0.8461063,0.9372048,0.905121,0.9358904,0.9184055,0.8168028,0.9350521,0.8511878,0.9422231,0.9334399,0.8279778,0.9353742,0.9221456,0.9401636,0.8476065,0.8929264,0.9376963,0.889455,0.9295178,0.9110583,0.896652,0.8783031,0.9322247,0.9466899,0.91564,0.904082,0.950559,0.9419432,0.9201647,0.8798854,0.9086198,0.8603654,0.9061922,0.9364632,0.9079043,0.9146662,0.8546134,0.91582,0.9137324,0.9293231,0.9482898,0.9116121,0.9229854,0.9297081,0.8478219,0.8891639,0.9281344,0.9205634,0.8898868,0.9010137,0.8557511,0.9169,0.9080551,0.9124335,0.7940835,0.9400083,0.9127273,0.9138836,0.9068337,0.9383768,0.840382,0.7822802,0.9089663,0.8842792,0.8668173,0.9131,0.8349183,0.9134035,0.8601841,0.932812,0.8887217,0.8678629,0.8847252,0.9110796,0.9088219,0.90454,0.8981716,0.9133181,0.9162196,0.9423414,0.9157439,0.9291172,0.8787488,0.8437069,0.9555956,0.9518032,0.859209,0.8885091,0.9439875,0.8372972,0.8844647,0.9574025,0.83247,0.9202556,0.8915361,0.9575858,0.8317236,0.9562111,0.8713675,0.9160255,0.9049583,0.9028018,0.8517754,0.8891105,0.9314969,0.9332264,0.9276305,0.8758925,0.8610135,0.9228327,0.9126192,0.9191306,0.9321264,0.8400003,0.9167892,0.9125359,0.9077955,0.9421326,0.8226361,0.8246892,0.9364286,0.9032003,0.9344133,0.8737124,0.9339885,0.9351468
cg27323154,0.04694236,0.02159584,0.01877508,0.08953087,0.0366292,0.0434876,0.05650074,0.03741368,0.02995375,0.03104437,0.00649645,0.07931034,0.01922402,0.1091129,0.0242554,0.0569375,0.03978102,0.05495062,0.0770751,0.1108762,0.05482872,0.03386454,0.03256151,0.01754114,0.02141009,0.05905131,0.02454277,0.05302546,0.0460198,0.03328876,0.01964043,0.02562453,0.04960448,0.03438713,0.01923732,0.02209835,0.01653975,0.0175735,0.0383888,0.04303882,0.05442426,0.03138905,0.02340912,0.03581361,0.01801447,0.06194348,0.1192277,0.04910338,0.04239942,0.01552106,0.08917375,0.01187523,0.03684476,0.05204915,0.05669406,0.05056087,0.02767936,0.05743933,0.02969432,0.06724478,0.09754922,0.0632432,0.02182442,0.03527858,0.01788724,0.0309761,0.02204448,0.03365775,0.01566204,0.07583975,0.02568493,0.02026823,0.0182582,0.01865672,0.06520119,0.0462174,0.04676889,0.01557632,0.05020681,0.01178782,0.01530947,0.166573,0.04349262,0.01129446,0.02513128,0.0194114,0.04140733,0.02461236,0.04310604,0.01620798,0.03463397,0.01880299,0.01490396,0.02413563,0.05024155,0.03590842,0.1028528,0.02350629,0.05770741,0.175852,0.01108922,0.04880295,0.03134386,0.07159083,0.03660333,0.02265409,0.02682364,0.01624768,0.07199761,0.03539312,0.01617922,0.02325801,0.02732707,0.02012589,0.03930838,0.01636438,0.02802399,0.02363381,0.03429948,0.02087455,0.05452465,0.05214698,0.07124929,0.0334241,0.06296906,0.0594693,0.05932452,0.02045728,0.03421953,0.02221895,0.03194658,0.03848706,0.01128927,0.02032585,0.04446291,0.02523197,0.01638686,0.02460317,0.0546863,0.03424421,0.02095282,0.01932573
