"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg13434411",0.6593563,0.5106019,0.6016178,0.6166859,0.5166596,0.6799575,0.51103,0.6422425,0.6663869,0.6487925,0.6580821,0.4867509,0.5603537,0.6487001,0.572197,0.5644639,0.4669555,0.5157654,0.5805434,0.7415477,0.5777999,0.5204591,0.5799487,0.5560364,0.6044032,0.535577,0.4848733,0.5260154,0.5680353,0.5356941,0.6225494,0.5742873,0.6136297,0.6998436,0.5724031,0.5766467,0.5571621,0.6321108,0.6474857,0.4591238,0.5148191,0.5517315,0.5759268,0.5649434,0.6634623,0.5689623,0.5999579,0.5777172,0.5552913,0.5247891,0.6470313,0.5907116,0.5953498,0.3840968,0.4917056,0.504155,0.5873774,0.5691191,0.4863779,0.5710009,0.6487719,0.6603869,0.556235,0.6186691,0.6541682,0.6210947,0.5863942,0.687657,0.6044123,0.5957365,0.6980556,0.6062819,0.5101709,0.4873591,0.5084426,0.5267277,0.5517855,0.724177,0.5152403,0.5831943,0.6556662,0.5369265,0.6998863,0.6206772,0.6433326,0.6537686,0.5271042,0.5756424,0.5940252,0.5491884,0.6237437,0.5362109,0.5750349,0.5627681,0.6335112,0.5373043,0.7452414,0.590329,0.7236586,0.6746343,0.5903928,0.5585636,0.527853,0.4695571,0.5853455,0.6375736,0.6599532,0.5441091,0.6488972,0.6666667,0.6682025,0.5561274,0.601849,0.5028208,0.5909994,0.6096606,0.6060959,0.598959,0.5603587,0.6005134,0.5448848,0.5719182,0.5752799,0.592003,0.6080474,0.5957588,0.6429565,0.6078543,0.5796898,0.5094754,0.519136,0.7332845,0.4888616,0.5497692,0.6432344,0.6782356,0.5047989,0.6131006,0.5771929,0.6291478,0.6589207,0.5780615,"chr9"
"cg16013896",0.06754872,0.07546535,0.06574508,0.08737999,0.05199427,0.1771055,0.0445255,0.06725397,0.06293068,0.02072096,0.0636965,0.1313384,0.06759783,0.04378362,0.08594893,0.03928994,0.05640205,0.07846331,0.06231027,0.03772626,0.1101434,0.199822,0.0562171,0.04170808,0.1317968,0.07443813,0.122812,0.04578157,0.06359659,0.03672678,0.05350664,0.1217071,0.07151938,0.1195904,0.09201116,0.04339344,0.1112879,0.06113149,0.07097209,0.08178878,0.08898016,0.04390172,0.04822161,0.04286416,0.0232642,0.05813603,0.06828711,0.08821616,0.1928359,0.06925834,0.05606889,0.03703336,0.06953214,0.09986681,0.1076518,0.09339781,0.09645389,0.07339179,0.04695237,0.06871025,0.05559428,0.07454588,0.1118964,0.1533148,0.03478651,0.07594797,0.02636253,0.08249406,0.07163253,0.05803797,0.09645014,0.0522215,0.05674325,0.07857999,0.02434357,0.1151404,0.05453616,0.05054008,0.08462608,0.05164618,0.03320972,0.06986053,0.1239691,0.1040524,0.02654828,0.05020777,0.08075279,0.05834364,0.1399108,0.08864744,0.08726565,0.1089132,0.07991979,0.09021496,0.02294618,0.06867675,0.03386114,0.02933983,0.08525378,0.1352649,0.05864229,0.06727179,0.05697602,0.05950667,0.05974741,0.1181306,0.06004519,0.04475387,0.06693568,0.04672596,0.1155355,0.07189356,0.05430087,0.03898214,0.07971977,0.06113707,0.07750824,0.04282828,0.04335523,0.1115451,0.07675707,0.06681257,0.08119795,0.09057172,0.0859763,0.05474926,0.09481657,0.0727104,0.07122708,0.05535401,0.1046373,0.07995823,0.1055783,0.105799,0.07732828,0.12794,0.08100026,0.08929098,0.0693987,0.1219263,0.03747233,0.1462642,"chr9"
"cg09448103",0.9129715,0.9193084,0.9211597,0.9488203,0.887505,0.8992356,0.93094,0.9014666,0.9064684,0.9044844,0.9447792,0.9407793,0.8811822,0.8757693,0.9080549,0.866175,0.8920773,0.8778811,0.879757,0.9192106,0.909614,0.9345086,0.9022626,0.8940482,0.9085647,0.8955619,0.9112515,0.8785387,0.877307,0.811833,0.827612,0.891411,0.8782162,0.9200296,0.907851,0.8481121,0.9124242,0.9319251,0.870963,0.8912367,0.9112324,0.9232249,0.8950318,0.8703696,0.9117049,0.8336781,0.9193277,0.9567906,0.9124328,0.8647095,0.8877271,0.892734,0.9227417,0.8986429,0.8857768,0.9121392,0.8218633,0.9287008,0.8704591,0.867278,0.9004524,0.9503443,0.939446,0.9200589,0.8860094,0.8857336,0.9039924,0.9070594,0.9218975,0.8797445,0.921362,0.9100214,0.8733521,0.9150952,0.9019517,0.9061462,0.8177244,0.9415586,0.8764945,0.8401572,0.9052049,0.9023866,0.8958541,0.9314584,0.9281612,0.9074049,0.9357405,0.9191664,0.8739772,0.8629291,0.8760161,0.854005,0.8814191,0.8535306,0.9316739,0.8591534,0.8885023,0.9213882,0.8936212,0.9284617,0.9196827,0.7975732,0.8612877,0.8577421,0.8711738,0.8995423,0.8668006,0.8844578,0.930379,0.9159625,0.9409095,0.9202369,0.889967,0.926785,0.8934337,0.8531614,0.9184797,0.8560069,0.8852986,0.927156,0.9150916,0.9020058,0.9399496,0.8965626,0.9111586,0.829292,0.8801247,0.942615,0.9052956,0.8562436,0.8494656,0.9020591,0.9091098,0.9381044,0.8884766,0.9279678,0.90867,0.8920939,0.9116011,0.9277262,0.9445677,0.9034882,"chr9"
"cg02679745",0.8662309,0.8973608,0.9315808,0.9209091,0.8312184,0.9154121,0.913491,0.9075738,0.8841803,0.9137089,0.9285051,0.8907899,0.9253835,0.8693784,0.8688408,0.8900961,0.910502,0.8329218,0.8083962,0.8681757,0.8210857,0.8694481,0.902577,0.8497408,0.879273,0.9121384,0.8996407,0.8853155,0.9366943,0.8474385,0.8916964,0.8979881,0.9050005,0.9148189,0.8938095,0.8444065,0.868462,0.9490447,0.8811353,0.8124004,0.9071573,0.9252832,0.9037806,0.9071628,0.8673072,0.860327,0.9164579,0.9032199,0.9100294,0.9122053,0.8487488,0.9478094,0.9120176,0.8358385,0.8719032,0.8744307,0.889905,0.8520289,0.9142864,0.8839082,0.9094152,0.8503461,0.8257121,0.892616,0.8950296,0.8991311,0.95294,0.8593635,0.9370619,0.9288905,0.9099873,0.8737789,0.7874835,0.8073964,0.9203261,0.8985736,0.8824266,0.917971,0.8707865,0.8853172,0.8696418,0.82162,0.9320049,0.8696634,0.8431485,0.8919375,0.8974698,0.8689019,0.8691739,0.9053368,0.8847701,0.9095227,0.9161016,0.9146791,0.8968699,0.8946275,0.8641575,0.8653571,0.9072951,0.9143527,0.8996743,0.8524565,0.8756673,0.8339262,0.8784235,0.9054512,0.8229687,0.9092005,0.9075873,0.9097461,0.9001731,0.8508169,0.8909878,0.8861355,0.8874872,0.8587597,0.8374066,0.8825702,0.8961477,0.8753702,0.8928016,0.8572855,0.9097244,0.8546182,0.9092895,0.8971606,0.8919073,0.844585,0.7958576,0.9167163,0.8914634,0.8609451,0.8210254,0.9214139,0.907378,0.8987316,0.8777197,0.8583173,0.9198101,0.9383037,0.8861183,0.9093521,"chr9"
"cg09594480",0.9733523,0.983286,0.9854435,0.9622233,0.9690002,0.9642701,0.9661505,0.95486,0.9714088,0.9713396,0.9819953,0.9592301,0.9748644,0.9647704,0.9752794,0.9751661,0.9800963,0.9639505,0.9598732,0.9581867,0.9743037,0.9757421,0.9737858,0.9861607,0.9663115,0.9544809,0.9790539,0.9688462,0.9772367,0.9537826,0.9799024,0.9618901,0.9731528,0.9679947,0.979612,0.9598013,0.9831021,0.9874805,0.9692729,0.9704866,0.9760293,0.9897318,0.9626297,0.9572514,0.9552078,0.9781278,0.9763031,0.9853107,0.9829733,0.9673333,0.967947,0.9764015,0.9753964,0.9854321,0.9833678,0.9884408,0.9573632,0.9770868,0.9777063,0.9643121,0.9591523,0.9541565,0.9588572,0.9629068,0.9464825,0.979351,0.9822386,0.9522946,0.9723805,0.9758533,0.9830993,0.967235,0.9695662,0.937075,0.9737802,0.9662435,0.9815727,0.9792288,0.9775761,0.9551453,0.9770867,0.9772737,0.9766297,0.9657841,0.9823187,0.9694334,0.9641165,0.9840905,0.9869848,0.9760469,0.9578589,0.9781707,0.9776673,0.9562639,0.9775147,0.9805733,0.9540606,0.9768514,0.9654677,0.9697917,0.9752256,0.9580852,0.9597743,0.9631503,0.9589545,0.9647857,0.9491709,0.9727521,0.9820856,0.9761857,0.9587984,0.9693133,0.9741396,0.9859204,0.9312989,0.9637292,0.9715517,0.9594286,0.9832945,0.9782925,0.9703665,0.9716131,0.9745499,0.9728901,0.9860469,0.9711192,0.964672,0.9553917,0.9752483,0.9612812,0.9621737,0.9626924,0.9772966,0.9717203,0.9543301,0.9622413,0.9577072,0.972738,0.9650123,0.9595063,0.9786692,0.9731167,"chr9"
"cg10880928",0.2198403,0.2568779,0.3548515,0.363281,0.1708167,0.3259582,0.1830006,0.3539014,0.2240586,0.2693846,0.1613237,0.2791404,0.1844852,0.1849606,0.2297704,0.3305584,0.1610809,0.2504435,0.2069663,0.1746596,0.2494026,0.3108584,0.2982744,0.1992851,0.2716416,0.3051021,0.3054246,0.3036575,0.2976238,0.2857024,0.293153,0.231405,0.2845107,0.2288162,0.1856261,0.1819428,0.2295312,0.358768,0.2465337,0.2940796,0.2207654,0.2400658,0.3458752,0.2390094,0.2654084,0.3112633,0.2758749,0.2403612,0.2301544,0.341161,0.2305072,0.2184479,0.2582201,0.303411,0.2120539,0.2236326,0.2274663,0.245503,0.2602342,0.1828834,0.2333872,0.235898,0.2375269,0.2641922,0.1685851,0.1989368,0.3076999,0.1955552,0.2449315,0.2690812,0.3045604,0.1884314,0.2566258,0.228059,0.315019,0.2624925,0.2656448,0.1347735,0.2231713,0.2485442,0.1956609,0.2916606,0.1593843,0.226975,0.2437918,0.1810172,0.2224161,0.1979082,0.1517856,0.2319576,0.2464024,0.2464469,0.2773823,0.2611563,0.1826905,0.2539262,0.1865854,0.1928277,0.1763089,0.2386124,0.2674874,0.2787811,0.2003372,0.2499253,0.2616415,0.1729962,0.2961635,0.2352852,0.07444238,0.1802603,0.1532386,0.3006795,0.3206327,0.2569215,0.304188,0.2181486,0.1706592,0.2174125,0.3774801,0.2500584,0.1688222,0.2586821,0.3083275,0.1522369,0.2641954,0.209323,0.2258941,0.2551147,0.1963574,0.3293666,0.3432221,0.2382336,0.2492494,0.3814465,0.1648878,0.2820508,0.2374168,0.3312279,0.3381163,0.2942571,0.1835978,0.1838373,"chr9"
"cg14318068",0.8691964,0.8152806,0.8479073,0.8729093,0.8587174,0.8952018,0.8283366,0.873267,0.8788646,0.8816145,0.8654368,0.8996867,0.9247244,0.9155414,0.9076658,0.8583373,0.8526781,0.8759363,0.8405497,0.9081383,0.8101285,0.8421946,0.8685716,0.7994954,0.8550102,0.8297476,0.8693424,0.8506287,0.8125358,0.8405545,0.8085393,0.9136063,0.8990106,0.8889674,0.8120689,0.7933871,0.8722845,0.8923032,0.8851343,0.8860763,0.8048439,0.8230714,0.8023059,0.8472606,0.8837399,0.8640815,0.8886128,0.9123628,0.9272932,0.8464405,0.9218925,0.8527873,0.7909806,0.8832532,0.8193164,0.7900848,0.7821762,0.8987004,0.8071612,0.7963321,0.8956753,0.9394961,0.8688389,0.8490408,0.9030278,0.8809447,0.8050607,0.9282381,0.8248868,0.816406,0.8897191,0.9054362,0.8249639,0.8166948,0.7117908,0.948846,0.794044,0.846898,0.8151002,0.8468059,0.9036298,0.9026633,0.8768187,0.865123,0.912698,0.9352699,0.8137548,0.8831147,0.8865523,0.8350273,0.7944983,0.8443583,0.8649134,0.8170923,0.852132,0.7967012,0.9286922,0.8164284,0.9264698,0.90986,0.8794679,0.7667532,0.7963099,0.9234849,0.762967,0.8773273,0.8966117,0.7917915,0.9000054,0.8911507,0.9352976,0.8084571,0.8477199,0.8088241,0.7884167,0.7532622,0.915958,0.7822998,0.8714871,0.8919776,0.9073679,0.8783747,0.8689163,0.8780318,0.7914016,0.9185371,0.8695021,0.8109826,0.8952832,0.8489033,0.8379202,0.9272899,0.8207301,0.866547,0.930658,0.9218115,0.8518232,0.8366683,0.8847329,0.8902537,0.9139453,0.879698,"chr9"
"cg02569114",0.7757507,0.8144717,0.8857792,0.7645012,0.8270851,0.8765856,0.9226218,0.9218577,0.8582535,0.8975981,0.8177142,0.9379023,0.8877741,0.9452011,0.7550055,0.8789629,0.7129118,0.8411943,0.8879429,0.9429643,0.8314448,0.6784497,0.812665,0.6819516,0.9404692,0.8517867,0.7257898,0.8591385,0.9369278,0.8748338,0.7601855,0.7301285,0.8970959,0.8242893,0.9110682,0.915077,0.9157939,0.6008605,0.9398773,0.9099693,0.8636885,0.8351299,0.8898843,0.8752214,0.9383702,0.8160634,0.9016617,0.7694907,0.7645817,0.885404,0.8812027,0.9288508,0.8694743,0.891811,0.7107941,0.6543634,0.7331709,0.8332386,0.837236,0.8336204,0.828786,0.8982272,0.8286254,0.8592847,0.9465912,0.9193212,0.6931576,0.8266696,0.8878052,0.8424508,0.4248068,0.9148313,0.8959032,0.8386562,0.5509236,0.9218571,0.8455372,0.684264,0.8009147,0.8180336,0.8447583,0.911827,0.7746661,0.8341118,0.8266555,0.9115548,0.8707911,0.8654091,0.748884,0.8608639,0.7343168,0.7539476,0.8079533,0.8801912,0.7681275,0.7809023,0.9050851,0.8352512,0.8619625,0.8619429,0.8565088,0.7546407,0.7204305,0.9003097,0.8177561,0.8023132,0.9352551,0.8415512,0.797854,0.7328027,0.8944485,0.7479257,0.7401885,0.7913116,0.8218544,0.8764923,0.9188149,0.865871,0.7211001,0.8041361,0.829375,0.9741489,0.8024974,0.8851879,0.816143,0.9457452,0.9386129,0.8923113,0.9775646,0.7875415,0.8908874,0.8135882,0.8108372,0.8453333,0.9080815,0.8577971,0.8580343,0.8454565,0.833206,0.6934725,0.8270183,0.9374785,"chr9"
"cg12787439",0.6894798,0.6516623,0.698387,0.6734235,0.6534064,0.7560488,0.726789,0.7054056,0.7037631,0.6926884,0.7184552,0.7110253,0.7226568,0.6936579,0.6799537,0.662265,0.6735191,0.662141,0.6237635,0.6323984,0.7259592,0.7525932,0.6620069,0.6117655,0.6592124,0.6818335,0.765716,0.713863,0.7012256,0.615687,0.6774389,0.7294723,0.702484,0.6812835,0.7078265,0.7070812,0.6198906,0.7525808,0.7024264,0.6942323,0.6939321,0.6972527,0.7079515,0.750444,0.7047627,0.6507612,0.7006125,0.6831662,0.7500624,0.6832857,0.6588116,0.7181526,0.6577213,0.7205955,0.7494904,0.6447778,0.6044464,0.7116325,0.7642307,0.6557339,0.6999791,0.7135586,0.7024329,0.6475366,0.6112332,0.7350128,0.7015886,0.7111691,0.6459918,0.6695267,0.6866066,0.7088985,0.686755,0.6459886,0.7081026,0.7387942,0.6092261,0.7434041,0.6948862,0.6860522,0.6610234,0.72713,0.771928,0.7241248,0.6912464,0.6089476,0.67618,0.6390139,0.7155286,0.6914841,0.6346786,0.7423368,0.7339741,0.628602,0.6731148,0.6760716,0.701954,0.6632599,0.7091101,0.72819,0.6822303,0.6733676,0.6521374,0.7080858,0.6125646,0.7160152,0.6091057,0.6813509,0.7261061,0.6856795,0.7102439,0.6247086,0.7244007,0.68607,0.6633406,0.6115427,0.6921522,0.6203861,0.7297796,0.741739,0.7329625,0.6351945,0.6568817,0.6875631,0.7516121,0.6682514,0.5941478,0.6037913,0.7923022,0.6361124,0.7126813,0.655482,0.6786645,0.7098898,0.665801,0.6736901,0.6650001,0.6724909,0.7356404,0.707724,0.7371852,0.7021272,"chr9"
"cg11478910",0.1920393,0.1435866,0.1211509,0.144446,0.1105968,0.1471804,0.1111486,0.1827427,0.1327036,0.09156627,0.1197219,0.1335927,0.1052501,0.1332749,0.211245,0.1292803,0.1161962,0.1378292,0.1530556,0.1294605,0.1598349,0.1380392,0.1302373,0.1541759,0.115647,0.1529373,0.1273923,0.1428773,0.07984432,0.1473544,0.1325033,0.1309173,0.1187739,0.1103406,0.1424933,0.1322353,0.145378,0.121638,0.09780385,0.1122603,0.1283613,0.1641867,0.153254,0.1681869,0.1271974,0.1597761,0.1613461,0.1021525,0.1558704,0.1351144,0.1326531,0.1221636,0.1117821,0.1352598,0.1469573,0.1462549,0.1193696,0.1262988,0.08471012,0.1179108,0.1610465,0.1122596,0.1436061,0.1419637,0.1419403,0.1349169,0.1433628,0.1353238,0.1636437,0.1020489,0.139638,0.1430594,0.1164673,0.13401,0.1727031,0.0774852,0.1376452,0.07359692,0.1145951,0.1309404,0.1730984,0.1317742,0.1262272,0.1213361,0.1787067,0.1369435,0.1445595,0.1424515,0.132957,0.1562059,0.157949,0.1345744,0.1479753,0.1888412,0.09743982,0.1470843,0.1399274,0.1161384,0.112069,0.1470737,0.1564066,0.132602,0.1434651,0.1430293,0.1393108,0.1354618,0.1584158,0.1257026,0.1502983,0.1502572,0.1553679,0.1423908,0.1631245,0.151357,0.1335267,0.1359486,0.1465105,0.0802847,0.1367296,0.1493804,0.1230126,0.142872,0.1414104,0.1578345,0.1326947,0.1499275,0.1280124,0.1681935,0.1459053,0.1332538,0.131409,0.1465091,0.1315106,0.1249157,0.1306014,0.1394949,0.1486751,0.1507323,0.11622,0.1514837,0.1419896,0.1190049,"chr9"
"cg12667940",0.7863108,0.7348673,0.7674877,0.7598728,0.8520151,0.7000543,0.794186,0.7206022,0.7667147,0.7637296,0.7586417,0.7482288,0.82948,0.7548155,0.7715837,0.7538991,0.7929995,0.6218127,0.6919116,0.817133,0.7327597,0.7962266,0.757956,0.6526762,0.8178968,0.8347624,0.7049672,0.7204008,0.786701,0.6490974,0.6440601,0.6542876,0.7111846,0.7497192,0.786207,0.7224017,0.847479,0.7620865,0.8130525,0.7777434,0.7541013,0.7277305,0.7179754,0.7211961,0.6978163,0.6747154,0.8078836,0.6385061,0.6900551,0.7392596,0.7570269,0.7823033,0.7106551,0.7983977,0.7445866,0.6492347,0.6380222,0.632201,0.6979033,0.6925432,0.682561,0.7803019,0.7503765,0.7360584,0.7572341,0.6881141,0.7246603,0.7446757,0.8035885,0.7656433,0.7048133,0.7992499,0.7251714,0.7069038,0.7453576,0.7131928,0.6791347,0.7287231,0.7266664,0.735106,0.7656767,0.7896452,0.6940789,0.80332,0.7786941,0.7084483,0.7361329,0.8511967,0.7834767,0.7525497,0.6832301,0.7681994,0.6230716,0.7401932,0.7846891,0.7248733,0.7057465,0.7997407,0.7113417,0.7196631,0.8068085,0.623658,0.586005,0.8869662,0.724523,0.618849,0.7039775,0.6475477,0.751113,0.8473805,0.7127034,0.824263,0.652667,0.7945219,0.665559,0.5224789,0.8402532,0.7555416,0.7404013,0.7071537,0.7289399,0.7688248,0.7997092,0.7463925,0.7101588,0.7511891,0.7497277,0.6945376,0.7354094,0.7258667,0.709068,0.8260059,0.7101618,0.8182898,0.6718317,0.6975434,0.8224582,0.8095512,0.7295132,0.7710515,0.8185579,0.6974302,"chr9"
"cg01116115",0.9002259,0.9201896,0.9545598,0.8871495,0.872733,0.9333201,0.9505698,0.881004,0.9036911,0.8900598,0.9127928,0.9116647,0.8579215,0.9074592,0.8901301,0.8440324,0.9363283,0.9445902,0.8680674,0.8296504,0.9506915,0.9503871,0.8996986,0.9355596,0.9208305,0.9168014,0.9290702,0.9438989,0.9198534,0.9049588,0.9437663,0.9194854,0.8543038,0.879665,0.9494466,0.8909556,0.911724,0.9358014,0.8574805,0.918667,0.9448633,0.890337,0.9456226,0.8915714,0.9054324,0.9412725,0.8717223,0.9055186,0.9349488,0.9086707,0.8071299,0.8752617,0.8975993,0.9068929,0.9020859,0.8944865,0.8793048,0.9353195,0.9055613,0.9105842,0.910254,0.9091085,0.9297567,0.8723374,0.7972295,0.9263064,0.9443374,0.8619422,0.9201927,0.9248602,0.9339576,0.9095787,0.8746174,0.8876929,0.9228038,0.8864312,0.886904,0.9414461,0.9144157,0.8898346,0.8869657,0.8114153,0.9023559,0.9152755,0.9426912,0.8558166,0.9069877,0.9208557,0.9252774,0.9361013,0.8824468,0.8934629,0.9381276,0.9345832,0.8770034,0.9338847,0.8628608,0.9410396,0.8722468,0.9197814,0.9020028,0.9023043,0.9688912,0.8865268,0.9256984,0.9184309,0.8171597,0.9198378,0.8676145,0.8813891,0.8877791,0.909845,0.9328417,0.9149622,0.9110003,0.8810982,0.8982508,0.9079057,0.9200332,0.9292141,0.9469007,0.8944649,0.9513755,0.8931707,0.8876424,0.888159,0.8502412,0.8691692,0.8377512,0.8770064,0.9060579,0.8277966,0.9138732,0.9201381,0.8092844,0.8889181,0.9330902,0.841795,0.9253223,0.9070383,0.9171532,0.8268091,"chr9"
"cg21955497",0.1407527,0.2038174,0.08118359,0.07224913,0.1281504,0.1608087,0.1713488,0.09395476,0.05526108,0.05886326,0.08781494,0.1017568,0.05982889,0.09063881,0.03917862,0.07778941,0.1701093,0.1032144,0.01115544,0.08421648,0.1674767,0.2340429,0.05121311,0.2305665,0.0839473,0.1302142,0.1322996,0.1511423,0.1724313,0.05575535,0.1740699,0.1103541,0.05045691,0.1602872,0.1009599,0.08924013,0.1015423,0.07420497,0.06115396,0.07406646,0.05776407,0.1043129,0.1593191,0.1302051,0.07148927,0.1416422,0.03232666,0.121648,0.1469483,0.1460224,0.05133031,0.09713196,0.09290311,0.06184224,0.1491154,0.09955904,0.1518883,0.1334502,0.1016865,0.1402132,0.0646871,0.07470183,0.1354711,0.09749981,0.04184764,0.07781251,0.03707225,0.08666985,0.09828,0.1197726,0.1476274,0.131257,0.1159651,0.06313732,0.07179138,0.05729024,0.07916046,0.01678818,0.1631314,0.1316925,0.09419016,0.1585568,0.1245488,0.08415684,0.07886901,0.06493597,0.0752395,0.08580285,0.1126929,0.1794413,0.1224997,0.1866671,0.07181702,0.1250221,0.08050583,0.1771239,0.05169146,0.1323781,0.08460089,0.1687643,0.1814829,0.1843722,0.08649477,0.1963666,0.1229056,0.09580821,0.0605861,0.1258317,0.1773302,0.158733,0.04396764,0.1324898,0.1429938,0.2151429,0.003098414,0.0761989,0.06768928,0.09250397,0.1018517,0.1615948,0.06786527,0.1108711,0.0971829,0.1631741,0.1056127,0.07461029,0.0750929,0.08836343,0.05756792,0.1208912,0.132705,0.08870599,0.0955142,0.1293369,0.09035311,0.1216113,0.1271292,0.08155936,0.1508662,0.1314727,0.09408424,0.1197225,"chr9"
"cg23350985",0.7993077,0.7736803,0.8074873,0.8404947,0.7356791,0.7435403,0.8301051,0.8345801,0.798215,0.8114182,0.8440979,0.9079924,0.8470219,0.7807934,0.8204968,0.7856879,0.8365715,0.7750818,0.6709735,0.7776661,0.8266889,0.6758414,0.7603012,0.6889905,0.8417673,0.8800556,0.712869,0.7795801,0.8226352,0.7867263,0.6860721,0.6997898,0.8224645,0.8280175,0.8766206,0.8077095,0.763687,0.8359108,0.8076816,0.8363992,0.7668745,0.8287189,0.7962386,0.7773514,0.7822296,0.6962644,0.7802094,0.7069075,0.7435991,0.779109,0.770946,0.7739314,0.7720916,0.7495356,0.7390358,0.602742,0.7888985,0.8158162,0.7538538,0.8580653,0.7410569,0.9276343,0.8667407,0.8162386,0.7676214,0.812807,0.7352996,0.8371191,0.8359089,0.8109583,0.7475837,0.9331464,0.7614417,0.8219147,0.82393,0.8188608,0.8633285,0.8023802,0.6491653,0.7642373,0.7918233,0.719986,0.7616206,0.8630223,0.8475833,0.8588865,0.7686495,0.8559226,0.8359188,0.8163225,0.7643955,0.6194615,0.7670236,0.7293338,0.898578,0.8425648,0.8148782,0.7975483,0.749175,0.7785963,0.8800433,0.7490987,0.7213448,0.7343172,0.7636376,0.745468,0.6893792,0.8069897,0.743741,0.7887876,0.8571971,0.8819663,0.6759434,0.829707,0.6489151,0.6898803,0.8362519,0.7817598,0.7277836,0.7276261,0.7338073,0.782988,0.8436986,0.7894525,0.7413555,0.7319067,0.7141891,0.7898979,0.751465,0.7604292,0.7982053,0.8473661,0.8027458,0.8829644,0.7308234,0.7465499,0.8431851,0.8660924,0.8065011,0.6996009,0.8118136,0.7509562,"chr9"
"cg04339455",0.7601567,0.8461227,0.7703421,0.6542385,0.8110661,0.7074435,0.8253951,0.745237,0.5845522,0.6747561,0.7211969,0.8329965,0.7145248,0.6254613,0.7510501,0.7795305,0.7850311,0.8590126,0.6197703,0.5893476,0.8896049,0.8745479,0.8307321,0.747609,0.7776965,0.8235245,0.7961755,0.8565895,0.8351011,0.8269786,0.7859955,0.7265416,0.7094584,0.6908547,0.8794295,0.7036775,0.8351078,0.7963844,0.7205369,0.889258,0.8408471,0.8244584,0.8051157,0.7981887,0.7546915,0.8319399,0.7731214,0.7528306,0.7438222,0.8253772,0.6298011,0.7280349,0.7604868,0.8395316,0.8165628,0.8667752,0.8773201,0.7664773,0.8142721,0.8568492,0.6877267,0.6397029,0.7679013,0.8033702,0.58765,0.7701861,0.7405173,0.623513,0.7196926,0.7607504,0.6907386,0.764214,0.8715936,0.8031657,0.8290273,0.8046616,0.7559277,0.8083505,0.7646205,0.8005477,0.6769977,0.761681,0.7341107,0.8125921,0.6704178,0.6695982,0.8550644,0.7650639,0.66346,0.8468231,0.7613896,0.7435236,0.7496029,0.8324021,0.7526668,0.8578462,0.6102145,0.8023648,0.6665291,0.6930947,0.7832654,0.7673371,0.8666708,0.8215395,0.819289,0.6628943,0.6555728,0.8759441,0.6319938,0.692408,0.6475648,0.8080017,0.714002,0.839507,0.804194,0.6847029,0.6959633,0.7600779,0.7078294,0.7947867,0.8156577,0.8456273,0.8283542,0.687911,0.7115625,0.7193383,0.6737784,0.6681008,0.6686335,0.783252,0.8831932,0.6179853,0.8793066,0.8024618,0.6794989,0.6774347,0.8831526,0.6774699,0.8256701,0.6964719,0.7751957,0.8190864,"chr9"
