,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg08263974,0.8194028,0.8280261,0.8465966,0.8118216,0.8036328,0.8399819,0.7882122,0.8435024,0.847492,0.8840353,0.8476301,0.8920702,0.9099887,0.8221803,0.8848016,0.8562127,0.8207142,0.8209677,0.7767711,0.9154649,0.8833157,0.7590769,0.8563871,0.8168637,0.7774953,0.9093863,0.7451608,0.8469337,0.7893689,0.7768233,0.7942804,0.8634649,0.7949516,0.8625374,0.8644103,0.8579784,0.846281,0.792663,0.9022859,0.8772078,0.8040896,0.9193208,0.8771421,0.8532371,0.8454067,0.8281569,0.8553132,0.6325869,0.8457505,0.7972748,0.8249037,0.8245509,0.8312613,0.8964205,0.8119495,0.8497931,0.8088032,0.9166943,0.8913748,0.8817697,0.8697938,0.9157946,0.9238277,0.7943341,0.795128,0.8233739,0.8353496,0.8537721,0.842457,0.8376546,0.7084724,0.8629454,0.8463014,0.8412545,0.7640118,0.9141071,0.8704979,0.7340918,0.8764084,0.8397885,0.9104348,0.8694295,0.7577648,0.9105938,0.8383201,0.9258014,0.896559,0.8335323,0.8007684,0.8405681,0.8179151,0.8177438,0.9075479,0.8113388,0.8621449,0.8403685,0.796933,0.8483267,0.8007483,0.7977444,0.8834162,0.7691035,0.7629379,0.9044032,0.8531973,0.8154765,0.7565479,0.8752555,0.8692917,0.8382926,0.8730293,0.8341992,0.8027639,0.7809141,0.9083684,0.9186613,0.8095141,0.793071,0.8015905,0.8156361,0.8978986,0.7914481,0.8566953,0.8508317,0.7928044,0.8316041,0.8386132,0.8551907,0.8474267,0.8890312,0.8146118,0.8896033,0.8526604,0.9556858,0.7762739,0.8337563,0.859018,0.9105983,0.857181,0.8282129,0.8737587,0.8778805
cg15445287,0.9238073,0.9343705,0.9300247,0.9497198,0.9248779,0.9228386,0.955726,0.9394652,0.9254184,0.9491437,0.9215842,0.9254788,0.9459264,0.909656,0.9283333,0.9334992,0.9314518,0.9148819,0.8849058,0.9238103,0.9231883,0.9497085,0.9362695,0.9471369,0.8949931,0.9298954,0.9343494,0.9257237,0.9388519,0.9288937,0.9184121,0.9266364,0.9336485,0.9429463,0.9233979,0.9443326,0.9457134,0.9718718,0.9348484,0.9576748,0.9430146,0.9580069,0.9388597,0.9404945,0.9276247,0.9187589,0.9416241,0.9650107,0.9226172,0.9500276,0.9186057,0.9207337,0.9249678,0.9468246,0.9488397,0.9347754,0.921401,0.9372541,0.9202434,0.9436998,0.9293212,0.9226854,0.9326848,0.9437597,0.8957442,0.9403905,0.9487008,0.9015431,0.9245944,0.9237249,0.9456748,0.9454402,0.9540159,0.9460467,0.9330915,0.9358004,0.9296183,0.9724918,0.9297192,0.9311144,0.9279511,0.9277845,0.9428013,0.9299647,0.9211412,0.9308473,0.9391851,0.9468369,0.9332291,0.9507904,0.9198747,0.9485272,0.9635018,0.9231563,0.9575265,0.9454062,0.9232294,0.9444982,0.9432195,0.9495996,0.9370659,0.9201405,0.9315417,0.9426222,0.9195836,0.9356123,0.905397,0.9353556,0.8906591,0.917621,0.919147,0.9583579,0.9542932,0.9509412,0.9180247,0.8896569,0.929914,0.9282628,0.9490462,0.9386225,0.9310928,0.9451696,0.9329346,0.9200066,0.9247122,0.9094056,0.9040601,0.9053134,0.927464,0.9378477,0.9384373,0.9260347,0.9462404,0.9488687,0.907797,0.9263363,0.9305863,0.9250214,0.9461299,0.9456492,0.942049,0.9203804
cg17024542,0.9086986,0.9022025,0.9310065,0.9255412,0.91103,0.8751056,0.9328355,0.9506028,0.9296551,0.9278737,0.8925835,0.9255272,0.9427715,0.9440472,0.9237157,0.9419659,0.8251451,0.9281199,0.914716,0.9336977,0.9052432,0.7955492,0.9233895,0.9022727,0.9064105,0.9255701,0.9045203,0.9235351,0.8949768,0.9053977,0.8804054,0.9639408,0.9018562,0.8967851,0.9650481,0.9100577,0.9440624,0.9297834,0.9263609,0.9828221,0.9386148,0.8867355,0.9548731,0.9436152,0.9437981,0.9583636,0.9642961,0.8945502,0.887866,0.9189084,0.9333278,0.9254266,0.8722338,0.9160976,0.8163514,0.9009018,0.9264593,0.9397481,0.8766618,0.9661661,0.8862861,0.9482184,0.8838013,0.9211302,0.8987766,0.9273163,0.9221897,0.9171533,0.9203256,0.9212371,0.9190683,0.9658142,0.9723065,0.9186986,0.9460713,0.9383299,0.9397612,0.9116163,0.9187516,0.9556727,0.9155619,0.9465002,0.902955,0.9277434,0.899675,0.9342111,0.8653127,0.9323401,0.8865217,0.8771104,0.9514599,0.8975399,0.8640613,0.9464284,0.9428779,0.9151612,0.9299043,0.9445754,0.8443158,0.8811896,0.9493238,0.7687818,0.9046031,0.908248,0.9641537,0.8972437,0.9123818,0.8836423,0.8093206,0.8762599,0.9146811,0.8684339,0.8738856,0.9842654,0.8766296,0.9480872,0.9454997,0.8611578,0.8382647,0.8928571,0.8846914,0.9388375,0.962664,0.9559276,0.8871573,0.9538309,0.9261283,0.9674563,0.9375163,0.9033047,0.9276636,0.9484917,0.9408234,0.9320076,0.8758203,0.9225055,0.9533685,0.9257091,0.938974,0.8641055,0.912071,0.7935756
cg05569176,0.7966993,0.8452064,0.8943571,0.8372521,0.7353645,0.7907026,0.7457731,0.8832538,0.9105266,0.9022023,0.8561375,0.8578904,0.9399316,0.866134,0.8878836,0.8606289,0.818401,0.9009629,0.8831487,0.7939658,0.8124468,0.8395951,0.9388462,0.8926288,0.8656674,0.8539781,0.8163902,0.8733068,0.9000691,0.9140757,0.8510325,0.7993944,0.8072274,0.8235833,0.9063099,0.9210728,0.9641489,0.7979869,0.8636823,0.9349621,0.8731149,0.8448893,0.9171449,0.888652,0.924122,0.8387602,0.9395898,0.7327985,0.8285024,0.8911044,0.8054217,0.8705843,0.912471,0.8929801,0.8462131,0.7644749,0.8911884,0.8624393,0.8215127,0.9358785,0.8900624,0.9297166,0.8989352,0.8934122,0.8223263,0.9009476,0.8088202,0.9681523,0.8926386,0.8328255,0.7987169,0.9117787,0.8122503,0.9153546,0.837682,0.9222771,0.8356092,0.7960165,0.8006144,0.877848,0.8573572,0.8101815,0.7451155,0.9039577,0.7956597,0.819224,0.9734202,0.8233561,0.8349031,0.8408047,0.8431152,0.7481151,0.7894979,0.880055,0.8965692,0.7917525,0.9699605,0.8655122,0.8372722,0.8514269,0.9078125,0.7244188,0.8738965,0.8520575,0.8280574,0.7499145,0.9026891,0.9067717,0.8383007,0.8316741,0.8680785,0.8406946,0.8588452,0.8642977,0.8743873,0.8222843,0.8840682,0.9012432,0.8089513,0.8331932,0.8490632,0.8848686,0.744512,0.8905896,0.8618693,0.9222743,0.8316334,0.8784748,0.8171478,0.8194222,0.8328359,0.8951202,0.9113451,0.8442055,0.8383511,0.8029044,0.888912,0.8313746,0.9253271,0.8625126,0.8686871,0.8473223
cg11930945,0.83176,0.8123004,0.8402552,0.8199354,0.7585239,0.8276483,0.8095613,0.8156725,0.7805674,0.8582097,0.8817054,0.8148535,0.8829791,0.782495,0.834512,0.7485003,0.8382211,0.762934,0.8310795,0.768662,0.8767869,0.7926211,0.8141452,0.9154005,0.779314,0.7700981,0.7661371,0.8056867,0.8662456,0.7504969,0.9048321,0.8560314,0.8101669,0.853151,0.825899,0.8216608,0.7627729,0.8907174,0.8318657,0.7597642,0.7967338,0.8319456,0.8627437,0.831556,0.8824357,0.8097859,0.8624177,0.7957535,0.8177516,0.8222355,0.7773658,0.923484,0.8431002,0.759759,0.7951731,0.8152725,0.7717931,0.7617223,0.7930407,0.7950697,0.8698997,0.8396055,0.7778296,0.8310889,0.8099152,0.8514912,0.8786506,0.7979956,0.8630474,0.8266796,0.8284612,0.8150844,0.7209612,0.7846718,0.7773485,0.8038257,0.7538008,0.8943224,0.82832,0.8148122,0.8617016,0.7286916,0.9051633,0.8060764,0.8940809,0.815113,0.8178874,0.8085279,0.8465515,0.8101281,0.8229809,0.814598,0.8864926,0.8874197,0.8109001,0.8001412,0.8806193,0.8501487,0.8810519,0.9163595,0.795155,0.7616637,0.8496799,0.7477565,0.7786196,0.8473248,0.8352532,0.8595059,0.8874172,0.8342818,0.8119929,0.7529383,0.8898147,0.7822106,0.7260032,0.7716851,0.8058273,0.8053111,0.8475137,0.8683823,0.8223007,0.7445541,0.829017,0.7810335,0.8551913,0.8024147,0.8637089,0.7688381,0.7959667,0.8267045,0.8232251,0.8204664,0.7010756,0.8319559,0.8486398,0.8637874,0.783172,0.8238824,0.8290607,0.8176308,0.895526,0.7888284
cg21448552,0.02211861,0.02916413,0.01991494,0.01279679,0.02780053,0.03557387,0.03895754,0.02657284,0.01821149,0.03935875,0.03859674,0.0172331,0.02281068,0.02114456,0.02190005,0.01824528,0.03088531,0.02162422,0.03520223,0.02117725,0.032444,0.01670858,0.0291713,0.0176823,0.02417262,0.02292249,0.05961244,0.02854469,0.02981406,0.02752257,0.03625993,0.03319925,0.04151544,0.01956365,0.03792145,0.02404791,0.05366495,0.02634034,0.02509519,0.02024404,0.01999458,0.05298107,0.03098208,0.02444357,0.03120147,0.01694977,0.01876541,0.02247043,0.02413994,0.02991778,0.03020082,0.0220222,0.02206749,0.01496892,0.02376384,0.02826506,0.03730519,0.02375273,0.01953112,0.02986186,0.0276403,0.02656435,0.0399341,0.02873525,0.01603251,0.03447697,0.02918905,0.05162865,0.02229815,0.03183496,0.0337286,0.02481732,0.022859,0.01971528,0.01763046,0.03238718,0.03821425,0.01314283,0.02830621,0.04766729,0.03276144,0.02735881,0.02747654,0.02030129,0.03273657,0.01985539,0.03200673,0.04048419,0.06561296,0.02458609,0.04014335,0.01839122,0.0225682,0.03388934,0.03186135,0.04137013,0.03840763,0.02987633,0.03141103,0.02900418,0.02289816,0.02909872,0.0473902,0.02999942,0.04193196,0.0295918,0.01736646,0.02886724,0.02548412,0.02126981,0.02496579,0.04092022,0.03114812,0.02608633,0.01649578,0.01799438,0.03220762,0.02947735,0.02043344,0.02408258,0.02997798,0.04174265,0.02287293,0.02485884,0.04971028,0.02369469,0.01813676,0.02592947,0.02629485,0.02057725,0.02747044,0.0274589,0.02640127,0.0277274,0.008931748,0.01933052,0.0368595,0.01627099,0.03361862,0.0472686,0.01638301,0.03823234
cg17560624,0.6887211,0.7585408,0.4768292,0.7085324,0.6060302,0.6297404,0.7616221,0.8079083,0.5562059,0.7730616,0.7865631,0.7509243,0.8484275,0.7420637,0.8239084,0.6897113,0.8717282,0.7888957,0.6990385,0.7269606,0.711436,0.6278726,0.8588396,0.7412801,0.7466643,0.6584386,0.6726216,0.809939,0.5965737,0.5798112,0.6798313,0.7741983,0.7573135,0.7493522,0.7124545,0.7205581,0.7855713,0.6817466,0.7513491,0.8612595,0.6472343,0.8343768,0.7554459,0.8531066,0.8252868,0.8478608,0.76724,0.6411925,0.6616641,0.7682121,0.8134102,0.7718818,0.8168621,0.7583523,0.8101743,0.7203776,0.7445026,0.7984348,0.7796362,0.6877285,0.7059471,0.8033704,0.694325,0.8179987,0.8637199,0.6998835,0.6692984,0.6510433,0.6742754,0.7767166,0.5973798,0.8943809,0.7126033,0.679928,0.7255792,0.7641809,0.5472337,0.5038709,0.7977529,0.7333573,0.7977382,0.5504935,0.6214351,0.8175494,0.7185602,0.7863736,0.6125619,0.7113528,0.8260404,0.669002,0.7673412,0.7003549,0.5742072,0.7523552,0.6786885,0.7444455,0.7742718,0.6375689,0.7262569,0.724792,0.8347268,0.7265047,0.6797235,0.8184995,0.7338368,0.802277,0.6700615,0.7775082,0.7315084,0.6479398,0.7660529,0.7029454,0.6257028,0.5178042,0.6487536,0.7804512,0.8077383,0.7047425,0.7505353,0.7265451,0.776347,0.6705696,0.8325205,0.7113788,0.739619,0.6339148,0.7175915,0.5800383,0.8511898,0.6187767,0.7095989,0.7171576,0.7104467,0.6318777,0.8004251,0.8361012,0.7599877,0.8438394,0.6935006,0.6657159,0.776216,0.7771817
cg18249634,0.1901084,0.1979666,0.2858531,0.1987486,0.2116628,0.1801305,0.2071665,0.1576699,0.1642999,0.1561812,0.2405721,0.1599367,0.1957565,0.2379685,0.1761284,0.2895273,0.1927,0.2367738,0.2191249,0.2156931,0.168727,0.154781,0.1348748,0.137923,0.1910446,0.2535107,0.3096225,0.1939079,0.2283765,0.2448725,0.2550784,0.1722447,0.2473633,0.1072077,0.2656877,0.2236511,0.1889006,0.2435909,0.2303706,0.1702288,0.2226141,0.2229376,0.2120212,0.2911298,0.1255061,0.1647339,0.1951523,0.2665037,0.214168,0.2500558,0.2369741,0.2590762,0.2428428,0.2428185,0.1474537,0.2266676,0.2506767,0.2553334,0.1703424,0.2211028,0.1800201,0.1559501,0.1808702,0.2368026,0.1820391,0.1695913,0.2644628,0.2175832,0.171165,0.1864965,0.1674943,0.2006181,0.22485,0.1975663,0.3317487,0.1476215,0.3405521,0.1444666,0.2591774,0.2924658,0.1099338,0.1741895,0.2322005,0.1794348,0.2092917,0.1446422,0.2064402,0.1886005,0.3126118,0.2603796,0.2681058,0.1380891,0.2292187,0.2771319,0.1730972,0.2042513,0.1512935,0.2269521,0.1570624,0.07494341,0.2355015,0.2838223,0.2150531,0.357487,0.2601351,0.1500567,0.1633053,0.2197821,0.1515662,0.2145977,0.09934197,0.2272759,0.3741218,0.2415346,0.2126111,0.2434154,0.1081338,0.2452512,0.1146016,0.1772532,0.2526732,0.2217368,0.1988537,0.2064769,0.2087912,0.2244739,0.1925587,0.2476009,0.2396248,0.1934895,0.2234517,0.1281067,0.2486637,0.218115,0.08972125,0.07115921,0.2320275,0.2226291,0.133472,0.1125482,0.2616876,0.1601136
cg04894958,0.8364142,0.9092588,0.8149123,0.8079019,0.7779726,0.8130599,0.8456615,0.8654976,0.7623735,0.8271358,0.7907209,0.9096037,0.8739735,0.7730324,0.9204051,0.82956,0.9312791,0.8994205,0.7753878,0.693313,0.8628768,0.899757,0.841633,0.8742397,0.8458523,0.8557709,0.8732952,0.9123365,0.8730202,0.7933821,0.8439385,0.8902012,0.8303328,0.7961452,0.8555572,0.792909,0.9085251,0.8568797,0.8407432,0.9492635,0.8886105,0.8606331,0.8752707,0.8409047,0.8487849,0.9038958,0.8326682,0.7842249,0.8063663,0.8781733,0.78937,0.8177643,0.8042356,0.8610644,0.8895954,0.8117802,0.8687314,0.8051784,0.9141472,0.8079398,0.7824289,0.8397212,0.8087258,0.8704511,0.8486247,0.7872486,0.8403854,0.7705905,0.7970435,0.8528797,0.8116697,0.84026,0.876436,0.8798111,0.8112352,0.9093962,0.8430817,0.8652847,0.8810525,0.8535258,0.8899415,0.8604412,0.8560418,0.8162503,0.8618362,0.8026083,0.9191154,0.8243277,0.9191033,0.8456907,0.8568903,0.8550712,0.793636,0.8570589,0.8348563,0.851624,0.8093256,0.8689065,0.7980058,0.7762659,0.8471666,0.8253646,0.8950642,0.8779188,0.8577729,0.787353,0.7795538,0.9026542,0.849655,0.7463965,0.8884072,0.9077433,0.8206513,0.864535,0.8786547,0.714487,0.7284537,0.8206783,0.7669133,0.8681499,0.9574973,0.8686734,0.9180253,0.773465,0.8254342,0.7936171,0.7989031,0.7392877,0.8216547,0.7995941,0.8919067,0.7776692,0.9023231,0.8799983,0.8439256,0.8458903,0.8885237,0.8378023,0.8780418,0.8037516,0.8696424,0.8151972
cg20532972,0.007790322,0.01458192,0.00569851,0.04853298,0.02453045,0.09251111,0.02521152,0.03934556,0.04576752,0.0206871,0.01249655,0.04342324,0.03754758,0.04661937,0.02610203,0.04155418,0.05764262,0.02878321,0.02843991,0.02159899,0.06502134,0.06032439,0.02329686,0.03255017,0.03037371,0.04210014,0.09558498,0.03688761,0.04711222,0.04191988,0.04912922,0.05421718,0.06242246,0.03996474,0.02919769,0.01487764,0.0434413,0.03088787,0.02903965,0.06054108,0.0198214,0.02082849,0.02306494,0.0368677,0.02007682,0.03984155,0.0116728,0.04749858,0.05222488,0.0322193,0.02911294,0.01635483,0.02574959,0.01962441,0.04212794,0.04003198,0.02613567,0.0439942,0.0270263,0.0349991,0.0639243,0.008661688,0.06617291,0.02505099,0.03456904,0.03549696,0.03347557,0.02102962,0.01730503,0.06003853,0.05602307,0.03826994,0.02687596,0.03453026,0.03799214,0.04120017,0.03693752,0.0559175,0.02100776,0.02545617,0.02239421,0.02805668,0.06777899,0.02393019,0.06022561,0.05563069,0.01462678,0.02157581,0.04819824,0.02864273,0.04130608,0.0444443,0.0306124,0.03269628,0.02499428,0.01726825,0.02593555,0.02349405,0.04436572,0.02951838,0.03134534,0.04225528,0.03380147,0.06647725,0.0825993,0.04440076,0.02559173,0.01917164,0.02737266,0.01232217,0.03336825,0.03651964,0.04893992,0.01811416,0.02576112,0.07186198,0.02979072,0.02858674,0.1088679,0.07335356,0.04363268,0.05278562,0.02134289,0.01301705,0.04527532,0.02622729,0.03177765,0.01720822,0.03470332,0.02820818,0.06407942,0.01270364,0.06041789,0.04420874,0.0579101,0.0384253,0.04789775,0.03138438,0.04422906,0.04978344,0.02381327,0.03351879
cg22186488,0.7521831,0.6664663,0.6822971,0.7870253,0.4979782,0.7139314,0.7394934,0.7460463,0.7388597,0.5776349,0.7198992,0.7792675,0.7079761,0.756062,0.7144088,0.6522632,0.59585,0.7402904,0.665762,0.5927899,0.5966391,0.7122293,0.7496262,0.6278099,0.6417303,0.6515476,0.6481842,0.7424211,0.7091808,0.533356,0.5234938,0.7505214,0.7431949,0.6605574,0.6919647,0.6009184,0.4983956,0.7571556,0.6178226,0.7381514,0.528092,0.6888672,0.6283206,0.6591511,0.78886,0.7463976,0.7205681,0.7466443,0.6406865,0.7385599,0.7127875,0.5649438,0.5966336,0.6923468,0.7263687,0.5461719,0.6836189,0.6937867,0.6934152,0.5794324,0.6562726,0.7651226,0.6876157,0.6051505,0.7042852,0.7516829,0.7193699,0.7527374,0.626808,0.590576,0.7068276,0.6488221,0.6553601,0.7022826,0.6704825,0.705247,0.5825936,0.7223364,0.6680773,0.6129661,0.6289743,0.6950145,0.7186285,0.6801827,0.7127087,0.7542332,0.6897298,0.6395312,0.7024379,0.7112929,0.4562613,0.6892121,0.6580672,0.6530676,0.6996104,0.7167264,0.7188413,0.6790443,0.7536368,0.6951672,0.6844524,0.5994482,0.6963812,0.6482484,0.6650461,0.7694433,0.676238,0.6620409,0.6579552,0.6600699,0.6484758,0.5390837,0.6891261,0.6529647,0.7318369,0.6354795,0.6922131,0.5489829,0.8145629,0.6906764,0.6501739,0.7215923,0.7007212,0.6986001,0.7250789,0.6715952,0.6827788,0.5141236,0.5563388,0.6352524,0.6479744,0.707764,0.7048066,0.7014448,0.7683245,0.8159771,0.5612805,0.7639456,0.7810637,0.6847774,0.7148105,0.7189579
cg21627574,0.01977264,0.01522913,0.01040097,0.01361961,0.00775692,0.01754774,0.007595561,0.01571546,0.007237896,0.01052251,0.01318106,0.009018166,0.007417373,0.009543574,0.01424406,0.007963782,0.01019598,0.003957436,0.01103282,0.01456149,0.008768299,0.0243152,0.01326098,0.02238702,0.01539331,0.007576543,0.01901803,0.009449659,0.006833551,0.0150203,0.02282254,0.02031785,0.007787561,0.03087197,0.006893492,0.01501995,0.01579508,0.01117046,0.01546258,0.006832865,0.00794688,0.0162988,0.0127207,0.009002405,0.01677883,0.01427843,0.0126908,0.00638888,0.01266315,0.008044657,0.005853737,0.01355503,0.009657383,0.01205817,0.0206898,0.01544956,0.01016233,0.01902876,0.01818475,0.007815904,0.006774949,0.008580172,0.01817972,0.01229434,0.00889877,0.01066162,0.01382506,0.01363126,0.007121106,0.01071864,0.01003142,0.009889147,0.007081574,0.01503183,0.02133932,0.003438952,0.007711556,0.004931457,0.009038452,0.01166108,0.007491928,0.01236157,0.02518512,0.01440617,0.01102397,0.01603706,0.008268791,0.01606316,0.01412188,0.0130891,0.01959688,0.01717522,0.007839464,0.01509141,0.0060143,0.0205192,0.01032916,0.005801288,0.006364506,0.01995237,0.008668097,0.008256472,0.01815314,0.009710366,0.01006837,0.01289455,0.006723577,0.006270123,0.009230794,0.009969514,0.02343591,0.01374096,0.03384754,0.009688664,0.01447184,0.01171328,0.03336266,0.01693706,0.01292453,0.02053855,0.006740088,0.008891908,0.01556121,0.01040884,0.02105051,0.01126736,0.009829505,0.007609131,0.01152714,0.0178469,0.01435785,0.01650711,0.01983484,0.01088186,0.0155976,0.008654114,0.005300402,0.008245212,0.0117473,0.02407144,0.01261906,0.009573372
cg26954112,0.9577257,0.9260107,0.9569826,0.9336428,0.9486137,0.8977769,0.9486595,0.9394468,0.9174078,0.9381595,0.9324272,0.9768445,0.9412494,0.8933589,0.9526153,0.9546042,0.9566807,0.9338542,0.9204249,0.9178234,0.9638462,0.922166,0.92225,0.9084493,0.9461024,0.9642255,0.8642959,0.9510412,0.9432868,0.9392716,0.9288637,0.938331,0.9133002,0.9350097,0.9621695,0.9398444,0.9352565,0.9430512,0.9217758,0.969655,0.9174126,0.9587719,0.938315,0.9380976,0.9143754,0.9275436,0.9382612,0.8755868,0.8756882,0.9242372,0.9087361,0.9162754,0.9236105,0.9322948,0.9317661,0.9339269,0.9246975,0.9712216,0.9637231,0.9516948,0.9628794,0.9225798,0.9418254,0.9532151,0.9161937,0.9299038,0.9500063,0.9059551,0.9565007,0.9404032,0.8867284,0.9478822,0.9575458,0.9375678,0.965449,0.9377447,0.9589573,0.9484842,0.9536477,0.9197839,0.9382342,0.9165051,0.8673271,0.940964,0.8984418,0.9241444,0.943965,0.914768,0.9312057,0.9510903,0.9355588,0.9361402,0.9308098,0.9577249,0.9541786,0.9316295,0.9039971,0.9388189,0.9093904,0.8893793,0.9211678,0.9276619,0.9226229,0.9639133,0.9478352,0.8784986,0.9270907,0.9252069,0.8868248,0.9421117,0.8877187,0.9402216,0.9102506,0.9400858,0.957204,0.9204165,0.9302224,0.9028275,0.8985483,0.9030469,0.9634749,0.9399965,0.9500219,0.916082,0.9130428,0.9185903,0.9043098,0.9323063,0.958479,0.9724693,0.958443,0.8727336,0.9713803,0.9619482,0.894101,0.9313582,0.9643781,0.948597,0.9572821,0.9315312,0.9338506,0.9250599
cg04109276,0.9135293,0.8777942,0.9145079,0.8975988,0.8328199,0.8736151,0.90982,0.8930555,0.9260906,0.8756817,0.8800528,0.8679851,0.9104792,0.923334,0.8947957,0.8326117,0.8649575,0.874973,0.8373506,0.8112014,0.919363,0.9226398,0.8321038,0.9099052,0.8679291,0.8428573,0.9081708,0.8892243,0.8650504,0.8614711,0.9214856,0.9244876,0.8710027,0.9213968,0.9021592,0.9377041,0.8467915,0.9692577,0.8775071,0.8591501,0.851311,0.9295579,0.9044553,0.8596125,0.8635236,0.8809073,0.9150575,0.9373894,0.9011999,0.9041272,0.8341701,0.8527545,0.8597541,0.9567254,0.9245214,0.8791067,0.862193,0.9224785,0.9005935,0.8998439,0.8536772,0.9034495,0.8338664,0.9012931,0.779528,0.8836877,0.8260749,0.8886763,0.8982302,0.8816273,0.8884961,0.866169,0.9252795,0.8919338,0.9478351,0.8641841,0.8873263,0.9485647,0.9406829,0.9089223,0.8867277,0.8940849,0.9343136,0.9276967,0.8786022,0.8685337,0.8972067,0.9316624,0.9035382,0.8854006,0.908355,0.904304,0.8930096,0.8850844,0.8954871,0.9414187,0.8716164,0.9179598,0.8724774,0.932129,0.855321,0.8809903,0.8086832,0.8541076,0.8710999,0.886141,0.8603479,0.8940089,0.9591106,0.8774823,0.9415978,0.8990636,0.9148061,0.9281066,0.863261,0.8299519,0.9202278,0.8387409,0.8425754,0.9021225,0.8987106,0.8732194,0.9083567,0.8274216,0.9281823,0.855194,0.8503152,0.9009836,0.8687829,0.9009281,0.8339649,0.8771408,0.8823649,0.9255605,0.8787108,0.8782651,0.8635645,0.868712,0.8872358,0.916917,0.9120948,0.8180597
cg27595003,0.5756689,0.4894169,0.5761463,0.6218499,0.5779492,0.6799471,0.4839307,0.6483188,0.4495397,0.6351971,0.5737586,0.5973244,0.6427493,0.6051077,0.4972788,0.5800711,0.4831128,0.674126,0.4049801,0.4467513,0.5984969,0.5933284,0.6328126,0.554774,0.6633488,0.5575789,0.6002898,0.6503165,0.5865273,0.5044338,0.5184034,0.6496779,0.5453393,0.6401809,0.7001827,0.5271074,0.5938631,0.3861492,0.5201509,0.4533052,0.5556662,0.6474337,0.5354239,0.6502554,0.4367396,0.5511094,0.5440227,0.3923712,0.6741761,0.4908314,0.6065444,0.4287038,0.4724538,0.5040751,0.6032815,0.3449174,0.5808984,0.5240304,0.6807693,0.6920795,0.4686449,0.6598022,0.4700555,0.5070599,0.4818891,0.4194532,0.6743088,0.4742693,0.4529442,0.7069881,0.4735345,0.6063709,0.6901902,0.5609037,0.4318288,0.468336,0.7079138,0.5098945,0.7242838,0.65648,0.4068893,0.575113,0.4960513,0.6522553,0.5524274,0.4404757,0.5508495,0.5790209,0.6946514,0.4126565,0.5537391,0.5425656,0.4252212,0.6698666,0.4634106,0.5821181,0.6545335,0.5341009,0.5948873,0.6596226,0.410122,0.5355931,0.5114347,0.6161551,0.4838202,0.5042913,0.4011076,0.5622808,0.5990777,0.4179635,0.5655229,0.5983948,0.5676794,0.4484158,0.3512602,0.4763988,0.3312788,0.4551132,0.6223905,0.5810849,0.5013421,0.6785228,0.6088293,0.5659085,0.4909918,0.5344569,0.4770954,0.4984787,0.5664697,0.4815375,0.6051632,0.4746992,0.5234079,0.4729256,0.5770012,0.5123887,0.3061477,0.6019621,0.637028,0.6721416,0.5929656,0.5639578
