"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg10027236",0.9122908,0.9801063,0.9515744,0.8699301,0.9176673,0.8552557,0.9721935,0.9294402,0.8527212,0.9140394,0.8898815,0.9747028,0.9280437,0.9182773,0.9335019,0.9569396,0.9567501,0.9618388,0.9545717,0.7486259,0.965988,0.9406518,0.9102265,0.8666576,0.9459735,0.9709019,0.918138,0.974301,0.9672249,0.9818449,0.9352988,0.9008569,0.9282946,0.8720528,0.9372792,0.9393068,0.9766674,0.9442605,0.9424432,0.9854879,0.971201,0.968675,0.9591609,0.9379147,0.9313826,0.8984053,0.9250265,0.95128,0.8999642,0.9758204,0.9000131,0.9452002,0.9788014,0.9556224,0.9070491,0.96058,0.9298835,0.9103537,0.9699942,0.9522909,0.9141768,0.9060782,0.9424829,0.9708438,0.7821726,0.9161046,0.9387688,0.929116,0.8694512,0.9385834,0.9020913,0.9639304,0.9581054,0.944004,0.9523123,0.9469674,0.9331446,0.898351,0.9586352,0.9705005,0.8800266,0.9473719,0.8582458,0.934741,0.9296547,0.8693194,0.9495906,0.9449586,0.9308041,0.9712293,0.9473466,0.9267991,0.9549349,0.9767076,0.9862315,0.9280232,0.7949859,0.9521177,0.8681327,0.8540687,0.9617211,0.9365783,0.9512684,0.9556691,0.9572851,0.8472724,0.8315619,0.9820712,0.9085062,0.9063125,0.8787194,0.9831597,0.9022552,0.9528459,0.9436112,0.9406618,0.7743962,0.9387116,0.8416396,0.9155333,0.9089828,0.9602539,0.9748771,0.9026227,0.9210553,0.9221598,0.9229051,0.9709687,0.9454426,0.9396527,0.9759347,0.863735,0.9630164,0.9084568,0.7820702,0.8368659,0.9720196,0.937458,0.957876,0.9273887,0.9000047,0.9100624,"chr18"
"cg15297642",0.6664859,0.5553277,0.6648945,0.8483709,0.5573852,0.7315451,0.6375854,0.6881585,0.7554424,0.7677866,0.7819237,0.5692527,0.7501526,0.7166379,0.7377126,0.6932229,0.4998231,0.487475,0.5115813,0.7427521,0.669021,0.6512546,0.6818909,0.5851416,0.5192037,0.6255966,0.5894011,0.6001341,0.5688294,0.599938,0.658515,0.5709075,0.7837826,0.7818594,0.5318936,0.6620147,0.5694994,0.6580376,0.7156487,0.4407275,0.6604295,0.5814663,0.672238,0.676312,0.8122351,0.7476141,0.6121802,0.6408564,0.6586492,0.6287443,0.7196883,0.7034238,0.6056656,0.5172404,0.6068075,0.4746332,0.5841283,0.7369479,0.685206,0.5336332,0.6832379,0.747369,0.5561376,0.6113326,0.7316279,0.7228587,0.5614763,0.8075408,0.6682519,0.6502604,0.7816719,0.6982484,0.5632088,0.4136233,0.5399767,0.5936268,0.5813316,0.7469661,0.5959355,0.6421701,0.7190103,0.6225876,0.7452992,0.7332265,0.7593155,0.784306,0.4518282,0.6549595,0.7590823,0.6150177,0.6368468,0.6408705,0.6547053,0.5864839,0.6777352,0.583242,0.8718236,0.5147783,0.7966385,0.7774442,0.6485435,0.5174186,0.4868889,0.510864,0.5313174,0.7721116,0.7380585,0.5456915,0.789589,0.791992,0.8207768,0.5912548,0.7046648,0.6215281,0.5719583,0.5763706,0.7620601,0.608401,0.7619393,0.696442,0.70497,0.5605579,0.4728327,0.6755363,0.6223626,0.6730845,0.7354254,0.6448863,0.7004142,0.5080942,0.5854512,0.8099388,0.463569,0.6333452,0.8109874,0.8454213,0.5374811,0.6872209,0.5811201,0.8350261,0.7890584,0.7712501,"chr18"
"cg06115851",0.006702223,0.01258537,0.01329747,0.01159815,0.01738111,0.01883239,0.01313742,0.01536846,0.01297603,0.006236824,0.01406157,0.01235747,0.01066479,0.01754474,0.006590706,0.01520262,0.01287212,0.02072733,0.02122388,0.01407373,0.01062992,0.01324181,0.01436309,0.01450301,0.009482608,0.01524605,0.01463657,0.0143013,0.01308624,0.01955055,0.01561127,0.01497675,0.02432306,0.01271512,0.008938961,0.0126143,0.01483154,0.01067177,0.01497006,0.006523408,0.01686348,0.01103585,0.01806918,0.01982301,0.01172506,0.01642325,0.01560486,0.007991419,0.01427953,0.03176131,0.01634177,0.01065083,0.01571169,0.0107447,0.01970746,0.02115736,0.03211171,0.009245821,0.01470773,0.01575961,0.01439671,0.0110071,0.0126577,0.01548986,0.02306371,0.008138101,0.01204888,0.02047033,0.01588966,0.01437518,0.01164371,0.006575837,0.009396115,0.01049632,0.01097381,0.01293269,0.01673075,0.00785,0.01196873,0.02090637,0.01313819,0.01720968,0.02186879,0.01273084,0.009054027,0.009683935,0.01421428,0.02510244,0.01143821,0.02121369,0.01805571,0.02056607,0.01473721,0.01869775,0.01305021,0.0140308,0.01682905,0.01133935,0.02461817,0.01934236,0.01535401,0.02084001,0.01860943,0.01378737,0.01921349,0.0122296,0.01538741,0.01543766,0.01234642,0.01921416,0.01226396,0.01278874,0.0152406,0.01353369,0.02021374,0.0250429,0.01265884,0.02124498,0.0143204,0.01549637,0.007883838,0.01462635,0.009804855,0.02465729,0.02313388,0.02027817,0.01897296,0.01176367,0.0105243,0.01924483,0.01442146,0.0140988,0.01637451,0.01150055,0.01556722,0.01226994,0.01054703,0.01828561,0.01656738,0.01222954,0.01762791,0.01204757,"chr18"
"cg27105619",0.8720971,0.9370273,0.8220368,0.8337243,0.8053074,0.7484431,0.9077428,0.8688434,0.7564225,0.8329263,0.7828431,0.9156844,0.7731253,0.7465252,0.828358,0.8464229,0.959045,0.9170667,0.8677025,0.6379096,0.9358319,0.8543528,0.8391227,0.8729446,0.8317119,0.9366296,0.8622094,0.9160729,0.9175368,0.9082178,0.9125691,0.8095895,0.7944743,0.7202988,0.9565545,0.8631971,0.954708,0.8318157,0.836348,0.956378,0.9309672,0.9333058,0.9110036,0.8859483,0.7675751,0.8989145,0.8263987,0.8102196,0.8024096,0.8884408,0.7881428,0.8883301,0.8259393,0.9341705,0.8459462,0.9321334,0.8723363,0.8161804,0.9151345,0.9510976,0.7554504,0.7731231,0.8465665,0.8994432,0.5366057,0.8119729,0.8925739,0.783814,0.8862189,0.8898905,0.7491016,0.8202718,0.9280325,0.9096431,0.8983308,0.8660033,0.9250484,0.8561722,0.9079879,0.8981427,0.6967691,0.8584337,0.7132365,0.8420957,0.8566269,0.7591947,0.9213643,0.8761162,0.7772542,0.913968,0.8553913,0.7855502,0.8807861,0.936538,0.8647347,0.9096531,0.6556718,0.8929154,0.7288566,0.6938406,0.83972,0.9182984,0.9416989,0.957768,0.8700285,0.6371683,0.6692023,0.9639731,0.6628715,0.6934983,0.8276138,0.9418247,0.7929436,0.9540478,0.8922006,0.797341,0.6452178,0.9079468,0.7681605,0.7866718,0.8236712,0.910961,0.9156121,0.8084393,0.8431434,0.8249554,0.7700978,0.8054097,0.784824,0.9429516,0.9318027,0.63466,0.8938492,0.9019016,0.6953819,0.7922266,0.9642855,0.8364597,0.9350445,0.8435204,0.8022251,0.8218911,"chr18"
"cg07020962",0.01499071,0.01182857,0.009121149,0.007126803,0.01440971,0.01430148,0.008110281,0.01855784,0.01569441,0.008250584,0.01761702,0.01189395,0.01489104,0.01646557,0.006595758,0.008874298,0.01298757,0.009733903,0.01075322,0.01605213,0.007647478,0.01763464,0.01848015,0.01006029,0.008226955,0.01484983,0.01487814,0.0144537,0.01007809,0.0199228,0.0242008,0.0133755,0.0137447,0.01160064,0.004530083,0.00983646,0.01426112,0.004257962,0.006299663,0.00770269,0.01127434,0.003406727,0.01299529,0.01692519,0.009691422,0.008319964,0.01308047,0.01353636,0.02052666,0.01043792,0.01575724,0.01300409,0.009860271,0.007275245,0.01423341,0.01041343,0.01172792,0.01504814,0.01545543,0.005020372,0.01280241,0.0102517,0.01529697,0.01252403,0.01040677,0.006620428,0.01942958,0.009169178,0.008225218,0.01627807,0.01143603,0.01222933,0.01259786,0.01366366,0.01956975,0.01351538,0.01633198,0.005064069,0.01025081,0.015379,0.01574947,0.009882203,0.0235762,0.01382832,0.01108911,0.01467649,0.01891258,0.01613814,0.01141418,0.0134898,0.006905183,0.0192907,0.007660079,0.0131672,0.009941017,0.0119979,0.01873425,0.01075757,0.01089034,0.01509146,0.009897784,0.01602699,0.009182782,0.008888432,0.01490395,0.02049675,0.02102505,0.004991833,0.01125262,0.01306563,0.01933452,0.01438623,0.01381484,0.01126195,0.008907375,0.02050947,0.01032927,0.01770434,0.01157577,0.01352918,0.01577338,0.01555899,0.007262735,0.01273437,0.0130865,0.01104935,0.01125057,0.01328786,0.01209108,0.01423294,0.01775667,0.01538226,0.01138211,0.006714014,0.01659904,0.01099952,0.008162443,0.01430568,0.01969582,0.01619039,0.01495917,0.007806286,"chr18"
"cg00102023",0.01280543,0.01145628,0.01402379,0.01268545,0.01586032,0.01401839,0.01323011,0.01580988,0.01696354,0.0121078,0.0116023,0.01495784,0.007580945,0.01089873,0.01440121,0.01446483,0.01096252,0.01185545,0.02036438,0.02582898,0.01336146,0.01573969,0.01783973,0.02687891,0.02189245,0.01789259,0.02045852,0.02038141,0.01714912,0.01841348,0.02078346,0.022794,0.01626704,0.02609283,0.01200326,0.01376359,0.01616246,0.01219399,0.01563679,0.01062851,0.01497213,0.01641047,0.007057611,0.02514504,0.02585909,0.01728475,0.01266561,0.01251978,0.01227061,0.01908325,0.015331,0.01659636,0.01451137,0.01542407,0.0134767,0.01429987,0.02062657,0.01375646,0.01244471,0.009000078,0.02076467,0.01151466,0.02100389,0.01778797,0.01616517,0.01384313,0.01725727,0.01975623,0.01041619,0.01670856,0.01441734,0.01440199,0.01391516,0.01417009,0.01579207,0.01456415,0.01417521,0.01247178,0.01656704,0.01614582,0.01578714,0.02168849,0.0210738,0.02168124,0.02263051,0.01404287,0.0157023,0.01522312,0.01341743,0.01881589,0.01448135,0.02187441,0.01169542,0.02877458,0.01311891,0.01898094,0.01763507,0.01628399,0.01395615,0.01454177,0.01743918,0.01739241,0.01991966,0.01810825,0.01865534,0.01476484,0.02184619,0.009997569,0.01174871,0.01601496,0.02056247,0.02103263,0.01733667,0.01132424,0.01210763,0.01922927,0.01955216,0.01971354,0.01638506,0.01472898,0.01732305,0.0228143,0.01276232,0.0206988,0.02041107,0.01859674,0.01584722,0.01269909,0.02660003,0.017722,0.02058254,0.01585883,0.01737426,0.02269274,0.009988754,0.02154121,0.01566146,0.0188034,0.01306786,0.01077831,0.02112453,0.01843836,"chr18"
"cg23266407",0.7117013,0.6971611,0.7208268,0.7075399,0.6911192,0.7170969,0.7000959,0.6963184,0.674619,0.6322635,0.7347584,0.7211486,0.6971566,0.7266486,0.7754171,0.6404397,0.6981535,0.6435731,0.4984511,0.7294833,0.7480825,0.7713172,0.7017767,0.6680018,0.6900067,0.6645997,0.7169086,0.6635026,0.6893305,0.6433363,0.6667567,0.7673155,0.6763415,0.7599025,0.6955781,0.6124004,0.7111396,0.7513385,0.670795,0.7670336,0.696698,0.7009516,0.6507382,0.7571967,0.7800288,0.681684,0.6754143,0.7443199,0.7232509,0.7311087,0.6320165,0.6400415,0.6405783,0.7510562,0.7689737,0.6189774,0.653131,0.7621389,0.6989824,0.6640872,0.6538556,0.7692438,0.6725609,0.6727113,0.5872996,0.6942433,0.7280376,0.6335946,0.6843852,0.6594936,0.6753981,0.636522,0.7102933,0.7412139,0.7033248,0.7668875,0.5232538,0.7354973,0.6452011,0.6624443,0.6472094,0.738746,0.8196075,0.7298658,0.5894727,0.6830522,0.6825805,0.6309912,0.6999869,0.6993344,0.7011027,0.6936833,0.659169,0.6496407,0.6692303,0.6888409,0.7102133,0.631185,0.6988659,0.7930394,0.6744573,0.6464034,0.6626134,0.6536649,0.5294683,0.6561079,0.6130725,0.6335387,0.6862246,0.6704,0.6532399,0.6843679,0.7025787,0.6720207,0.6987234,0.5812435,0.685254,0.6145868,0.7771667,0.8059272,0.7068043,0.6486708,0.6659837,0.6195356,0.7294578,0.6234315,0.5664591,0.6190972,0.6993593,0.6566745,0.7133196,0.636328,0.7554553,0.6836456,0.7064549,0.7030645,0.6558723,0.6725533,0.7313519,0.7319058,0.6994521,0.7307957,"chr18"
"cg04679996",0.251878,0.3030056,0.3555197,0.2045011,0.3371478,0.3762828,0.2806254,0.3427555,0.2067658,0.3728306,0.2513737,0.4978362,0.3059715,0.279249,0.3169292,0.2865708,0.3154112,0.4091261,0.2540116,0.2466371,0.3281019,0.5237554,0.2854037,0.3071153,0.2605617,0.3007537,0.4098929,0.3717892,0.337663,0.3301161,0.2557594,0.3437351,0.3398661,0.242076,0.3111799,0.3450583,0.258256,0.3873048,0.3698216,0.5017228,0.3198717,0.3278566,0.3569359,0.3711606,0.2864604,0.375354,0.3791368,0.3250223,0.318166,0.4392479,0.2371611,0.3476807,0.3570888,0.4760752,0.3422472,0.2517161,0.2856546,0.3585254,0.3394113,0.3242165,0.3810399,0.2893332,0.3934792,0.3415802,0.1900418,0.3001054,0.3619565,0.2544338,0.3651154,0.3091394,0.2889646,0.252437,0.405941,0.433737,0.335461,0.4661886,0.2839597,0.3118871,0.3823308,0.3479398,0.2256529,0.3752651,0.371372,0.3328104,0.2477993,0.2807732,0.3763303,0.3442833,0.3128615,0.3670692,0.3206194,0.4353568,0.3331594,0.3204435,0.2509026,0.3279758,0.2144905,0.3512701,0.2705189,0.2425621,0.2981823,0.281707,0.279863,0.4239359,0.3239794,0.3015906,0.2318149,0.2524242,0.2586643,0.3369393,0.1688677,0.3203132,0.330749,0.3224908,0.3320878,0.2628805,0.2814605,0.3155087,0.3146692,0.4072579,0.3308656,0.3442204,0.4389732,0.2715257,0.3181079,0.2898589,0.207386,0.2573253,0.2940848,0.3230832,0.327588,0.2580436,0.4345691,0.3862469,0.2353642,0.2639363,0.3535047,0.3390161,0.4730388,0.2850769,0.2866645,0.3065761,"chr18"
"cg14309384",0.02977017,0.01844824,0.01902969,0.02425602,0.03459572,0.02700248,0.02538726,0.02247805,0.0255234,0.02802197,0.03568582,0.02692551,0.02451919,0.02915382,0.02721135,0.01701677,0.05519621,0.0313896,0.02762295,0.02784198,0.02988231,0.03476898,0.03324735,0.03267108,0.02971883,0.02637541,0.03142402,0.03297365,0.02565525,0.02580026,0.03090886,0.02022202,0.031302,0.03558246,0.02233689,0.03129234,0.03257153,0.03981856,0.0276619,0.02131648,0.03221353,0.02457641,0.03496625,0.03124746,0.03711899,0.03820915,0.03212892,0.02706063,0.02384329,0.02725315,0.02441504,0.03108264,0.03087776,0.02861548,0.0281794,0.03196987,0.03065502,0.02710739,0.04286034,0.02483934,0.0414121,0.01959878,0.03865991,0.02530094,0.01966247,0.02542432,0.02808944,0.02417469,0.02795028,0.03000566,0.02363502,0.02101141,0.03376588,0.02909129,0.02678602,0.02937111,0.03088112,0.02260184,0.05511199,0.0226705,0.02732526,0.02925731,0.0253245,0.02118172,0.02796262,0.02113623,0.03362134,0.02918827,0.03275912,0.02831041,0.02728989,0.02430852,0.02460461,0.03082564,0.02308874,0.03238618,0.03824723,0.0328753,0.03063425,0.02795928,0.02056074,0.03599173,0.0378164,0.03077729,0.02874832,0.02468175,0.02995495,0.01873573,0.02843671,0.02029035,0.02770819,0.03312237,0.01992625,0.02780379,0.0224417,0.02470151,0.03186423,0.02704899,0.02446032,0.02452967,0.03028649,0.02968705,0.03752258,0.027576,0.02201722,0.02565042,0.02373506,0.01644379,0.02964081,0.0243445,0.02469336,0.02899324,0.03649532,0.02252899,0.0290729,0.03555646,0.02078266,0.03747563,0.02600352,0.02953827,0.02482407,0.03369094,"chr18"
"cg14735734",0.07580034,0.03935614,0.08626789,0.07682938,0.1201537,0.0750182,0.07013806,0.1577928,0.08324221,0.1085226,0.06655955,0.1073307,0.07867962,0.0819003,0.06633308,0.07718287,0.04232184,0.08205662,0.07336908,0.1292313,0.04900242,0.08696537,0.09893124,0.05716719,0.08472012,0.07784302,0.1233018,0.07286146,0.07410827,0.1177858,0.04858353,0.1344526,0.07869547,0.06204407,0.09661157,0.06418158,0.0819023,0.1026993,0.09248135,0.110276,0.1008885,0.09376529,0.07733345,0.1131998,0.07102331,0.1590515,0.09774631,0.06589172,0.0675588,0.06682829,0.1378224,0.05613054,0.1076971,0.06364466,0.1363499,0.06956068,0.0647191,0.05486661,0.09751085,0.1209505,0.1138904,0.08684937,0.05270597,0.08787141,0.06110134,0.06929736,0.0843289,0.1340861,0.03512214,0.1004271,0.08443341,0.1330761,0.07637937,0.05083496,0.08552918,0.118726,0.05003617,0.1161919,0.09807035,0.1100189,0.09429704,0.09607726,0.1219889,0.1017595,0.09832533,0.09088593,0.1202952,0.07042408,0.1772178,0.06006986,0.08435305,0.1323902,0.07685665,0.08003428,0.06491213,0.09164752,0.136303,0.05178483,0.1593884,0.1214039,0.06252049,0.1401241,0.09397857,0.08782518,0.1133943,0.09010643,0.09628977,0.03859173,0.04955361,0.06183083,0.09395827,0.06242873,0.0978378,0.085883,0.07353453,0.06293758,0.07084963,0.05381868,0.09263959,0.07278788,0.0990988,0.1379015,0.08350069,0.09996728,0.03764211,0.07333605,0.07428468,0.0732688,0.07245914,0.05805765,0.08843647,0.1221854,0.0891471,0.04224113,0.05874842,0.06944353,0.08973844,0.06075831,0.09059622,0.08638146,0.08138106,0.07979087,"chr18"
"cg16203381",0.2655601,0.3054544,0.2926363,0.2367312,0.2432956,0.2344461,0.3113114,0.3183373,0.2113067,0.321883,0.2203574,0.2675769,0.2585906,0.2680837,0.2194266,0.2587454,0.2504765,0.3023695,0.195054,0.258384,0.3181615,0.2555747,0.2596759,0.2445942,0.2849862,0.2858981,0.2641215,0.3445732,0.3225908,0.2917363,0.3085104,0.2016683,0.2856536,0.2542075,0.2527008,0.274015,0.2833153,0.230253,0.2430331,0.2825337,0.3237077,0.2440256,0.292222,0.2821339,0.2495273,0.224173,0.2421374,0.2491444,0.2042382,0.3182343,0.2683595,0.2773695,0.2619591,0.2797819,0.266988,0.2643139,0.2756997,0.2003954,0.3101547,0.3256508,0.291383,0.2023343,0.2430264,0.3014376,0.1587779,0.2500976,0.2873398,0.2547915,0.2253806,0.3071382,0.2479921,0.3050117,0.2666612,0.2291606,0.2965488,0.227113,0.2871198,0.2741344,0.2397764,0.2741852,0.2398037,0.27712,0.2510076,0.2367306,0.2616516,0.2100024,0.2373548,0.281299,0.2433765,0.3310215,0.3249646,0.2199581,0.2848896,0.3429316,0.2545065,0.314489,0.2286216,0.2557338,0.2063855,0.2357909,0.2480164,0.2473556,0.2882365,0.2403879,0.3324372,0.2285623,0.2134561,0.2780696,0.225254,0.2780409,0.1794116,0.328553,0.2215923,0.2779169,0.3211718,0.2669238,0.2439497,0.3130635,0.2270391,0.2289204,0.2320257,0.2971151,0.2749078,0.2295563,0.2190925,0.2447333,0.2360192,0.2588842,0.2244797,0.3105793,0.3145863,0.2386889,0.2505359,0.283712,0.216664,0.2341533,0.3008957,0.2776171,0.313066,0.2609828,0.2317918,0.2500504,"chr18"
"cg21210616",0.4716404,0.6179852,0.5656683,0.4370682,0.5332329,0.6095895,0.589463,0.5910761,0.548529,0.4935412,0.3787712,0.6764512,0.5050167,0.5180808,0.5242226,0.5430961,0.5700638,0.7620358,0.5527679,0.3988362,0.6193737,0.6565714,0.6559316,0.530196,0.5246463,0.6197025,0.538035,0.7305348,0.675568,0.6284204,0.5876429,0.5572306,0.5143648,0.3857714,0.6373127,0.5126272,0.5955434,0.5715502,0.562324,0.7331737,0.5228201,0.6274753,0.6768505,0.6751865,0.5619335,0.6101781,0.5318276,0.5681512,0.6783595,0.6438881,0.395302,0.5651784,0.6203009,0.7348167,0.6436083,0.5525669,0.5829571,0.5409331,0.6936061,0.5931189,0.4305618,0.4532134,0.573464,0.683802,0.4041355,0.6199824,0.5777182,0.5308378,0.6109987,0.5995756,0.5178664,0.4641316,0.6873833,0.5827911,0.6223316,0.6727143,0.5589177,0.6895781,0.6403201,0.65056,0.3891706,0.6189205,0.5016436,0.5911929,0.4994115,0.4400092,0.6263793,0.6182185,0.5250026,0.6921724,0.6101315,0.5932111,0.5128698,0.6807603,0.5222328,0.6999052,0.3968231,0.579858,0.3649343,0.4333789,0.6574566,0.6558996,0.612733,0.6516643,0.6484202,0.4997953,0.359695,0.5397519,0.4520737,0.4563423,0.5051163,0.5732527,0.5379113,0.6666575,0.5705229,0.6160421,0.3741641,0.6001175,0.5142921,0.5030383,0.5455254,0.6902875,0.7717784,0.4672186,0.4359074,0.4621786,0.3979415,0.6602621,0.4842217,0.5571945,0.6815448,0.4603904,0.6529624,0.6491026,0.469254,0.3972323,0.693124,0.6448837,0.6369476,0.5665784,0.5567916,0.5134047,"chr18"
"cg10435783",0.9670596,0.9679026,0.9799581,0.9746511,0.9639321,0.9607505,0.9737548,0.9769196,0.9665074,0.9602016,0.9770969,0.9685411,0.9715138,0.9770417,0.9672563,0.9469495,0.9741045,0.9685238,0.9477176,0.9722801,0.9675822,0.9564153,0.954083,0.9546024,0.9754705,0.9675047,0.9700545,0.9620514,0.9708057,0.952463,0.9530863,0.9543182,0.9728598,0.971102,0.9660882,0.9692748,0.9642284,0.9875205,0.9707466,0.9590058,0.9740822,0.9663211,0.9659473,0.9546,0.9677579,0.9763637,0.9750494,0.9828547,0.9664922,0.9570504,0.9629239,0.9812202,0.9747316,0.9517612,0.9586272,0.9796435,0.9545556,0.9881829,0.9710155,0.972526,0.9476067,0.9799004,0.9615374,0.9725762,0.9739021,0.959171,0.9704771,0.9739822,0.9727833,0.9663993,0.9759979,0.973014,0.9701873,0.9816571,0.9640844,0.967841,0.9678171,0.9815148,0.960833,0.9585262,0.9761085,0.9795953,0.9764501,0.9726579,0.9771143,0.9711004,0.9462015,0.9707157,0.9876182,0.9759498,0.9719279,0.9576608,0.965279,0.9688938,0.9716977,0.9752425,0.9776145,0.9791931,0.9557438,0.9673673,0.9647108,0.9684014,0.941915,0.9640923,0.9763761,0.9712808,0.9384684,0.9635742,0.9668078,0.9732158,0.9663056,0.9433819,0.9768696,0.9713559,0.9739743,0.9182772,0.9499442,0.9352439,0.9840289,0.9799758,0.9482479,0.956234,0.949951,0.9568941,0.9809733,0.9626959,0.9443059,0.9430918,0.9660038,0.9626846,0.9569606,0.9463574,0.9576998,0.9700903,0.9537633,0.9710168,0.9797618,0.9743783,0.9606728,0.9690282,0.9695002,0.9741688,"chr18"
"cg07387627",0.9130142,0.8235605,0.8830536,0.7390309,0.8649856,0.7944832,0.8776589,0.85736,0.6853351,0.8115967,0.7820403,0.9198838,0.7878311,0.7305756,0.7132198,0.7632981,0.9240024,0.9083018,0.7268429,0.7296911,0.9128014,0.9325032,0.7906944,0.8669683,0.8395612,0.9160336,0.8926203,0.8663745,0.9206409,0.8791002,0.8908138,0.8236519,0.8116196,0.7419237,0.8593144,0.83627,0.8942709,0.8402348,0.8291833,0.8772518,0.9119847,0.839605,0.8595758,0.8082861,0.7161736,0.910333,0.8727947,0.8439192,0.8003493,0.8964001,0.7329775,0.8576106,0.7893499,0.9168081,0.8863358,0.8892518,0.9187797,0.8806722,0.8589802,0.8871936,0.6979343,0.780668,0.7816586,0.8572429,0.6669392,0.8304291,0.8267585,0.6954367,0.8782632,0.8777658,0.8532894,0.8591359,0.8899962,0.8602156,0.8767645,0.8141893,0.7593397,0.9183312,0.8379031,0.782584,0.6766841,0.8099542,0.8551744,0.8648055,0.6610234,0.7300212,0.9165931,0.7765598,0.8551123,0.9144809,0.864157,0.7644227,0.9080912,0.8927207,0.85972,0.9121407,0.6116135,0.9041374,0.7359243,0.8122634,0.7434393,0.8884755,0.8861626,0.8577391,0.8884038,0.6986582,0.6784816,0.8924354,0.8456992,0.8182418,0.7574802,0.8730077,0.8252819,0.9218113,0.8160012,0.7611314,0.7121358,0.8510434,0.8924324,0.8109771,0.843346,0.8912781,0.8323965,0.6930892,0.8530677,0.7592447,0.796238,0.7892687,0.8285723,0.9142101,0.9060111,0.7138249,0.8817535,0.8918058,0.7580883,0.6865451,0.9068157,0.7712323,0.8965177,0.8810166,0.8065569,0.871709,"chr18"
"cg22208304",0.963559,0.908171,0.945851,0.9504333,0.9272118,0.9312152,0.9501647,0.93955,0.9485198,0.9477687,0.9558573,0.9611999,0.9597037,0.9541425,0.9267244,0.9349289,0.9515107,0.9506166,0.9467063,0.9399179,0.9567136,0.9468504,0.9248805,0.9562847,0.9479152,0.9361933,0.9263092,0.9468983,0.9489555,0.9328692,0.9528853,0.9418191,0.949942,0.9422458,0.9500028,0.9623008,0.942117,0.9547829,0.9650136,0.9433343,0.9397693,0.9522578,0.9144302,0.9368067,0.9453351,0.9185625,0.9503387,0.9534149,0.9541497,0.9256799,0.9502057,0.9402462,0.921518,0.9658557,0.960025,0.9392375,0.9308226,0.9568594,0.9485134,0.9260391,0.9605404,0.9678403,0.9415545,0.9287837,0.9294323,0.9492508,0.9574125,0.9431218,0.9190225,0.9388883,0.9634569,0.9544534,0.9396286,0.9474538,0.9478143,0.9408738,0.9395639,0.9646048,0.9507027,0.9154591,0.9423085,0.9630657,0.9350149,0.9545239,0.9591023,0.9619927,0.9472824,0.9569731,0.9557982,0.9133751,0.9353079,0.9431868,0.9492817,0.9419639,0.9637693,0.9432263,0.9425511,0.9346845,0.946062,0.9626276,0.8925439,0.91292,0.9417596,0.9535025,0.9346305,0.9574068,0.9326772,0.9454482,0.9475947,0.9442963,0.9579266,0.951963,0.9500577,0.9541715,0.92925,0.9497928,0.9522429,0.9288022,0.9404602,0.9407938,0.9463352,0.9449916,0.9579675,0.9388386,0.9602713,0.9565517,0.9427705,0.9392741,0.9466097,0.9367277,0.924603,0.9516416,0.9391715,0.9468454,0.9071497,0.9448006,0.9562923,0.957881,0.9526269,0.9523842,0.9575687,0.9567847,"chr18"
