,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg01240433,0.254418,0.2719973,0.2629684,0.2232726,0.2540044,0.2538993,0.252141,0.2827523,0.2107894,0.3342361,0.2239507,0.2863749,0.2722438,0.2716752,0.2294395,0.2784851,0.2427919,0.2915861,0.2095971,0.2293496,0.3655824,0.2661799,0.2726672,0.1560546,0.2586619,0.2670116,0.3097427,0.3518828,0.2771562,0.2893912,0.3101137,0.2312449,0.3026529,0.2697482,0.2646299,0.2568252,0.3030976,0.1791026,0.2954767,0.3218547,0.2969244,0.2654148,0.3148738,0.3451307,0.2927639,0.2989027,0.2349756,0.2263356,0.2417051,0.3382737,0.2465667,0.2937538,0.3030066,0.2492909,0.2449114,0.2266455,0.2550479,0.2416073,0.3673019,0.2593515,0.2360447,0.2490505,0.2470042,0.2758475,0.204926,0.2725093,0.3196873,0.2685577,0.2265252,0.274093,0.2302683,0.2548474,0.3223042,0.2421297,0.25431,0.2698992,0.2683648,0.2610027,0.2760613,0.3130983,0.2262964,0.3022512,0.3084852,0.22335,0.2229474,0.1903881,0.2865765,0.2170903,0.2346026,0.331146,0.284139,0.2862652,0.2056123,0.2776414,0.246057,0.3166402,0.2434333,0.2332168,0.2310616,0.2020147,0.271218,0.272039,0.2100449,0.3005926,0.2907681,0.233871,0.2164444,0.287933,0.2347671,0.273532,0.1824959,0.2237336,0.3105458,0.2940306,0.2784337,0.2327019,0.2169713,0.2460092,0.1988881,0.2447249,0.2194501,0.2555336,0.2430159,0.2423383,0.225715,0.2790518,0.2373914,0.2028867,0.2518654,0.2857877,0.3072719,0.271345,0.2718334,0.2578091,0.188846,0.2448972,0.2505689,0.2694236,0.3294458,0.303367,0.2070026,0.2558321
cg10116490,0.488426,0.453078,0.4671973,0.4838714,0.4362643,0.4084668,0.3288417,0.4846753,0.4189194,0.54267,0.5107248,0.4862346,0.463722,0.5263374,0.4259821,0.3352589,0.3626666,0.4053873,0.4089096,0.5266841,0.5442318,0.4225717,0.4545743,0.4948054,0.487947,0.4296686,0.4432432,0.5099081,0.3973823,0.3998773,0.4442381,0.4641997,0.4738634,0.4551518,0.3531132,0.3465402,0.3618681,0.5302465,0.4821897,0.4409496,0.4287661,0.4949064,0.4069631,0.4550541,0.528339,0.4351675,0.5163466,0.3580533,0.4882318,0.4871793,0.4672228,0.4633852,0.3665671,0.4989627,0.3251469,0.3479426,0.3777282,0.3401697,0.4291088,0.4793206,0.576355,0.4982516,0.4579961,0.4068677,0.4210615,0.5038746,0.5603587,0.4571521,0.4223701,0.5279244,0.44509,0.4349315,0.3458758,0.4576755,0.328961,0.4153761,0.4062349,0.481927,0.3949935,0.479207,0.4278912,0.437564,0.4953087,0.4539984,0.3816543,0.6063491,0.3602328,0.4520803,0.3758738,0.438047,0.4332359,0.3926027,0.4417828,0.461227,0.4035516,0.4492213,0.4853289,0.4664319,0.4686381,0.4928194,0.4879678,0.3948291,0.3100751,0.4609088,0.4189769,0.4792609,0.410944,0.4656272,0.4928172,0.4831547,0.4258894,0.3755463,0.3643471,0.3497103,0.4439697,0.3739725,0.3591461,0.352905,0.5297399,0.4958595,0.4995466,0.4415616,0.4283952,0.4464685,0.4037807,0.457359,0.5262512,0.3933039,0.3929859,0.4870736,0.525558,0.548201,0.4177475,0.509145,0.424039,0.4731647,0.4151575,0.4643191,0.5298986,0.4425568,0.4838835,0.4371842
cg16015192,0.9286262,0.9357763,0.9407695,0.9434799,0.921942,0.9404878,0.9619984,0.9521375,0.9398302,0.943544,0.9349916,0.9502323,0.9489346,0.9336465,0.946477,0.9284842,0.9547423,0.9509946,0.9109104,0.9362891,0.9583525,0.9533124,0.9238993,0.9491938,0.9357957,0.964074,0.9503793,0.9474311,0.9445381,0.9358653,0.951954,0.9547962,0.9199796,0.939523,0.9402115,0.9547458,0.9498848,0.9716138,0.9347176,0.9617479,0.9529966,0.9498616,0.9356878,0.925933,0.9277233,0.9440748,0.9398713,0.9597768,0.9514364,0.9399795,0.9249219,0.9504242,0.9456777,0.9698574,0.9222839,0.9454714,0.9361234,0.9613336,0.9390693,0.9425385,0.9244034,0.9256195,0.9420774,0.9496782,0.8974616,0.93415,0.9397777,0.9339993,0.9425093,0.9245371,0.9633072,0.951245,0.9556457,0.9501828,0.9441849,0.9568334,0.9485987,0.968375,0.9269643,0.9310336,0.9251472,0.9352573,0.9267169,0.9587434,0.9628313,0.9463203,0.9340726,0.9377181,0.9434264,0.9422785,0.9464604,0.9405809,0.9634946,0.9429239,0.9514411,0.9629692,0.9333912,0.9528007,0.9423933,0.961776,0.9444385,0.9350397,0.9574919,0.9591462,0.9376609,0.9435055,0.9163135,0.94299,0.9451742,0.9247114,0.9344347,0.9659721,0.9355954,0.9407363,0.9333031,0.9160477,0.9444145,0.9350194,0.9430473,0.9402052,0.949458,0.9614456,0.9579183,0.9288501,0.9575655,0.9107056,0.9184998,0.9284512,0.9466342,0.9546944,0.9515696,0.9157239,0.9317397,0.9679352,0.9029355,0.94181,0.9463568,0.9359052,0.9513087,0.9398173,0.937247,0.9315677
cg20389131,0.01889859,0.02255085,0.01554991,0.01161157,0.02457346,0.04516617,0.01644641,0.03203101,0.01505689,0.02330814,0.03951583,0.02503525,0.01281999,0.01322282,0.01541425,0.01586793,0.02571182,0.03183573,0.03089364,0.02521333,0.02260809,0.0373795,0.03101636,0.01772858,0.02454615,0.02595093,0.05760068,0.03485176,0.0229514,0.03334978,0.02462162,0.03113485,0.0286747,0.04583442,0.02060252,0.01974317,0.02075228,0.0153404,0.0344758,0.0208738,0.02838156,0.01363424,0.02032677,0.02165778,0.03630002,0.04281329,0.01925306,0.02489071,0.02243438,0.03248939,0.02380444,0.02199169,0.01766189,0.0178526,0.04216546,0.02671785,0.02481205,0.02487663,0.01711773,0.01991305,0.01674668,0.02423976,0.04011804,0.04468866,0.02793045,0.0280488,0.03201949,0.01962096,0.03516912,0.0265859,0.0327266,0.01303228,0.03280957,0.02730778,0.02314994,0.01724177,0.0305681,0.02093892,0.03224673,0.03169248,0.01270514,0.04276741,0.03494752,0.01369472,0.01669847,0.01844518,0.02612574,0.02666288,0.01813253,0.02923398,0.02087161,0.04251496,0.04173582,0.04198199,0.01845079,0.02710368,0.03646421,0.02262861,0.02002748,0.03965743,0.042058,0.0130641,0.01429836,0.02067014,0.02486172,0.03323938,0.0251711,0.02201262,0.01074131,0.02418406,0.0370239,0.02280596,0.02892358,0.04020129,0.01972529,0.01798911,0.04870836,0.01996184,0.01779797,0.02286079,0.01443443,0.02801431,0.02610244,0.01569854,0.0294073,0.02209825,0.02390989,0.01438827,0.01903007,0.01733654,0.02191637,0.01871672,0.02219746,0.03560162,0.02890093,0.03279068,0.01587976,0.03054146,0.02815472,0.03172995,0.02811963,0.01693651
cg06815416,0.9205342,0.9288132,0.8307463,0.9205634,0.9322238,0.8979846,0.8542463,0.9256399,0.8830475,0.9105413,0.8490261,0.8106799,0.9190843,0.9103892,0.9199019,0.8591323,0.9088399,0.894451,0.8858184,0.942009,0.8551124,0.8141914,0.9105271,0.9238925,0.9298409,0.9397069,0.7760991,0.8985024,0.9331931,0.8523395,0.8277767,0.9186698,0.8708619,0.9123391,0.9157984,0.8878134,0.9073333,0.9085379,0.8895932,0.895153,0.9275221,0.9519896,0.8967735,0.9436103,0.9152362,0.89047,0.9444974,0.9367719,0.8106689,0.8914316,0.9045608,0.9109311,0.9006756,0.9537779,0.8968224,0.8119742,0.9284329,0.8792788,0.9065896,0.9052331,0.9181629,0.9424417,0.9291592,0.8454563,0.9757564,0.929105,0.7893296,0.8814473,0.9368847,0.9064469,0.876959,0.9252051,0.891013,0.8829532,0.9465791,0.9195489,0.8957227,0.7693305,0.895159,0.8902738,0.8646183,0.8456971,0.7968885,0.9524045,0.9245161,0.9232003,0.882472,0.9080311,0.9542388,0.9326077,0.9789705,0.8708421,0.9296861,0.9278949,0.895378,0.8815177,0.9283835,0.9477079,0.8523154,0.8620137,0.9476408,0.8917653,0.9011845,0.894118,0.9209145,0.8372786,0.8980622,0.9052348,0.9131953,0.8829136,0.9595888,0.8833654,0.8910503,0.7936418,0.8635648,0.8680706,0.8561806,0.8740075,0.9111554,0.9335488,0.914217,0.9129835,0.8760401,0.9229295,0.9101199,0.9118852,0.9227774,0.92453,0.9036183,0.9325341,0.8945057,0.9254898,0.9387036,0.922412,0.859738,0.9152519,0.9141742,0.9346512,0.9345789,0.9088029,0.9292928,0.865419
cg04080270,0.07590333,0.04581617,0.05249087,0.02163425,0.04582392,0.08235619,0.05765281,0.06805925,0.05714445,0.06181903,0.07507567,0.04791446,0.0310327,0.05039642,0.03933561,0.05135746,0.04517805,0.0441895,0.03665426,0.0511377,0.05662538,0.08049839,0.05297908,0.01536212,0.05885413,0.04076586,0.06263006,0.113157,0.05509097,0.05948839,0.05374444,0.04736106,0.03123187,0.05478151,0.0344125,0.04593198,0.04942528,0.06988573,0.07469101,0.07109596,0.05833656,0.03681054,0.04092418,0.08698454,0.060649,0.08225578,0.07302502,0.06693093,0.02427013,0.07354601,0.0500036,0.04399999,0.07205372,0.0421937,0.04478823,0.03696499,0.04447388,0.04565804,0.04728269,0.03357966,0.05451776,0.03916657,0.03423503,0.06434466,0.02896278,0.05765633,0.04428157,0.0542396,0.0361668,0.06890321,0.03931921,0.03743681,0.03510913,0.06227204,0.04157381,0.04531786,0.05765613,0.04259794,0.04574491,0.08922012,0.05552282,0.04577917,0.05394237,0.04544489,0.06506699,0.07107599,0.04408143,0.03524363,0.04364727,0.06819936,0.0786921,0.06208363,0.05264734,0.07013657,0.04056147,0.04869413,0.05993983,0.05692021,0.0569014,0.09999644,0.06757306,0.04870021,0.04692494,0.0476784,0.06149595,0.0318461,0.04490668,0.04906549,0.06394968,0.04608154,0.02438681,0.0575113,0.08353253,0.04166221,0.05342977,0.04521412,0.07772545,0.05160534,0.0386708,0.04310044,0.06417802,0.05425924,0.06551604,0.0712847,0.07693339,0.05862083,0.05952301,0.02199551,0.02495222,0.04120233,0.06906777,0.03627591,0.04379207,0.05526148,0.03412323,0.05524379,0.03126274,0.05240784,0.06896693,0.04326168,0.05998068,0.0635659
cg05938958,0.3484062,0.5608367,0.540698,0.4209738,0.4789582,0.4857511,0.4989052,0.6316066,0.3402012,0.5702858,0.4019302,0.5151067,0.366209,0.5399273,0.4519261,0.417772,0.5670619,0.5942752,0.3702027,0.4306126,0.616644,0.5285549,0.5290676,0.5503849,0.4232363,0.601937,0.541316,0.6785612,0.5887011,0.4879759,0.5842087,0.4476246,0.5885379,0.5252444,0.6101665,0.5240256,0.4506805,0.6478511,0.6265884,0.5825143,0.576685,0.4033674,0.5495856,0.5980529,0.4897873,0.5315448,0.5316763,0.5209998,0.5579399,0.5319329,0.4491053,0.5323265,0.4683286,0.5334826,0.548813,0.5851617,0.512081,0.5567446,0.6107422,0.6271271,0.3922323,0.3961596,0.5046826,0.6461469,0.4838804,0.5170367,0.6895663,0.5595507,0.4732369,0.4997814,0.4028638,0.6253365,0.6769649,0.5137769,0.5625527,0.4419939,0.5096913,0.5056147,0.4743212,0.5432381,0.3248498,0.5217402,0.4849292,0.5349175,0.5451646,0.3318499,0.5869471,0.6726858,0.5591336,0.4572743,0.529526,0.508202,0.4231682,0.4916914,0.4376045,0.6016042,0.4410297,0.5659032,0.2842968,0.4503803,0.4376265,0.5129614,0.574359,0.3951839,0.5575922,0.5211409,0.3266989,0.5843196,0.5787319,0.4049169,0.4919946,0.5259271,0.5370372,0.7105261,0.56549,0.3904461,0.3934608,0.5172172,0.5079451,0.5323936,0.4428353,0.5188301,0.6400408,0.4438593,0.4951689,0.4782986,0.2983902,0.5479911,0.5242622,0.5465965,0.5419095,0.424863,0.4259562,0.5795657,0.5472419,0.3799509,0.6396194,0.5101041,0.6366494,0.5638223,0.4020418,0.4262832
cg02755455,0.9276803,0.8768316,0.909643,0.9396094,0.8517296,0.9082851,0.917858,0.8856991,0.9035785,0.8852349,0.8713791,0.9097821,0.9161221,0.8872823,0.937466,0.853921,0.9066109,0.9035402,0.8912512,0.8874392,0.8545836,0.8414346,0.9058159,0.8465446,0.9451668,0.9033509,0.8625508,0.8668092,0.8552535,0.9115758,0.8742643,0.828391,0.9204279,0.9241892,0.9193049,0.8662884,0.8646138,0.9298013,0.9260889,0.9069597,0.8907673,0.8773717,0.9085457,0.9169074,0.9202181,0.8797392,0.8846956,0.8338679,0.8715812,0.9173401,0.9536052,0.9168409,0.9538676,0.9291361,0.8521551,0.8951852,0.9083056,0.9181835,0.9148349,0.8937404,0.8865792,0.8917552,0.8983509,0.9550165,0.9258429,0.8960924,0.9031094,0.9084795,0.912892,0.9258092,0.850527,0.9330674,0.8969671,0.9104103,0.9591149,0.8593168,0.9243402,0.8247124,0.9375366,0.9094584,0.9128891,0.8774043,0.712263,0.9568377,0.9473527,0.9220137,0.9275088,0.9196168,0.8926578,0.9496324,0.9102154,0.854582,0.8731858,0.8689264,0.9025772,0.8708856,0.9008016,0.882806,0.898416,0.8623701,0.9331769,0.8138462,0.8610019,0.9017159,0.8555583,0.8329012,0.9274938,0.9067905,0.9183101,0.8271682,0.8775316,0.8638289,0.834336,0.9401802,0.8697465,0.9219172,0.8714955,0.8923395,0.8892576,0.8642747,0.8825255,0.8543807,0.9416106,0.8874423,0.8788974,0.8964548,0.9285219,0.9186254,0.9695548,0.8754921,0.8939809,0.9524224,0.9176937,0.8816679,0.9366056,0.8871656,0.9076916,0.9264775,0.8909773,0.8764138,0.9223246,0.8872558
cg23042612,0.9095319,0.9272431,0.9439903,0.9323534,0.9130019,0.893763,0.9213647,0.9397641,0.8955048,0.9723531,0.9165958,0.948523,0.9188866,0.9253053,0.9516131,0.9102019,0.9290624,0.9197816,0.9135287,0.9077486,0.940504,0.8633433,0.9288595,0.9081513,0.9435914,0.9292698,0.8335451,0.9233999,0.933101,0.8772763,0.9066601,0.9149192,0.8940687,0.9252128,0.9318797,0.9285095,0.9353381,0.9138004,0.9080858,0.9434046,0.939424,0.9570845,0.9414034,0.9079795,0.8904055,0.9241947,0.9308513,0.9105829,0.9273343,0.9167711,0.9285871,0.9710013,0.9156963,0.9347575,0.8958728,0.9289128,0.8861112,0.9534701,0.9549411,0.9163701,0.9177508,0.9381717,0.9321034,0.9156996,0.9370617,0.907891,0.9177095,0.9228751,0.9238374,0.917423,0.8610022,0.9385497,0.8992142,0.916843,0.9531271,0.9455744,0.9035061,0.9120827,0.9507885,0.9025912,0.9030155,0.9535906,0.8185038,0.9187913,0.8961192,0.954842,0.8966623,0.9254452,0.8511192,0.9355796,0.8956201,0.9252558,0.9281165,0.935088,0.8972875,0.9317775,0.8756821,0.9028964,0.9048638,0.8648072,0.9631662,0.9093166,0.9394532,0.939045,0.9316923,0.9054649,0.9029184,0.9237461,0.9146259,0.9109739,0.8701376,0.9204542,0.8404861,0.9507111,0.9405711,0.8669168,0.9246574,0.9156223,0.9117734,0.924304,0.9072106,0.9311657,0.9258932,0.8995133,0.8355524,0.8998149,0.8725908,0.9135707,0.926586,0.9247796,0.895778,0.9185272,0.8014993,0.9708877,0.880557,0.9170903,0.9428035,0.9312503,0.9369563,0.9150607,0.9470696,0.9371896
cg26406441,0.9304415,0.9425908,0.91956,0.920351,0.9366353,0.8639956,0.9128983,0.975552,0.9420632,0.9526099,0.900385,0.959727,0.9351214,0.9087284,0.9211883,0.9446437,0.9328221,0.9572988,0.9376506,0.9144796,0.9363794,0.9452915,0.9797406,0.9478324,0.952667,0.9329298,0.888963,0.9334366,0.9630894,0.8516587,0.9053503,0.9434051,0.936087,0.9429852,0.9642998,0.9645004,0.9525881,0.9473191,0.9179015,0.9450623,0.9126028,0.9388326,0.9604357,0.9366428,0.9722363,0.9569879,0.935879,0.8988896,0.9425714,0.9401999,0.9810353,0.9184505,0.9088615,0.9183481,0.930122,0.9203764,0.9591825,0.9032593,0.9567029,0.9152994,0.8945643,0.9596374,0.9317073,0.9082641,0.8819316,0.9313265,0.9338173,0.9289235,0.888025,0.9607912,0.9131822,0.9278222,0.9323061,0.9268154,0.9025435,0.9470622,0.9266832,0.898505,0.8728367,0.9409761,0.9526242,0.8661197,0.9353469,0.9395462,0.9717359,0.9359852,0.9465039,0.9746309,0.9190578,0.8814889,0.9419486,0.8716232,0.935906,0.9142678,0.963374,0.9331735,0.9807183,0.9354987,0.9304335,0.9139096,0.95462,0.9113798,0.9322363,0.9277211,0.9291597,0.8816923,0.9378105,0.9493146,0.9200832,0.9348352,0.8717443,0.8673808,0.8765997,0.8752813,0.9182306,0.9450734,0.840204,0.9622823,0.941561,0.9239569,0.9042664,0.9224095,0.8805868,0.9297094,0.9242518,0.9388273,0.9418482,0.9324255,0.9401614,0.8931521,0.9551883,0.9678841,0.9498485,0.9758517,0.9007598,0.9508122,0.9389381,0.9315258,0.9674162,0.9160729,0.9150402,0.9215985
cg07007128,0.9790604,0.9831142,0.9684596,0.9789544,0.9601678,0.9585178,0.9726773,0.961086,0.9588308,0.9801624,0.9807551,0.9801754,0.9486221,0.9651319,0.9799338,0.9453889,0.9871551,0.9660501,0.9800692,0.9721946,0.9724247,0.9612785,0.9686877,0.9568115,0.9801656,0.9614262,0.9322071,0.966952,0.9793628,0.9715534,0.9544402,0.9596134,0.9635815,0.9747731,0.9736767,0.959366,0.9514697,0.9645612,0.9556866,0.969388,0.9500041,0.9782557,0.9751156,0.9703402,0.9693974,0.9512558,0.9674396,0.9815895,0.9672919,0.9671079,0.9653984,0.9791943,0.9722627,0.9747244,0.9558081,0.9552296,0.9730291,0.9629452,0.966778,0.9562284,0.9704668,0.978757,0.9693328,0.9723724,0.9695929,0.970925,0.9715339,0.9502105,0.9812492,0.9751961,0.9686026,0.9699912,0.9682642,0.9726756,0.9577467,0.9611627,0.9664043,0.9792345,0.969579,0.9586068,0.9664916,0.9633358,0.9685381,0.9707771,0.9653324,0.967323,0.9699023,0.9634103,0.9649966,0.9654529,0.9681663,0.9671207,0.9616386,0.966849,0.9868142,0.9799648,0.9667727,0.9619133,0.9742951,0.976541,0.9667942,0.9760796,0.9769636,0.9739939,0.9759544,0.9694073,0.9465478,0.9764023,0.9738742,0.9723552,0.9687994,0.5769716,0.9623717,0.9629423,0.9708831,0.9370774,0.9790657,0.9530556,0.955515,0.9632019,0.9756742,0.9706619,0.9764574,0.9607223,0.9776889,0.9671389,0.9659513,0.9725589,0.9822658,0.9661297,0.9651652,0.5537149,0.978912,0.9821497,0.9683818,0.9736715,0.9637622,0.9842998,0.9704773,0.9558987,0.9742031,0.9708405
cg03377310,0.7576221,0.7179351,0.695305,0.6646001,0.6668485,0.711204,0.7771478,0.7601153,0.649687,0.7553381,0.6927967,0.7215712,0.6907397,0.7006932,0.725855,0.6193362,0.6886098,0.7554063,0.5974731,0.6453071,0.7274082,0.7170615,0.6944951,0.8444602,0.6837458,0.7467497,0.6460152,0.7781179,0.7122606,0.5934961,0.7441025,0.7418098,0.7290002,0.6776861,0.678482,0.6244904,0.6461932,0.6404561,0.7315759,0.7416924,0.7012384,0.7858149,0.7123462,0.7742415,0.6881105,0.7346148,0.6975752,0.7294396,0.695335,0.7238119,0.6357059,0.7157332,0.7471079,0.7387687,0.6531075,0.6379706,0.731692,0.7195322,0.7607057,0.7866157,0.6732317,0.6272832,0.6793614,0.7107346,0.6545809,0.7691323,0.7794717,0.6617965,0.7176746,0.7457774,0.6427862,0.7058548,0.6559475,0.6863373,0.7392262,0.6747639,0.5855872,0.7517432,0.6901404,0.7467497,0.6409851,0.7490268,0.7530064,0.6754739,0.6473379,0.7052148,0.7593804,0.7668742,0.7246229,0.6948822,0.7261806,0.6751001,0.7304108,0.7031203,0.7210641,0.7282398,0.7591723,0.7444233,0.6503756,0.7677548,0.63327,0.6137898,0.6636309,0.6667971,0.673259,0.6544693,0.5805337,0.728975,0.7250874,0.7711546,0.6535231,0.6538953,0.7443552,0.7132181,0.6962946,0.65605,0.6287881,0.7280018,0.7175129,0.7009911,0.700745,0.7095437,0.7406457,0.6138481,0.7499276,0.6770054,0.596007,0.6967108,0.6366496,0.7527981,0.7453854,0.6305253,0.7617988,0.7387069,0.6164751,0.6376084,0.7083974,0.6327518,0.7919727,0.6750329,0.6483346,0.629489
cg27179379,0.002619623,0.005552246,0.006631639,0.005714417,0.009648569,0.05657288,0.001345627,0.003787404,0.01723496,0.00624434,0.02629599,0.007028173,0.01027593,0.006701584,0.00280759,0.003777236,0.007294345,0.003056713,0.008520689,0.009950983,0.02826468,0.03835093,2.415476e-05,0.02620646,0.01008017,0.01646059,0.04586183,0.007830802,0.009415685,0.01886869,0.02717863,0.01685015,0.002534248,0.01346372,0.005667747,0.006138807,0.004255051,0.01535101,0.02971311,0.002504806,0.004375895,0.004270883,0.01982754,0.003749092,0.001895866,0.003464367,0.003699715,0.03151366,0.02202862,0.01221696,0.003147398,0.01200127,0.006044994,0.005309058,0.03660358,0.002612755,0.01318195,0.003777979,0.03270796,0.00737268,0.00853303,0.004161098,0.01698267,0.008130746,0.007435567,0.0142528,0.01187275,0.007801616,0.001083495,0.005770559,0.03479855,0.009534815,0.01572481,0.01652287,0.009467774,0.0112971,0.005188761,0.02677511,0.02339855,0.006551453,0.001121524,0.01182467,0.02925908,0.003221426,0.01636307,0.001223644,0.005646767,0.02023242,0.01549434,0.01211523,0.001292465,0.02408389,0.006047178,0.003779941,0.01136761,0.008739215,0.003838174,0.005196242,0.003165964,0.02098831,0.0009854978,0.0156176,0.004961277,0.008688544,0.009325696,0.01145971,0.01244843,0.007284908,0.01331095,0.01587115,0.01652805,0.04082528,0.03812175,0.008200062,0.005765162,0.01110817,0.02449501,0.02070546,0.01184158,0.0149623,0.01292621,0.003763968,0.001265503,0.009976124,0.01317359,0.01287656,0.0103348,0.006796052,0.01472686,0.01401369,0.01045068,0.01126595,0.01917503,0.01575452,0.004136573,0.01370373,0.003690559,0.01260663,0.009160896,0.02990164,0.004149023,0.002910311
cg19245498,0.8352366,0.7824639,0.8895037,0.8033002,0.7623433,0.8488274,0.8095402,0.80177,0.7694362,0.8502639,0.8322871,0.7225304,0.8093915,0.7672514,0.8624063,0.7509991,0.7974227,0.8154132,0.7499846,0.8879561,0.8149397,0.7417548,0.8450766,0.807624,0.8354556,0.7605449,0.7963836,0.757196,0.8164569,0.7693915,0.774944,0.7731375,0.8163659,0.8563183,0.8307905,0.8039727,0.8160583,0.860559,0.8397708,0.7542891,0.7474458,0.8749641,0.8011369,0.7863816,0.875999,0.787834,0.7939466,0.772241,0.8138286,0.791223,0.7972841,0.8165402,0.8662272,0.8257585,0.8043883,0.7477872,0.7502734,0.8319033,0.8349754,0.7915401,0.7754282,0.8744121,0.8833365,0.7759123,0.7875046,0.8432522,0.8441856,0.793701,0.7932074,0.7842978,0.8191126,0.8102056,0.7679821,0.7459975,0.7577987,0.7590437,0.8189263,0.8822707,0.8673759,0.7969834,0.8073219,0.851804,0.8234944,0.8528945,0.8112058,0.8528215,0.7852931,0.7838496,0.905373,0.8078578,0.8144693,0.8084536,0.7893522,0.7405766,0.8226881,0.8563605,0.8166803,0.8263366,0.8155454,0.8438791,0.8004746,0.7497364,0.8009521,0.7673787,0.8081571,0.7874492,0.7552802,0.7894562,0.8768978,0.8201298,0.812529,0.8514462,0.7996446,0.7667539,0.8880984,0.7560595,0.8512782,0.7764465,0.8644609,0.7812811,0.8144682,0.7511549,0.7391032,0.7937444,0.8097691,0.7423619,0.821294,0.8135838,0.7686748,0.7780617,0.7552391,0.7958313,0.8318305,0.8425897,0.7553966,0.8905431,0.7650231,0.8171032,0.8153067,0.8606545,0.8048593,0.8318085
cg22036872,0.845301,0.7686554,0.878544,0.8656176,0.8238053,0.8455536,0.79019,0.8445366,0.871031,0.8671269,0.9191569,0.8443939,0.8866343,0.8436534,0.8633717,0.8538544,0.817996,0.7758852,0.7876876,0.8866037,0.8760143,0.8135143,0.8162978,0.8081021,0.8106404,0.8574195,0.8245331,0.7849298,0.7760307,0.7496014,0.634426,0.8406435,0.833621,0.8524647,0.8546623,0.7773432,0.8120408,0.9026876,0.8404779,0.8411986,0.7813447,0.8453554,0.7721509,0.8219159,0.8746571,0.786068,0.8869209,0.8681756,0.8529817,0.8202513,0.8520592,0.7845493,0.8606462,0.8649395,0.8418538,0.7235301,0.7777423,0.8556622,0.8000257,0.7872294,0.8587782,0.9415399,0.841288,0.7735908,0.8700291,0.835858,0.8363346,0.8585511,0.9063807,0.8330431,0.8291862,0.8719479,0.7993321,0.8077804,0.7405194,0.8719959,0.7564066,0.9198268,0.8070606,0.740521,0.8229562,0.8548955,0.8688478,0.8694469,0.9162443,0.9134637,0.7893233,0.8027748,0.9391246,0.8253736,0.7760513,0.8102842,0.8180375,0.7592989,0.8384023,0.8435635,0.92,0.7995522,0.9274894,0.8829939,0.8424122,0.8207247,0.7755806,0.8259591,0.7767757,0.8304315,0.8232389,0.7753371,0.907201,0.8411919,0.903919,0.7360101,0.8631517,0.814578,0.7821507,0.7334113,0.8671108,0.7374681,0.9209078,0.8522411,0.856616,0.8109591,0.8711636,0.8494174,0.7985658,0.8010127,0.7826444,0.7704587,0.861326,0.7915255,0.8464267,0.9146487,0.8171481,0.8696798,0.8623957,0.8881534,0.8444803,0.805197,0.8052375,0.879501,0.9537313,0.8469182
