"","PDD38","CTRL61","PDD23","PDD21","PD29","PD5","CTRL88","PD41","PDD39","PD11","PDD26","PDD25","PD1","CTRL24","PD55","CTRL15","CTRL63","PDD60","PDD51","PDD43","PD14","PDD5","PD37","CTRL80","PDD74","CTRL62","PD3","CTRL39","CTRL97","PD47","DLB17","DLB2","CTRL35","PD8","CTRL51","CTRL77","CTRL68","PDD24","CTRL19","PDD13","CTRL43","DLB11","PDD58","CTRL42","PDD53","PD40","PDD44","PD6","CTRL1","PD35","PDD41","PDD70","PD59","PDD28","CTRL78","CTRL64","PD48","PD21","CTRL95","CTRL57","PDD30","PDD22","DLB15","PD50","CTRL29","PDD54","PDD27","DLB24","PD23","PD30","PDD15","CTRL50","CTRL93","PDD35","CTRL73","PDD6","CTRL13","PDD73","CTRL81","CTRL33","PDD49","PD27","PDD4","PD58","CTRL85","PD52","PD60","PD61","CTRL11","CTRL40","DLB35","PD9","CTRL79","PDD61","PD56","CTRL55","CTRL37","CTRL82","CTRL32","PD2","PD54","CTRL48","PD49","PDD69","PD45","CTRL12","PD33","PD51","PD13","PDD45","PD20","CTRL83","PDD7","CTRL71","PDD47","PD32","CTRL6","CTRL46","PD17","PDD10","DLB12","CTRL44","CTRL86","DLB27","PD18","CTRL20","PDD50","DLB21","CTRL53","CTRL65","PD38","CTRL18","PDD36","PDD64","PD42","PDD33","PDD65","PD62","PDD77","PDD2","PD25","DLB14","chr"
"cg21699868",0.8783143,0.8811997,0.9210471,0.866837,0.8168434,0.9038427,0.9000647,0.7940212,0.8617979,0.8823692,0.8591462,0.8813832,0.8322414,0.8912791,0.8538506,0.8333332,0.9402998,0.8157527,0.7427031,0.8539041,0.878094,0.8844284,0.8434592,0.9203988,0.8490414,0.8669821,0.9193337,0.8526853,0.8941801,0.832059,0.9069094,0.9032015,0.8691785,0.8845673,0.835444,0.8151167,0.8960614,0.9505244,0.8775394,0.8639927,0.863282,0.8906799,0.8823322,0.8848297,0.8369512,0.7733748,0.9057305,0.9391742,0.880406,0.8612493,0.8082091,0.8856592,0.856552,0.8927925,0.8979696,0.8914414,0.799161,0.8870078,0.8957908,0.9097323,0.8451101,0.8148676,0.8458005,0.846623,0.77791,0.9052164,0.9141204,0.8568776,0.8971838,0.8655733,0.8783817,0.8564766,0.8073654,0.8847426,0.8758685,0.8275302,0.8478705,0.9591041,0.8548437,0.890716,0.7841955,0.886824,0.889767,0.9028831,0.8860125,0.7979535,0.8264137,0.836107,0.8994787,0.9055407,0.8582236,0.9219381,0.9009143,0.8492863,0.8480881,0.902367,0.8640264,0.9136666,0.897515,0.905318,0.868162,0.8645118,0.8983269,0.8714766,0.825541,0.8732598,0.7794576,0.8897024,0.857499,0.846012,0.8762561,0.8815429,0.9052219,0.9010838,0.8624691,0.849053,0.828051,0.7904891,0.9109685,0.8774935,0.8200255,0.852046,0.9048973,0.8287865,0.9283157,0.7994397,0.8000602,0.8678942,0.7853105,0.8996343,0.8469794,0.7814249,0.922062,0.8927458,0.9006091,0.930579,0.8211123,0.8367793,0.9079111,0.8352877,0.8861151,0.8594123,"chr22"
"cg27032184",0.1790378,0.22462,0.1679549,0.2131264,0.2133442,0.1779522,0.1992521,0.2291898,0.1818346,0.2566809,0.1959138,0.2627063,0.2116133,0.208811,0.2095254,0.207698,0.1182284,0.2155166,0.2101121,0.2422487,0.2054287,0.1774056,0.2489179,0.1574354,0.2095367,0.194173,0.2113951,0.2278762,0.2188284,0.1845649,0.1130406,0.2283944,0.2548447,0.1721562,0.2519511,0.2036897,0.1990124,0.1516303,0.2768971,0.2744181,0.2532631,0.1092405,0.2211872,0.2656384,0.2279604,0.1727546,0.2453473,0.1880916,0.2977607,0.1943079,0.1897645,0.1466013,0.2158778,0.1698715,0.3207718,0.2299963,0.2448457,0.1965001,0.196204,0.2355085,0.1891408,0.2484497,0.1934016,0.2423753,0.1636802,0.1976236,0.1817545,0.2523864,0.1994494,0.2198595,0.193628,0.2217027,0.1241178,0.2103679,0.1560742,0.2417194,0.187496,0.1680079,0.1720873,0.2509959,0.1986112,0.2869479,0.1268123,0.2242022,0.1766315,0.209604,0.2262103,0.234751,0.189069,0.2426011,0.2193112,0.1924568,0.217756,0.1870806,0.1937764,0.2254637,0.2075088,0.1731502,0.2699198,0.202596,0.2187229,0.1700157,0.1446745,0.1852817,0.2281975,0.2832829,0.2281928,0.2199248,0.2626596,0.1283266,0.141826,0.1929795,0.2262127,0.1624263,0.201779,0.1735131,0.2038666,0.179519,0.2613366,0.2165599,0.1637741,0.2189434,0.1842605,0.19306,0.187675,0.2308958,0.1860073,0.1699427,0.2473548,0.1604314,0.2230884,0.2304575,0.2279106,0.2571306,0.2068639,0.2083261,0.2082123,0.2000901,0.1932572,0.1646225,0.1334633,0.2393146,"chr22"
"cg00086800",0.5125053,0.3770629,0.4625925,0.4904056,0.4411608,0.5235961,0.3740769,0.4026956,0.3853383,0.4565084,0.4561715,0.3898637,0.4404843,0.4407969,0.483993,0.3958403,0.3312687,0.4226136,0.3079224,0.4044794,0.5061625,0.4718217,0.4175635,0.4462615,0.4257898,0.4116315,0.4427061,0.4738443,0.4892666,0.4119831,0.4925832,0.4715347,0.4673548,0.4542119,0.393445,0.3540609,0.3934821,0.5482744,0.437831,0.4205732,0.4424382,0.4240494,0.4296802,0.4102366,0.4611076,0.4593755,0.3877,0.4310943,0.4997402,0.4587825,0.3785061,0.487287,0.3810117,0.4585484,0.4198992,0.3934438,0.4614247,0.400439,0.4859872,0.4418144,0.4575577,0.429327,0.2897724,0.4371618,0.3763817,0.4625644,0.4480673,0.4039374,0.4596184,0.3897835,0.5526502,0.4288191,0.430088,0.3645567,0.4592219,0.4273783,0.4354544,0.4102589,0.4364997,0.4636063,0.4766323,0.4322301,0.4364452,0.4742143,0.4334851,0.4503911,0.4198835,0.4241789,0.4026105,0.4750649,0.412136,0.4352677,0.3880135,0.4676965,0.4180377,0.4598394,0.4219963,0.427661,0.5160533,0.4780258,0.4413158,0.3579733,0.4140538,0.4087673,0.4425437,0.4455417,0.4531191,0.3915152,0.3608307,0.4490807,0.4235159,0.4288036,0.5153391,0.4261927,0.4365315,0.3932796,0.3706125,0.3656799,0.3615741,0.4635043,0.4599412,0.4314092,0.4015317,0.3860507,0.4471407,0.4193745,0.4344845,0.3947133,0.3893243,0.4257142,0.4689694,0.4632226,0.4250282,0.4623544,0.4942951,0.4909468,0.3862586,0.3912582,0.4568925,0.5034805,0.4908013,0.486497,"chr22"
"cg26982636",0.9582107,0.9693719,0.9780669,0.9743598,0.9472941,0.9699128,0.9732351,0.9599269,0.9785982,0.956171,0.9706782,0.9628789,0.9651062,0.964545,0.9866511,0.9565511,0.983501,0.9490593,0.9733461,0.9622164,0.9654502,0.9692399,0.9618793,0.970113,0.9761161,0.9661208,0.945538,0.9568496,0.9701323,0.9486244,0.9746822,0.9767504,0.9540759,0.9715796,0.9761559,0.966845,0.9448864,0.9778489,0.9601385,0.9701964,0.9825178,0.9578282,0.9466619,0.9438507,0.9683311,0.9536165,0.9769075,0.9744325,0.9766422,0.9599347,0.9679474,0.9527918,0.9418022,0.9739014,0.9516056,0.9509735,0.9507382,0.9829065,0.9493395,0.9718646,0.9756081,0.9882867,0.970447,0.9625218,0.9715754,0.95768,0.9750556,0.9565577,0.9735954,0.9585165,0.9743186,0.9771984,0.9592917,0.9753971,0.9839022,0.9637312,0.9685742,0.9778676,0.9425493,0.9623365,0.9634419,0.9745209,0.9635106,0.965479,0.9713459,0.9659389,0.9772447,0.9622491,0.9652287,0.9654538,0.9641321,0.9671684,0.9799741,0.9555142,0.9757083,0.969247,0.9726957,0.9700822,0.9655773,0.9607636,0.9751725,0.9656446,0.9324403,0.9637197,0.9677998,0.9517393,0.9442238,0.9496764,0.9704027,0.9823984,0.9638621,0.9773993,0.9544978,0.9781979,0.9581044,0.9449186,0.9682413,0.9409753,0.9831001,0.9656411,0.9662508,0.9618096,0.9657026,0.9650887,0.9749715,0.9658628,0.9489943,0.9444119,0.953628,0.9406232,0.9671711,0.9599611,0.9723239,0.9820437,0.9774333,0.9723853,0.9712302,0.9658756,0.9557151,0.9633575,0.9802047,0.9712448,"chr22"
"cg21941821",0.02124287,0.02807388,0.02728127,0.04605106,0.04597369,0.04844762,0.02532635,0.04816654,0.03578687,0.03425888,0.02960237,0.06561876,0.0223848,0.04757856,0.02631,0.03842333,0.0240664,0.05065997,0.06907301,0.04904551,0.03790575,0.0430135,0.02993155,0.02811972,0.04658919,0.03119412,0.05896778,0.03884879,0.05147251,0.03305848,0.03545788,0.05040155,0.04169182,0.03959562,0.03730531,0.01990771,0.02822082,0.03044824,0.04772641,0.03173454,0.03675541,0.03017902,0.03852153,0.02739526,0.0175121,0.06186392,0.01491798,0.03923828,0.05363742,0.04273879,0.05357041,0.01068529,0.03750231,0.06783719,0.03511675,0.03401755,0.02327622,0.0362476,0.02758295,0.0212632,0.03361528,0.04209958,0.05250795,0.04720919,0.03895768,0.04755098,0.06370396,0.02647427,0.04882061,0.07490761,0.04598315,0.03527247,0.02897526,0.03157115,0.01740497,0.05570981,0.04348244,0.02302855,0.02708982,0.05160544,0.0471067,0.04017671,0.07299495,0.05486972,0.01295748,0.03680779,0.01661869,0.03472527,0.03743561,0.04628988,0.05515432,0.05794241,0.02316851,0.02732075,0.03200462,0.0256684,0.04358857,0.02803812,0.04375146,0.07099688,0.02890077,0.04761143,0.04227696,0.03115229,0.04329894,0.0400092,0.03474147,0.02314684,0.0359851,0.02152749,0.03628403,0.02151655,0.03182397,0.03347481,0.04708935,0.03102405,0.03933774,0.03581869,0.02271283,0.04674984,0.05719092,0.04461264,0.0443311,0.03579917,0.02257256,0.04353095,0.03124764,0.02521848,0.02707783,0.03565944,0.03919622,0.04485886,0.04116185,0.04769837,0.0409168,0.03489039,0.03677854,0.04550113,0.04155962,0.0420741,0.02812644,0.02750571,"chr22"
"cg03301332",0.1022233,0.06256646,0.1261056,0.1117798,0.1371505,0.175584,0.1021846,0.1168053,0.1402538,0.2195629,0.2042286,0.07230924,0.1439789,0.1778128,0.09107539,0.1653862,0.04517138,0.04518034,0.1033517,0.2024752,0.127056,0.08767104,0.2023496,0.09160708,0.1251295,0.1125878,0.1289082,0.09454305,0.0843074,0.1026889,0.1278599,0.1738702,0.1520245,0.2199156,0.09406663,0.1072286,0.08691265,0.1739272,0.2380561,0.03422171,0.1220031,0.08037081,0.0350159,0.1777992,0.1657035,0.1453894,0.08267058,0.09566786,0.1484675,0.07455532,0.1985268,0.0854608,0.147174,0.06677955,0.1535789,0.04618515,0.09441109,0.1285991,0.1477826,0.09452265,0.09184476,0.2060027,0.1087996,0.08584001,0.1846952,0.0993654,0.09805279,0.199737,0.1148503,0.1305035,0.09151223,0.1244453,0.0545649,0.06487449,0.06723013,0.1203865,0.1319755,0.08859401,0.08591695,0.1527243,0.1339798,0.1146529,0.180913,0.09778878,0.1298564,0.1532071,0.05694451,0.08482621,0.1658052,0.1220048,0.1066651,0.1633839,0.1350149,0.08734202,0.09294007,0.1200757,0.2339367,0.1295139,0.1947253,0.2764874,0.09184874,0.1301061,0.07587341,0.07570941,0.05845151,0.2028216,0.149112,0.08727556,0.1875391,0.1871513,0.1955046,0.1156932,0.1430157,0.09001073,0.1253586,0.130073,0.1759208,0.1264126,0.1568097,0.1889073,0.1750813,0.1131891,0.05527387,0.1354496,0.1080433,0.1530092,0.1454709,0.1075318,0.1327776,0.09776229,0.1323976,0.1728163,0.1306485,0.1101164,0.1930388,0.2223711,0.1088109,0.1175656,0.1145341,0.07322058,0.1837637,0.1271102,"chr22"
"cg20306533",0.03128179,0.03185833,0.008161397,0.01171487,0.008426201,0.05141068,0.01563199,0.01576413,0.02133723,0.0288924,0.008311614,0.008230746,0.01846507,0.01926873,0.01289591,0.01805515,0.01274401,0.03243632,0.01566405,0.02136192,0.01702727,0.05157104,0.03423813,0.03577556,0.03761488,0.02816629,0.05688765,0.02613442,0.03777878,0.03424435,0.04363485,0.03367789,0.02604541,0.02922318,0.02702806,0.03421252,0.02389271,0.0147616,0.03180147,0.02699339,0.02364982,0.02789939,0.02042201,0.03701218,0.01937112,0.007368939,0.008745442,0.0215691,0.02647624,0.03357438,0.01326345,0.01874328,0.02600667,0.02087375,0.01475935,0.0263946,0.04046794,0.03007232,0.02708081,0.01973008,0.0253136,0.01111136,0.03057581,0.04355477,0.0154208,0.01294319,0.01242722,0.02174383,0.02863827,0.01332244,0.02413663,0.0209938,0.01205232,0.01318791,0.02059941,0.009476402,0.01543911,0.03053948,0.01712742,0.02590556,0.01121153,0.01939202,0.03869762,0.04920539,0.0249385,0.0149265,0.02213137,0.02459769,0.02982144,0.03241373,0.02313145,0.0480154,0.02793587,0.03825403,0.02294777,0.03920315,0.0436955,0.02142052,0.02235031,0.02631951,0.02422892,0.04113677,0.05312385,0.02110902,0.03211358,0.01761953,0.03441885,0.0182982,0.02164075,0.01322114,0.03928144,0.02593947,0.03189451,0.01894532,0.03826351,0.01964098,0.02616432,0.03464302,0.03236582,0.03911997,0.01953081,0.03723457,0.01296734,0.02421791,0.02886548,0.01425995,0.01918266,0.01273687,0.0411789,0.02165243,0.03003732,0.01961106,0.02559755,0.02646836,0.0314457,0.02422057,0.02685593,0.03637734,0.03698766,0.02873475,0.02052857,0.0353855,"chr22"
"cg17174893",0.952407,0.9653797,0.9837609,0.9616366,0.9523674,0.9702194,0.9635029,0.9499093,0.9749465,0.9714197,0.9818524,0.9638415,0.9578625,0.9695237,0.9669116,0.9266301,0.9581903,0.9562056,0.9438854,0.9367965,0.9687216,0.9707164,0.9544184,0.9831562,0.9409073,0.9627876,0.9654264,0.9655007,0.9667998,0.9499379,0.978613,0.9691609,0.961851,0.9716261,0.9550669,0.9696392,0.9648224,0.9844564,0.9315304,0.9673236,0.9628611,0.978512,0.9711901,0.9446245,0.9424476,0.9654045,0.9696069,0.9646198,0.9692812,0.9517086,0.9487826,0.9758398,0.9636698,0.9803055,0.974667,0.9775913,0.9617476,0.9744616,0.9752021,0.9770345,0.9721978,0.9696743,0.9631328,0.9672906,0.9526246,0.958534,0.960432,0.963281,0.9635257,0.9643215,0.9630542,0.9490279,0.960796,0.9731233,0.975241,0.9472095,0.9614069,0.9849792,0.9569258,0.9664014,0.9673273,0.9609399,0.9703358,0.9720672,0.9647158,0.9578276,0.9640837,0.9764087,0.9689029,0.9495566,0.9523194,0.9709744,0.975842,0.9539472,0.9722508,0.9471697,0.9751452,0.9680197,0.9629485,0.9785225,0.9755191,0.9614529,0.9667949,0.9631885,0.968159,0.964797,0.9319601,0.9681815,0.9653329,0.9642083,0.9749349,0.9624512,0.9672957,0.9783134,0.9540441,0.9750585,0.9442071,0.963636,0.9734388,0.9852299,0.9593157,0.9704087,0.9660323,0.9716876,0.9735676,0.9702505,0.9828423,0.9615904,0.9666376,0.9676521,0.9599947,0.9544376,0.9786876,0.9656363,0.9539795,0.9797343,0.9510619,0.9695647,0.9747917,0.9695109,0.9774258,0.9673004,"chr22"
"cg21131343",0.3934672,0.4228482,0.4471528,0.5224258,0.4538769,0.396836,0.4243498,0.4732895,0.3585312,0.4601625,0.4378133,0.5351607,0.4259268,0.4378095,0.3902342,0.4569906,0.3742745,0.4723164,0.3565512,0.347686,0.4722787,0.4835172,0.4501212,0.3980474,0.4266731,0.4574312,0.5541001,0.5464802,0.5132245,0.4708306,0.404329,0.446176,0.4801262,0.351857,0.4716993,0.3810463,0.3991423,0.5236894,0.5091188,0.5276357,0.4964642,0.3949854,0.4714294,0.5063994,0.4833519,0.4423031,0.4234391,0.5200555,0.4718713,0.508623,0.4022536,0.4153465,0.4485091,0.4907139,0.5706065,0.3747092,0.4132677,0.4438136,0.532164,0.4427105,0.4953204,0.4464227,0.4694751,0.4428447,0.2854004,0.4105267,0.5187745,0.4093817,0.4030666,0.497003,0.4434245,0.4015944,0.4794608,0.4009454,0.4636669,0.5444919,0.4135478,0.377886,0.4437302,0.4742524,0.3269053,0.4813925,0.4118587,0.4498451,0.3789448,0.3465397,0.4435004,0.3766533,0.467019,0.4418814,0.4901579,0.3849368,0.4060882,0.5124143,0.4537665,0.4614579,0.309462,0.3803734,0.4119536,0.399916,0.4613464,0.452912,0.4610469,0.4805752,0.4259212,0.4063533,0.3270601,0.446963,0.3740907,0.3997077,0.3843678,0.4309298,0.3905024,0.4243811,0.4601846,0.3952781,0.3696828,0.4136773,0.3342003,0.431326,0.4471103,0.4876107,0.4541615,0.4291796,0.4380087,0.442564,0.3497202,0.3959292,0.4296633,0.4009679,0.465522,0.4107967,0.4639789,0.4466508,0.3786095,0.3679649,0.4994453,0.42914,0.5200917,0.4576088,0.3729596,0.4849392,"chr22"
"cg19053563",0.1240135,0.1272355,0.07106507,0.09823636,0.1324355,0.1238892,0.06480305,0.1482812,0.08993802,0.1618856,0.1250449,0.05134021,0.1025876,0.07557604,0.1002912,0.1268126,0.09433962,0.1631693,0.1412313,0.1298515,0.1352125,0.1694467,0.1366449,0.1089562,0.07790239,0.1093297,0.1561751,0.180781,0.1067485,0.1363575,0.1177382,0.1382367,0.149207,0.1435858,0.08546523,0.08280427,0.07663198,0.07933483,0.1917277,0.08718823,0.1313975,0.09254808,0.1683292,0.184479,0.1701031,0.1585312,0.1132893,0.1395521,0.1057585,0.1425393,0.1003368,0.1035019,0.07934656,0.07686769,0.1212286,0.1247751,0.1665259,0.1195173,0.1237365,0.08541949,0.08956718,0.06341976,0.1006484,0.1136849,0.1561063,0.1501149,0.1152775,0.1044749,0.07481243,0.1652648,0.1470464,0.05708763,0.06352427,0.1041975,0.1087168,0.1290783,0.09908237,0.08042242,0.08001203,0.1555556,0.122144,0.08418933,0.1483437,0.1101632,0.07897418,0.07754717,0.1404959,0.07197452,0.1082746,0.1521589,0.1626539,0.14964,0.0515233,0.1438929,0.07441365,0.06259217,0.1515628,0.06122449,0.1289644,0.1290406,0.05721462,0.1629393,0.1426862,0.08212187,0.1715144,0.113075,0.1689198,0.07990868,0.09191259,0.0791587,0.1004584,0.08534562,0.1516073,0.07638664,0.1497805,0.211778,0.1008757,0.1540917,0.1146484,0.1410799,0.1171572,0.1469559,0.1023941,0.1418621,0.1285313,0.1344706,0.1309684,0.08863537,0.1055369,0.0906822,0.1715882,0.1414392,0.1189802,0.08601971,0.1554695,0.1020104,0.1001092,0.06252019,0.1211887,0.1397246,0.07882241,0.1110212,"chr22"
"cg05047205",0.8570773,0.8544971,0.8256405,0.8653321,0.8218549,0.8248625,0.8723688,0.8326143,0.8566328,0.833302,0.8203045,0.8561911,0.8573997,0.8559952,0.8382674,0.8443784,0.8477078,0.8574457,0.8311334,0.861454,0.8593051,0.8337509,0.8529862,0.8435523,0.8436928,0.8522016,0.8327759,0.8399232,0.8461829,0.8646776,0.8308909,0.8111725,0.8564046,0.7909689,0.8547862,0.8418265,0.8645733,0.8499056,0.8617675,0.8648752,0.8834727,0.8388548,0.8477475,0.8405534,0.8409649,0.836712,0.8547608,0.8411977,0.8135831,0.8457523,0.8603774,0.8607481,0.8463131,0.8375743,0.8398103,0.8158545,0.8646366,0.8449403,0.8315031,0.8638337,0.8440304,0.8372046,0.8405516,0.8457986,0.8445204,0.8402231,0.8474576,0.8420909,0.8628858,0.8549536,0.8412067,0.8664972,0.8419789,0.8426589,0.8563166,0.8487334,0.8300212,0.8763098,0.8424788,0.8155113,0.8393734,0.8323606,0.8134339,0.8419789,0.8556037,0.822139,0.8786542,0.8395788,0.863196,0.8591825,0.8391672,0.816122,0.8758554,0.8503964,0.8707538,0.8480009,0.8733069,0.8411351,0.8585186,0.8447804,0.841405,0.8376956,0.8683282,0.8573372,0.8527363,0.8368898,0.8448066,0.8600766,0.800471,0.8631056,0.8261643,0.8470466,0.8587792,0.8672492,0.8337047,0.8227943,0.8387553,0.845765,0.7695652,0.8195607,0.8382904,0.8542346,0.844837,0.8325564,0.8317088,0.8548117,0.8240261,0.8310329,0.8431534,0.8566168,0.8475816,0.8483375,0.8454591,0.8885592,0.847246,0.8349399,0.847804,0.8680678,0.8654922,0.8400773,0.8232843,0.8500986,"chr22"
"cg08522236",0.9831589,0.9778606,0.9849002,0.9761736,0.9851358,0.9767185,0.9845447,0.97955,0.9841777,0.9714273,0.9812522,0.9844397,0.9899093,0.9803461,0.9872788,0.9942865,0.9817455,0.9851453,0.9735769,0.981243,0.97696,0.9647647,0.9853521,0.9671909,0.9916289,0.9854996,0.9646942,0.9868139,0.9719359,0.9838718,0.9728397,0.9794511,0.979191,0.97758,0.9846267,0.9886554,0.9905215,0.9931285,0.9837691,0.9907285,0.9799384,0.9865382,0.9889876,0.9811845,0.9838076,0.9823073,0.9821251,0.9761571,0.9804101,0.9805908,0.9855369,0.9820732,0.9772315,0.9863967,0.9598615,0.9778158,0.9780136,0.9858987,0.9834746,0.9890683,0.9743964,0.9931837,0.9877429,0.9776673,0.9898598,0.981701,0.9826281,0.9872603,0.9810747,0.9724283,0.9854096,0.9882613,0.9891374,0.9835701,0.9781654,0.9841527,0.9893414,0.9880801,0.9768976,0.9833082,0.9866738,0.9839401,0.9716842,0.9822736,0.9845031,0.9866879,0.9871468,0.9876414,0.9829098,0.9800249,0.9780387,0.9852547,0.9863126,0.9871328,0.9903918,0.985003,0.9818248,0.9865935,0.9853208,0.9756734,0.99221,0.9725918,0.9871332,0.9800863,0.9828933,0.9881476,0.9838998,0.9849724,0.9837946,0.9831169,0.9855719,0.9857769,0.9767363,0.9735171,0.9809184,0.9876623,0.9802742,0.9667534,0.9873663,0.9806431,0.9834471,0.9874571,0.9860084,0.9827071,0.9818852,0.9758887,0.9761174,0.9820108,0.9878623,0.97908,0.9787855,0.981259,0.9888631,0.9859187,0.983117,0.9825147,0.9889573,0.9857371,0.9791309,0.9816977,0.9883303,0.9786911,"chr22"
"cg02396172",0.02176805,0.008730924,0.02379186,0.006129709,0.008693065,0.06023448,0.02256082,0.008027175,0.0132363,0.01511461,0.02120634,0.01693394,0.02557268,0.01402129,0.01513476,0.01218388,0.01347203,0.01356323,0.009240158,0.01563127,0.02646164,0.08622951,0.008959737,0.01285627,0.01472261,0.02037909,0.09005702,0.02906447,0.01868153,0.03364502,0.03137727,0.03582262,0.004797072,0.05698671,0.01032344,0.006852373,0.01983406,0.01973501,0.03743599,0.009021737,0.0285774,0.009297394,0.02356776,0.02379666,0.03148921,0.01711678,0.008588783,0.04039288,0.07323365,0.00959333,0.01063386,0.01214171,0.01695646,0.00996815,0.07630101,0.01801142,0.02370316,0.03930133,0.03027947,0.01044707,0.05742014,0.007083163,0.06324068,0.02628567,0.007693878,0.01412145,0.0184889,0.01913728,0.05918837,0.03074472,0.05039914,0.01157172,0.02095637,0.0292775,0.01106319,0.01254402,0.005453889,0.04009289,0.01504591,0.01234163,0.006067846,0.01043417,0.04816866,0.02259002,0.02826779,0.003132741,0.01140863,0.01371525,0.02264724,0.03314964,0.02573812,0.06505198,0.02201542,0.02992242,0.01396501,0.02304029,0.01638482,0.01198203,0.05207116,0.06047226,0.004369342,0.02772504,0.02287355,0.01502369,0.01143472,0.05198686,0.02047285,0.003152357,0.03165028,0.02016824,0.04553131,0.02668674,0.0529118,0.01006307,0.008515402,0.01881177,0.0215727,0.01828673,0.03744238,0.02309818,0.02560501,0.02058588,0.006528839,0.01852307,0.01113661,0.01341858,0.012032,0.009233025,0.01772703,0.0134243,0.05062666,0.009710091,0.0166132,0.03043227,0.005774884,0.01617883,0.01601989,0.01587147,0.008770015,0.02705705,0.02998092,0.01108358,"chr22"
"cg24423099",0.009561584,0.01389,0.00627598,0.02001234,0.0244675,0.01676703,0.006567836,0.01758958,0.0179402,0.01880795,0.02401064,0.01856282,0.01498911,0.01704714,0.01357225,0.02471809,0.0208317,0.02475,0.01676613,0.01414414,0.01402422,0.01925876,0.009575923,0.03118577,0.01628249,0.01646923,0.02184853,0.01173184,0.01358811,0.0008079176,0.01531023,0.01108242,0.01420043,0.006302048,0.005372676,0.01300746,0.01872231,0.01518834,0.01408856,0.008220652,0.01059447,0.01349516,0.01550063,0.01841093,0.02980862,0.01440434,0.0114082,0.02266941,0.01754155,0.01526946,0.01422978,0.01322482,0.00840935,0.01279138,0.02943446,0.01620104,0.01303696,0.01104871,0.01516981,0.02596451,0.016721,0.01157039,0.02075129,0.01783115,0.01998193,0.02622785,0.01851473,0.02241715,0.01156677,0.0137839,0.01809101,0.005871267,0.01126429,0.007789524,0.006660526,0.0121402,0.004575244,0.01129586,0.03141831,0.01115521,0.01814643,0.01683262,0.0196776,0.00196528,0.01665571,0.01245602,0.005714733,0.01098967,0.008462512,0.01735375,0.01640501,0.03359382,0.0119098,0.01998492,0.0114643,0.01622875,0.01249703,0.01165162,0.01134228,0.02016307,0.01015625,0.01730802,0.025,0.01188849,0.01707262,0.01857512,0.01277459,0.007862759,0.007448393,0.03073596,0.01963843,0.0182259,0.01336218,0.009407557,0.0211845,0.02896175,0.01908363,0.009576949,0.02120865,0.02426172,0.01140573,0.01686047,0.01367725,0.01469653,0.01407196,0.009146935,0.01557847,0.02342159,0.01209517,0.01594183,0.01092335,0.02554609,0.01414856,0.01490915,0.01233489,0.007696537,0.009223545,0.01929674,0.01134166,0.01794935,0.009989854,0.003726595,"chr22"
"cg24074477",0.8032497,0.4691282,0.5643792,0.5279815,0.4113397,0.396127,0.6988995,0.553033,0.4652434,0.7918701,0.6145089,0.8174966,0.717809,0.5666549,0.4643828,0.3095823,0.3037305,0.485158,0.433284,0.6509468,0.7383748,0.4895513,0.6136734,0.6232079,0.5231073,0.5181792,0.3593882,0.4023654,0.7963656,0.328122,0.310047,0.8124981,0.5848978,0.6669894,0.3809285,0.4657303,0.6982989,0.4338757,0.6392009,0.6528952,0.446362,0.4017095,0.3278881,0.3698164,0.67312,0.4683747,0.5399968,0.377755,0.4930337,0.6048083,0.5711871,0.7255835,0.4790452,0.6063408,0.6291794,0.4940146,0.4871367,0.81017,0.3454752,0.5325328,0.6075741,0.5531859,0.553019,0.4152697,0.4619712,0.6354184,0.5234064,0.6025966,0.3253791,0.4505421,0.6829287,0.6208052,0.3899545,0.6399063,0.5721245,0.5809891,0.3299609,0.5104802,0.3181969,0.3658689,0.6641281,0.4036595,0.6357772,0.5261927,0.5841467,0.470974,0.5758879,0.4858303,0.4602264,0.4984975,0.6260133,0.809738,0.7460767,0.401598,0.4051767,0.3808664,0.6818528,0.5129236,0.6866046,0.6010422,0.4288222,0.2949149,0.5003884,0.3847089,0.6952142,0.8115234,0.6083896,0.3758777,0.4730842,0.8239683,0.4717873,0.4777194,0.4264745,0.4869235,0.5269205,0.3904309,0.5060602,0.4421436,0.6186905,0.8398869,0.5528875,0.4084204,0.4408241,0.4196552,0.7292062,0.4201307,0.7467693,0.3345751,0.7708727,0.362923,0.376855,0.6367699,0.4005474,0.5644337,0.5115103,0.5083054,0.4304614,0.8301331,0.5210039,0.5424794,0.508508,0.487225,"chr22"
